,Open,Close,"SI(C2>B2,1,0)"
3160,2342.53003,2342.18994,0
3161,2346.79004,2338.16992,0
3162,2342.68994,2355.84009,1
3163,2354.73999,2348.68994,0
3164,2370.33008,2374.1499,1
3165,2381.51001,2388.61011,1
3166,2388.97998,2387.44995,0
3167,2389.69995,2388.77002,0
3168,2393.67993,2384.19995,0
3169,2388.5,2388.33008,0
3170,2391.05005,2391.16992,1
3171,2386.5,2388.12988,1
3172,2389.79004,2389.52002,0
3173,2392.37012,2399.29004,1
3174,2399.93994,2399.37988,0
3175,2401.58008,2396.91992,0
3176,2396.79004,2399.62988,1
3177,2394.84009,2394.43994,0
3178,2392.43994,2390.8999,0
3179,2393.97998,2402.32007,1
3180,2404.55005,2400.66992,0
3181,2382.94995,2357.03003,0
3182,2354.68994,2365.71997,1
3183,2371.37012,2381.72998,1
3184,2387.20996,2394.02002,1
3185,2397.04004,2398.41992,1
3186,2401.40991,2404.38989,1
3187,2409.54004,2415.07007,1
3188,2414.5,2415.82007,1
3189,2411.66992,2412.90991,1
3190,2415.62988,2411.80005,0
3191,2415.6499,2430.06006,1
3192,2431.28003,2439.07007,1
3193,2437.83008,2436.1001,0
3194,2431.91992,2429.33008,0
3195,2432.03003,2433.13989,1
3196,2434.27002,2433.79004,0
3197,2436.38989,2431.77002,0
3198,2425.87988,2429.38989,1
3199,2434.1499,2440.3501,1
3200,2443.75,2437.91992,0
3201,2424.13989,2432.45996,1
3202,2431.23999,2433.1499,1
3203,2442.55005,2453.45996,1
3204,2450.65991,2437.03003,0
3205,2439.31006,2435.61011,0
3206,2437.3999,2434.5,0
3207,2434.6499,2438.30005,1
3208,2443.32007,2439.07007,0
3209,2436.34009,2419.37988,0
3210,2428.69995,2440.68994,1
3211,2442.37988,2419.69995,0
3212,2429.19995,2423.40991,0
3213,2431.38989,2429.01001,0
3214,2430.78003,2432.54004,1
3215,2423.43994,2409.75,0
3216,2413.52002,2425.17993,1
3217,2424.51001,2427.42993,1
3218,2427.3501,2425.53003,0
3219,2435.75,2443.25,1
3220,2444.98999,2447.83008,1
3221,2449.15991,2459.27002,1
3222,2459.5,2459.13989,0
3223,2455.87988,2460.61011,1
3224,2463.8501,2473.83008,1
3225,2475.56006,2473.44995,0
3226,2467.3999,2472.54004,1
3227,2472.04004,2469.90991,0
3228,2477.87988,2477.12988,0
3229,2479.96997,2477.83008,0
3230,2482.76001,2475.41992,0
3231,2469.12012,2472.1001,1
3232,2475.93994,2470.30005,0
3233,2477.1001,2476.3501,0
3234,2480.37988,2477.57007,0
3235,2476.03003,2472.15991,0
3236,2476.87988,2476.83008,0
3237,2477.13989,2480.90991,1
3238,2478.3501,2474.91992,0
3239,2465.3501,2474.02002,1
3240,2465.37988,2438.20996,0
3241,2441.04004,2441.32007,1
3242,2454.95996,2465.84009,1
3243,2468.65991,2464.61011,0
3244,2468.62988,2468.11011,0
3245,2462.94995,2430.01001,0
3246,2427.63989,2425.55005,0
3247,2425.5,2428.37012,1
3248,2433.75,2452.51001,1
3249,2444.87988,2444.04004,0
3250,2447.90991,2438.96997,0
3251,2444.71997,2443.05005,0
3252,2447.3501,2444.23999,0
3253,2431.93994,2446.30005,1
3254,2446.06006,2457.59009,1
3255,2462.6499,2471.6499,1
3256,2474.41992,2476.55005,1
3257,2470.3501,2457.8501,0
3258,2463.83008,2465.54004,1
3259,2468.06006,2465.1001,0
3260,2462.25,2461.42993,0
3261,2474.52002,2488.11011,1
3262,2491.93994,2496.47998,1
3263,2493.88989,2498.37012,1
3264,2494.56006,2495.62012,1
3265,2495.66992,2500.22998,1
3266,2502.51001,2503.87012,1
3267,2506.29004,2506.6499,1
3268,2506.84009,2508.23999,1
3269,2507.15991,2500.6001,0
3270,2497.26001,2502.21997,1
3271,2499.38989,2496.65991,0
3272,2501.04004,2496.84009,0
3273,2503.30005,2507.04004,1
3274,2503.40991,2510.06006,1
3275,2509.95996,2519.36011,1
3276,2521.19995,2529.12012,1
3277,2530.34009,2534.58008,1
3278,2533.47998,2537.73999,1
3279,2540.86011,2552.07007,1
3280,2547.43994,2549.33008,1
3281,2551.38989,2544.72998,0
3282,2549.98999,2550.63989,1
3283,2550.62012,2555.23999,1
3284,2552.87988,2550.92993,0
3285,2555.65991,2553.16992,0
3286,2555.57007,2557.63989,1
3287,2557.16992,2559.36011,1
3288,2562.87012,2561.26001,0
3289,2553.38989,2562.1001,1
3290,2567.56006,2575.20996,1
3291,2578.08008,2564.97998,0
3292,2568.65991,2569.12988,1
3293,2566.52002,2557.1499,0
3294,2560.08008,2560.3999,1
3295,2570.26001,2581.07007,1
3296,2577.75,2572.83008,0
3297,2575.98999,2575.26001,0
3298,2583.20996,2579.36011,0
3299,2579.45996,2579.8501,1
3300,2581.92993,2587.84009,1
3301,2587.46997,2591.12988,1
3302,2592.11011,2590.63989,0
3303,2588.70996,2594.37988,1
3304,2584,2584.62012,1
3305,2580.17993,2582.30005,1
3306,2576.53003,2584.84009,1
3307,2577.75,2578.87012,1
3308,2569.44995,2564.62012,0
3309,2572.94995,2585.63989,1
3310,2582.93994,2578.8501,0
3311,2579.48999,2582.13989,1
3312,2589.16992,2599.03003,1
3313,2600.31006,2597.08008,0
3314,2600.41992,2602.41992,1
3315,2602.65991,2601.41992,0
3316,2605.93994,2627.04004,1
3317,2627.82007,2626.07007,0
3318,2633.92993,2647.58008,1
3319,2645.1001,2642.21997,0
3320,2657.18994,2639.43994,0
3321,2639.78003,2629.57007,0
3322,2626.23999,2629.27002,1
3323,2628.37988,2636.97998,1
3324,2646.20996,2651.5,1
3325,2652.18994,2659.98999,1
3326,2661.72998,2664.11011,1
3327,2667.59009,2662.8501,0
3328,2665.87012,2652.01001,0
3329,2660.62988,2675.81006,1
3330,2685.91992,2690.15991,1
3331,2692.70996,2681.46997,0
3332,2688.17993,2679.25,0
3333,2683.02002,2684.57007,1
3334,2684.21997,2683.34009,0
3335,2679.09009,2680.5,1
3336,2682.1001,2682.62012,1
3337,2686.1001,2687.54004,1
3338,2689.1499,2673.61011,0
3339,2683.72998,2695.81006,1
3340,2697.8501,2713.06006,1
3341,2719.31006,2723.98999,1
3342,2731.33008,2743.1499,1
3343,2742.66992,2747.70996,1
3344,2751.1499,2751.29004,1
3345,2745.55005,2748.22998,1
3346,2752.96997,2767.56006,1
3347,2770.17993,2786.23999,1
3348,2798.95996,2776.41992,0
3349,2784.98999,2802.56006,1
3350,2802.3999,2798.03003,0
3351,2802.6001,2810.30005,1
3352,2809.15991,2832.96997,1
3353,2835.05005,2839.12988,1
3354,2845.41992,2837.54004,0
3355,2846.23999,2839.25,0
3356,2847.47998,2872.87012,1
3357,2867.22998,2853.53003,0
3358,2832.73999,2822.42993,0
3359,2832.40991,2823.81006,0
3360,2816.44995,2821.97998,1
3361,2808.91992,2762.12988,0
3362,2741.06006,2648.93994,0
3363,2614.78003,2695.13989,1
3364,2690.94995,2681.65991,0
3365,2685.01001,2581,0
3366,2601.78003,2619.55005,1
3367,2636.75,2656,1
3368,2646.27002,2662.93994,1
3369,2651.20996,2698.62988,1
3370,2713.45996,2731.19995,1
3371,2727.13989,2732.21997,1
3372,2722.98999,2716.26001,0
3373,2720.53003,2701.33008,0
3374,2710.41992,2703.95996,0
3375,2715.80005,2747.30005,1
3376,2757.37012,2779.6001,1
3377,2780.44995,2744.28003,0
3378,2753.78003,2713.83008,0
3379,2715.21997,2677.66992,0
3380,2658.88989,2691.25,1
3381,2681.06006,2720.93994,1
3382,2730.17993,2728.12012,0
3383,2710.17993,2726.80005,1
3384,2732.75,2738.96997,1
3385,2752.90991,2786.57007,1
3386,2790.54004,2783.02002,0
3387,2792.31006,2765.31006,0
3388,2774.06006,2749.47998,0
3389,2754.27002,2747.33008,0
3390,2750.57007,2752.01001,1
3391,2741.37988,2712.91992,0
3392,2715.05005,2716.93994,1
3393,2714.98999,2711.92993,0
3394,2691.36011,2643.68994,0
3395,2646.70996,2588.26001,0
3396,2619.3501,2658.55005,1
3397,2667.57007,2612.62012,0
3398,2611.30005,2605,0
3399,2614.40991,2640.87012,1
3400,2633.44995,2581.87988,0
3401,2592.16992,2614.44995,1
3402,2584.04004,2644.68994,1
3403,2657.36011,2662.84009,1
3404,2645.82007,2604.46997,0
3405,2617.17993,2613.15991,0
3406,2638.40991,2656.87012,1
3407,2643.88989,2642.18994,0
3408,2653.83008,2663.98999,1
3409,2676.8999,2656.30005,0
3410,2670.1001,2677.84009,1
3411,2692.73999,2706.38989,1
3412,2710.11011,2708.63989,0
3413,2701.15991,2693.12988,0
3414,2692.56006,2670.13989,0
3415,2675.3999,2670.29004,0
3416,2680.80005,2634.56006,0
3417,2634.91992,2639.3999,1
3418,2651.6499,2666.93994,1
3419,2675.46997,2669.90991,0
3420,2682.51001,2648.05005,0
3421,2642.95996,2654.80005,1
3422,2654.23999,2635.66992,0
3423,2628.08008,2629.72998,1
3424,2621.44995,2663.41992,1
3425,2680.34009,2672.62988,0
3426,2670.26001,2671.91992,1
3427,2678.12012,2697.79004,1
3428,2705.02002,2723.07007,1
3429,2722.69995,2727.71997,1
3430,2738.46997,2730.12988,0
3431,2718.59009,2711.44995,0
3432,2712.62012,2722.45996,1
3433,2719.70996,2720.12988,1
3434,2717.3501,2712.96997,0
3435,2735.38989,2733.01001,0
3436,2738.34009,2724.43994,0
3437,2713.97998,2733.29004,1
3438,2730.93994,2727.76001,0
3439,2723.6001,2721.33008,0
