Date,Open,High,Low,Close,Adj Close,Volume
13/12/1978,96.59000,97.07000,95.59000,96.06000,96.06000,22480000
14/12/1978,96.06000,96.44000,95.20000,96.04000,96.04000,20840000
15/12/1978,96.04000,96.28000,94.88000,95.33000,95.33000,23620000
18/12/1978,94.33000,94.33000,92.64000,93.44000,93.44000,32900000
19/12/1978,93.44000,94.85000,93.05000,94.24000,94.24000,25960000
20/12/1978,94.24000,95.20000,93.70000,94.68000,94.68000,26520000
21/12/1978,94.68000,95.66000,94.11000,94.71000,94.71000,28670000
22/12/1978,94.77000,96.62000,94.77000,96.31000,96.31000,23790000
26/12/1978,96.31000,97.89000,95.99000,97.52000,97.52000,21470000
27/12/1978,97.51000,97.51000,96.15000,96.66000,96.66000,23580000
28/12/1978,96.66000,97.19000,95.82000,96.28000,96.28000,25440000
29/12/1978,96.28000,97.03000,95.48000,96.11000,96.11000,30030000
02/01/1979,96.11000,96.96000,95.22000,96.73000,96.73000,18340000
03/01/1979,96.81000,98.54000,96.81000,97.80000,97.80000,29180000
04/01/1979,97.80000,99.42000,97.52000,98.58000,98.58000,33290000
05/01/1979,98.58000,99.79000,98.25000,99.13000,99.13000,28890000
08/01/1979,99.13000,99.30000,97.83000,98.80000,98.80000,21440000
09/01/1979,98.80000,99.96000,98.62000,99.33000,99.33000,27340000
10/01/1979,99.33000,99.75000,98.28000,98.77000,98.77000,24990000
11/01/1979,98.77000,99.41000,97.95000,99.10000,99.10000,24580000
12/01/1979,99.32000,100.91000,99.32000,99.93000,99.93000,37120000
15/01/1979,99.93000,101.13000,99.58000,100.69000,100.69000,27520000
16/01/1979,100.69000,100.88000,99.11000,99.46000,99.46000,30340000
17/01/1979,99.46000,100.00000,98.33000,99.48000,99.48000,25310000
18/01/1979,99.48000,100.35000,98.91000,99.72000,99.72000,27260000
19/01/1979,99.72000,100.57000,99.22000,99.75000,99.75000,26800000
22/01/1979,99.75000,100.35000,98.90000,99.90000,99.90000,24390000
23/01/1979,99.90000,101.05000,99.35000,100.60000,100.60000,30130000
24/01/1979,100.60000,101.31000,99.67000,100.16000,100.16000,31730000
25/01/1979,100.16000,101.66000,99.99000,101.19000,101.19000,31440000
26/01/1979,101.19000,102.59000,101.03000,101.86000,101.86000,34230000
29/01/1979,101.86000,102.33000,100.99000,101.55000,101.55000,24170000
30/01/1979,101.55000,102.07000,100.68000,101.05000,101.05000,26910000
31/01/1979,101.05000,101.41000,99.47000,99.93000,99.93000,30330000
01/02/1979,99.93000,100.38000,99.01000,99.96000,99.96000,27930000
02/02/1979,99.96000,100.52000,99.10000,99.50000,99.50000,25350000
05/02/1979,99.07000,99.07000,97.57000,98.09000,98.09000,26490000
06/02/1979,98.09000,98.74000,97.48000,98.05000,98.05000,23570000
07/02/1979,98.05000,98.07000,96.51000,97.16000,97.16000,28450000
08/02/1979,97.16000,98.11000,96.82000,97.65000,97.65000,23360000
09/02/1979,97.65000,98.50000,97.28000,97.87000,97.87000,24320000
12/02/1979,97.87000,98.55000,97.05000,98.20000,98.20000,20610000
13/02/1979,98.25000,99.58000,98.25000,98.93000,98.93000,28470000
14/02/1979,98.93000,99.64000,98.21000,98.87000,98.87000,27220000
15/02/1979,98.87000,99.13000,97.96000,98.73000,98.73000,22550000
16/02/1979,98.73000,99.23000,98.11000,98.67000,98.67000,21110000
20/02/1979,98.67000,99.67000,98.26000,99.42000,99.42000,22010000
21/02/1979,99.42000,100.07000,98.69000,99.07000,99.07000,26050000
22/02/1979,99.07000,99.21000,97.88000,98.33000,98.33000,26290000
23/02/1979,98.33000,98.50000,97.29000,97.78000,97.78000,22750000
26/02/1979,97.78000,98.28000,97.20000,97.67000,97.67000,22620000
27/02/1979,97.65000,97.65000,95.69000,96.13000,96.13000,31470000
28/02/1979,96.13000,96.69000,95.38000,96.28000,96.28000,25090000
01/03/1979,96.28000,97.28000,95.98000,96.90000,96.90000,23830000
02/03/1979,96.90000,97.55000,96.44000,96.97000,96.97000,23130000
05/03/1979,97.03000,98.64000,97.03000,98.06000,98.06000,25690000
06/03/1979,98.06000,98.53000,97.36000,97.87000,97.87000,24490000
07/03/1979,97.87000,99.23000,97.67000,98.44000,98.44000,28930000
08/03/1979,98.44000,99.82000,98.10000,99.58000,99.58000,32000000
09/03/1979,99.58000,100.58000,99.12000,99.54000,99.54000,33410000
12/03/1979,99.54000,100.04000,98.56000,99.67000,99.67000,25740000
13/03/1979,99.67000,100.66000,99.13000,99.84000,99.84000,31170000
14/03/1979,99.84000,100.43000,99.23000,99.71000,99.71000,24630000
15/03/1979,99.71000,100.57000,99.11000,99.86000,99.86000,29370000
16/03/1979,99.86000,101.16000,99.53000,100.69000,100.69000,31770000
19/03/1979,100.69000,101.94000,100.35000,101.06000,101.06000,34620000
20/03/1979,101.06000,101.34000,100.01000,100.50000,100.50000,27180000
21/03/1979,100.50000,101.48000,99.87000,101.25000,101.25000,31120000
22/03/1979,101.25000,102.41000,101.04000,101.67000,101.67000,34380000
23/03/1979,101.67000,102.37000,101.02000,101.60000,101.60000,33570000
26/03/1979,101.60000,101.77000,100.60000,101.04000,101.04000,23430000
27/03/1979,101.04000,102.71000,100.81000,102.48000,102.48000,32940000
28/03/1979,102.48000,103.31000,101.74000,102.12000,102.12000,39920000
29/03/1979,102.12000,102.78000,101.43000,102.03000,102.03000,28510000
30/03/1979,102.03000,102.51000,101.03000,101.59000,101.59000,29970000
02/04/1979,101.56000,101.56000,100.14000,100.90000,100.90000,28990000
03/04/1979,100.90000,102.67000,100.81000,102.40000,102.40000,33530000
04/04/1979,102.40000,103.73000,102.16000,102.65000,102.65000,41940000
05/04/1979,102.65000,103.60000,102.16000,103.26000,103.26000,34520000
06/04/1979,103.26000,103.95000,102.58000,103.18000,103.18000,34710000
09/04/1979,103.18000,103.56000,102.28000,102.87000,102.87000,27230000
10/04/1979,102.87000,103.83000,102.42000,103.34000,103.34000,31900000
11/04/1979,103.34000,103.77000,101.92000,102.31000,102.31000,32900000
12/04/1979,102.31000,102.77000,101.51000,102.00000,102.00000,26780000
16/04/1979,102.00000,102.02000,100.67000,101.12000,101.12000,28050000
17/04/1979,101.12000,101.94000,100.65000,101.24000,101.24000,29260000
18/04/1979,101.24000,102.23000,100.96000,101.70000,101.70000,29510000
19/04/1979,101.70000,102.40000,100.88000,101.28000,101.28000,31150000
20/04/1979,101.28000,101.81000,100.46000,101.23000,101.23000,28830000
23/04/1979,101.23000,102.00000,100.68000,101.57000,101.57000,25610000
24/04/1979,101.57000,103.02000,101.39000,102.20000,102.20000,35540000
25/04/1979,102.20000,103.07000,101.79000,102.50000,102.50000,31750000
26/04/1979,102.50000,102.91000,101.58000,102.01000,102.01000,32400000
27/04/1979,102.01000,102.32000,101.04000,101.80000,101.80000,29610000
30/04/1979,101.80000,102.24000,100.91000,101.76000,101.76000,26440000
01/05/1979,101.76000,102.50000,101.22000,101.68000,101.68000,31040000
02/05/1979,101.68000,102.28000,101.00000,101.72000,101.72000,30510000
03/05/1979,101.72000,102.57000,101.25000,101.81000,101.81000,30870000
04/05/1979,101.81000,102.08000,100.42000,100.69000,100.69000,30630000
07/05/1979,100.37000,100.37000,98.78000,99.02000,99.02000,30480000
08/05/1979,99.02000,99.56000,97.98000,99.17000,99.17000,32720000
09/05/1979,99.17000,100.01000,98.50000,99.46000,99.46000,27670000
10/05/1979,99.46000,99.63000,98.22000,98.52000,98.52000,25230000
11/05/1979,98.52000,99.03000,97.92000,98.52000,98.52000,24010000
14/05/1979,98.52000,98.95000,97.71000,98.06000,98.06000,22450000
15/05/1979,98.06000,98.90000,97.60000,98.14000,98.14000,26190000
16/05/1979,98.14000,98.80000,97.49000,98.42000,98.42000,28350000
17/05/1979,98.42000,100.22000,98.29000,99.94000,99.94000,30550000
18/05/1979,99.94000,100.73000,99.33000,99.93000,99.93000,26590000
21/05/1979,99.93000,100.75000,99.37000,100.14000,100.14000,25550000
22/05/1979,100.14000,100.93000,99.45000,100.51000,100.51000,30400000
23/05/1979,100.51000,101.31000,99.63000,99.89000,99.89000,30390000
24/05/1979,99.89000,100.44000,99.14000,99.93000,99.93000,25710000
25/05/1979,99.93000,100.68000,99.52000,100.22000,100.22000,27810000
29/05/1979,100.22000,100.76000,99.56000,100.05000,100.05000,27040000
30/05/1979,100.05000,100.25000,98.79000,99.11000,99.11000,29250000
31/05/1979,99.11000,99.61000,98.29000,99.08000,99.08000,30300000
01/06/1979,99.08000,99.70000,98.57000,99.17000,99.17000,24560000
04/06/1979,99.17000,99.76000,98.61000,99.32000,99.32000,24040000
05/06/1979,99.32000,101.07000,99.17000,100.62000,100.62000,35050000
06/06/1979,100.62000,101.96000,100.38000,101.30000,101.30000,39830000
07/06/1979,101.30000,102.54000,101.15000,101.79000,101.79000,43380000
08/06/1979,101.79000,102.23000,100.91000,101.49000,101.49000,31470000
11/06/1979,101.49000,102.24000,100.91000,101.91000,101.91000,28270000
12/06/1979,101.91000,103.64000,101.81000,102.85000,102.85000,45450000
13/06/1979,102.85000,103.58000,101.83000,102.31000,102.31000,40740000
14/06/1979,102.31000,102.63000,101.04000,102.20000,102.20000,37850000
15/06/1979,102.20000,102.78000,101.38000,102.09000,102.09000,40740000
18/06/1979,102.09000,102.48000,101.05000,101.56000,101.56000,30970000
19/06/1979,101.56000,102.28000,100.91000,101.58000,101.58000,30780000
20/06/1979,101.58000,102.19000,100.93000,101.63000,101.63000,33790000
21/06/1979,101.63000,102.74000,101.20000,102.09000,102.09000,36490000
22/06/1979,102.09000,103.16000,101.91000,102.64000,102.64000,36410000
25/06/1979,102.64000,102.91000,101.45000,102.09000,102.09000,31330000
26/06/1979,102.09000,102.09000,101.22000,101.66000,101.66000,34680000
27/06/1979,101.66000,102.95000,101.29000,102.27000,102.27000,36720000
28/06/1979,102.27000,103.46000,101.91000,102.80000,102.80000,38470000
29/06/1979,102.80000,103.67000,102.04000,102.91000,102.91000,34690000
02/07/1979,102.91000,103.00000,101.45000,101.99000,101.99000,32060000
03/07/1979,101.99000,102.57000,101.31000,102.09000,102.09000,31670000
05/07/1979,102.09000,102.88000,101.59000,102.43000,102.43000,30290000
06/07/1979,102.43000,103.91000,102.12000,103.62000,103.62000,38570000
09/07/1979,103.62000,105.07000,103.36000,104.47000,104.47000,42460000
10/07/1979,104.47000,105.17000,103.52000,104.20000,104.20000,39730000
11/07/1979,104.20000,104.34000,102.87000,103.64000,103.64000,36650000
12/07/1979,103.64000,103.72000,102.22000,102.69000,102.69000,31780000
13/07/1979,102.69000,102.99000,101.49000,102.32000,102.32000,33080000
16/07/1979,102.32000,103.20000,101.81000,102.74000,102.74000,26620000
17/07/1979,102.74000,103.06000,101.27000,101.83000,101.83000,34270000
18/07/1979,101.83000,102.06000,100.35000,101.69000,101.69000,35950000
19/07/1979,101.69000,102.42000,101.04000,101.61000,101.61000,26780000
20/07/1979,101.61000,102.32000,101.06000,101.82000,101.82000,26360000
23/07/1979,101.82000,102.13000,100.84000,101.59000,101.59000,26860000
24/07/1979,101.59000,102.50000,101.14000,101.97000,101.97000,29690000
25/07/1979,101.97000,103.44000,101.85000,103.08000,103.08000,34890000
26/07/1979,103.08000,103.63000,102.34000,103.10000,103.10000,32270000
27/07/1979,103.10000,103.50000,102.29000,103.10000,103.10000,27760000
30/07/1979,103.10000,103.63000,102.42000,103.15000,103.15000,28640000
31/07/1979,103.15000,104.26000,102.89000,103.81000,103.81000,34360000
01/08/1979,103.81000,104.57000,103.14000,104.17000,104.17000,36570000
02/08/1979,104.17000,105.02000,103.59000,104.10000,104.10000,37720000
03/08/1979,104.10000,104.56000,103.36000,104.04000,104.04000,28160000
06/08/1979,104.04000,104.66000,103.27000,104.30000,104.30000,27190000
07/08/1979,104.30000,106.23000,104.12000,105.65000,105.65000,45410000
08/08/1979,105.65000,106.84000,105.20000,105.98000,105.98000,44970000
09/08/1979,105.98000,106.25000,104.89000,105.49000,105.49000,34630000
10/08/1979,105.49000,106.79000,104.81000,106.40000,106.40000,36740000
13/08/1979,106.40000,107.90000,106.28000,107.42000,107.42000,41980000
14/08/1979,107.42000,108.03000,106.60000,107.52000,107.52000,40910000
15/08/1979,107.52000,108.64000,106.75000,108.25000,108.25000,46130000
16/08/1979,108.25000,109.18000,107.38000,108.09000,108.09000,47000000
17/08/1979,108.09000,108.94000,107.25000,108.30000,108.30000,31630000
20/08/1979,108.30000,109.32000,107.69000,108.83000,108.83000,32300000
21/08/1979,108.83000,109.68000,108.17000,108.91000,108.91000,38860000
22/08/1979,108.91000,109.56000,108.09000,108.99000,108.99000,38450000
23/08/1979,108.99000,109.59000,108.12000,108.63000,108.63000,35710000
24/08/1979,108.63000,109.11000,107.65000,108.60000,108.60000,32730000
27/08/1979,108.60000,109.84000,108.12000,109.14000,109.14000,32050000
28/08/1979,109.14000,109.65000,108.47000,109.02000,109.02000,29430000
29/08/1979,109.02000,109.59000,108.36000,109.02000,109.02000,30810000
30/08/1979,109.02000,109.59000,108.40000,109.02000,109.02000,29300000
31/08/1979,109.02000,109.80000,108.58000,109.32000,109.32000,26370000
04/09/1979,109.32000,109.41000,107.22000,107.44000,107.44000,33350000
05/09/1979,107.19000,107.19000,105.38000,106.40000,106.40000,41650000
06/09/1979,106.40000,107.61000,105.97000,106.85000,106.85000,30330000
07/09/1979,106.85000,108.09000,106.30000,107.66000,107.66000,34360000
10/09/1979,107.66000,108.71000,107.21000,108.17000,108.17000,32980000
11/09/1979,108.17000,108.83000,106.80000,107.51000,107.51000,42530000
12/09/1979,107.51000,108.41000,106.72000,107.82000,107.82000,39350000
13/09/1979,107.82000,108.53000,107.06000,107.85000,107.85000,35240000
14/09/1979,107.85000,109.48000,107.42000,108.76000,108.76000,41980000
17/09/1979,108.76000,110.06000,108.40000,108.84000,108.84000,37610000
18/09/1979,108.84000,109.00000,107.32000,108.00000,108.00000,38750000
19/09/1979,108.00000,109.02000,107.52000,108.28000,108.28000,35370000
20/09/1979,108.28000,110.69000,107.59000,110.51000,110.51000,45100000
21/09/1979,110.51000,111.58000,109.46000,110.47000,110.47000,52380000
24/09/1979,110.47000,110.90000,109.16000,109.61000,109.61000,33790000
25/09/1979,109.61000,110.19000,108.27000,109.68000,109.68000,32410000
26/09/1979,109.68000,111.25000,109.37000,109.96000,109.96000,37700000
27/09/1979,109.96000,110.75000,109.19000,110.21000,110.21000,33110000
28/09/1979,110.21000,110.67000,108.70000,109.32000,109.32000,35950000
01/10/1979,109.19000,109.19000,107.70000,108.56000,108.56000,24980000
02/10/1979,108.56000,110.08000,108.03000,109.59000,109.59000,38310000
03/10/1979,109.59000,110.43000,108.88000,109.59000,109.59000,36470000
04/10/1979,109.59000,110.81000,109.14000,110.17000,110.17000,38800000
05/10/1979,110.17000,112.16000,110.16000,111.27000,111.27000,48250000
08/10/1979,111.27000,111.83000,109.65000,109.88000,109.88000,32610000
09/10/1979,109.43000,109.43000,106.04000,106.63000,106.63000,55560000
10/10/1979,106.23000,106.23000,102.31000,105.30000,105.30000,81620000
11/10/1979,105.30000,106.33000,103.70000,105.05000,105.05000,47530000
12/10/1979,105.05000,106.20000,104.01000,104.49000,104.49000,36390000
15/10/1979,104.49000,104.74000,102.69000,103.36000,103.36000,34850000
16/10/1979,103.36000,104.37000,102.52000,103.19000,103.19000,33770000
17/10/1979,103.19000,104.54000,102.74000,103.39000,103.39000,29650000
18/10/1979,103.39000,104.62000,102.92000,103.61000,103.61000,29590000
19/10/1979,103.58000,103.58000,101.24000,101.60000,101.60000,42430000
22/10/1979,101.38000,101.38000,99.06000,100.71000,100.71000,45240000
23/10/1979,100.71000,101.44000,99.61000,100.28000,100.28000,32910000
24/10/1979,100.28000,101.45000,99.66000,100.44000,100.44000,31480000
25/10/1979,100.44000,101.39000,99.56000,100.00000,100.00000,28440000
26/10/1979,100.00000,101.31000,99.59000,100.57000,100.57000,29660000
29/10/1979,100.57000,101.56000,100.13000,100.71000,100.71000,22720000
30/10/1979,100.71000,102.83000,100.41000,102.67000,102.67000,28890000
31/10/1979,102.67000,103.16000,101.38000,101.82000,101.82000,27780000
01/11/1979,101.82000,103.07000,101.10000,102.57000,102.57000,25880000
02/11/1979,102.57000,103.21000,101.92000,102.51000,102.51000,23670000
05/11/1979,102.51000,102.66000,101.24000,101.82000,101.82000,20470000
06/11/1979,101.82000,102.01000,100.77000,101.20000,101.20000,21960000
07/11/1979,100.97000,100.97000,99.42000,99.87000,99.87000,30830000
08/11/1979,99.87000,101.00000,99.49000,100.30000,100.30000,26270000
09/11/1979,100.58000,102.18000,100.58000,101.51000,101.51000,30060000
12/11/1979,101.51000,103.72000,101.27000,103.51000,103.51000,26640000
13/11/1979,103.51000,104.21000,102.42000,102.94000,102.94000,29240000
14/11/1979,102.94000,104.13000,101.91000,103.39000,103.39000,30970000
15/11/1979,103.39000,104.94000,103.10000,104.13000,104.13000,32380000
16/11/1979,104.13000,104.72000,103.07000,103.79000,103.79000,30060000
19/11/1979,103.79000,105.08000,103.17000,104.23000,104.23000,33090000
20/11/1979,104.23000,105.11000,103.14000,103.69000,103.69000,35010000
21/11/1979,103.69000,104.23000,102.04000,103.89000,103.89000,37020000
23/11/1979,103.89000,105.13000,103.56000,104.67000,104.67000,23300000
26/11/1979,104.83000,107.44000,104.83000,106.80000,106.80000,47940000
27/11/1979,106.80000,107.89000,105.64000,106.38000,106.38000,45140000
28/11/1979,106.38000,107.55000,105.29000,106.77000,106.77000,39690000
29/11/1979,106.77000,107.84000,106.17000,106.81000,106.81000,33550000
30/11/1979,106.81000,107.16000,105.56000,106.16000,106.16000,30480000
03/12/1979,106.16000,106.65000,105.07000,105.83000,105.83000,29030000
04/12/1979,105.83000,107.25000,105.66000,106.79000,106.79000,33510000
05/12/1979,106.79000,108.36000,106.60000,107.25000,107.25000,39300000
06/12/1979,107.25000,108.47000,106.71000,108.00000,108.00000,37510000
07/12/1979,108.00000,109.24000,106.55000,107.52000,107.52000,42370000
10/12/1979,107.52000,108.27000,106.65000,107.67000,107.67000,32270000
11/12/1979,107.67000,108.58000,106.79000,107.49000,107.49000,36160000
12/12/1979,107.49000,108.32000,106.78000,107.52000,107.52000,34630000
13/12/1979,107.52000,108.29000,106.68000,107.67000,107.67000,36690000
14/12/1979,107.67000,109.49000,107.37000,108.92000,108.92000,41800000
17/12/1979,108.92000,110.33000,108.36000,109.33000,109.33000,43830000
18/12/1979,109.33000,109.83000,107.83000,108.30000,108.30000,43310000
19/12/1979,108.30000,108.79000,107.02000,108.20000,108.20000,41780000
20/12/1979,108.20000,109.24000,107.40000,108.26000,108.26000,40380000
21/12/1979,108.26000,108.76000,106.99000,107.59000,107.59000,36160000
24/12/1979,107.59000,108.08000,106.80000,107.66000,107.66000,19150000
26/12/1979,107.66000,108.37000,107.06000,107.78000,107.78000,24960000
27/12/1979,107.78000,108.50000,107.14000,107.96000,107.96000,31410000
28/12/1979,107.96000,108.61000,107.16000,107.84000,107.84000,34430000
31/12/1979,107.84000,108.53000,107.26000,107.94000,107.94000,31530000
02/01/1980,107.94000,108.43000,105.29000,105.76000,105.76000,40610000
03/01/1980,105.76000,106.08000,103.26000,105.22000,105.22000,50480000
04/01/1980,105.22000,107.08000,105.09000,106.52000,106.52000,39130000
07/01/1980,106.52000,107.80000,105.80000,106.81000,106.81000,44500000
08/01/1980,106.81000,109.29000,106.29000,108.95000,108.95000,53390000
09/01/1980,108.95000,111.09000,108.41000,109.05000,109.05000,65260000
10/01/1980,109.05000,110.86000,108.47000,109.89000,109.89000,55980000
11/01/1980,109.89000,111.16000,108.89000,109.92000,109.92000,52890000
14/01/1980,109.92000,111.44000,109.34000,110.38000,110.38000,52930000
15/01/1980,110.38000,111.93000,109.45000,111.14000,111.14000,52320000
16/01/1980,111.14000,112.90000,110.38000,111.05000,111.05000,67700000
17/01/1980,111.05000,112.01000,109.81000,110.70000,110.70000,54170000
18/01/1980,110.70000,111.74000,109.88000,111.07000,111.07000,47150000
21/01/1980,111.07000,112.90000,110.66000,112.10000,112.10000,48040000
22/01/1980,112.10000,113.10000,110.92000,111.51000,111.51000,50620000
23/01/1980,111.51000,113.93000,110.93000,113.44000,113.44000,50730000
24/01/1980,113.44000,115.27000,112.95000,113.70000,113.70000,59070000
25/01/1980,113.70000,114.45000,112.36000,113.61000,113.61000,47100000
28/01/1980,113.61000,115.65000,112.93000,114.85000,114.85000,53620000
29/01/1980,114.85000,115.77000,113.03000,114.07000,114.07000,55480000
30/01/1980,114.07000,115.85000,113.37000,115.20000,115.20000,51170000
31/01/1980,115.20000,117.17000,113.78000,114.16000,114.16000,65900000
01/02/1980,114.16000,115.54000,113.13000,115.12000,115.12000,46610000
04/02/1980,115.12000,116.01000,113.83000,114.37000,114.37000,43070000
05/02/1980,114.37000,115.25000,112.15000,114.66000,114.66000,41880000
06/02/1980,114.66000,116.57000,113.65000,115.72000,115.72000,51950000
07/02/1980,115.72000,117.87000,115.22000,116.28000,116.28000,57690000
08/02/1980,116.28000,118.66000,115.72000,117.95000,117.95000,57860000
11/02/1980,117.95000,119.05000,116.31000,117.12000,117.12000,58660000
12/02/1980,117.12000,118.41000,115.75000,117.90000,117.90000,48090000
13/02/1980,117.90000,120.22000,117.57000,118.44000,118.44000,65230000
14/02/1980,118.44000,119.30000,116.04000,116.72000,116.72000,50540000
15/02/1980,116.70000,116.70000,114.12000,115.41000,115.41000,46680000
19/02/1980,115.41000,115.67000,113.35000,114.60000,114.60000,39480000
20/02/1980,114.60000,117.18000,114.06000,116.47000,116.47000,44340000
21/02/1980,116.47000,117.90000,114.44000,115.28000,115.28000,51530000
22/02/1980,115.28000,116.46000,113.43000,115.04000,115.04000,48210000
25/02/1980,114.93000,114.93000,112.62000,113.33000,113.33000,39140000
26/02/1980,113.33000,114.76000,112.30000,113.98000,113.98000,40000000
27/02/1980,113.98000,115.12000,111.91000,112.38000,112.38000,46430000
28/02/1980,112.38000,113.70000,111.33000,112.35000,112.35000,40330000
29/02/1980,112.35000,114.12000,111.77000,113.66000,113.66000,38810000
03/03/1980,113.66000,114.34000,112.01000,112.50000,112.50000,38690000
04/03/1980,112.50000,113.41000,110.83000,112.78000,112.78000,44310000
05/03/1980,112.78000,113.94000,110.58000,111.13000,111.13000,49240000
06/03/1980,111.13000,111.29000,107.85000,108.65000,108.65000,49610000
07/03/1980,108.65000,108.96000,105.99000,106.90000,106.90000,50950000
10/03/1980,106.90000,107.86000,104.92000,106.51000,106.51000,43750000
11/03/1980,106.51000,108.54000,106.18000,107.78000,107.78000,41350000
12/03/1980,107.78000,108.40000,105.42000,106.87000,106.87000,37990000
13/03/1980,106.87000,107.55000,105.10000,105.62000,105.62000,33070000
14/03/1980,105.62000,106.49000,104.01000,105.43000,105.43000,35180000
17/03/1980,105.23000,105.23000,101.82000,102.26000,102.26000,37020000
18/03/1980,102.26000,104.71000,101.14000,104.10000,104.10000,47340000
19/03/1980,104.10000,105.72000,103.35000,104.31000,104.31000,36520000
20/03/1980,104.31000,105.17000,102.52000,103.12000,103.12000,32580000
21/03/1980,103.12000,103.73000,101.55000,102.31000,102.31000,32220000
24/03/1980,102.18000,102.18000,98.88000,99.28000,99.28000,39230000
25/03/1980,99.28000,100.58000,97.89000,99.19000,99.19000,43790000
26/03/1980,99.19000,101.22000,98.10000,98.68000,98.68000,37370000
27/03/1980,98.68000,99.58000,94.23000,98.22000,98.22000,63680000
28/03/1980,98.22000,101.43000,97.72000,100.68000,100.68000,46720000
31/03/1980,100.68000,102.65000,100.02000,102.09000,102.09000,35840000
01/04/1980,102.09000,103.28000,100.85000,102.18000,102.18000,32230000
02/04/1980,102.18000,103.87000,101.45000,102.68000,102.68000,35210000
03/04/1980,102.68000,103.34000,101.31000,102.15000,102.15000,27970000
07/04/1980,102.15000,102.27000,99.73000,100.19000,100.19000,29130000
08/04/1980,100.19000,101.88000,99.23000,101.20000,101.20000,31700000
09/04/1980,101.20000,103.60000,101.01000,103.11000,103.11000,33020000
10/04/1980,103.11000,105.00000,102.81000,104.08000,104.08000,33940000
11/04/1980,104.08000,105.15000,103.20000,103.79000,103.79000,29960000
14/04/1980,103.79000,103.92000,102.08000,102.84000,102.84000,23060000
15/04/1980,102.84000,103.94000,101.85000,102.63000,102.63000,26670000
16/04/1980,102.63000,104.42000,101.13000,101.54000,101.54000,39730000
17/04/1980,101.54000,102.21000,100.12000,101.05000,101.05000,32770000
18/04/1980,101.05000,102.07000,99.97000,100.55000,100.55000,26880000
21/04/1980,100.55000,101.26000,98.95000,99.80000,99.80000,27560000
22/04/1980,100.81000,104.02000,100.81000,103.43000,103.43000,47920000
23/04/1980,103.43000,105.11000,102.81000,103.73000,103.73000,42620000
24/04/1980,103.73000,105.43000,102.93000,104.40000,104.40000,35790000
25/04/1980,104.40000,105.57000,103.02000,105.16000,105.16000,28590000
28/04/1980,105.16000,106.79000,104.64000,105.64000,105.64000,30600000
29/04/1980,105.64000,106.70000,104.86000,105.86000,105.86000,27940000
30/04/1980,105.86000,106.72000,104.50000,106.29000,106.29000,30850000
01/05/1980,106.29000,106.86000,104.72000,105.46000,105.46000,32480000
02/05/1980,105.46000,106.25000,104.61000,105.58000,105.58000,28040000
05/05/1980,105.58000,106.83000,104.64000,106.38000,106.38000,34090000
06/05/1980,106.38000,107.83000,105.36000,106.25000,106.25000,40160000
07/05/1980,106.25000,108.12000,105.83000,107.18000,107.18000,42600000
08/05/1980,107.18000,108.02000,105.50000,106.13000,106.13000,39280000
09/05/1980,106.13000,106.20000,104.18000,104.72000,104.72000,30280000
12/05/1980,104.72000,105.48000,103.50000,104.78000,104.78000,28220000
13/05/1980,104.78000,106.76000,104.44000,106.30000,106.30000,35460000
14/05/1980,106.30000,107.89000,106.00000,106.85000,106.85000,40840000
15/05/1980,106.85000,107.99000,106.07000,106.99000,106.99000,41120000
16/05/1980,106.99000,107.89000,106.25000,107.35000,107.35000,31710000
19/05/1980,107.35000,108.43000,106.51000,107.67000,107.67000,30970000
20/05/1980,107.67000,108.39000,106.75000,107.62000,107.62000,31800000
21/05/1980,107.62000,108.31000,106.54000,107.72000,107.72000,34830000
22/05/1980,107.72000,109.73000,107.34000,109.01000,109.01000,41040000
23/05/1980,109.01000,111.37000,109.01000,110.62000,110.62000,45790000
27/05/1980,110.62000,112.30000,110.35000,111.40000,111.40000,40810000
28/05/1980,111.40000,112.72000,110.42000,112.06000,112.06000,38580000
29/05/1980,112.06000,112.64000,109.86000,110.27000,110.27000,42000000
30/05/1980,110.27000,111.55000,108.87000,111.24000,111.24000,34820000
02/06/1980,111.24000,112.15000,110.06000,110.76000,110.76000,32710000
03/06/1980,110.76000,111.63000,109.77000,110.51000,110.51000,33150000
04/06/1980,110.51000,113.45000,110.22000,112.61000,112.61000,44180000
05/06/1980,112.61000,114.38000,111.89000,112.78000,112.78000,49070000
06/06/1980,112.78000,114.01000,112.11000,113.20000,113.20000,37230000
09/06/1980,113.20000,114.51000,112.68000,113.71000,113.71000,36820000
10/06/1980,113.71000,115.50000,113.17000,114.66000,114.66000,42030000
11/06/1980,114.66000,116.64000,114.22000,116.02000,116.02000,43800000
12/06/1980,116.02000,117.01000,114.28000,115.52000,115.52000,47300000
13/06/1980,115.52000,116.94000,114.67000,115.81000,115.81000,41880000
16/06/1980,115.81000,116.80000,114.78000,116.09000,116.09000,36190000
17/06/1980,116.09000,117.16000,115.13000,116.03000,116.03000,41990000
18/06/1980,116.03000,116.84000,114.77000,116.26000,116.26000,41960000
19/06/1980,116.26000,116.81000,114.36000,114.66000,114.66000,38280000
20/06/1980,114.66000,114.90000,113.12000,114.06000,114.06000,36530000
23/06/1980,114.06000,115.28000,113.35000,114.51000,114.51000,34180000
24/06/1980,114.51000,115.75000,113.76000,115.14000,115.14000,37730000
25/06/1980,115.14000,117.37000,115.07000,116.72000,116.72000,46500000
