,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
17189.00,14.80,242.00,3581.60,14.00,23.00,36.00,0.00,0.00,1.00,0.00
17190.00,14.80,518.00,7666.40,14.00,23.00,36.00,0.00,0.00,1.00,0.00
17191.00,14.80,742.00,10981.60,14.00,23.00,50.00,0.00,0.00,1.00,0.00
17192.00,14.80,758.00,11218.40,14.00,23.00,50.00,0.00,0.00,1.00,0.00
17193.00,14.85,654.00,9711.90,14.00,23.00,59.00,1.00,0.00,0.00,1.00
17194.00,14.80,26.00,384.80,14.00,23.00,59.00,0.00,1.00,0.00,-1.00
17195.00,14.80,1000.00,14800.00,14.00,23.00,59.00,0.00,0.00,1.00,0.00
17196.00,14.80,758.00,11218.40,14.00,24.00,40.00,0.00,0.00,1.00,0.00
17197.00,14.80,662.00,9797.60,14.00,24.00,40.00,0.00,0.00,1.00,0.00
17198.00,14.80,337.00,4987.60,14.00,25.00,36.00,0.00,0.00,1.00,0.00
17199.00,14.85,10.00,148.50,14.00,25.00,39.00,1.00,0.00,0.00,1.00
17200.00,14.80,663.00,9812.40,14.00,25.00,39.00,0.00,1.00,0.00,-1.00
17201.00,14.85,614.00,9117.90,14.00,25.00,56.00,1.00,0.00,0.00,1.00
17202.00,14.85,336.00,4989.60,14.00,25.00,56.00,0.00,0.00,1.00,0.00
17203.00,14.85,350.00,5197.50,14.00,26.00,26.00,0.00,0.00,1.00,0.00
17204.00,14.85,350.00,5197.50,14.00,26.00,52.00,0.00,0.00,1.00,0.00
17205.00,14.85,206.00,3059.10,14.00,27.00,21.00,0.00,0.00,1.00,0.00
17206.00,14.80,1000.00,14800.00,14.00,27.00,51.00,0.00,1.00,0.00,-1.00
17207.00,14.80,1600.00,23680.00,14.00,27.00,51.00,0.00,0.00,1.00,0.00
17208.00,14.80,800.00,11840.00,14.00,27.00,51.00,0.00,0.00,1.00,0.00
17209.00,14.85,673.00,9994.05,14.00,28.00,9.00,1.00,0.00,0.00,1.00
17210.00,14.85,3500.00,51975.00,14.00,28.00,15.00,0.00,0.00,1.00,0.00
17211.00,14.85,230.00,3415.50,14.00,28.00,28.00,0.00,0.00,1.00,0.00
17212.00,14.85,5.00,74.25,14.00,30.00,41.00,0.00,0.00,1.00,0.00
17213.00,14.85,10000.00,148500.00,14.00,30.00,41.00,0.00,0.00,1.00,0.00
17214.00,14.85,5127.00,76135.95,14.00,30.00,41.00,0.00,0.00,1.00,0.00
17215.00,14.85,3368.00,50014.80,14.00,30.00,41.00,0.00,0.00,1.00,0.00
17216.00,14.85,1500.00,22275.00,14.00,30.00,41.00,0.00,0.00,1.00,0.00
17217.00,14.85,538.00,7989.30,14.00,30.00,59.00,0.00,0.00,1.00,0.00
17218.00,14.85,2000.00,29700.00,14.00,31.00,17.00,0.00,0.00,1.00,0.00
17219.00,14.85,1200.00,17820.00,14.00,31.00,48.00,0.00,0.00,1.00,0.00
17220.00,14.85,125.00,1856.25,14.00,32.00,22.00,0.00,0.00,1.00,0.00
17221.00,14.85,1346.00,19988.10,14.00,32.00,54.00,0.00,0.00,1.00,0.00
17222.00,14.80,1351.00,19994.80,14.00,33.00,20.00,0.00,1.00,0.00,-1.00
17223.00,14.75,750.00,11062.50,14.00,33.00,22.00,0.00,1.00,0.00,-1.00
17224.00,14.80,670.00,9916.00,14.00,33.00,46.00,1.00,0.00,0.00,1.00
17225.00,14.80,680.00,10064.00,14.00,35.00,37.00,0.00,0.00,1.00,0.00
17226.00,14.75,4150.00,61212.50,14.00,36.00,33.00,0.00,1.00,0.00,-1.00
17227.00,14.75,850.00,12537.50,14.00,36.00,33.00,0.00,0.00,1.00,0.00
17228.00,14.75,2150.00,31712.50,14.00,36.00,55.00,0.00,0.00,1.00,0.00
17229.00,14.75,350.00,5162.50,14.00,36.00,55.00,0.00,0.00,1.00,0.00
17230.00,14.80,1000.00,14800.00,14.00,38.00,19.00,1.00,0.00,0.00,1.00
17231.00,14.80,26690.00,395012.00,14.00,39.00,19.00,0.00,0.00,1.00,0.00
17232.00,14.80,5000.00,74000.00,14.00,39.00,40.00,0.00,0.00,1.00,0.00
17233.00,14.80,500.00,7400.00,14.00,41.00,4.00,0.00,0.00,1.00,0.00
17234.00,14.80,12720.00,188256.00,14.00,41.00,33.00,0.00,0.00,1.00,0.00
17235.00,14.80,300.00,4440.00,14.00,41.00,33.00,0.00,0.00,1.00,0.00
17236.00,14.80,439.00,6497.20,14.00,42.00,44.00,0.00,0.00,1.00,0.00
17237.00,14.80,647.00,9575.60,14.00,43.00,3.00,0.00,0.00,1.00,0.00
17238.00,14.80,6353.00,94024.40,14.00,43.00,3.00,0.00,0.00,1.00,0.00
17239.00,14.80,250.00,3700.00,14.00,44.00,46.00,0.00,0.00,1.00,0.00
17240.00,14.80,2000.00,29600.00,14.00,45.00,41.00,0.00,0.00,1.00,0.00
17241.00,14.80,1351.00,19994.80,14.00,46.00,36.00,0.00,0.00,1.00,0.00
17242.00,14.80,219.00,3241.20,14.00,46.00,41.00,0.00,0.00,1.00,0.00
17243.00,14.80,300.00,4440.00,14.00,46.00,41.00,0.00,0.00,1.00,0.00
17244.00,14.80,4000.00,59200.00,14.00,46.00,41.00,0.00,0.00,1.00,0.00
17245.00,14.80,300.00,4440.00,14.00,46.00,41.00,0.00,0.00,1.00,0.00
17246.00,14.80,46.00,680.80,14.00,46.00,41.00,0.00,0.00,1.00,0.00
17247.00,14.80,100.00,1480.00,14.00,47.00,9.00,0.00,0.00,1.00,0.00
17248.00,14.80,655.00,9694.00,14.00,47.00,9.00,0.00,0.00,1.00,0.00
17249.00,14.80,1000.00,14800.00,14.00,48.00,31.00,0.00,0.00,1.00,0.00
17250.00,14.80,1925.00,28490.00,14.00,48.00,33.00,0.00,0.00,1.00,0.00
17251.00,14.80,2000.00,29600.00,14.00,48.00,33.00,0.00,0.00,1.00,0.00
17252.00,14.80,138.00,2042.40,14.00,48.00,33.00,0.00,0.00,1.00,0.00
17253.00,14.80,1500.00,22200.00,14.00,48.00,48.00,0.00,0.00,1.00,0.00
17254.00,14.80,37.00,547.60,14.00,49.00,29.00,0.00,0.00,1.00,0.00
17255.00,14.80,773.00,11440.40,14.00,49.00,29.00,0.00,0.00,1.00,0.00
17256.00,14.80,225.00,3330.00,14.00,49.00,35.00,0.00,0.00,1.00,0.00
17257.00,14.80,700.00,10360.00,14.00,50.00,27.00,0.00,0.00,1.00,0.00
17258.00,14.80,1853.00,27424.40,14.00,51.00,31.00,0.00,0.00,1.00,0.00
17259.00,14.80,3040.00,44992.00,14.00,51.00,46.00,0.00,0.00,1.00,0.00
17260.00,14.75,5000.00,73750.00,14.00,51.00,59.00,0.00,1.00,0.00,-1.00
17261.00,14.80,3409.00,50453.20,14.00,52.00,32.00,1.00,0.00,0.00,1.00
17262.00,14.80,600.00,8880.00,14.00,52.00,32.00,0.00,0.00,1.00,0.00
17263.00,14.80,500.00,7400.00,14.00,52.00,32.00,0.00,0.00,1.00,0.00
17264.00,14.80,491.00,7266.80,14.00,53.00,6.00,0.00,0.00,1.00,0.00
17265.00,14.80,2509.00,37133.20,14.00,53.00,6.00,0.00,0.00,1.00,0.00
17266.00,14.80,497.00,7355.60,14.00,53.00,13.00,0.00,0.00,1.00,0.00
17267.00,14.75,315.00,4646.25,14.00,53.00,13.00,0.00,1.00,0.00,-1.00
17268.00,14.80,687.00,10167.60,14.00,54.00,20.00,1.00,0.00,0.00,1.00
17269.00,14.80,6687.00,98967.60,14.00,58.00,33.00,0.00,0.00,1.00,0.00
17270.00,14.80,313.00,4632.40,14.00,58.00,33.00,0.00,0.00,1.00,0.00
17271.00,14.80,313.00,4632.40,14.00,59.00,29.00,0.00,0.00,1.00,0.00
17272.00,14.80,425.00,6290.00,14.00,59.00,29.00,0.00,0.00,1.00,0.00
17273.00,14.80,1677.00,24819.60,14.00,59.00,30.00,0.00,0.00,1.00,0.00
17274.00,14.80,337.00,4987.60,15.00,0.00,53.00,0.00,0.00,1.00,0.00
17275.00,14.80,510.00,7548.00,15.00,2.00,45.00,0.00,0.00,1.00,0.00
17276.00,14.75,164.00,2419.00,15.00,2.00,52.00,0.00,1.00,0.00,-1.00
17277.00,14.75,3820.00,56345.00,15.00,2.00,52.00,0.00,0.00,1.00,0.00
17278.00,14.75,1016.00,14986.00,15.00,2.00,52.00,0.00,0.00,1.00,0.00
17279.00,14.80,675.00,9990.00,15.00,3.00,21.00,1.00,0.00,0.00,1.00
17280.00,14.75,2547.00,37568.25,15.00,4.00,17.00,0.00,1.00,0.00,-1.00
17281.00,14.75,3336.00,49206.00,15.00,4.00,17.00,0.00,0.00,1.00,0.00
17282.00,14.75,65.00,958.75,15.00,4.00,29.00,0.00,0.00,1.00,0.00
17283.00,14.75,271.00,3997.25,15.00,4.00,29.00,0.00,0.00,1.00,0.00
17284.00,14.75,164.00,2419.00,15.00,4.00,29.00,0.00,0.00,1.00,0.00
17285.00,14.75,1500.00,22125.00,15.00,4.00,29.00,0.00,0.00,1.00,0.00
17286.00,14.75,3000.00,44250.00,15.00,4.00,29.00,0.00,0.00,1.00,0.00
17287.00,14.75,935.00,13791.25,15.00,5.00,26.00,0.00,0.00,1.00,0.00
17288.00,14.70,3000.00,44100.00,15.00,6.00,16.00,0.00,1.00,0.00,-1.00
17289.00,14.70,3000.00,44100.00,15.00,6.00,16.00,0.00,0.00,1.00,0.00
17290.00,14.70,723.00,10628.10,15.00,6.00,16.00,0.00,0.00,1.00,0.00
17291.00,14.70,1000.00,14700.00,15.00,6.00,59.00,0.00,0.00,1.00,0.00
17292.00,14.70,683.00,10040.10,15.00,6.00,59.00,0.00,0.00,1.00,0.00
17293.00,14.70,1317.00,19359.90,15.00,6.00,59.00,0.00,0.00,1.00,0.00
17294.00,14.75,1401.00,20664.75,15.00,7.00,17.00,1.00,0.00,0.00,1.00
17295.00,14.75,3500.00,51625.00,15.00,7.00,17.00,0.00,0.00,1.00,0.00
17296.00,14.75,1017.00,15000.75,15.00,8.00,40.00,0.00,0.00,1.00,0.00
17297.00,14.75,1000.00,14750.00,15.00,8.00,50.00,0.00,0.00,1.00,0.00
17298.00,14.75,2700.00,39825.00,15.00,8.00,57.00,0.00,0.00,1.00,0.00
17299.00,14.75,7582.00,111834.50,15.00,8.00,57.00,0.00,0.00,1.00,0.00
17300.00,14.80,1987.00,29407.60,15.00,9.00,27.00,1.00,0.00,0.00,1.00
17301.00,14.75,718.00,10590.50,15.00,9.00,27.00,0.00,1.00,0.00,-1.00
17302.00,14.80,1850.00,27380.00,15.00,9.00,33.00,1.00,0.00,0.00,1.00
17303.00,14.80,1300.00,19240.00,15.00,10.00,3.00,0.00,0.00,1.00,0.00
17304.00,14.70,1020.00,14994.00,15.00,11.00,34.00,0.00,1.00,0.00,-1.00
17305.00,14.70,8911.00,130991.70,15.00,11.00,34.00,0.00,0.00,1.00,0.00
17306.00,14.70,5000.00,73500.00,15.00,11.00,34.00,0.00,0.00,1.00,0.00
17307.00,14.70,1500.00,22050.00,15.00,11.00,34.00,0.00,0.00,1.00,0.00
17308.00,14.80,1000.00,14800.00,15.00,12.00,13.00,1.00,0.00,0.00,1.00
17309.00,14.80,761.00,11262.80,15.00,12.00,13.00,0.00,0.00,1.00,0.00
17310.00,14.80,5000.00,74000.00,15.00,12.00,13.00,0.00,0.00,1.00,0.00
17311.00,14.80,1239.00,18337.20,15.00,12.00,13.00,0.00,0.00,1.00,0.00
17312.00,14.80,585.00,8658.00,15.00,12.00,14.00,0.00,0.00,1.00,0.00
17313.00,14.80,2829.00,41869.20,15.00,12.00,14.00,0.00,0.00,1.00,0.00
17314.00,14.80,120.00,1776.00,15.00,12.00,14.00,0.00,0.00,1.00,0.00
17315.00,14.80,495.00,7326.00,15.00,12.00,14.00,0.00,0.00,1.00,0.00
17316.00,14.80,700.00,10360.00,15.00,12.00,14.00,0.00,0.00,1.00,0.00
17317.00,14.80,5300.00,78440.00,15.00,13.00,9.00,0.00,0.00,1.00,0.00
17318.00,14.80,3600.00,53280.00,15.00,13.00,19.00,0.00,0.00,1.00,0.00
17319.00,14.80,600.00,8880.00,15.00,14.00,21.00,0.00,0.00,1.00,0.00
17320.00,14.80,1351.00,19994.80,15.00,14.00,22.00,0.00,0.00,1.00,0.00
17321.00,14.80,222.00,3285.60,15.00,14.00,33.00,0.00,0.00,1.00,0.00
17322.00,14.80,2827.00,41839.60,15.00,17.00,31.00,0.00,0.00,1.00,0.00
17323.00,14.80,3841.00,56846.80,15.00,17.00,31.00,0.00,0.00,1.00,0.00
17324.00,14.75,2000.00,29500.00,15.00,17.00,37.00,0.00,1.00,0.00,-1.00
17325.00,14.80,47.00,695.60,15.00,18.00,47.00,1.00,0.00,0.00,1.00
17326.00,14.80,208.00,3078.40,15.00,19.00,48.00,0.00,0.00,1.00,0.00
17327.00,14.80,3000.00,44400.00,15.00,19.00,50.00,0.00,0.00,1.00,0.00
17328.00,14.80,12500.00,185000.00,15.00,19.00,50.00,0.00,0.00,1.00,0.00
17329.00,14.80,2229.00,32989.20,15.00,19.00,50.00,0.00,0.00,1.00,0.00
17330.00,14.80,2271.00,33610.80,15.00,20.00,8.00,0.00,0.00,1.00,0.00
17331.00,14.75,272.00,4012.00,15.00,22.00,29.00,0.00,1.00,0.00,-1.00
17332.00,14.75,3092.00,45607.00,15.00,22.00,40.00,0.00,0.00,1.00,0.00
17333.00,14.75,2000.00,29500.00,15.00,22.00,52.00,0.00,0.00,1.00,0.00
17334.00,14.75,701.00,10339.75,15.00,23.00,25.00,0.00,0.00,1.00,0.00
17335.00,14.75,1286.00,18968.50,15.00,23.00,25.00,0.00,0.00,1.00,0.00
17336.00,14.70,299.00,4395.30,15.00,23.00,59.00,0.00,1.00,0.00,-1.00
17337.00,14.70,2013.00,29591.10,15.00,24.00,57.00,0.00,0.00,1.00,0.00
17338.00,14.70,4317.00,63459.90,15.00,26.00,48.00,0.00,0.00,1.00,0.00
17339.00,14.70,488.00,7173.60,15.00,26.00,48.00,0.00,0.00,1.00,0.00
17340.00,14.70,1000.00,14700.00,15.00,27.00,14.00,0.00,0.00,1.00,0.00
17341.00,14.70,1360.00,19992.00,15.00,27.00,54.00,0.00,0.00,1.00,0.00
17342.00,14.70,1790.00,26313.00,15.00,28.00,39.00,0.00,0.00,1.00,0.00
17343.00,14.70,1236.00,18169.20,15.00,28.00,39.00,0.00,0.00,1.00,0.00
17344.00,14.70,280.00,4116.00,15.00,29.00,13.00,0.00,0.00,1.00,0.00
17345.00,14.70,1000.00,14700.00,15.00,31.00,11.00,0.00,0.00,1.00,0.00
17346.00,14.65,10000.00,146500.00,15.00,31.00,34.00,0.00,1.00,0.00,-1.00
17347.00,14.70,320.00,4704.00,15.00,33.00,11.00,1.00,0.00,0.00,1.00
17348.00,14.70,2164.00,31810.80,15.00,35.00,39.00,0.00,0.00,1.00,0.00
17349.00,14.70,6060.00,89082.00,15.00,35.00,39.00,0.00,0.00,1.00,0.00
17350.00,14.70,1776.00,26107.20,15.00,35.00,39.00,0.00,0.00,1.00,0.00
17351.00,14.70,5000.00,73500.00,15.00,36.00,0.00,0.00,0.00,1.00,0.00
17352.00,14.70,1800.00,26460.00,15.00,36.00,0.00,0.00,0.00,1.00,0.00
17353.00,14.70,1500.00,22050.00,15.00,36.00,24.00,0.00,0.00,1.00,0.00
17354.00,14.60,500.00,7300.00,15.00,36.00,33.00,0.00,1.00,0.00,-1.00
17355.00,14.60,329.00,4803.40,15.00,36.00,33.00,0.00,0.00,1.00,0.00
17356.00,14.60,500.00,7300.00,15.00,36.00,33.00,0.00,0.00,1.00,0.00
17357.00,14.60,10000.00,146000.00,15.00,36.00,33.00,0.00,0.00,1.00,0.00
17358.00,14.65,6143.00,89994.95,15.00,36.00,33.00,1.00,0.00,0.00,1.00
17359.00,14.60,220.00,3212.00,15.00,36.00,33.00,0.00,1.00,0.00,-1.00
17360.00,14.65,3000.00,43950.00,15.00,36.00,33.00,1.00,0.00,0.00,1.00
17361.00,14.60,8683.00,126771.80,15.00,36.00,54.00,0.00,1.00,0.00,-1.00
17362.00,14.65,13651.00,199987.15,15.00,39.00,7.00,1.00,0.00,0.00,1.00
17363.00,14.65,849.00,12437.85,15.00,41.00,59.00,0.00,0.00,1.00,0.00
17364.00,14.65,273.00,3999.45,15.00,41.00,59.00,0.00,0.00,1.00,0.00
17365.00,14.65,15000.00,219750.00,15.00,44.00,25.00,0.00,0.00,1.00,0.00
17366.00,14.65,100.00,1465.00,15.00,45.00,29.00,0.00,0.00,1.00,0.00
17367.00,14.65,12000.00,175800.00,15.00,48.00,57.00,0.00,0.00,1.00,0.00
17368.00,14.65,980.00,14357.00,15.00,48.00,57.00,0.00,0.00,1.00,0.00
17369.00,14.65,338.00,4951.70,15.00,48.00,57.00,0.00,0.00,1.00,0.00
17370.00,14.75,126.00,1858.50,15.00,50.00,30.00,1.00,0.00,0.00,1.00
17371.00,14.65,5000.00,73250.00,15.00,51.00,14.00,0.00,1.00,0.00,-1.00
17372.00,14.70,300.00,4410.00,15.00,51.00,57.00,1.00,0.00,0.00,1.00
17373.00,14.70,100.00,1470.00,15.00,52.00,37.00,0.00,0.00,1.00,0.00
17374.00,14.70,600.00,8820.00,15.00,52.00,56.00,0.00,0.00,1.00,0.00
17375.00,14.70,100.00,1470.00,15.00,52.00,56.00,0.00,0.00,1.00,0.00
17376.00,14.75,2400.00,35400.00,15.00,53.00,42.00,1.00,0.00,0.00,1.00
17377.00,14.75,3000.00,44250.00,15.00,53.00,42.00,0.00,0.00,1.00,0.00
17378.00,14.75,2826.00,41683.50,15.00,53.00,42.00,0.00,0.00,1.00,0.00
17379.00,14.75,874.00,12891.50,15.00,53.00,42.00,0.00,0.00,1.00,0.00
17380.00,14.70,900.00,13230.00,15.00,53.00,42.00,0.00,1.00,0.00,-1.00
17381.00,14.75,174.00,2566.50,15.00,53.00,45.00,1.00,0.00,0.00,1.00
17382.00,14.75,3000.00,44250.00,15.00,54.00,12.00,0.00,0.00,1.00,0.00
17383.00,14.70,1000.00,14700.00,15.00,58.00,45.00,0.00,1.00,0.00,-1.00
17384.00,14.70,442.00,6497.40,16.00,0.00,10.00,0.00,0.00,1.00,0.00
17385.00,14.70,3000.00,44100.00,16.00,0.00,13.00,0.00,0.00,1.00,0.00
17386.00,14.65,3000.00,43950.00,16.00,0.00,21.00,0.00,1.00,0.00,-1.00
17387.00,14.70,485.00,7129.50,16.00,1.00,25.00,1.00,0.00,0.00,1.00
17388.00,14.60,1000.00,14600.00,16.00,1.00,43.00,0.00,1.00,0.00,-1.00
17389.00,14.70,673.00,9893.10,16.00,2.00,1.00,1.00,0.00,0.00,1.00
17390.00,14.70,75.00,1102.50,16.00,2.00,1.00,0.00,0.00,1.00,0.00
17391.00,14.70,1673.00,24593.10,16.00,3.00,16.00,0.00,0.00,1.00,0.00
17392.00,14.65,6.00,87.90,16.00,3.00,22.00,0.00,1.00,0.00,-1.00
17393.00,14.65,994.00,14562.10,16.00,4.00,25.00,0.00,0.00,1.00,0.00
17394.00,14.70,130.00,1911.00,16.00,4.00,55.00,1.00,0.00,0.00,1.00
17395.00,14.70,1000.00,14700.00,16.00,5.00,45.00,0.00,0.00,1.00,0.00
17396.00,14.70,300.00,4410.00,16.00,6.00,6.00,0.00,0.00,1.00,0.00
17397.00,14.70,200.00,2940.00,16.00,9.00,34.00,0.00,0.00,1.00,0.00
17398.00,14.70,1972.00,28988.40,16.00,9.00,55.00,0.00,0.00,1.00,0.00
17399.00,14.70,501.00,7364.70,16.00,10.00,1.00,0.00,0.00,1.00,0.00
17400.00,14.70,871.00,12803.70,16.00,10.00,40.00,0.00,0.00,1.00,0.00
17401.00,14.70,149.00,2190.30,16.00,10.00,40.00,0.00,0.00,1.00,0.00
17402.00,14.70,1000.00,14700.00,16.00,11.00,25.00,0.00,0.00,1.00,0.00
17403.00,14.70,8129.00,119496.30,16.00,11.00,27.00,0.00,0.00,1.00,0.00
17404.00,14.70,400.00,5880.00,16.00,11.00,27.00,0.00,0.00,1.00,0.00
17405.00,14.70,1471.00,21623.70,16.00,11.00,27.00,0.00,0.00,1.00,0.00
17406.00,14.70,1000.00,14700.00,16.00,13.00,54.00,0.00,0.00,1.00,0.00
17407.00,14.70,317.00,4659.90,16.00,14.00,6.00,0.00,0.00,1.00,0.00
17408.00,14.70,1488.00,21873.60,16.00,15.00,39.00,0.00,0.00,1.00,0.00
17409.00,14.70,1212.00,17816.40,16.00,15.00,39.00,0.00,0.00,1.00,0.00
17410.00,14.65,477.00,6988.05,16.00,17.00,4.00,0.00,1.00,0.00,-1.00
17411.00,14.65,716.00,10489.40,16.00,17.00,4.00,0.00,0.00,1.00,0.00
17412.00,14.65,1340.00,19631.00,16.00,17.00,4.00,0.00,0.00,1.00,0.00
17413.00,14.65,1267.00,18561.55,16.00,19.00,3.00,0.00,0.00,1.00,0.00
17414.00,14.70,60.00,882.00,16.00,21.00,48.00,1.00,0.00,0.00,1.00
17415.00,14.70,10153.00,149249.10,16.00,22.00,18.00,0.00,0.00,1.00,0.00
17416.00,14.70,3452.00,50744.40,16.00,22.00,18.00,0.00,0.00,1.00,0.00
17417.00,14.75,103.00,1519.25,16.00,22.00,23.00,1.00,0.00,0.00,1.00
17418.00,14.70,19847.00,291750.90,16.00,22.00,23.00,0.00,1.00,0.00,-1.00
17419.00,14.70,5000.00,73500.00,16.00,22.00,23.00,0.00,0.00,1.00,0.00
17420.00,14.70,400.00,5880.00,16.00,23.00,56.00,0.00,0.00,1.00,0.00
17421.00,14.70,735.00,10804.50,16.00,25.00,34.00,0.00,0.00,1.00,0.00
17422.00,14.70,5000.00,73500.00,16.00,25.00,40.00,0.00,0.00,1.00,0.00
17423.00,14.70,200.00,2940.00,16.00,26.00,11.00,0.00,0.00,1.00,0.00
17424.00,14.75,400.00,5900.00,16.00,26.00,22.00,1.00,0.00,0.00,1.00
17425.00,14.70,140.00,2058.00,16.00,26.00,30.00,0.00,1.00,0.00,-1.00
17426.00,14.70,680.00,9996.00,16.00,29.00,41.00,0.00,0.00,1.00,0.00
17427.00,14.70,3727.00,54786.90,16.00,29.00,41.00,0.00,0.00,1.00,0.00
17428.00,14.70,925.00,13597.50,16.00,29.00,41.00,0.00,0.00,1.00,0.00
17429.00,14.70,598.00,8790.60,16.00,29.00,51.00,0.00,0.00,1.00,0.00
17430.00,14.70,1500.00,22050.00,16.00,30.00,18.00,0.00,0.00,1.00,0.00
17431.00,14.70,680.00,9996.00,16.00,32.00,36.00,0.00,0.00,1.00,0.00
17432.00,14.70,6890.00,101283.00,16.00,33.00,3.00,0.00,0.00,1.00,0.00
17433.00,14.75,238.00,3510.50,16.00,33.00,5.00,1.00,0.00,0.00,1.00
17434.00,14.70,3000.00,44100.00,16.00,33.00,10.00,0.00,1.00,0.00,-1.00
17435.00,14.70,110.00,1617.00,16.00,33.00,33.00,0.00,0.00,1.00,0.00
17436.00,14.70,12500.00,183750.00,16.00,33.00,59.00,0.00,0.00,1.00,0.00
17437.00,14.70,1390.00,20433.00,16.00,35.00,25.00,0.00,0.00,1.00,0.00
17438.00,14.70,650.00,9555.00,16.00,35.00,38.00,0.00,0.00,1.00,0.00
17439.00,14.70,3436.00,50509.20,16.00,37.00,36.00,0.00,0.00,1.00,0.00
17440.00,14.70,1700.00,24990.00,16.00,38.00,20.00,0.00,0.00,1.00,0.00
17441.00,14.70,6000.00,88200.00,16.00,38.00,23.00,0.00,0.00,1.00,0.00
17442.00,14.70,884.00,12994.80,16.00,39.00,26.00,0.00,0.00,1.00,0.00
17443.00,14.65,400.00,5860.00,16.00,40.00,2.00,0.00,1.00,0.00,-1.00
17444.00,14.65,500.00,7325.00,16.00,40.00,2.00,0.00,0.00,1.00,0.00
17445.00,14.65,100.00,1465.00,16.00,40.00,2.00,0.00,0.00,1.00,0.00
17446.00,14.65,11000.00,161150.00,16.00,40.00,56.00,0.00,0.00,1.00,0.00
17447.00,14.70,100.00,1470.00,16.00,41.00,51.00,1.00,0.00,0.00,1.00
17448.00,14.65,10000.00,146500.00,16.00,42.00,6.00,0.00,1.00,0.00,-1.00
17449.00,14.65,50.00,732.50,16.00,43.00,30.00,0.00,0.00,1.00,0.00
17450.00,14.60,404.00,5898.40,16.00,43.00,52.00,0.00,1.00,0.00,-1.00
17451.00,14.60,3096.00,45201.60,16.00,43.00,52.00,0.00,0.00,1.00,0.00
17452.00,14.60,400.00,5840.00,16.00,43.00,52.00,0.00,0.00,1.00,0.00
17453.00,14.60,422.00,6161.20,16.00,44.00,47.00,0.00,0.00,1.00,0.00
17454.00,14.60,1904.00,27798.40,16.00,44.00,47.00,0.00,0.00,1.00,0.00
17455.00,14.60,1100.00,16060.00,16.00,44.00,47.00,0.00,0.00,1.00,0.00
17456.00,14.60,469.00,6847.40,16.00,44.00,47.00,0.00,0.00,1.00,0.00
17457.00,14.60,738.00,10774.80,16.00,45.00,28.00,0.00,0.00,1.00,0.00
17458.00,14.65,1000.00,14650.00,16.00,46.00,25.00,1.00,0.00,0.00,1.00
17459.00,14.60,4.00,58.40,16.00,46.00,48.00,0.00,1.00,0.00,-1.00
17460.00,14.60,200.00,2920.00,16.00,47.00,49.00,0.00,0.00,1.00,0.00
17461.00,14.55,380.00,5529.00,16.00,48.00,15.00,0.00,1.00,0.00,-1.00
17462.00,14.60,1556.00,22717.60,16.00,49.00,12.00,1.00,0.00,0.00,1.00
17463.00,14.60,1000.00,14600.00,16.00,49.00,55.00,0.00,0.00,1.00,0.00
17464.00,14.60,338.00,4934.80,16.00,49.00,57.00,0.00,0.00,1.00,0.00
17465.00,14.60,4841.00,70678.60,16.00,49.00,59.00,0.00,0.00,1.00,0.00
17466.00,14.60,159.00,2321.40,16.00,51.00,9.00,0.00,0.00,1.00,0.00
17467.00,14.60,211.00,3080.60,16.00,51.00,9.00,0.00,0.00,1.00,0.00
17468.00,14.55,700.00,10185.00,16.00,51.00,45.00,0.00,1.00,0.00,-1.00
17469.00,14.55,1450.00,21097.50,16.00,51.00,45.00,0.00,0.00,1.00,0.00
17470.00,14.55,300.00,4365.00,16.00,51.00,45.00,0.00,0.00,1.00,0.00
17471.00,14.55,450.00,6547.50,16.00,51.00,45.00,0.00,0.00,1.00,0.00
17472.00,14.55,1000.00,14550.00,16.00,51.00,45.00,0.00,0.00,1.00,0.00
17473.00,14.55,1100.00,16005.00,16.00,51.00,45.00,0.00,0.00,1.00,0.00
17474.00,14.55,1450.00,21097.50,16.00,52.00,11.00,0.00,0.00,1.00,0.00
17475.00,14.55,550.00,8002.50,16.00,52.00,11.00,0.00,0.00,1.00,0.00
17476.00,14.60,3423.00,49975.80,16.00,52.00,28.00,1.00,0.00,0.00,1.00
17477.00,14.60,366.00,5343.60,16.00,52.00,31.00,0.00,0.00,1.00,0.00
17478.00,14.60,984.00,14366.40,16.00,53.00,19.00,0.00,0.00,1.00,0.00
17479.00,14.55,1178.00,17139.90,16.00,53.00,19.00,0.00,1.00,0.00,-1.00
17480.00,14.55,4283.00,62317.65,16.00,53.00,19.00,0.00,0.00,1.00,0.00
17481.00,14.55,412.00,5994.60,16.00,53.00,19.00,0.00,0.00,1.00,0.00
17482.00,14.60,2054.00,29988.40,16.00,53.00,19.00,1.00,0.00,0.00,1.00
17483.00,14.55,1000.00,14550.00,16.00,53.00,20.00,0.00,1.00,0.00,-1.00
17484.00,14.55,822.00,11960.10,16.00,53.00,20.00,0.00,0.00,1.00,0.00
17485.00,14.55,1178.00,17139.90,16.00,53.00,50.00,0.00,0.00,1.00,0.00
17486.00,14.55,8000.00,116400.00,16.00,54.00,18.00,0.00,0.00,1.00,0.00
17487.00,14.65,330.00,4834.50,16.00,55.00,4.00,1.00,0.00,0.00,1.00
