"<per>,<date>,<time>,<open>,<high>,<low>,<close>,<vol>,<oi>"
"22991,20171012,110109,13.650,13.650,13.650,13.650,293.000,0"
"22992,20171012,110109,13.600,13.600,13.600,13.600,740.000,0"
"22993,20171012,110450,13.700,13.700,13.700,13.700,1023.000,0"
"22994,20171012,110520,13.650,13.650,13.650,13.650,438.000,0"
"22995,20171012,110533,13.650,13.650,13.650,13.650,294.000,0"
"22996,20171012,110533,13.650,13.650,13.650,13.650,706.000,0"
"22997,20171012,110543,13.600,13.600,13.600,13.600,260.000,0"
"22998,20171012,110543,13.600,13.600,13.600,13.600,229.000,0"
"22999,20171012,110543,13.650,13.650,13.650,13.650,694.000,0"
"23000,20171012,110543,13.600,13.600,13.600,13.600,900.000,0"
"23001,20171012,110549,13.600,13.600,13.600,13.600,175.000,0"
"23002,20171012,110553,13.700,13.700,13.700,13.700,588.000,0"
"23003,20171012,111141,13.800,13.800,13.800,13.800,1500.000,0"
"23004,20171012,111141,13.800,13.800,13.800,13.800,1800.000,0"
"23005,20171012,111344,13.800,13.800,13.800,13.800,482.000,0"
"23006,20171012,111433,13.800,13.800,13.800,13.800,363.000,0"
"23007,20171012,111446,13.800,13.800,13.800,13.800,355.000,0"
"23008,20171012,111537,13.800,13.800,13.800,13.800,290.000,0"
"23009,20171012,111810,13.850,13.850,13.850,13.850,359.000,0"
"23010,20171012,111826,13.800,13.800,13.800,13.800,200.000,0"
"23011,20171012,111905,13.850,13.850,13.850,13.850,96.000,0"
"23012,20171012,112128,13.850,13.850,13.850,13.850,1785.000,0"
"23013,20171012,112211,13.800,13.800,13.800,13.800,1551.000,0"
"23014,20171012,112211,13.800,13.800,13.800,13.800,862.000,0"
"23015,20171012,112211,13.800,13.800,13.800,13.800,724.000,0"
"23016,20171012,112211,13.800,13.800,13.800,13.800,1683.000,0"
"23017,20171012,112722,13.800,13.800,13.800,13.800,366.000,0"
"23018,20171012,112935,13.800,13.800,13.800,13.800,164.000,0"
"23019,20171012,112935,13.800,13.800,13.800,13.800,1634.000,0"
"23020,20171012,113008,13.800,13.800,13.800,13.800,1336.000,0"
"23021,20171012,113056,13.850,13.850,13.850,13.850,50.000,0"
"23022,20171012,113157,13.800,13.800,13.800,13.800,400.000,0"
"23023,20171012,113157,13.850,13.850,13.850,13.850,500.000,0"
"23024,20171012,113157,13.850,13.850,13.850,13.850,2710.000,0"
"23025,20171012,113157,13.850,13.850,13.850,13.850,90.000,0"
"23026,20171012,113316,13.800,13.800,13.800,13.800,746.000,0"
"23027,20171012,113316,13.800,13.800,13.800,13.800,254.000,0"
"23028,20171012,113335,13.800,13.800,13.800,13.800,3000.000,0"
"23029,20171012,113338,13.800,13.800,13.800,13.800,3000.000,0"
"23030,20171012,113408,13.850,13.850,13.850,13.850,100.000,0"
"23031,20171012,113507,13.800,13.800,13.800,13.800,500.000,0"
"23032,20171012,113507,13.800,13.800,13.800,13.800,1746.000,0"
"23033,20171012,113606,13.750,13.750,13.750,13.750,870.000,0"
"23034,20171012,113606,13.750,13.750,13.750,13.750,252.000,0"
"23035,20171012,113626,13.850,13.850,13.850,13.850,100.000,0"
"23036,20171012,113714,13.850,13.850,13.850,13.850,225.000,0"
"23037,20171012,113834,13.750,13.750,13.750,13.750,1548.000,0"
"23038,20171012,113834,13.750,13.750,13.750,13.750,363.000,0"
"23039,20171012,113901,13.750,13.750,13.750,13.750,1941.000,0"
"23040,20171012,113930,13.800,13.800,13.800,13.800,100.000,0"
"23041,20171012,114105,13.800,13.800,13.800,13.800,1000.000,0"
"23042,20171012,114230,13.750,13.750,13.750,13.750,500.000,0"
"23043,20171012,114408,13.750,13.750,13.750,13.750,2000.000,0"
"23044,20171012,114423,13.800,13.800,13.800,13.800,1400.000,0"
"23045,20171012,114423,13.800,13.800,13.800,13.800,700.000,0"
"23046,20171012,114423,13.800,13.800,13.800,13.800,5000.000,0"
"23047,20171012,114500,13.850,13.850,13.850,13.850,100.000,0"
"23048,20171012,114555,13.800,13.800,13.800,13.800,5000.000,0"
"23049,20171012,114701,13.850,13.850,13.850,13.850,5000.000,0"
"23050,20171012,114706,13.850,13.850,13.850,13.850,100.000,0"
"23051,20171012,114726,13.850,13.850,13.850,13.850,1900.000,0"
"23052,20171012,114730,13.850,13.850,13.850,13.850,1500.000,0"
"23053,20171012,114731,13.850,13.850,13.850,13.850,1500.000,0"
"23054,20171012,114814,13.900,13.900,13.900,13.900,2000.000,0"
"23055,20171012,114949,13.900,13.900,13.900,13.900,200.000,0"
"23056,20171012,114949,13.900,13.900,13.900,13.900,1474.000,0"
"23057,20171012,114949,13.900,13.900,13.900,13.900,500.000,0"
"23058,20171012,114956,13.900,13.900,13.900,13.900,600.000,0"
"23059,20171012,114959,13.900,13.900,13.900,13.900,700.000,0"
"23060,20171012,115025,13.900,13.900,13.900,13.900,26.000,0"
"23061,20171012,115034,13.900,13.900,13.900,13.900,4700.000,0"
"23062,20171012,115128,13.900,13.900,13.900,13.900,274.000,0"
"23063,20171012,115134,13.900,13.900,13.900,13.900,250.000,0"
"23064,20171012,115134,13.900,13.900,13.900,13.900,200.000,0"
"23065,20171012,115208,13.950,13.950,13.950,13.950,6833.000,0"
"23066,20171012,115208,13.900,13.900,13.900,13.900,76.000,0"
"23067,20171012,115208,13.900,13.900,13.900,13.900,4724.000,0"
"23068,20171012,115208,13.950,13.950,13.950,13.950,8443.000,0"
"23069,20171012,115339,13.850,13.850,13.850,13.850,100.000,0"
"23070,20171012,115339,13.850,13.850,13.850,13.850,2199.000,0"
"23071,20171012,115344,13.850,13.850,13.850,13.850,2500.000,0"
"23072,20171012,115546,13.900,13.900,13.900,13.900,702.000,0"
"23073,20171012,120126,13.900,13.900,13.900,13.900,2000.000,0"
"23074,20171012,120204,13.900,13.900,13.900,13.900,780.000,0"
"23075,20171012,120206,13.900,13.900,13.900,13.900,3595.000,0"
"23076,20171012,120257,13.950,13.950,13.950,13.950,1648.000,0"
"23077,20171012,120257,13.900,13.900,13.900,13.900,1923.000,0"
"23078,20171012,120326,13.900,13.900,13.900,13.900,1000.000,0"
"23079,20171012,120353,13.900,13.900,13.900,13.900,500.000,0"
"23080,20171012,120410,13.900,13.900,13.900,13.900,400.000,0"
"23081,20171012,120455,13.900,13.900,13.900,13.900,900.000,0"
"23082,20171012,120455,13.900,13.900,13.900,13.900,1000.000,0"
"23083,20171012,120455,13.900,13.900,13.900,13.900,100.000,0"
"23084,20171012,120521,13.900,13.900,13.900,13.900,100.000,0"
"23085,20171012,120606,13.850,13.850,13.850,13.850,199.000,0"
"23086,20171012,120606,13.850,13.850,13.850,13.850,301.000,0"
"23087,20171012,120754,13.850,13.850,13.850,13.850,301.000,0"
"23088,20171012,120754,13.850,13.850,13.850,13.850,1299.000,0"
"23089,20171012,120815,13.850,13.850,13.850,13.850,2000.000,0"
"23090,20171012,120818,13.900,13.900,13.900,13.900,776.000,0"
"23091,20171012,120901,13.900,13.900,13.900,13.900,1833.000,0"
"23092,20171012,120901,13.900,13.900,13.900,13.900,3500.000,0"
"23093,20171012,120901,13.900,13.900,13.900,13.900,624.000,0"
"23094,20171012,120901,13.950,13.950,13.950,13.950,8738.000,0"
"23095,20171012,121102,13.900,13.900,13.900,13.900,1000.000,0"
"23096,20171012,121114,13.900,13.900,13.900,13.900,900.000,0"
"23097,20171012,121143,13.950,13.950,13.950,13.950,287.000,0"
"23098,20171012,121428,13.900,13.900,13.900,13.900,900.000,0"
"23099,20171012,121428,13.900,13.900,13.900,13.900,100.000,0"
"23100,20171012,121513,13.900,13.900,13.900,13.900,500.000,0"
"23101,20171012,121556,13.900,13.900,13.900,13.900,300.000,0"
"23102,20171012,121838,13.900,13.900,13.900,13.900,200.000,0"
"23103,20171012,121838,13.900,13.900,13.900,13.900,300.000,0"
"23104,20171012,121850,13.900,13.900,13.900,13.900,600.000,0"
"23105,20171012,121854,13.900,13.900,13.900,13.900,500.000,0"
"23106,20171012,122039,13.900,13.900,13.900,13.900,137.000,0"
"23107,20171012,122039,13.900,13.900,13.900,13.900,863.000,0"
"23108,20171012,122040,13.900,13.900,13.900,13.900,1000.000,0"
"23109,20171012,122200,13.950,13.950,13.950,13.950,1000.000,0"
"23110,20171012,122200,13.950,13.950,13.950,13.950,1177.000,0"
"23111,20171012,122200,13.950,13.950,13.950,13.950,1000.000,0"
"23112,20171012,122200,13.950,13.950,13.950,13.950,1212.000,0"
"23113,20171012,122200,13.950,13.950,13.950,13.950,4707.000,0"
"23114,20171012,122200,13.950,13.950,13.950,13.950,404.000,0"
"23115,20171012,122200,13.950,13.950,13.950,13.950,500.000,0"
"23116,20171012,122326,13.950,13.950,13.950,13.950,2500.000,0"
"23117,20171012,122326,13.950,13.950,13.950,13.950,1867.000,0"
"23118,20171012,122326,13.950,13.950,13.950,13.950,1288.000,0"
"23119,20171012,122326,13.950,13.950,13.950,13.950,2345.000,0"
"23120,20171012,122338,13.900,13.900,13.900,13.900,137.000,0"
"23121,20171012,122338,13.900,13.900,13.900,13.900,600.000,0"
"23122,20171012,122426,13.900,13.900,13.900,13.900,1763.000,0"
"23123,20171012,122718,13.950,13.950,13.950,13.950,2451.000,0"
"23124,20171012,122718,13.950,13.950,13.950,13.950,1133.000,0"
"23125,20171012,122926,13.950,13.950,13.950,13.950,49.000,0"
"23126,20171012,122926,13.950,13.950,13.950,13.950,551.000,0"
"23127,20171012,123014,13.850,13.850,13.850,13.850,7100.000,0"
"23128,20171012,123014,13.850,13.850,13.850,13.850,301.000,0"
"23129,20171012,123053,13.800,13.800,13.800,13.800,507.000,0"
"23130,20171012,123053,13.800,13.800,13.800,13.800,500.000,0"
"23131,20171012,123053,13.800,13.800,13.800,13.800,600.000,0"
"23132,20171012,123053,13.800,13.800,13.800,13.800,5600.000,0"
"23133,20171012,123057,13.800,13.800,13.800,13.800,1000.000,0"
"23134,20171012,123108,13.800,13.800,13.800,13.800,3000.000,0"
"23135,20171012,123108,13.800,13.800,13.800,13.800,1000.000,0"
"23136,20171012,123232,13.800,13.800,13.800,13.800,6200.000,0"
"23137,20171012,123232,13.800,13.800,13.800,13.800,1000.000,0"
"23138,20171012,123301,13.800,13.800,13.800,13.800,1000.000,0"
"23139,20171012,123301,13.800,13.800,13.800,13.800,2300.000,0"
"23140,20171012,123309,13.800,13.800,13.800,13.800,1000.000,0"
"23141,20171012,123407,13.800,13.800,13.800,13.800,1000.000,0"
"23142,20171012,123445,13.800,13.800,13.800,13.800,449.000,0"
"23143,20171012,123445,13.800,13.800,13.800,13.800,1000.000,0"
"23144,20171012,123446,13.800,13.800,13.800,13.800,1000.000,0"
"23145,20171012,123559,13.750,13.750,13.750,13.750,1773.000,0"
"23146,20171012,123559,13.750,13.750,13.750,13.750,1500.000,0"
"23147,20171012,123559,13.750,13.750,13.750,13.750,727.000,0"
"23148,20171012,123739,13.700,13.700,13.700,13.700,1.000,0"
"23149,20171012,123739,13.700,13.700,13.700,13.700,68.000,0"
"23150,20171012,123739,13.750,13.750,13.750,13.750,227.000,0"
"23151,20171012,123739,13.700,13.700,13.700,13.700,862.000,0"
"23152,20171012,123739,13.700,13.700,13.700,13.700,285.000,0"
"23153,20171012,123815,13.900,13.900,13.900,13.900,50.000,0"
"23154,20171012,124230,13.800,13.800,13.800,13.800,1400.000,0"
"23155,20171012,124236,13.800,13.800,13.800,13.800,1400.000,0"
"23156,20171012,124605,13.800,13.800,13.800,13.800,902.000,0"
"23157,20171012,124605,13.800,13.800,13.800,13.800,98.000,0"
"23158,20171012,124617,13.900,13.900,13.900,13.900,600.000,0"
"23159,20171012,124617,13.850,13.850,13.850,13.850,1600.000,0"
"23160,20171012,124617,13.850,13.850,13.850,13.850,1000.000,0"
"23161,20171012,124630,13.850,13.850,13.850,13.850,500.000,0"
"23162,20171012,124917,13.850,13.850,13.850,13.850,500.000,0"
"23163,20171012,124917,13.850,13.850,13.850,13.850,500.000,0"
"23164,20171012,124918,13.900,13.900,13.900,13.900,2500.000,0"
"23165,20171012,124918,13.900,13.900,13.900,13.900,350.000,0"
"23166,20171012,124918,13.900,13.900,13.900,13.900,350.000,0"
"23167,20171012,125302,13.850,13.850,13.850,13.850,4156.000,0"
"23168,20171012,125302,13.850,13.850,13.850,13.850,944.000,0"
"23169,20171012,125334,13.900,13.900,13.900,13.900,50.000,0"
"23170,20171012,125914,13.850,13.850,13.850,13.850,701.000,0"
"23171,20171012,130013,13.850,13.850,13.850,13.850,7000.000,0"
"23172,20171012,130013,13.850,13.850,13.850,13.850,857.000,0"
"23173,20171012,130013,13.850,13.850,13.850,13.850,2143.000,0"
"23174,20171012,130040,13.850,13.850,13.850,13.850,226.000,0"
"23175,20171012,130059,13.850,13.850,13.850,13.850,474.000,0"
"23176,20171012,130059,13.900,13.900,13.900,13.900,26.000,0"
"23177,20171012,130114,13.900,13.900,13.900,13.900,3200.000,0"
"23178,20171012,130114,13.900,13.900,13.900,13.900,295.000,0"
"23179,20171012,130120,13.900,13.900,13.900,13.900,357.000,0"
"23180,20171012,130556,13.800,13.800,13.800,13.800,4402.000,0"
"23181,20171012,130556,13.800,13.800,13.800,13.800,3500.000,0"
"23182,20171012,130556,13.800,13.800,13.800,13.800,98.000,0"
"23183,20171012,130558,13.800,13.800,13.800,13.800,2598.000,0"
"23184,20171012,130558,13.800,13.800,13.800,13.800,5402.000,0"
"23185,20171012,130604,13.800,13.800,13.800,13.800,100.000,0"
"23186,20171012,130604,13.800,13.800,13.800,13.800,302.000,0"
"23187,20171012,130604,13.800,13.800,13.800,13.800,1598.000,0"
"23188,20171012,130611,13.800,13.800,13.800,13.800,1000.000,0"
"23189,20171012,131448,13.800,13.800,13.800,13.800,600.000,0"
"23190,20171012,131738,13.850,13.850,13.850,13.850,98.000,0"
"23191,20171012,131920,13.850,13.850,13.850,13.850,3396.000,0"
"23192,20171012,131920,13.850,13.850,13.850,13.850,1604.000,0"
"23193,20171012,132549,13.750,13.750,13.750,13.750,5000.000,0"
"23194,20171012,132549,13.750,13.750,13.750,13.750,3333.000,0"
"23195,20171012,133455,13.850,13.850,13.850,13.850,200.000,0"
"23196,20171012,133700,13.850,13.850,13.850,13.850,284.000,0"
"23197,20171012,133739,13.750,13.750,13.750,13.750,293.000,0"
"23198,20171012,133739,13.750,13.750,13.750,13.750,407.000,0"
"23199,20171012,134525,13.750,13.750,13.750,13.750,13.000,0"
"23200,20171012,134525,13.750,13.750,13.750,13.750,1000.000,0"
"23201,20171012,134525,13.750,13.750,13.750,13.750,262.000,0"
"23202,20171012,134626,13.750,13.750,13.750,13.750,762.000,0"
"23203,20171012,134626,13.750,13.750,13.750,13.750,500.000,0"
"23204,20171012,134626,13.750,13.750,13.750,13.750,738.000,0"
"23205,20171012,134912,13.850,13.850,13.850,13.850,1000.000,0"
"23206,20171012,134917,13.850,13.850,13.850,13.850,100.000,0"
"23207,20171012,135155,13.850,13.850,13.850,13.850,212.000,0"
"23208,20171012,135155,13.850,13.850,13.850,13.850,468.000,0"
"23209,20171012,135155,13.850,13.850,13.850,13.850,220.000,0"
"23210,20171012,135155,13.850,13.850,13.850,13.850,100.000,0"
"23211,20171012,135213,13.850,13.850,13.850,13.850,1367.000,0"
"23212,20171012,135213,13.850,13.850,13.850,13.850,133.000,0"
"23213,20171012,135213,13.850,13.850,13.850,13.850,2500.000,0"
"23214,20171012,135246,13.800,13.800,13.800,13.800,3000.000,0"
"23215,20171012,135328,13.850,13.850,13.850,13.850,100.000,0"
"23216,20171012,135335,13.850,13.850,13.850,13.850,327.000,0"
"23217,20171012,135335,13.850,13.850,13.850,13.850,923.000,0"
"23218,20171012,135343,13.850,13.850,13.850,13.850,1423.000,0"
"23219,20171012,135343,13.850,13.850,13.850,13.850,1577.000,0"
"23220,20171012,135855,13.800,13.800,13.800,13.800,900.000,0"
"23221,20171012,135932,13.850,13.850,13.850,13.850,360.000,0"
"23222,20171012,141003,13.800,13.800,13.800,13.800,300.000,0"
"23223,20171012,141003,13.800,13.800,13.800,13.800,549.000,0"
"23224,20171012,141342,13.800,13.800,13.800,13.800,2051.000,0"
"23225,20171012,141342,13.850,13.850,13.850,13.850,1546.000,0"
"23226,20171012,141728,13.850,13.850,13.850,13.850,846.000,0"
"23227,20171012,141728,13.850,13.850,13.850,13.850,594.000,0"
"23228,20171012,141941,13.800,13.800,13.800,13.800,700.000,0"
"23229,20171012,142120,13.850,13.850,13.850,13.850,886.000,0"
"23230,20171012,142615,13.800,13.800,13.800,13.800,590.000,0"
"23231,20171012,142628,13.800,13.800,13.800,13.800,2810.000,0"
"23232,20171012,143028,13.800,13.800,13.800,13.800,1390.000,0"
"23233,20171012,143042,13.800,13.800,13.800,13.800,2600.000,0"
"23234,20171012,143046,13.800,13.800,13.800,13.800,2494.000,0"
"23235,20171012,143046,13.800,13.800,13.800,13.800,2506.000,0"
"23236,20171012,143052,13.850,13.850,13.850,13.850,639.000,0"
"23237,20171012,143052,13.850,13.850,13.850,13.850,861.000,0"
"23238,20171012,143052,13.850,13.850,13.850,13.850,500.000,0"
"23239,20171012,143052,13.850,13.850,13.850,13.850,1000.000,0"
"23240,20171012,143132,13.850,13.850,13.850,13.850,1661.000,0"
"23241,20171012,143132,13.850,13.850,13.850,13.850,139.000,0"
"23242,20171012,143407,13.850,13.850,13.850,13.850,839.000,0"
"23243,20171012,143407,13.850,13.850,13.850,13.850,161.000,0"
"23244,20171012,143513,13.850,13.850,13.850,13.850,241.000,0"
"23245,20171012,143627,13.850,13.850,13.850,13.850,3383.000,0"
"23246,20171012,143627,13.850,13.850,13.850,13.850,117.000,0"
"23247,20171012,144421,13.850,13.850,13.850,13.850,2238.000,0"
"23248,20171012,144622,13.800,13.800,13.800,13.800,700.000,0"
"23249,20171012,145119,13.850,13.850,13.850,13.850,16.000,0"
"23250,20171012,145119,13.850,13.850,13.850,13.850,84.000,0"
"23251,20171012,150130,13.850,13.850,13.850,13.850,500.000,0"
"23252,20171012,151600,13.850,13.850,13.850,13.850,1000.000,0"
"23253,20171012,151600,13.850,13.850,13.850,13.850,1916.000,0"
"23254,20171012,151600,13.850,13.850,13.850,13.850,3800.000,0"
"23255,20171012,151600,13.850,13.850,13.850,13.850,2371.000,0"
"23256,20171012,151600,13.850,13.850,13.850,13.850,913.000,0"
"23257,20171012,151633,13.850,13.850,13.850,13.850,722.000,0"
"23258,20171012,151805,13.800,13.800,13.800,13.800,1450.000,0"
"23259,20171012,151805,13.800,13.800,13.800,13.800,240.000,0"
"23260,20171012,151805,13.800,13.800,13.800,13.800,310.000,0"
"23261,20171012,151932,13.850,13.850,13.850,13.850,200.000,0"
"23262,20171012,152022,13.800,13.800,13.800,13.800,280.000,0"
"23263,20171012,152022,13.800,13.800,13.800,13.800,20.000,0"
"23264,20171012,152028,13.850,13.850,13.850,13.850,720.000,0"
"23265,20171012,152350,13.800,13.800,13.800,13.800,240.000,0"
"23266,20171012,152447,13.800,13.800,13.800,13.800,780.000,0"
"23267,20171012,152447,13.800,13.800,13.800,13.800,220.000,0"
"23268,20171012,153159,13.800,13.800,13.800,13.800,493.000,0"
"23269,20171012,153159,13.800,13.800,13.800,13.800,280.000,0"
"23270,20171012,153312,13.850,13.850,13.850,13.850,834.000,0"
"23271,20171012,153312,13.850,13.850,13.850,13.850,971.000,0"
"23272,20171012,153826,13.800,13.800,13.800,13.800,229.000,0"
"23273,20171012,153826,13.800,13.800,13.800,13.800,1771.000,0"
"23274,20171012,153908,13.800,13.800,13.800,13.800,2000.000,0"
"23275,20171012,153919,13.800,13.800,13.800,13.800,1000.000,0"
"23276,20171012,153922,13.800,13.800,13.800,13.800,879.000,0"
"23277,20171012,153922,13.800,13.800,13.800,13.800,1000.000,0"
"23278,20171012,154032,13.750,13.750,13.750,13.750,2000.000,0"
"23279,20171012,154032,13.750,13.750,13.750,13.750,2500.000,0"
"23280,20171012,154034,13.750,13.750,13.750,13.750,4000.000,0"
"23281,20171012,154044,13.750,13.750,13.750,13.750,770.000,0"
"23282,20171012,154131,13.750,13.750,13.750,13.750,194.000,0"
"23283,20171012,154144,13.750,13.750,13.750,13.750,90.000,0"
"23284,20171012,154330,13.800,13.800,13.800,13.800,621.000,0"
"23285,20171012,154330,13.800,13.800,13.800,13.800,99.000,0"
"23286,20171012,154929,13.700,13.700,13.700,13.700,2000.000,0"
"23287,20171012,154929,13.700,13.700,13.700,13.700,729.000,0"
"23288,20171012,154929,13.700,13.700,13.700,13.700,2000.000,0"
"23289,20171012,154929,13.700,13.700,13.700,13.700,467.000,0"
"23290,20171012,154929,13.700,13.700,13.700,13.700,1175.000,0"
"23291,20171012,154929,13.700,13.700,13.700,13.700,729.000,0"
"23292,20171012,154929,13.700,13.700,13.700,13.700,2900.000,0"
"23293,20171012,155013,13.700,13.700,13.700,13.700,250.000,0"
"23294,20171012,155013,13.700,13.700,13.700,13.700,731.000,0"
"23295,20171012,155013,13.700,13.700,13.700,13.700,19.000,0"
"23296,20171012,155028,13.700,13.700,13.700,13.700,1481.000,0"
"23297,20171012,155230,13.700,13.700,13.700,13.700,1000.000,0"
"23298,20171012,155412,13.700,13.700,13.700,13.700,2060.000,0"
"23299,20171012,155412,13.700,13.700,13.700,13.700,1366.000,0"
"23300,20171012,155417,13.700,13.700,13.700,13.700,750.000,0"
"23301,20171012,155524,13.800,13.800,13.800,13.800,7137.000,0"
"23302,20171012,155524,13.750,13.750,13.750,13.750,363.000,0"
"23303,20171012,155524,13.750,13.750,13.750,13.750,2500.000,0"
"23304,20171012,160340,13.700,13.700,13.700,13.700,810.000,0"
"23305,20171012,160526,13.750,13.750,13.750,13.750,14.000,0"
"23306,20171012,160621,13.750,13.750,13.750,13.750,686.000,0"
"23307,20171012,160815,13.750,13.750,13.750,13.750,576.000,0"
"23308,20171012,160815,13.750,13.750,13.750,13.750,124.000,0"
"23309,20171012,160926,13.800,13.800,13.800,13.800,362.000,0"
"23310,20171012,161015,13.750,13.750,13.750,13.750,300.000,0"
"23311,20171012,161026,13.750,13.750,13.750,13.750,33.000,0"
"23312,20171012,161026,13.750,13.750,13.750,13.750,400.000,0"
"23313,20171012,161513,13.750,13.750,13.750,13.750,1500.000,0"
"23314,20171012,161653,13.750,13.750,13.750,13.750,350.000,0"
"23315,20171012,161906,13.750,13.750,13.750,13.750,2717.000,0"
"23316,20171012,161921,13.750,13.750,13.750,13.750,1100.000,0"
"23317,20171012,162515,13.800,13.800,13.800,13.800,181.000,0"
"23318,20171012,162735,13.750,13.750,13.750,13.750,900.000,0"
"23319,20171012,162735,13.750,13.750,13.750,13.750,1183.000,0"
"23320,20171012,162759,13.700,13.700,13.700,13.700,1000.000,0"
"23321,20171012,162810,13.650,13.650,13.650,13.650,1301.000,0"
"23322,20171012,162810,13.650,13.650,13.650,13.650,1465.000,0"
"23323,20171012,162810,13.650,13.650,13.650,13.650,109.000,0"
"23324,20171012,163422,13.750,13.750,13.750,13.750,26.000,0"
"23325,20171012,163427,13.750,13.750,13.750,13.750,220.000,0"
"23326,20171012,163516,13.750,13.750,13.750,13.750,1090.000,0"
"23327,20171012,163531,13.750,13.750,13.750,13.750,5435.000,0"
"23328,20171012,163545,13.750,13.750,13.750,13.750,1000.000,0"
"23329,20171012,163848,13.700,13.700,13.700,13.700,5000.000,0"
"23330,20171012,164138,13.700,13.700,13.700,13.700,2000.000,0"
"23331,20171012,164138,13.700,13.700,13.700,13.700,2000.000,0"
"23332,20171012,164428,13.750,13.750,13.750,13.750,24.000,0"
"23333,20171012,164448,13.750,13.750,13.750,13.750,843.000,0"
"23334,20171012,164448,13.750,13.750,13.750,13.750,6827.000,0"
"23335,20171012,164537,13.750,13.750,13.750,13.750,800.000,0"
"23336,20171012,164702,13.700,13.700,13.700,13.700,500.000,0"
"23337,20171012,164702,13.700,13.700,13.700,13.700,1500.000,0"
"23338,20171012,164748,13.700,13.700,13.700,13.700,10.000,0"
"23339,20171012,164748,13.700,13.700,13.700,13.700,290.000,0"
"23340,20171012,164827,13.750,13.750,13.750,13.750,2000.000,0"
"23341,20171012,164850,13.750,13.750,13.750,13.750,373.000,0"
"23342,20171012,164850,13.750,13.750,13.750,13.750,1127.000,0"
"23343,20171012,164911,13.700,13.700,13.700,13.700,1590.000,0"
"23344,20171012,164911,13.700,13.700,13.700,13.700,1710.000,0"
"23345,20171012,164912,13.700,13.700,13.700,13.700,310.000,0"
"23346,20171012,165146,13.700,13.700,13.700,13.700,364.000,0"
"23347,20171012,165217,13.700,13.700,13.700,13.700,56.000,0"
"23348,20171012,165341,13.700,13.700,13.700,13.700,880.000,0"
"23349,20171012,165350,13.700,13.700,13.700,13.700,2500.000,0"
"23350,20171012,165407,13.750,13.750,13.750,13.750,433.000,0"
"23351,20171012,165627,13.700,13.700,13.700,13.700,3500.000,0"
"23352,20171012,165641,13.700,13.700,13.700,13.700,1564.000,0"
"23353,20171012,165748,13.700,13.700,13.700,13.700,1000.000,0"
"23354,20171012,165834,13.700,13.700,13.700,13.700,30.000,0"
"23355,20171012,165854,13.650,13.650,13.650,13.650,300.000,0"
"23356,20171012,165856,13.700,13.700,13.700,13.700,580.000,0"
"23357,20171013,110000,13.750,13.750,13.750,13.750,2550.000,0"
"23358,20171013,110000,13.750,13.750,13.750,13.750,1020.000,0"
"23359,20171013,110000,13.750,13.750,13.750,13.750,1449.000,0"
"23360,20171013,110000,13.750,13.750,13.750,13.750,950.000,0"
"23361,20171013,110000,13.750,13.750,13.750,13.750,181.000,0"
"23362,20171013,110251,13.950,13.950,13.950,13.950,3.000,0"
"23363,20171013,110518,13.900,13.900,13.900,13.900,711.000,0"
"23364,20171013,110701,13.900,13.900,13.900,13.900,1789.000,0"
"23365,20171013,110712,13.900,13.900,13.900,13.900,1808.000,0"
"23366,20171013,110957,13.900,13.900,13.900,13.900,250.000,0"
"23367,20171013,110957,13.950,13.950,13.950,13.950,50.000,0"
"23368,20171013,111509,13.950,13.950,13.950,13.950,4947.000,0"
"23369,20171013,111509,13.950,13.950,13.950,13.950,53.000,0"
"23370,20171013,111804,13.950,13.950,13.950,13.950,447.000,0"
"23371,20171013,111804,13.950,13.950,13.950,13.950,681.000,0"
"23372,20171013,111804,13.950,13.950,13.950,13.950,300.000,0"
"23373,20171013,112030,13.850,13.850,13.850,13.850,1083.000,0"
"23374,20171013,112030,13.850,13.850,13.850,13.850,2857.000,0"
"23375,20171013,112126,13.850,13.850,13.850,13.850,140.000,0"
"23376,20171013,112336,13.950,13.950,13.950,13.950,1.000,0"
"23377,20171013,112808,13.950,13.950,13.950,13.950,762.000,0"
"23378,20171013,112808,13.950,13.950,13.950,13.950,700.000,0"
"23379,20171013,112808,13.950,13.950,13.950,13.950,1438.000,0"
"23380,20171013,112908,13.850,13.850,13.850,13.850,1000.000,0"
"23381,20171013,113002,13.850,13.850,13.850,13.850,1500.000,0"
"23382,20171013,113719,13.850,13.850,13.850,13.850,4008.000,0"
"23383,20171013,113729,13.850,13.850,13.850,13.850,2000.000,0"
"23384,20171013,113806,13.900,13.900,13.900,13.900,1597.000,0"
"23385,20171013,113806,13.900,13.900,13.900,13.900,2000.000,0"
"23386,20171013,114534,13.900,13.900,13.900,13.900,403.000,0"
"23387,20171013,114534,13.900,13.900,13.900,13.900,1797.000,0"
"23388,20171013,114810,13.900,13.900,13.900,13.900,100.000,0"
"23389,20171013,114957,13.900,13.900,13.900,13.900,260.000,0"
"23390,20171013,115136,13.850,13.850,13.850,13.850,207.000,0"
"23391,20171013,115233,13.900,13.900,13.900,13.900,350.000,0"
"23392,20171013,115440,13.900,13.900,13.900,13.900,2877.000,0"
"23393,20171013,115659,13.850,13.850,13.850,13.850,785.000,0"
"23394,20171013,115659,13.850,13.850,13.850,13.850,4215.000,0"
"23395,20171013,115807,13.900,13.900,13.900,13.900,480.000,0"
