,Open,Close,"SI(C2<>B2,1,0)"
1750,1203.90002,1173.96997,1
1751,1173.96997,1165.23999,1
1752,1165.84998,1198.62,1
1753,1197.97998,1185.90002,1
1754,1185.37,1154.22998,1
1755,1153.5,1162.27002,1
1756,1162.58997,1172.87,1
1757,1173.31995,1188.68005,1
1758,1189.43994,1209.10999,1
1759,1209.20996,1216.01001,1
1760,1214.98999,1204.08997,1
1761,1204.5,1202.08997,1
1762,1203.63001,1166.76001,1
1763,1164.55005,1129.56006,1
1764,1128.81995,1136.43005,1
1765,1136.91003,1162.94995,1
1766,1163.31995,1175.38001,1
1767,1175.39002,1151.06006,1
1768,1151.73999,1160.40002,1
1769,1159.93005,1131.42004,1
1770,1131.20996,1099.22998,1
1771,1097.42004,1123.94995,1
1772,1124.03003,1144.03003,1
1773,1144.10999,1164.96997,1
1774,1165.03003,1155.45996,1
1775,1158.15002,1194.89002,1
1776,1194.59998,1195.54004,1
1777,1196.18994,1207.25,1
1778,1206.95996,1203.66003,1
1779,1205.65002,1224.57996,1
1780,1224.46997,1200.85999,1
1781,1200.75,1225.38001,1
1782,1223.45996,1209.88001,1
1783,1209.92004,1215.39002,1
1784,1215.39002,1238.25,1
1785,1238.71997,1254.18994,1
1786,1254.18994,1229.05005,1
1787,1229.17004,1242,1
1788,1243.96997,1284.58997,1
1789,1284.39002,1285.08997,1
1790,1284.95996,1253.30005,1
1791,1251,1218.28003,1
1792,1219.62,1237.90002,1
1793,1238.25,1261.15002,1
1794,1260.81995,1253.22998,1
1795,1253.20996,1261.12,1
1796,1261.12,1275.92004,1
1797,1275.18005,1229.09998,1
1798,1229.58997,1239.69995,1
1799,1240.12,1263.84998,1
1800,1263.84998,1251.78003,1
1801,1251.69995,1257.81006,1
1802,1257.81006,1236.91003,1
1803,1236.56006,1216.13001,1
1804,1216.18994,1215.65002,1
1805,1215.62,1192.97998,1
1806,1192.97998,1188.04004,1
1807,1187.47998,1161.79004,1
1808,1161.41003,1158.67004,1
1809,1158.67004,1192.55005,1
1810,1192.56006,1195.18994,1
1811,1196.71997,1246.95996,1
1812,1246.91003,1244.57996,1
1813,1246.03003,1244.28003,1
1814,1244.32996,1257.07996,1
1815,1257.18994,1258.46997,1
1816,1258.14002,1261.01001,1
1817,1260.87,1234.34998,1
1818,1234.47998,1255.18994,1
1819,1255.05005,1236.46997,1
1820,1236.82996,1225.72998,1
1821,1225.72998,1211.81995,1
1822,1212.12,1215.75,1
1823,1216.08997,1219.66003,1
1824,1219.73999,1205.34998,1
1825,1205.71997,1241.30005,1
1826,1241.25,1243.71997,1
1827,1243.71997,1254,1
1828,1254,1265.32996,1
1829,1265.02002,1265.43005,1
1830,1265.38001,1249.64002,1
1831,1249.75,1263.02002,1
1832,1262.81995,1257.59998,1
1833,1258.85999,1277.06006,1
1834,1277.03003,1277.30005,1
1835,1277.30005,1281.06006,1
1836,1280.93005,1277.81006,1
1837,1277.82996,1280.69995,1
1838,1280.77002,1292.07996,1
1839,1292.02002,1292.47998,1
1840,1292.47998,1295.5,1
1841,1294.81995,1289.08997,1
1842,1290.21997,1293.67004,1
1843,1293.65002,1308.04004,1
1844,1308.06995,1314.5,1
1845,1314.48999,1315.38001,1
1846,1315.29004,1316,1
1847,1315.95996,1314.65002,1
1848,1314.40002,1326.06006,1
1849,1326.28003,1318.43005,1
1850,1318.25,1316.32996,1
1851,1316.16003,1313.01001,1
1852,1313.53003,1312.41003,1
1853,1312.44995,1324.08997,1
1854,1324.23999,1325.54004,1
1855,1326.20996,1344.90002,1
1856,1344.31995,1344.32996,1
1857,1344.32996,1347.05005,1
1858,1347.04004,1349.95996,1
1859,1349.96997,1351.94995,1
1860,1351.20996,1342.64002,1
1861,1343.06006,1351.77002,1
1862,1351.30005,1350.5,1
1863,1350.52002,1343.22998,1
1864,1342.60999,1358.04004,1
1865,1358.06006,1361.22998,1
1866,1361.21997,1362.20996,1
1867,1362.10999,1357.66003,1
1868,1357.53003,1363.45996,1
1869,1363.45996,1365.73999,1
1870,1365.19995,1367.58997,1
1871,1367.56006,1372.18005,1
1872,1372.19995,1365.68005,1
1873,1365.90002,1374.08997,1
1874,1374.08997,1369.63001,1
1875,1369.58997,1364.32996,1
1876,1363.63001,1343.35999,1
1877,1343.39002,1352.63001,1
1878,1352.65002,1365.91003,1
1879,1365.96997,1370.87,1
1880,1370.78003,1371.08997,1
1881,1371.92004,1395.94995,1
1882,1395.94995,1394.28003,1
1883,1394.17004,1402.59998,1
1884,1402.55005,1404.17004,1
1885,1404.17004,1409.75,1
1886,1409.58997,1405.52002,1
1887,1405.52002,1402.89002,1
1888,1402.89002,1392.78003,1
1889,1392.78003,1397.10999,1
1890,1397.10999,1416.51001,1
1891,1416.55005,1412.52002,1
1892,1412.52002,1405.54004,1
1893,1405.39002,1403.28003,1
1894,1403.31006,1408.46997,1
1895,1408.46997,1419.04004,1
1896,1418.97998,1413.38001,1
1897,1413.08997,1398.95996,1
1898,1398.79004,1398.07996,1
1899,1397.44995,1382.19995,1
1900,1382.18005,1358.58997,1
1901,1358.97998,1368.70996,1
1902,1368.77002,1387.56995,1
1903,1387.60999,1370.26001,1
1904,1370.27002,1369.56995,1
1905,1369.56995,1390.78003,1
1906,1390.78003,1385.14002,1
1907,1385.07996,1376.92004,1
1908,1376.95996,1378.53003,1
1909,1378.53003,1366.93994,1
1910,1366.96997,1371.96997,1
1911,1372.10999,1390.68994,1
1912,1390.64002,1399.97998,1
1913,1400.18994,1403.35999,1
1914,1403.26001,1397.91003,1
1915,1397.85999,1405.81995,1
1916,1405.5,1402.31006,1
1917,1402.31995,1391.56995,1
1918,1391.51001,1369.09998,1
1919,1368.79004,1369.57996,1
1920,1369.16003,1363.71997,1
1921,1363.19995,1354.57996,1
1922,1354.57996,1357.98999,1
1923,1358.10999,1353.39002,1
1924,1351.93005,1338.34998,1
1925,1338.35999,1330.66003,1
1926,1330.78003,1324.80005,1
1927,1324.81995,1304.85999,1
1928,1305.05005,1295.21997,1
1929,1295.72998,1315.98999,1
1930,1316.08997,1316.63001,1
1931,1316.02002,1318.85999,1
1932,1318.71997,1320.68005,1
1933,1320.81006,1317.81995,1
1934,1318.90002,1332.42004,1
1935,1331.25,1313.31995,1
1936,1313.08997,1310.32996,1
1937,1309.87,1278.04004,1
1938,1278.29004,1278.18005,1
1939,1277.81995,1285.5,1
1940,1285.60999,1315.13001,1
1941,1316.15002,1314.98999,1
1942,1314.98999,1325.66003,1
1943,1325.71997,1308.93005,1
1944,1309.40002,1324.18005,1
1945,1324.02002,1314.88001,1
1946,1314.88001,1329.09998,1
1947,1329.18994,1342.83997,1
1948,1342.42004,1344.78003,1
1949,1344.82996,1357.97998,1
1950,1358.04004,1355.68994,1
1951,1355.43005,1325.51001,1
1952,1325.92004,1335.02002,1
1953,1334.90002,1313.71997,1
1954,1314.08997,1319.98999,1
1955,1320.70996,1331.84998,1
1956,1331.52002,1329.04004,1
1957,1330.12,1362.16003,1
1958,1362.32996,1365.51001,1
1959,1365.75,1374.02002,1
1960,1373.71997,1367.57996,1
1961,1367.08997,1354.68005,1
1962,1354.66003,1352.45996,1
1963,1352.95996,1341.46997,1
1964,1341.40002,1341.44995,1
1965,1341.29004,1334.76001,1
1966,1334.81006,1356.78003,1
1967,1356.5,1353.64002,1
1968,1353.68005,1363.67004,1
1969,1363.57996,1372.78003,1
1970,1373.01001,1376.51001,1
1971,1376.51001,1362.66003,1
1972,1362.33997,1350.52002,1
1973,1350.52002,1338.31006,1
1974,1338.34998,1337.89002,1
1975,1338.17004,1360.02002,1
1976,1360.05005,1385.96997,1
1977,1385.93994,1385.30005,1
1978,1385.27002,1379.31995,1
1979,1379.31995,1375.31995,1
1980,1375.13001,1365,1
1981,1365.44995,1390.98999,1
1982,1391.04004,1394.22998,1
1983,1394.45996,1401.34998,1
1984,1401.22998,1402.21997,1
1985,1402.26001,1402.80005,1
1986,1402.57996,1405.87,1
1987,1405.87,1404.10999,1
1988,1404.35999,1403.93005,1
1989,1403.89002,1405.53003,1
1990,1405.56995,1415.51001,1
1991,1415.83997,1418.16003,1
1992,1417.84998,1418.13001,1
1993,1418.13001,1413.17004,1
1994,1413.08997,1413.48999,1
1995,1413.48999,1402.07996,1
1996,1401.98999,1411.13001,1
1997,1411.13001,1410.43994,1
1998,1410.43994,1409.30005,1
1999,1409.31995,1410.48999,1
2000,1410.07996,1399.47998,1
2001,1400.06995,1406.57996,1
2002,1406.54004,1404.93994,1
2003,1404.93994,1403.43994,1
2004,1403.73999,1432.12,1
2005,1432.12,1437.92004,1
2006,1437.92004,1429.07996,1
2007,1429.13001,1433.56006,1
2008,1433.56006,1436.56006,1
2009,1436.56006,1459.98999,1
2010,1460.06995,1465.77002,1
2011,1465.42004,1461.18994,1
2012,1461.18994,1459.31995,1
2013,1459.5,1461.05005,1
2014,1461.05005,1460.26001,1
2015,1460.33997,1460.15002,1
2016,1459.76001,1456.89002,1
2017,1456.93994,1441.58997,1
2018,1441.59998,1433.31995,1
2019,1433.35999,1447.15002,1
2020,1447.13001,1440.67004,1
2021,1440.90002,1444.48999,1
2022,1444.98999,1445.75,1
2023,1446.05005,1450.98999,1
2024,1451.07996,1461.40002,1
2025,1461.40002,1460.93005,1
2026,1460.93005,1455.88001,1
2027,1455.90002,1441.47998,1
2028,1441.47998,1432.56006,1
2029,1432.81995,1432.83997,1
2030,1432.83997,1428.58997,1
2031,1428.75,1440.13001,1
2032,1440.31006,1454.92004,1
2033,1454.21997,1460.91003,1
2034,1460.93994,1457.33997,1
2035,1457.33997,1433.18994,1
2036,1433.20996,1433.81995,1
2037,1433.73999,1413.10999,1
2038,1413.19995,1408.75,1
2039,1409.73999,1412.96997,1
2040,1412.96997,1411.93994,1
2041,1410.98999,1412.16003,1
2042,1412.19995,1427.58997,1
2043,1427.58997,1414.19995,1
2044,1414.02002,1417.26001,1
2045,1417.26001,1428.39002,1
2046,1428.27002,1394.53003,1
2047,1394.53003,1377.51001,1
2048,1377.55005,1379.84998,1
2049,1379.85999,1380.03003,1
2050,1380.03003,1374.53003,1
2051,1374.64002,1355.48999,1
2052,1355.41003,1353.32996,1
2053,1353.35999,1359.88001,1
2054,1359.88001,1386.89002,1
2055,1386.81995,1387.81006,1
2056,1387.79004,1391.03003,1
2057,1391.03003,1409.15002,1
2058,1409.15002,1406.29004,1
2059,1406.29004,1398.93994,1
2060,1398.77002,1409.93005,1
2061,1409.95996,1415.94995,1
2062,1415.94995,1416.18005,1
2063,1416.33997,1409.45996,1
2064,1409.45996,1407.05005,1
2065,1407.05005,1409.28003,1
2066,1409.43005,1413.93994,1
2067,1413.94995,1418.06995,1
2068,1418.06995,1418.55005,1
2069,1418.55005,1427.83997,1
2070,1427.83997,1428.47998,1
2071,1428.47998,1419.44995,1
2072,1419.44995,1413.57996,1
2073,1413.54004,1430.35999,1
2074,1430.46997,1446.79004,1
2075,1446.79004,1435.81006,1
2076,1435.81006,1443.68994,1
2077,1443.67004,1430.15002,1
2078,1430.15002,1426.66003,1
2079,1426.66003,1419.82996,1
2080,1419.82996,1418.09998,1
2081,1418.09998,1402.43005,1
2082,1402.43005,1426.18994,1
2083,1426.18994,1462.42004,1
2084,1462.42004,1459.37,1
2085,1459.37,1466.46997,1
2086,1466.46997,1461.89002,1
2087,1461.89002,1457.15002,1
2088,1457.15002,1461.02002,1
2089,1461.02002,1472.12,1
2090,1472.12,1472.05005,1
2091,1472.05005,1470.68005,1
2092,1470.67004,1472.33997,1
2093,1472.32996,1472.63001,1
2094,1472.63001,1480.93994,1
2095,1480.94995,1485.97998,1
2096,1485.97998,1492.56006,1
2097,1492.56006,1494.81006,1
2098,1494.81006,1494.81995,1
2099,1494.81995,1502.95996,1
2100,1502.95996,1500.18005,1
2101,1500.18005,1507.83997,1
2102,1507.83997,1501.95996,1
2103,1501.95996,1498.10999,1
2104,1498.10999,1513.17004,1
2105,1513.17004,1495.70996,1
2106,1495.70996,1511.29004,1
2107,1511.29004,1512.12,1
2108,1512.12,1509.39002,1
2109,1509.39002,1517.93005,1
2110,1517.93005,1517.01001,1
2111,1517.01001,1519.43005,1
2112,1519.43005,1520.32996,1
2113,1520.32996,1521.38001,1
2114,1521.38001,1519.79004,1
2115,1519.79004,1530.93994,1
2116,1530.93994,1511.94995,1
2117,1511.94995,1502.42004,1
2118,1502.42004,1515.59998,1
2119,1515.59998,1487.84998,1
2120,1487.84998,1496.93994,1
2121,1496.93994,1515.98999,1
2122,1515.98999,1514.68005,1
2123,1514.68005,1518.19995,1
2124,1518.19995,1525.19995,1
2125,1525.19995,1539.79004,1
2126,1539.79004,1541.45996,1
2127,1541.45996,1544.26001,1
2128,1544.26001,1551.18005,1
2129,1551.15002,1556.21997,1
2130,1556.21997,1552.47998,1
2131,1552.47998,1554.52002,1
2132,1554.52002,1563.22998,1
2133,1563.20996,1560.69995,1
2134,1560.69995,1552.09998,1
2135,1552.09998,1548.33997,1
2136,1548.33997,1558.70996,1
2137,1558.70996,1545.80005,1
2138,1545.90002,1556.89002,1
2139,1556.89002,1551.68994,1
2140,1551.68994,1563.77002,1
2141,1563.75,1562.84998,1
2142,1562.85999,1569.18994,1
2143,1569.18005,1562.17004,1
2144,1562.17004,1570.25,1
2145,1570.25,1553.68994,1
2146,1553.68994,1559.97998,1
2147,1559.97998,1553.28003,1
2148,1553.26001,1563.06995,1
2149,1563.10999,1568.60999,1
2150,1568.60999,1587.72998,1
2151,1587.72998,1593.37,1
2152,1593.30005,1588.84998,1
2153,1588.83997,1552.35999,1
2154,1552.35999,1574.56995,1
2155,1574.56995,1552.01001,1
2156,1552.03003,1541.60999,1
2157,1541.60999,1555.25,1
2158,1555.25,1562.5,1
2159,1562.5,1578.78003,1
2160,1578.78003,1578.79004,1
2161,1578.93005,1585.16003,1
2162,1585.16003,1582.23999,1
2163,1582.33997,1593.60999,1
2164,1593.57996,1597.56995,1
2165,1597.55005,1582.69995,1
2166,1582.77002,1597.58997,1
2167,1597.59998,1614.42004,1
2168,1614.40002,1617.5,1
2169,1617.55005,1625.95996,1
2170,1625.94995,1632.68994,1
2171,1632.68994,1626.67004,1
2172,1626.68994,1633.69995,1
2173,1632.09998,1633.77002,1
2174,1633.75,1650.33997,1
2175,1649.13001,1658.78003,1
2176,1658.06995,1650.46997,1
2177,1652.44995,1667.46997,1
2178,1665.70996,1666.29004,1
2179,1666.19995,1669.16003,1
2180,1669.39002,1655.34998,1
2181,1651.62,1650.51001,1
2182,1646.67004,1649.59998,1
2183,1652.63001,1660.06006,1
2184,1656.56995,1648.35999,1
2185,1649.14002,1654.41003,1
2186,1652.13001,1630.73999,1
2187,1631.70996,1640.42004,1
2188,1640.72998,1631.38001,1
2189,1629.05005,1608.90002,1
2190,1609.29004,1622.56006,1
2191,1625.27002,1643.38001,1
2192,1644.67004,1642.81006,1
2193,1638.64002,1626.13001,1
2194,1629.93994,1612.52002,1
2195,1612.15002,1636.35999,1
2196,1635.52002,1626.72998,1
2197,1630.64002,1639.04004,1
2198,1639.77002,1651.81006,1
2199,1651.82996,1628.93005,1
2200,1624.62,1588.18994,1
2201,1588.62,1592.43005,1
2202,1588.77002,1573.08997,1
2203,1577.52002,1588.03003,1
2204,1592.27002,1603.26001,1
2205,1606.43994,1613.19995,1
2206,1611.12,1606.28003,1
2207,1609.78003,1614.95996,1
2208,1614.29004,1614.07996,1
2209,1611.47998,1615.41003,1
2210,1618.65002,1631.89002,1
2211,1634.19995,1640.45996,1
2212,1642.89002,1652.31995,1
2213,1651.56006,1652.62,1
2214,1657.41003,1675.02002,1
2215,1675.26001,1680.18994,1
2216,1679.58997,1682.5,1
2217,1682.69995,1676.26001,1
2218,1677.91003,1680.91003,1
2219,1681.05005,1689.37,1
2220,1686.15002,1692.08997,1
2221,1694.41003,1695.53003,1
2222,1696.63001,1692.39002,1
2223,1696.06006,1685.93994,1
2224,1685.20996,1690.25,1
2225,1687.31006,1691.65002,1
2226,1690.31995,1685.32996,1
2227,1687.92004,1685.95996,1
2228,1687.76001,1685.72998,1
2229,1689.42004,1706.87,1
2230,1706.09998,1709.67004,1
2231,1708.01001,1707.14002,1
2232,1705.79004,1697.37,1
2233,1695.30005,1690.91003,1
2234,1693.34998,1697.47998,1
2235,1696.09998,1691.42004,1
2236,1688.37,1689.46997,1
2237,1690.65002,1694.16003,1
2238,1693.88001,1685.39002,1
2239,1679.60999,1661.31995,1
2240,1661.21997,1655.82996,1
2241,1655.25,1646.06006,1
2242,1646.81006,1652.34998,1
2243,1650.66003,1642.80005,1
2244,1645.03003,1656.95996,1
2245,1659.92004,1663.5,1
2246,1664.29004,1656.78003,1
2247,1652.54004,1630.47998,1
2248,1630.25,1634.95996,1
2249,1633.5,1638.17004,1
2250,1638.89002,1632.96997,1
2251,1635.94995,1639.77002,1
2252,1640.71997,1653.07996,1
2253,1653.28003,1655.07996,1
2254,1657.43994,1655.17004,1
2255,1656.84998,1671.70996,1
2256,1675.10999,1683.98999,1
2257,1681.04004,1689.13001,1
2258,1689.20996,1683.42004,1
2259,1685.04004,1687.98999,1
2260,1691.69995,1697.59998,1
2261,1697.72998,1704.76001,1
2262,1705.73999,1725.52002,1
2263,1727.33997,1722.33997,1
2264,1722.43994,1709.91003,1
2265,1711.43994,1701.83997,1
2266,1702.59998,1697.42004,1
2267,1698.02002,1692.77002,1
2268,1694.05005,1698.67004,1
2269,1695.52002,1691.75,1
2270,1687.26001,1681.55005,1
2271,1682.41003,1695,1
2272,1691.90002,1693.87,1
2273,1692.34998,1678.66003,1
2274,1678.79004,1690.5,1
2275,1687.15002,1676.12,1
2276,1676.21997,1655.44995,1
2277,1656.98999,1656.40002,1
2278,1660.88001,1692.56006,1
2279,1691.08997,1703.19995,1
2280,1699.85999,1710.14002,1
2281,1709.17004,1698.06006,1
2282,1700.48999,1721.54004,1
2283,1720.17004,1733.15002,1
2284,1736.71997,1744.5,1
2285,1745.19995,1744.66003,1
2286,1746.47998,1754.67004,1
2287,1752.27002,1746.38001,1
2288,1747.47998,1752.06995,1
2289,1756.01001,1759.77002,1
2290,1759.42004,1762.10999,1
2291,1762.93005,1771.94995,1
2292,1772.27002,1763.31006,1
2293,1763.23999,1756.54004,1
2294,1758.69995,1761.64002,1
2295,1763.40002,1767.93005,1
2296,1765.67004,1762.96997,1
2297,1765,1770.48999,1
2298,1770.73999,1747.15002,1
2299,1748.37,1770.60999,1
2300,1769.95996,1771.89002,1
2301,1769.51001,1767.68994,1
2302,1764.37,1782,1
2303,1782.75,1790.62,1
2304,1790.66003,1798.18005,1
2305,1798.81995,1791.53003,1
2306,1790.79004,1787.87,1
2307,1789.58997,1781.37,1
2308,1783.52002,1795.84998,1
2309,1797.20996,1804.76001,1
2310,1806.32996,1802.47998,1
2311,1802.87,1802.75,1
2312,1803.47998,1807.22998,1
2313,1808.68994,1805.81006,1
2314,1806.55005,1800.90002,1
2315,1800.09998,1795.15002,1
2316,1793.15002,1792.81006,1
2317,1792.81995,1785.03003,1
2318,1788.35999,1805.08997,1
2319,1806.20996,1808.37,1
2320,1807.59998,1802.62,1
2321,1802.76001,1782.21997,1
2322,1781.70996,1775.5,1
2323,1777.97998,1775.31995,1
2324,1777.47998,1786.54004,1
2325,1786.46997,1781,1
2326,1781.45996,1810.65002,1
2327,1809,1809.59998,1
2328,1810.39002,1818.31995,1
2329,1822.92004,1827.98999,1
2330,1828.02002,1833.31995,1
2331,1834.95996,1842.02002,1
2332,1842.96997,1841.40002,1
2333,1841.46997,1841.06995,1
2334,1842.60999,1848.35999,1
2335,1845.85999,1831.97998,1
2336,1833.20996,1831.37,1
2337,1832.31006,1826.77002,1
2338,1828.70996,1837.88001,1
2339,1837.90002,1837.48999,1
2340,1839,1838.13001,1
2341,1840.06006,1842.37,1
2342,1841.26001,1819.19995,1
2343,1821.35999,1838.88001,1
2344,1840.52002,1848.38001,1
2345,1847.98999,1845.89002,1
2346,1844.22998,1838.69995,1
2347,1841.05005,1843.80005,1
2348,1844.70996,1844.85999,1
2349,1842.29004,1828.45996,1
2350,1826.95996,1790.29004,1
2351,1791.03003,1781.56006,1
2352,1783,1792.5,1
2353,1790.15002,1774.19995,1
2354,1777.17004,1794.18994,1
2355,1790.88001,1782.58997,1
2356,1782.68005,1741.89002,1
2357,1743.81995,1755.19995,1
2358,1753.38001,1751.64002,1
2359,1752.98999,1773.43005,1
2360,1776.01001,1797.02002,1
2361,1796.19995,1799.83997,1
2362,1800.44995,1819.75,1
2363,1820.12,1819.26001,1
2364,1814.81995,1829.82996,1
2365,1828.45996,1838.63001,1
2366,1839.03003,1840.76001,1
2367,1838.90002,1828.75,1
2368,1829.23999,1839.78003,1
2369,1841.06995,1836.25,1
2370,1836.78003,1847.60999,1
2371,1847.66003,1845.12,1
2372,1845.79004,1845.16003,1
2373,1844.90002,1854.29004,1
2374,1855.12,1859.44995,1
2375,1857.68005,1845.72998,1
2376,1849.22998,1873.91003,1
2377,1874.05005,1873.81006,1
2378,1874.18005,1877.03003,1
2379,1878.52002,1878.04004,1
2380,1877.85999,1877.17004,1
2381,1878.26001,1867.63001,1
2382,1866.15002,1868.19995,1
2383,1869.06006,1846.33997,1
2384,1845.06995,1841.13001,1
2385,1842.81006,1858.82996,1
2386,1858.92004,1872.25,1
2387,1872.25,1860.77002,1
2388,1860.08997,1872.01001,1
2389,1874.53003,1866.52002,1
2390,1867.67004,1857.43994,1
2391,1859.47998,1865.62,1
2392,1867.08997,1852.56006,1
2393,1852.10999,1849.04004,1
2394,1850.06995,1857.62,1
2395,1859.16003,1872.33997,1
2396,1873.95996,1885.52002,1
2397,1886.60999,1890.90002,1
2398,1891.43005,1888.77002,1
2399,1890.25,1865.08997,1
2400,1863.92004,1845.04004,1
2401,1845.47998,1851.95996,1
2402,1852.64002,1872.18005,1
2403,1872.28003,1833.07996,1
2404,1830.65002,1815.68994,1
2405,1818.18005,1830.60999,1
2406,1831.44995,1842.97998,1
2407,1846.01001,1862.31006,1
2408,1861.72998,1864.84998,1
2409,1865.79004,1871.89002,1
2410,1872.56995,1879.55005,1
2411,1879.31995,1875.39002,1
2412,1881.96997,1878.60999,1
2413,1877.71997,1863.40002,1
2414,1865,1869.43005,1
2415,1870.78003,1878.32996,1
2416,1877.09998,1883.94995,1
2417,1884.39002,1883.68005,1
2418,1885.30005,1881.14002,1
2419,1879.44995,1884.66003,1
2420,1883.68994,1867.71997,1
2421,1868.53003,1878.20996,1
2422,1877.39002,1875.63001,1
2423,1875.27002,1878.47998,1
2424,1880.03003,1896.65002,1
2425,1896.75,1897.44995,1
2426,1897.13001,1888.53003,1
2427,1888.16003,1870.84998,1
2428,1871.18994,1877.85999,1
2429,1876.66003,1885.07996,1
2430,1884.88001,1872.82996,1
2431,1873.33997,1888.03003,1
2432,1888.18994,1892.48999,1
2433,1893.31995,1900.53003,1
2434,1902.01001,1911.91003,1
2435,1911.77002,1909.78003,1
2436,1910.59998,1920.03003,1
2437,1920.32996,1923.56995,1
2438,1923.87,1924.96997,1
2439,1923.06995,1924.23999,1
2440,1923.06006,1927.88001,1
2441,1928.52002,1940.45996,1
2442,1942.41003,1949.43994,1
2443,1948.96997,1951.27002,1
2444,1950.33997,1950.79004,1
2445,1949.37,1943.89002,1
2446,1943.34998,1930.10999,1
2447,1930.80005,1936.16003,1
2448,1934.83997,1937.78003,1
2449,1937.15002,1941.98999,1
2450,1942.72998,1956.97998,1
2451,1957.5,1959.47998,1
2452,1960.44995,1962.87,1
2453,1962.92004,1962.60999,1
2454,1961.96997,1949.97998,1
2455,1949.27002,1959.53003,1
2456,1959.89002,1957.21997,1
2457,1956.56006,1960.95996,1
2458,1960.79004,1960.22998,1
2459,1962.29004,1973.31995,1
2460,1973.06006,1974.62,1
2461,1975.88001,1985.43994,1
2462,1984.21997,1977.65002,1
2463,1976.39002,1963.70996,1
2464,1965.09998,1972.82996,1
2465,1966.67004,1964.68005,1
2466,1965.76001,1967.56995,1
2467,1969.85999,1977.09998,1
2468,1977.35999,1973.28003,1
2469,1976.34998,1981.56995,1
2470,1979.75,1958.12,1
2471,1961.54004,1978.21997,1
2472,1976.93005,1973.63001,1
2473,1975.65002,1983.53003,1
2474,1985.31995,1987.01001,1
2475,1988.06995,1987.97998,1
2476,1984.59998,1978.33997,1
2477,1978.25,1978.91003,1
2478,1980.03003,1969.94995,1
2479,1973.20996,1970.06995,1
2480,1965.14002,1930.67004,1
2481,1929.80005,1925.15002,1
2482,1926.62,1938.98999,1
2483,1936.33997,1920.20996,1
2484,1917.29004,1920.23999,1
2485,1923.03003,1909.56995,1
2486,1910.34998,1931.58997,1
2487,1933.43005,1936.92004,1
2488,1935.72998,1933.75,1
2489,1935.59998,1946.71997,1
2490,1947.41003,1955.18005,1
2491,1958.87,1955.06006,1
2492,1958.35999,1971.73999,1
2493,1972.72998,1981.59998,1
2494,1980.45996,1986.51001,1
2495,1986.81995,1992.37,1
2496,1992.59998,1988.40002,1
2497,1991.73999,1997.92004,1
2498,1998.58997,2000.02002,1
2499,2000.54004,2000.12,1
2500,1997.42004,1996.73999,1
2501,1998.44995,2003.37,1
2502,2004.06995,2002.28003,1
2503,2003.56995,2000.71997,1
2504,2001.67004,1997.65002,1
2505,1998,2007.70996,1
2506,2007.17004,2001.54004,1
2507,2000.72998,1988.43994,1
2508,1988.41003,1995.68994,1
2509,1992.84998,1997.44995,1
2510,1996.73999,1985.54004,1
2511,1986.04004,1984.13001,1
2512,1981.93005,1998.97998,1
2513,1999.30005,2001.56995,1
2514,2003.06995,2011.35999,1
2515,2012.73999,2010.40002,1
2516,2009.07996,1994.29004,1
2517,1992.78003,1982.77002,1
2518,1983.33997,1998.30005,1
2519,1997.31995,1965.98999,1
2520,1966.21997,1982.84998,1
2521,1978.95996,1977.80005,1
2522,1978.20996,1972.29004,1
2523,1971.43994,1946.16003,1
2524,1945.82996,1946.17004,1
2525,1948.12,1967.90002,1
2526,1970.01001,1964.81995,1
2527,1962.35999,1935.09998,1
2528,1935.55005,1968.89002,1
2529,1967.68005,1928.20996,1
2530,1925.63001,1906.13001,1
2531,1905.65002,1874.73999,1
2532,1877.10999,1877.69995,1
2533,1874.18005,1862.48999,1
2534,1855.94995,1862.76001,1
2535,1864.91003,1886.76001,1
2536,1885.62,1904.01001,1
2537,1909.38001,1941.28003,1
2538,1941.29004,1927.10999,1
2539,1931.02002,1950.81995,1
2540,1951.58997,1964.57996,1
2541,1962.96997,1961.63001,1
2542,1964.14002,1985.05005,1
2543,1983.29004,1982.30005,1
2544,1979.48999,1994.65002,1
2545,2001.19995,2018.05005,1
2546,2018.20996,2017.81006,1
2547,2015.81006,2012.09998,1
2548,2015.29004,2023.56995,1
2549,2023.32996,2031.20996,1
2550,2032.35999,2031.92004,1
2551,2032.01001,2038.26001,1
2552,2038.19995,2039.68005,1
2553,2037.75,2038.25,1
2554,2039.20996,2039.32996,1
2555,2039.73999,2039.81995,1
2556,2038.29004,2041.31995,1
2557,2041.47998,2051.80005,1
2558,2051.15991,2048.71997,1
2559,2045.87,2052.75,1
2560,2057.45996,2063.5,1
2561,2065.07007,2069.40991,1
2562,2070.1499,2067.03003,1
2563,2067.36011,2072.83008,1
2564,2074.78003,2067.56006,1
2565,2065.78003,2053.43994,1
2566,2053.77002,2066.55005,1
2567,2067.44995,2074.33008,1
2568,2073.63989,2071.91992,1
2569,2072.78003,2075.37012,1
2570,2074.84009,2060.31006,1
2571,2056.55005,2059.82007,1
2572,2058.86011,2026.14002,1
2573,2027.92004,2035.32996,1
2574,2030.35999,2002.32996,1
2575,2005.03003,1989.63001,1
2576,1986.70996,1972.73999,1
2577,1973.77002,2012.89002,1
2578,2018.97998,2061.22998,1
2579,2061.04004,2070.6499,1
2580,2069.28003,2078.54004,1
2581,2081.47998,2082.16992,1
