,Open,Close,Si Close >Open=1
10712,420.59,418.88001,0
10713,418.87,419.42001,1
10714,419.45001,418.89999,0
10715,418.89002,417.78,0
10716,417.78,417.73001,0
10717,417.73999,419.91,1
10718,419.89002,420.73999,1
10719,420.73999,421.34,1
10720,421.34,418.19,0
10721,418.19,418.26001,1
10722,418.26999,414.85001,0
10723,414.79999,410.72,0
10724,410.73001,411.60999,1
10725,411.64999,413.51001,1
10726,413.51001,413.53,1
10727,413.54001,414.84,1
10728,414.87,414.03,0
10729,414.03,416.07001,1
10730,416.07001,417.98001,1
10731,417.98001,417.98001,0
10732,417.98001,417.07999,0
10733,417.07999,414.44,0
10734,414.44,416.35999,1
10735,416.34,419.95001,1
10736,419.95001,419.57999,0
10737,419.64999,425.26999,1
10738,425.22,419.76999,0
10739,419.70999,419.92001,1
10740,419.92001,419.92999,1
10741,419.92001,422.92999,1
10742,422.89999,422.14002,0
10743,422.14002,417.14002,0
10744,417.14002,417.44,1
10745,417.45999,418.47,1
10746,418.47,414.35001,0
10747,414.35001,416.62,1
10748,416.62,416.79999,1
10749,416.79001,417.79999,1
10750,417.79999,416.29001,0
10751,416.29001,410.47,0
10752,410.47,407.57001,0
10753,407.57001,407.17999,0
10754,407.17001,404.25,0
10755,404.29001,407.75,1
10756,407.75,402.66,0
10757,402.66,407.44,1
10758,407.44,409.29999,1
10759,409.29999,409.37,1
10760,409.34,409.60001,1
10761,409.60001,411.73001,1
10762,411.73001,414.98001,1
10763,414.98001,415.48001,1
10764,415.53,415.67001,1
10765,415.67001,414.89999,0
10766,414.89999,414.10001,0
10767,414.09,418.16,1
10768,418.17999,418.48999,1
10769,418.48999,420.13001,1
10770,420.14999,420.85999,1
10771,420.85999,418.67999,0
10772,418.66,422.75,1
10773,422.75,419.92001,0
10774,419.91,417.10999,0
10775,417.07999,418.34,1
10776,418.35001,417.57999,0
10777,417.57999,418.59,1
10778,418.59,418.62,1
10779,418.62,422.20001,1
10780,422.20001,422.87,1
10781,422.89002,422.42999,0
10782,422.44,420.67999,0
10783,420.63001,419.26999,0
10784,419.26999,422.85001,1
10785,422.85999,423.60999,1
10786,423.60999,426.64999,1
10787,426.64999,425.12,0
10788,425.14002,427.59,1
10789,427.59,429.19,1
10790,429.19,430.16,1
10791,430.19,431.35001,1
10792,431.35001,430.78,0
10793,430.78,429.89002,0
10794,429.98001,429.91,0
10795,429.92999,432.06,1
10796,432.06,435.31,1
10797,435.31,436.98999,1
10798,436.98999,435.64999,0
10799,435.66,434.64002,0
10800,434.64002,433.73001,0
10801,433.73001,432.84,0
10802,432.82001,432.57001,0
10803,432.57999,431.51999,0
10804,431.51999,435.42999,1
10805,435.45999,441.28,1
10806,441.26001,440.70001,0
10807,440.70001,440.31,0
10808,440.29001,439.03,0
10809,439.03,439.76999,1
10810,439.76999,439.14999,0
10811,439.14999,437.98001,0
10812,437.98001,438.82001,1
10813,438.82001,435.70999,0
10814,435.70001,435.38001,0
10815,435.38001,434.34,0
10816,434.34,434.51999,1
10817,434.51999,430.73001,0
10818,430.73001,429.04999,0
10819,429.04001,430.95001,1
10820,430.95001,431.04001,1
10821,431.03,433.03,1
10822,433.07999,435.94,1
10823,435.87,437.14999,1
10824,437.13001,436.84,0
10825,436.84,435.13001,0
10826,435.14002,433.37,0
10827,433.37,435.48999,1
10828,435.48999,436.10999,1
10829,436.10999,440.01001,1
10830,440.04999,439.95001,0
10831,439.95001,438.10999,0
10832,438.13001,438.66,1
10833,438.67001,438.78,1
10834,438.78,442.51999,1
10835,442.51999,442.54999,1
10836,442.56,447.20001,1
10837,447.20001,449.56,1
10838,449.56,448.92999,0
10839,448.94,447.85001,0
10840,448.04001,445.32999,0
10841,445.32999,446.23001,1
10842,446.20999,447.66,1
10843,447.66,444.57999,0
10844,444.53,433.91,0
10845,433.92999,433.29999,0
10846,433.29999,431.89999,0
10847,431.92999,434.22,1
10848,434.20999,435.23999,1
10849,435.34,434.79999,0
10850,434.76001,440.87,1
10851,440.70001,442.34,1
10852,442.34,443.38001,1
10853,443.38001,442.01001,0
10854,442,447.89999,1
10855,447.89999,449.26001,1
10856,449.26001,447.34,0
10857,447.34,446.10999,0
10858,446.12,454.70999,1
10859,454.67001,454.39999,0
10860,454.39999,456.32999,1
10861,456.35001,453.72,0
10862,453.70001,449.82999,0
10863,449.82999,451.42999,1
10864,451.42999,451.37,0
10865,451.35999,448.31,0
10866,448.35999,451.89002,1
10867,451.89999,450.17999,0
10868,450.17001,448.88001,0
10869,448.88001,448.76001,0
10870,448.70999,448.07001,0
10871,448.09,450.88001,1
10872,450.91,447.78,0
10873,447.76001,450.76999,1
10874,450.79001,451.97,1
10875,451.97,451.67001,0
10876,451.67001,450.29999,0
10877,450.28,441.39002,0
10878,441.42001,442.29001,1
10879,442.29001,441.16,0
10880,441.16,442.73001,1
10881,442.70999,441.84,0
10882,441.84,448.37,1
10883,448.41,449.22,1
10884,449.22,448.66,0
10885,448.60001,448.39999,0
10886,448.41,448.94,1
10887,448.94,447.45999,0
10888,447.45999,445.10001,0
10889,445.09,443.63001,0
10890,443.54999,439.45999,0
10891,439.48999,437.03,0
10892,437.03,433.54001,0
10893,433.51999,438.01001,1
10894,438.01001,438.01999,1
10895,438.01999,438.89002,1
10896,438.89002,440.19,1
10897,440.19,442.45999,1
10898,442.57999,444.04999,1
10899,443.98001,444.51999,1
10900,444.60001,443.26001,0
10901,443.28,442.31,0
10902,442.34,442.79999,1
10903,442.79999,444.35999,1
10904,444.32001,444.79999,1
10905,444.75,439.23001,0
10906,439.22,439.56,1
10907,439.56,440.37,1
10908,440.39002,440.32001,0
10909,440.32001,447.57001,1
10910,447.57001,450.59,1
10911,450.59,445.84,0
10912,445.84,448,1
10913,448,448.85001,1
10914,448.85001,453.44,1
10915,453.44,452.41,0
10916,452.41,450.19,0
10917,450.23001,453.82999,1
10918,453.82999,453.85001,1
10919,453.84,452.48999,0
10920,452.42999,450.06,0
10921,450.07001,447.69,0
10922,447.64999,444.70999,0
10923,444.70999,445.78,1
10924,445.78,445.38001,0
10925,445.38001,447.26001,1
10926,447.26001,447.70999,1
10927,447.73001,446.26999,0
10928,446.26999,447.42999,1
10929,447.42999,448.54001,1
10930,448.54001,443.67999,0
10931,443.67999,446.22,1
10932,446.25,445.92999,0
10933,445.95999,443.19,0
10934,443.04001,446.62,1
10935,446.62,447.60001,1
10936,447.60001,451.85001,1
10937,451.89002,450.69,0
10938,450.69,450.53,0
10939,450.54001,449.01999,0
10940,449.01999,445.84,0
10941,445.85999,441.42999,0
10942,441.39999,442.82999,1
10943,442.84,448.64002,1
10944,448.64002,448.10999,0
10945,448.13001,448.98001,1
10946,449,448.09,0
10947,448.07999,450.07999,1
10948,450.09,449.22,0
10949,449.07001,445.75,0
10950,445.75,446.03,1
10951,446.03,447.31,1
10952,447.28,447.17999,0
10953,447.17999,444.51001,0
10954,444.54001,447.10001,1
10955,447.06,449.09,1
10956,449,448.23999,0
10957,448.25,447.19,0
10958,447.19,450.23999,1
10959,450.19,448.13001,0
10960,448.13001,450.14999,1
10961,450.14999,449.26999,0
10962,449.26999,448.54001,0
10963,448.54999,448.13001,0
10964,448.13001,448.67999,1
10965,448.67999,450.72,1
10966,450.70999,449.45001,0
10967,449.60001,450.45999,1
10968,450.47,448.95999,0
10969,448.97,450.14002,1
10970,450.25,452.38001,1
10971,452.38001,453.13001,1
10972,453.20999,456.04001,1
10973,456.01001,456.42999,1
10974,456.51001,456.16,0
10975,456.12,455.23001,0
10976,455.23001,459.76999,1
10977,459.75,460.13001,1
10978,460.04001,461.04001,1
10979,461.04999,460.54001,0
10980,460.54001,461.89999,1
10981,461.89999,463.56,1
10982,463.54999,463.14999,0
10983,463.13001,461.29999,0
10984,461.29999,461.34,1
10985,461.34,458.51999,0
10986,458.51999,456.64999,0
10987,456.64999,457.5,1
10988,457.48999,461.72,1
10989,461.70001,462.06,1
10990,461.92999,459.89999,0
10991,459.89999,461.60001,1
10992,461.54001,459.42999,0
10993,459.42999,458.82999,0
10994,458.84,455.04999,0
10995,455.04999,452.95001,0
10996,452.94,456.20001,1
10997,456.25,457.73999,1
10998,457.73999,457.63001,0
10999,457.63001,461.79999,1
11000,461.84,461.53,0
11001,461.60001,460.10999,0
11002,460.10999,458.92999,0
11003,458.92999,461.28,1
11004,461.28,461.34,1
11005,461.34,461.20001,0
11006,461.23999,460.73999,0
11007,460.70999,459.17999,0
11008,459.17999,460.31,1
11009,460.31,460.88001,1
11010,461.04001,461.12,1
11011,461.12,461.48999,1
11012,461.54999,466.82999,1
11013,466.82999,469.5,1
11014,469.5,468.45001,0
11015,468.41,466.20999,0
11016,466.20999,466.07001,0
11017,466.06,465.35999,0
11018,465.35999,463.26999,0
11019,463.26999,464.20001,1
11020,464.20001,464.29999,1
11021,464.29999,464.60999,1
11022,464.51999,467.73001,1
11023,467.72,467.82999,1
11024,467.82999,469.10001,1
11025,469.10001,468.44,0
11026,468.44,463.01999,0
11027,463.01999,457.48999,0
11028,457.48999,459.57001,1
11029,459.57001,460.20999,1
11030,460.20999,460.32999,1
11031,460.39999,463.72,1
11032,463.72,462.64002,0
11033,462.64002,465.39002,1
11034,465.39002,463.75,0
11035,463.75,466.73999,1
11036,466.73999,464.81,0
11037,464.82999,463.62,0
11038,463.59,462.60001,0
11039,462.60001,459.13001,0
11040,459.13001,461.03,1
11041,461.03,462.35999,1
11042,462.35999,463.06,1
11043,463.06,461.89999,0
11044,461.89999,461.79001,0
11045,461.92999,461.89002,0
11046,461.89002,463.10999,1
11047,463.13001,464.89002,1
11048,464.89002,466.42999,1
11049,466.42999,466.76001,1
11050,465.88001,466.29001,1
11051,466.29001,464.17999,0
11052,464.17999,463.92999,0
11053,463.92999,465.70001,1
11054,465.73001,463.06,0
11055,463.06,461.84,0
11056,461.85999,463.34,1
11057,463.34,466.38001,1
11058,466.38001,465.85001,0
11059,465.84,465.29999,0
11060,465.07999,467.32001,1
11061,467.29999,467.38001,1
11062,467.39999,470.54001,1
11063,470.60999,470.94,1
11064,470.88001,470.57999,0
11065,470.57999,468.64002,0
11066,468.66,466.45001,0
11067,466.51001,465.44,0
11068,465.44,466.89002,1
11069,466.89002,467.54999,1
11070,467.54999,467.12,0
11071,467.09,469.89999,1
11072,469.89999,475.26999,1
11073,475.26999,474.13001,0
11074,474.13001,474.17001,1
11075,474.17001,472.47,0
11076,472.5,474.91,1
11077,474.91,473.29999,0
11078,473.29999,474.25,1
11079,474.25,474.29999,1
11080,474.29999,474.98001,1
11081,474.98001,474.72,0
11082,474.72,471.97,0
11083,471.97,470.92001,0
11084,470.92001,473.20001,1
11085,473.20001,477.04999,1
11086,477.04999,478.70001,1
11087,478.70001,481.60999,1
11088,481.60001,479.62,0
11089,479.62,482,1
11090,481.95999,480.70999,0
11091,480.67999,469.81,0
11092,469.81,471.76001,1
11093,471.76001,471.04999,0
11094,471.04999,472.76999,1
11095,472.81,468.92999,0
11096,468.92999,470.17999,1
11097,470.17999,470.23001,1
11098,470.23001,472.51999,1
11099,472.53,472.79001,1
11100,472.79001,470.34,0
11101,470.29001,467.69,0
11102,467.69,471.45999,1
11103,471.48001,470.69,0
11104,470.64999,464.26001,0
11105,464.32999,466.07001,1
11106,466.07001,467.14002,1
11107,467.19,464.44,0
11108,464.39999,464.81,1
11109,464.81,463.01001,0
11110,463.03,464.73999,1
11111,464.73999,466.91,1
11112,466.92001,465.88001,0
11113,465.94,467.06,1
11114,467.07999,463.89999,0
11115,463.85999,466.44,1
11116,466.44,467.39002,1
11117,467.39002,467.01001,0
11118,467.04001,469.42001,1
11119,469.42001,470.89999,1
11120,470.89002,471.06,1
11121,471.06,468.54001,0
11122,468.39999,468.79999,1
11123,468.89002,468.54001,0
11124,468.57001,464.35001,0
11125,464.35001,460.57999,0
11126,460.57999,460,0
11127,460,452.48001,0
11128,452.48001,445.54999,0
11129,445.54999,445.76999,1
11130,445.66,438.92001,0
11131,439.14002,448.29001,1
11132,448.29001,448.04999,0
11133,448.10999,450.88001,1
11134,450.89002,447.10001,0
11135,447.12,449.87,1
11136,449.82999,447.57001,0
11137,447.63001,446.26001,0
11138,446.26001,446.38001,1
11139,446.38001,446.17999,0
11140,446.26999,442.45999,0
11141,442.54001,442.54001,0
11142,442.54001,441.95999,0
11143,441.95999,448.73001,1
11144,448.73001,447.63001,0
11145,447.64002,452.70999,1
11146,452.70999,451.87,0
11147,451.84,449.10001,0
11148,449.07001,450.91,1
11149,450.91,453.01999,1
11150,453.06,453.03,0
11151,453.04001,451.72,0
11152,451.72,451.38001,0
11153,451.37,447.82001,0
11154,447.82001,442.32001,0
11155,442.37,446.01001,1
11156,446.03,441.48999,0
11157,441.5,443.75,1
11158,443.62,444.14002,1
11159,444.14999,444.48999,1
11160,444.48999,449.37,1
11161,449.39002,453.69,1
11162,453.69,456.48001,1
11163,456.48001,454.92001,0
11164,454.92001,453.20001,0
11165,453.20999,454.81,1
11166,454.84,456.34,1
11167,456.32999,457.06,1
11168,457.03,457.32999,1
11169,457.32001,456.5,0
11170,456.5,457.63001,1
11171,457.62,457.64999,1
11172,457.64999,460.13001,1
11173,460.13001,458.88001,0
11174,458.88001,458.20999,0
11175,458.20999,457.06,0
11176,457.06,457.85999,1
11177,457.85999,458.67001,1
11178,458.67001,459.10001,1
11179,459.10001,462.37,1
11180,462.38001,460.60999,0
11181,460.60999,461.92999,1
11182,461.92999,458.45001,0
11183,458.45001,455.48001,0
11184,455.48001,451.34,0
11185,451.39999,453.09,1
11186,453.09,449.63001,0
11187,449.63001,442.79999,0
11188,442.78,447.31,1
11189,447.35999,446.07001,0
11190,446.04999,447.63001,1
11191,447.63001,444.26999,0
11192,444.26999,446.20001,1
11193,446.20001,446.37,1
11194,446.29001,446.13001,0
11195,446.14999,448.38001,1
11196,448.38001,449.54999,1
11197,449.56,448.06,0
11198,448.01999,447.95001,0
11199,448.03,448.73001,1
11200,448.73001,453.41,1
11201,453.28,454.16,1
11202,454.41,455.22,1
11203,455.22,453.85999,0
11204,453.89002,451.60001,0
11205,451.60001,452.60999,1
11206,452.60999,453.10999,1
11207,453.10001,454.25,1
11208,454.25,453.35999,0
11209,453.35999,452.57001,0
11210,452.57001,454.23999,1
11211,454.25,458.26001,1
11212,458.28,461.01001,1
11213,461.01001,460.56,0
11214,460.64999,461.45001,1
11215,461.45001,458.39999,0
11216,458.34,457.09,0
11217,457.07999,457.89002,1
11218,457.89002,457.92001,1
11219,457.98001,460.29999,1
11220,460.31,458.88001,0
11221,458.88001,461.94,1
11222,461.97,461.23001,0
11223,461.22,465.01001,1
11224,465.10999,465.17001,1
11225,465.10001,463.17001,0
11226,463.25,463.67999,1
11227,463.60999,462.32001,0
11228,462.39002,464.51001,1
11229,464.51001,469.03,1
11230,469.07001,468.07999,0
11231,468.07999,473.79999,1
11232,473.89002,474.59,1
11233,474.59,476.07001,1
11234,476.07001,475.48999,0
11235,475.48999,473.17001,0
11236,473.20001,470.98999,0
11237,471,471.85999,1
11238,471.85999,470.98999,0
11239,470.95999,473.14002,1
11240,473.13001,468.17999,0
11241,468.17999,466.20999,0
11242,466.26999,467.51001,1
11243,467.54999,468.79999,1
11244,468.79999,474.81,1
11245,474.81,471.19,0
11246,471.20999,470.85001,0
11247,470.82999,463.35999,0
11248,463.42001,461.45999,0
11249,461.45001,461.26999,0
11250,461.26999,459.67001,0
11251,459.64999,460.82001,1
11252,460.82001,462.04999,1
11253,462.10001,464.84,1
11254,464.84,462.23999,0
11255,462.26999,462.70999,1
11256,462.69,461.73999,0
11257,461.76999,454.59,0
11258,454.59,453.51999,0
11259,453.51999,452.35999,0
11260,452.37,455.10001,1
11261,455.12,459.04001,1
11262,459.04001,465.79001,1
11263,465.78,465.47,0
11264,465.56,467.79001,1
11265,467.78,469.10001,1
11266,469.10999,468.95999,0
11267,469.01999,467.66,0
11268,467.69,470.28,1
11269,470.37,466.85001,0
11270,466.69,464.89002,0
11271,464.89002,460.82999,0
11272,460.82999,461.53,1
11273,461.54999,462.62,1
11274,462.67999,465.85001,1
11275,465.84,473.76999,1
11276,473.76001,472.35001,0
11277,472.26001,468.42001,0
11278,468.41,466.51001,0
11279,466.5,467.91,1
11280,467.95999,462.28,0
11281,462.31,463.07001,1
11282,463.07999,465.64999,1
11283,465.64999,465.39999,0
11284,465.39999,464.37,0
11285,464.17001,462.35001,0
11286,462.44,466.04001,1
11287,466.04001,465.03,0
11288,465.06,465.62,1
11289,465.70999,463.57001,0
11290,463.60001,461.47,0
11291,461.69,458.29999,0
11292,457.95001,450.09,0
11293,450.01001,449.92999,0
11294,449.94,452.29001,1
11295,452.26001,454.16,1
11296,454.23001,455.17001,1
11297,455.17001,453.69,0
11298,453.54999,448.92001,0
11299,448.92001,453.29999,1
11300,453.29999,453.32001,1
11301,453.29001,453.10999,0
11302,453.10999,451.23001,0
11303,451.23001,445.45001,0
11304,445.45001,446.95999,1
11305,446.95001,449.47,1
11306,449.51999,450.14999,1
11307,450.04999,454.97,1
11308,454.97,455.34,1
11309,455.35001,458.79999,1
11310,458.78,457.91,0
11311,458.07999,457.10001,0
11312,457.23999,459.60999,1
11313,459.62,459.67999,1
11314,459.70001,459.82999,1
11315,459.85001,462.47,1
11316,462.47,460.85999,0
11317,460.92001,461.17001,1
11318,461.17001,459.26999,0
11319,459.20999,459.10999,0
11320,459.13001,460.70999,1
11321,460.73001,460.34,0
11322,460.38001,460.67999,1
11323,460.67001,460.82999,1
11324,460.89999,461.67999,1
11325,461.67999,461.66,0
11326,461.64002,461.64002,0
11327,461.64002,465.97,1
11328,465.97,469.38001,1
11329,469.38001,470.04999,1
11330,470.04999,469.70999,0
11331,469.72,466.95001,0
11332,466.95001,464.78,0
11333,464.78,465.82001,1
11334,465.81,465.85999,1
11335,465.85999,467.44,1
11336,467.44,468.32001,1
11337,468.32001,470.39002,1
11338,470.39002,468.51001,0
11339,468.51001,470.42001,1
11340,470.42001,470.39999,0
11341,470.39999,472.79001,1
11342,472.78,478.64999,1
11343,478.64002,481.14002,1
11344,481.14002,480.81,0
11345,480.81,481.19,1
11346,481.19,480.19,0
11347,480.19,481.45999,1
11348,481.45999,481.64999,1
11349,481.64999,482.54999,1
11350,482.54999,484.54001,1
11351,484.56,485.22,1
11352,485.14999,481.97,0
11353,481.95001,482.72,1
11354,482.73999,485.07001,1
11355,485.07001,486.91,1
11356,486.82001,488.10999,1
11357,488.26001,483.81,0
11358,483.81,487.39002,1
11359,487.39002,485.64999,0
11360,485.64999,485.13001,0
11361,485.13001,485.42001,1
11362,485.42001,485.63001,1
11363,485.63001,482.12,0
11364,482.12,483.14002,1
11365,483.14002,483.16,1
11366,483.16,489.57001,1
11367,489.57001,490.04999,1
11368,490.04999,492.89002,1
11369,492.89002,491.88001,0
11370,491.87,495.41,1
11371,495.42999,495.51999,1
11372,495.51999,496.14002,1
11373,496.14999,495.07001,0
11374,495.07001,495.67001,1
11375,495.67001,495.95001,1
11376,496.07001,500.97,1
11377,500.97,503.20001,1
11378,503.19,503.89999,1
11379,503.92001,503.12,0
11380,503.17001,502.22,0
11381,501.94,500.70999,0
11382,500.70001,501.85001,1
11383,501.85001,505.23999,1
11384,505.26999,505.57001,1
11385,505.63001,506.07999,1
11386,506.13001,506.42001,1
11387,506.29999,507.01001,1
11388,507.23999,505.53,0
11389,505.59,507.17001,1
11390,507.19,509.23001,1
11391,509.23001,506.13001,0
11392,506.42999,505.37,0
11393,505.37,504.92001,0
11394,504.92001,505.29001,1
11395,505.63001,508.48999,1
11396,508.48999,512.89002,1
11397,512.79999,512.09998,0
11398,511.98999,512.65997,1
11399,512.70001,513.54999,1
11400,513.64002,514.71002,1
11401,514.76001,514.26001,0
11402,514.22998,514.85999,1
11403,514.92999,520.47998,1
11404,520.47998,520.53998,1
11405,520.75,520.12,0
11406,520.09003,523.96002,1
11407,523.96002,523.56,0
11408,523.73999,524.35999,1
11409,524.33002,524.37,1
11410,524.37,525.54999,1
11411,525.54999,527.73999,1
11412,527.73999,528.19,1
11413,528.19,527.07001,0
11414,526.88001,519.58002,0
11415,519.58002,519.19,0
11416,519.19,523.65002,1
11417,523.65002,528.59003,1
11418,528.59003,528.60999,1
11419,528.37,528.59003,1
11420,528.59003,523.65002,0
11421,523.65002,523.58002,0
11422,523.70001,533.40002,1
11423,533.40002,533.48999,1
11424,533.48999,532.51001,0
11425,532.51001,535.59998,1
11426,535.59998,535.54999,0
11427,535.54999,533.13001,0
11428,533.13001,532.34998,0
11429,532.34998,527.94,0
11430,527.94,530.88001,1
11431,530.88001,536.04999,1
11432,536.04999,536.46997,1
11433,536.47998,537.12,1
11434,537.51001,539.83002,1
11435,539.83002,545.21997,1
11436,545.21997,544.97998,0
11437,544.97998,543.97998,0
11438,543.97998,551.07001,1
11439,551.07001,549.71002,0
11440,549.71002,544.13001,0
11441,544.10999,542.42999,0
11442,542.42999,544.72998,1
11443,544.72998,543.87,0
11444,543.87,544.75,1
11445,544.75,547.09003,1
11446,547.09003,547.26001,1
11447,547.26001,553.98999,1
11448,553.90002,556.37,1
11449,556.37,557.19,1
11450,556.78003,554.78003,0
11451,555.27002,560.89002,1
11452,560.89002,561,1
11453,561,559.89002,0
11454,560.34003,562.71997,1
11455,562.54999,558.46002,0
11456,556.58002,550.97998,0
11457,550.97998,553.53998,1
11458,553.34003,553.62,1
11459,553.62,556.63001,1
11460,556.63001,561.09998,1
11461,561.09998,561.60999,1
11462,561.60999,565.21997,1
11463,565.21997,562.92999,0
11464,562.92999,562.06,0
11465,562.06,559.64002,0
11466,559.64002,558.79999,0
11467,558.79999,558.75,0
11468,558.75,558.94,1
11469,558.94,560.03003,1
11470,560.03003,560.39002,1
11471,560.39002,559.71002,0
11472,559.71002,557.45001,0
11473,557.45001,555.10999,0
11474,555.10999,559.73999,1
11475,559.73999,558.57001,0
11476,558.57001,559.96997,1
11477,559.96997,559.03998,0
11478,559.03998,559.21002,1
11479,559.21002,558.10999,0
11480,558.10999,559.52002,1
11481,559.52002,557.14002,0
11482,557.14002,557.46002,1
11483,557.46002,560.09998,1
11484,560.09998,559.04999,0
11485,559.04999,560,1
11486,560,560.91998,1
11487,561.09003,561.88001,1
11488,561.88001,563.84003,1
11489,563.85999,569.16998,1
11490,569.16998,570.16998,1
11491,570.16998,570.28998,1
11492,570.28998,572.67999,1
11493,572.67999,573.90997,1
11494,573.90997,576.51001,1
11495,576.51001,578.77002,1
11496,578.77002,583.60999,1
11497,583.60999,583.34998,0
11498,583.34998,582.77002,0
11499,582.78003,584.20001,1
11500,584.20001,586.77002,1
11501,586.77002,583,0
11502,583,581.72998,0
11503,581.72998,581.81,1
11504,581.81,581.40997,0
11505,581.40997,581.03998,0
11506,581.03998,585.87,1
11507,585.87,584.40997,0
11508,584.40997,581.71997,0
11509,581.71997,582.34003,1
11510,582.34003,581.46997,0
11511,581.46997,582.63001,1
11512,582.63001,582.48999,0
11513,582.48999,578.37,0
11514,578.37,577.52002,0
11515,577.52002,579.46002,1
11516,579.46002,583.09998,1
11517,583.09998,584.5,1
11518,584.5,583.03003,0
11519,583.03003,586.78003,1
11520,586.78003,587.44,1
11521,587.44,590.65002,1
11522,590.65002,587.46002,0
11523,587.46002,585.06,0
11524,585.06,586.53998,1
11525,586.53998,582.46997,0
11526,582.46997,576.71997,0
11527,576.71997,579.70001,1
11528,579.70001,583.25,1
11529,583.25,581.5,0
11530,581.5,584.21997,1
11531,584.21997,589.71997,1
11532,589.71997,590.57001,1
11533,590.57001,588.46002,0
11534,588.46002,586.32001,0
11535,586.32001,591.71002,1
11536,591.71002,593.26001,1
11537,593.26001,592.71997,0
11538,592.71997,592.29999,0
11539,592.29999,589.28998,0
11540,589.28998,593.96002,1
11541,593.96002,597.34003,1
11542,597.34003,600.07001,1
11543,600.07001,596.84998,0
11544,596.84998,600.23999,1
11545,600.23999,598.40002,0
11546,598.40002,599.96997,1
11547,599.96997,601.32001,1
11548,601.32001,606.45001,1
11549,606.45001,607.64002,1
11550,607.64002,605.37,0
11551,605.37,606.97998,1
11552,606.97998,613.67999,1
11553,613.67999,617.67999,1
11554,617.67999,620.17999,1
11555,620.17999,616.16998,0
11556,616.16998,617.47998,1
11557,617.47998,619.52002,1
11558,619.52002,618.78003,0
11559,618.78003,621.69,1
11560,621.69,616.91998,0
11561,616.91998,616.34003,0
11562,616.34003,606.81,0
11563,606.81,611.92999,1
11564,611.92999,605.94,0
11565,605.94,610.48999,1
11566,610.48999,611.95001,1
11567,611.96002,614.29999,1
11568,614.29999,614.53003,1
11569,614.53003,614.12,0
11570,614.12,615.92999,1
11571,615.92999,620.72998,1
11572,620.72998,621.32001,1
11573,621.32001,617.70001,0
11574,617.70001,616.71002,0
11575,616.71002,618.46002,1
11576,618.46002,609.45001,0
11577,609.45001,598.47998,0
11578,598.47998,602.69,1
11579,602.69,601.81,0
11580,601.81,599.82001,0
11581,599.82001,608.44,1
11582,608.44,606.37,0
11583,606.37,608.23999,1
11584,608.23999,611.83002,1
11585,611.83002,613.40002,1
11586,613.40002,612.78998,0
11587,612.78998,619.96002,1
11588,619.96002,617.03003,0
11589,617.03003,621.62,1
11590,621.62,624.21997,1
11591,624.21997,630.15002,1
11592,630.15002,636.02002,1
11593,636.02002,638.46002,1
11594,638.46002,635.84003,0
11595,635.84003,641.42999,1
11596,641.42999,646.33002,1
11597,646.33002,649.92999,1
11598,649.92999,656.07001,1
11599,656.07001,656.37,1
11600,656.37,661.45001,1
11601,661.45001,660.51001,0
11602,660.51001,655.58002,0
11603,655.58002,651.32001,0
11604,651.32001,647.97998,0
11605,647.97998,640.65002,0
11606,640.65002,648.09998,1
11607,648.09998,658.85999,1
11608,658.85999,659.08002,1
11609,659.08002,650.46002,0
11610,650.46002,647.23999,0
11611,647.23999,644.75,0
11612,644.75,640.42999,0
11613,640.42999,644.37,1
11614,644.37,650.81,1
11615,650.81,655.78998,1
11616,655.78998,652,0
11617,652,653.65002,1
11618,653.65002,633.5,0
11619,633.5,640.02002,1
11620,640.02002,637.09003,0
11621,637.09003,638.54999,1
11622,638.54999,640.87,1
11623,640.87,641.42999,1
11624,641.42999,652.65002,1
11625,652.65002,651.69,0
11626,651.69,649.97998,0
11627,649.97998,649.19,0
11628,649.19,650.62,1
11629,650.62,650.03998,0
11630,650.03998,652.96997,1
11631,652.96997,648.90997,0
11632,648.90997,648.94,1
11633,648.94,645.5,0
11634,645.5,653.72998,1
11635,653.72998,655.26001,1
11636,655.26001,655.88001,1
11637,655.88001,655.85999,0
11638,655.85999,644.23999,0
11639,644.23999,642.19,0
11640,642.19,633.5,0
11641,633.5,631.17999,0
11642,631.17999,636.71002,1
11643,636.71002,642.48999,1
11644,642.48999,645,1
11645,645,641.60999,0
11646,641.60999,643.60999,1
11647,643.60999,645.07001,1
11648,645.07001,647.89002,1
11649,647.89002,651.58002,1
11650,651.58002,650.16998,0
11651,650.16998,652.87,1
11652,652.87,653.46002,1
11653,653.46002,654.15997,1
11654,654.15997,654.16998,1
11655,654.16998,654.58002,1
11656,654.58002,643.38001,0
11657,643.38001,641.63001,0
11658,641.63001,640.81,0
11659,640.81,638.26001,0
11660,638.26001,644.77002,1
11661,644.77002,645.44,1
11662,645.44,652.09003,1
11663,652.09003,661.51001,1
11664,661.51001,665.59998,1
11665,665.59998,665.41998,0
11666,665.41998,664.84998,0
11667,664.84998,668.90997,1
11668,668.90997,673.15002,1
11669,673.15002,672.76001,0
11670,672.76001,678.41998,1
11671,678.41998,676,0
11672,676,678.51001,1
11673,678.51001,672.22998,0
11674,672.22998,667.92999,0
11675,667.92999,671.70001,1
11676,671.70001,669.12,0
11677,669.12,667.67999,0
11678,667.67999,672.56,1
11679,672.56,678.44,1
11680,678.44,673.03003,0
11681,673.03003,673.31,1
