,Open,Close,"SI(C2<>B2,1,0)"
7653,114.93,115.68,1
7654,115.68,117.46,1
7655,117.46,118.29,1
7656,118.29,117.84,1
7657,117.84,117.98,1
7658,117.98,116.95,1
7659,116.95,117.84,1
7660,117.84,120.01,1
7661,120.01,119.3,1
7662,119.3,119.63,1
7663,119.63,121.44,1
7664,121.44,122.04,1
7665,122.04,122.51,1
7666,122.51,122.19,1
7667,122.19,121.93,1
7668,121.93,121.79,1
7669,121.79,120.78,1
7670,120.78,121.43,1
7671,121.43,122.4,1
7672,122.4,122.23,1
7673,122.23,121.67,1
7674,121.67,121.21,1
7675,121.21,120.98,1
7676,120.98,120.74,1
7677,120.74,121.55,1
7678,121.66,123.3,1
7679,123.3,123.61,1
7680,123.61,124.78,1
7681,124.78,123.79,1
7682,123.79,123.28,1
7683,123.28,125.25,1
7684,125.25,125.72,1
7685,125.28,123.39,1
7686,123.39,122.6,1
7687,122.6,123.77,1
7688,123.77,125.46,1
7689,125.46,126.02,1
7690,126.02,125.16,1
7691,125.16,124.84,1
7692,124.84,123.52,1
7693,123.52,122.08,1
7694,122.08,122.38,1
7695,122.38,123.74,1
7696,123.87,126.12,1
7697,126.12,125.42,1
7698,125.42,124.88,1
7699,124.88,123.31,1
7700,123.31,124.07,1
7701,124.07,124.81,1
7702,124.81,125.66,1
7703,125.66,125.54,1
7704,125.54,125.67,1
7705,125.67,126.74,1
7706,126.74,128.87,1
7707,128.87,128.39999,1
7708,128.39999,129.25,1
7709,129.25,130.39999,1
7710,130.39999,129.42999,1
7711,129.42999,130.37,1
7712,130.37,128.72,1
7713,128.17,126.35,1
7714,125.41,123.54,1
7715,123.54,125.46,1
7716,125.46,127.13,1
7717,127.13,128.09,1
7718,128.09,129.33,1
7719,129.35001,131.73,1
7720,131.73,131,1
7721,131,131.64999,1
7722,131.64999,131.03999,1
7723,131.03999,130.28999,1
7724,130.28999,132.03,1
7725,132.03,132.02,1
7726,132.02,133.7,1
7727,133.7,132.22,1
7728,132.22,131.52,1
7729,131.52,132.61,1
7730,132.61,131.84,1
7731,131.84,131.92,1
7732,131.92,129.53,1
7733,129.53,129.85001,1
7734,129.85001,127.88,1
7735,127.88,128.05,1
7736,128.05,127.91,1
7737,127.91,126.29,1
7738,126.29,127.47,1
7739,127.47,129.03999,1
7740,130.77,131.33,1
7741,131.3,128.91,1
7742,128.91,129.17999,1
7743,129.17999,129.48,1
7744,129.48,131.26,1
7745,131.33,134.59,1
7746,134.59,136.49001,1
7747,136.49001,137.14999,1
7748,137.14999,137.75,1
7749,137.91,139.7,1
7750,139.7,139.06,1
7751,139.06,140.39999,1
7752,140.39999,139.11,1
7753,139.11,138.31,1
7754,138.31,139.33,1
7755,139.33,140.17,1
7756,140.17,140.52,1
7757,140.52,137.21001,1
7758,137.21001,136.97,1
7759,136.97,136.71001,1
7760,136.71001,136.48,1
7761,136.37,134.03,1
7762,133.19,130.61,1
7763,130.61,130.48,1
7764,130.48,128.26,1
7765,128.26,127.36,1
7766,127.36,129.23,1
7767,129.23,129.45,1
7768,129.45,130.60001,1
7769,130.60001,132.89,1
7770,132.89,133,1
7771,133,133.7,1
7772,133.7,135.78,1
7773,135.78,135.3,1
7774,135.3,135.88001,1
7775,135.88001,136.57001,1
7776,136.57001,135.03,1
7777,135.03,135.33,1
7778,135.33,135.76,1
7779,135.76,136.34,1
7780,136.34,137.97,1
7781,137.97,138.12,1
7782,136.02,135.08,1
7783,135.08,133.06,1
7784,133.06,133.48,1
7785,133.48,133.52,1
7786,133.52,133.28999,1
7787,133.28999,133.47,1
7788,133.47,134.22,1
7789,134.22,134.77,1
7790,134.77,134.37,1
7791,134.37,131.64999,1
7792,131.64999,131.36,1
7793,131.36,130.26,1
7794,130.26,130.23,1
7795,130.23,129.84,1
7796,129.84,131.12,1
7797,131.12,130.34,1
7798,130.34,130.24001,1
7799,130.24001,129.55,1
7800,129.48,126.91,1
7801,126.91,128.46001,1
7802,128.46001,128.59,1
7803,128.59,129.63001,1
7804,129.63001,130.60001,1
7805,130.60001,129.27,1
7806,129.27,129.24001,1
7807,129.24001,128.24001,1
7808,128.24001,127.48,1
7809,127.48,126.98,1
7810,126.98,127.81,1
7811,127.81,128.48,1
7812,128.48,126.61,1
7813,126.61,126.58,1
7814,126.58,127.35,1
7815,127.35,127.39,1
7816,127.39,128.52,1
7817,128.52,130.10001,1
7818,130.10001,131.27,1
7819,131.27,132.01,1
7820,132.01,130.56,1
7821,130.56,130.86,1
7822,130.86,129.92999,1
7823,129.92999,129.85001,1
7824,129.85001,131.12,1
7825,131.12,130.46001,1
7826,130.46001,129.95,1
7827,129.95,133.19,1
7828,133.19,133.11,1
7829,133.11,134.67999,1
7830,134.67999,133.92,1
7831,133.92,134.22,1
7832,134.22,133.46001,1
7833,133.46001,134.08,1
7834,134.08,135.69,1
7835,135.69,134.67,1
7836,134.67,137.11,1
7837,137.11,136.27,1
7838,136.27,134.64999,1
7839,134.64999,134.28,1
7840,134.67999,136,1
7841,136,136.57001,1
7842,136.57001,136.32001,1
7843,136.32001,135.49001,1
7844,135.49001,133.92999,1
7845,133.92999,133.91,1
7846,133.91,134.31,1
7847,134.31,134.67,1
7848,134.67,134.51,1
7849,134.51,133.14999,1
7850,133.14999,132.67999,1
7851,132.67999,134.17,1
7852,134.17,134.7,1
7853,134.7,135.45,1
7854,135.45,134.23,1
7855,134.23,134.14,1
7856,134.14,133.94,1
7857,133.94,135.14,1
7858,135.14,135.48,1
7859,135.48,134.33,1
7860,134.33,133.05,1
7861,133.05,132.81,1
7862,132.81,132.72,1
7863,131.78,130.67,1
7864,130.67,130.32001,1
7865,130.32001,130.78,1
7866,130.78,131.67,1
7867,131.67,131.66,1
7868,131.66,129.71001,1
7869,129.71001,130.72,1
7870,130.72,130.55,1
7871,130.55,131.28,1
7872,131.28,132.17,1
7873,132.17,132.53999,1
7874,132.53999,132.09,1
7875,132.09,132,1
7876,132,131.75,1
7877,131.75,131.33,1
7878,131.33,132.77,1
7879,132.77,133.77,1
7880,133.77,133.45,1
7881,133.45,132.59,1
7882,132.59,132.41,1
7883,132.41,130.62,1
7884,130.62,130.71001,1
7885,130.71001,130.96001,1
7886,130.96001,132.22,1
7887,132.22,132.24001,1
7888,132.24001,131.97,1
7889,131.97,132.32001,1
7890,132.32001,133.75,1
7891,133.75,133.49001,1
7892,133.49001,133.61,1
7893,133.61,132.14999,1
7894,132.14999,133.32001,1
7895,133.32001,131.64,1
7896,131.64,132.27,1
7897,132.27,131.95,1
7898,131.95,133.35001,1
7899,133.35001,132.66,1
7900,132.66,132.81,1
7901,132.81,132.56,1
7902,132.56,131.89,1
7903,131.89,131.21001,1
7904,131.21001,129.77,1
7905,129.77,128.64,1
7906,128.64,127.37,1
7907,127.37,128.24001,1
7908,128.24001,128.32001,1
7909,128.32001,129.3,1
7910,129.3,129.37,1
7911,129.37,129.64,1
7912,129.64,129.64999,1
7913,129.64999,130.23,1
7914,130.23,130.34,1
7915,130.34,130.76,1
7916,130.60001,128.72,1
7917,128.72,128.34,1
7918,128.34,127.13,1
7919,127.13,127.4,1
7920,127.4,128.46001,1
7921,128.46001,129.89999,1
7922,129.89999,129.14,1
7923,129.14,129.16,1
7924,129.16,130.01,1
7925,130.01,130.92,1
7926,130.92,130.48,1
7927,130.48,131.17999,1
7928,131.17999,132.67,1
7929,132.67,132.64,1
7930,132.64,131.75,1
7931,131.75,132.53999,1
7932,132.53999,133.85001,1
7933,133.85001,133.39999,1
7934,133.39999,133.51,1
7935,133.51,132.49001,1
7936,132.49001,131.22,1
7937,131.22,130.11,1
7938,130.11,130.49001,1
7939,130.49001,130.69,1
7940,130.69,129.23,1
7941,128.59,125.5,1
7942,125.5,125.13,1
7943,125.13,124.96,1
7944,124.96,123.51,1
7945,123.51,124.08,1
7946,124.08,122.79,1
7947,122.79,123.02,1
7948,123.02,123.49,1
7949,123.49,121.24,1
7950,121.24,120.07,1
7951,120.07,117.98,1
7952,117.98,118.4,1
7953,118.4,120.14,1
7954,120.14,121.61,1
7955,121.61,120.66,1
7956,120.66,119.77,1
7957,119.77,118.87,1
7958,118.87,117.15,1
7959,117.15,116.26,1
7960,116.26,117.24,1
7961,117.24,116.68,1
7962,116.68,115.65,1
7963,115.65,115.01,1
7964,114.69,112.77,1
7965,112.77,115.53,1
7966,115.53,115.94,1
7967,115.94,116.18,1
7968,116.18,117.08,1
7969,117.08,119.36,1
7970,119.36,119.51,1
7971,119.51,119.39,1
7972,119.39,121.31,1
7973,121.31,122.31,1
7974,122.31,121.45,1
7975,121.45,121.21,1
7976,121.21,120.78,1
7977,120.78,118.8,1
7978,118.8,119.71,1
7979,119.71,119.19,1
7980,119.19,118.98,1
7981,118.98,120.28,1
7982,120.28,120.1,1
7983,120.1,119.64,1
7984,119.64,118.6,1
7985,118.6,118.16,1
7986,118.16,119.29,1
7987,119.29,119.45,1
7988,119.45,119.06,1
7989,119.06,121.89,1
7990,122.35,124.2,1
7991,124.2,124.8,1
7992,124.8,124.74,1
7993,124.74,123.54,1
7994,123.54,122.67,1
7995,122.67,123.29,1
7996,123.29,122.7,1
7997,122.7,122.92,1
7998,122.92,123.19,1
7999,123.19,121.67,1
8000,121.64,120.24,1
8001,120.24,121.15,1
8002,121.15,120.26,1
8003,120.26,120.71,1
8004,120.71,121.71,1
8005,121.71,121.6,1
8006,121.6,123.51,1
8007,123.51,124.05,1
8008,124.05,125.09,1
8009,125.09,126.35,1
8010,126.35,126.1,1
8011,126.1,124.69,1
8012,124.69,125.12,1
8013,125.12,126.26,1
8014,126.26,125.19,1
8015,125.19,124.82,1
8016,124.82,125.48,1
8017,125.48,125.71,1
8018,125.71,124.93,1
8019,124.37,122.78,1
8020,122.78,122.99,1
8021,122.99,122.42,1
8022,122.42,123.12,1
8023,123.12,124,1
8024,124,123.34,1
8025,123.34,122.88,1
8026,122.88,122.31,1
8027,122.31,122.54,1
8028,122.54,122.27,1
8029,122.27,121.67,1
8030,121.67,122.3,1
8031,122.3,122.55,1
8032,122.55,122.74,1
8033,122.61,120.05,1
8034,120.05,119.18,1
8035,119.18,118.93,1
8036,118.93,119.55,1
8037,119.55,116.78,1
8038,116.78,116.3,1
8039,116.3,114.88,1
8040,114.88,115.54,1
8041,115.54,116.33,1
8042,116.33,117.22,1
8043,117.22,115.97,1
8044,115.97,115.27,1
8045,115.27,115.75,1
8046,115.75,115.38,1
8047,115.38,115.41,1
8048,115.41,115.19,1
8049,115.19,115.74,1
8050,116.1,118.92,1
8051,118.92,120.4,1
8052,119.81,117.78,1
8053,117.78,118.01,1
8054,118.01,116.48,1
8055,116.48,116.42,1
8056,116.42,117.26,1
8057,117.04,114.63,1
8058,114.63,113.68,1
8059,113.68,114.66,1
8060,114.66,114.43,1
8061,114.43,114.38,1
8062,114.38,114.06,1
8063,114.06,113.69,1
8064,113.69,113.82,1
8065,113.82,113.22,1
8066,113.22,111.59,1
8067,111.59,111.51,1
8068,111.51,113.47,1
8069,113.47,113.21,1
8070,113.21,113.11,1
8071,113.11,113.31,1
8072,113.31,112.68,1
8073,112.51,110.92,1
8074,110.92,109.88,1
8075,109.88,109.34,1
8076,109.34,107.34,1
8077,107.34,108.83,1
8078,108.83,109.41,1
8079,109.41,109.36,1
8080,109.36,108.61,1
8081,108.61,109.45,1
8082,109.45,109.28,1
8083,109.28,109.08,1
8084,109.08,110.3,1
8085,110.3,110.61,1
8086,110.71,112.77,1
8087,112.77,113.55,1
8088,113.55,112.97,1
8089,112.97,113.21,1
8090,113.21,111.94,1
8091,111.94,112.3,1
8092,112.3,112.27,1
8093,112.27,111.96,1
8094,111.96,113.79,1
8095,113.79,115.12,1
8096,115.12,114.73,1
8097,114.73,115.36,1
8098,115.36,115.46,1
8099,115.46,116.22,1
8100,116.22,116,1
8101,116,115.99,1
8102,115.99,115.83,1
8103,115.83,116.35,1
8104,116.35,116.81,1
8105,116.81,116.7,1
8106,115.8,115.44,1
8107,115.48,115.72,1
8108,115.72,117.19,1
8109,118.02,118.64,1
8110,118.94,119.26,1
8111,119.07,118,1
8112,117.83,117.26,1
8113,116.4,116.14,1
8114,116.21,116.44,1
8115,115.96,116.82,1
8116,117.41,117.46,1
8117,117.85,117.67,1
8118,118.82,118.68,1
8119,119.08,119.47,1
8120,119.08,118.38,1
8121,118.54,119.42,1
8122,119.89,119.17,1
8123,119.08,118.22,1
8124,118.2,118.01,1
8125,117.62,116.71,1
8126,116.35,115.84,1
8127,115.61,114.89,1
8128,114.85,114.59,1
8129,115.03,114.89,1
8130,114.46,114.79,1
8131,115.5,114.4,1
8132,113.68,113.11,1
8133,113.11,112.66,1
8134,112.79,111.88,1
8135,111.97,111.68,1
8136,111.74,112.04,1
8137,112.04,111.86,1
8138,111.66,110.09,1
8139,109.59,110.12,1
8140,110.33,109.63,1
8141,109.46,108.99,1
8142,109.35,109.61,1
8143,111.11,111.24,1
8144,110.5,109.96,1
8145,109.63,109.69,1
8146,110.1,108.87,1
8147,108.01,107.6,1
8148,107.6,107.28,1
8149,107.28,107.2,1
8150,107.25,108.3,1
8151,108.59,110.14,1
8152,110.25,109.83,1
8153,109.56,109.14,1
8154,109.3,110.26,1
8155,110.26,110.21,1
8156,110.95,109.61,1
8157,109.52,108.71,1
8158,108.1,107.65,1
8159,107.27,107.29,1
8160,107.08,107.22,1
8161,106.85,107.53,1
8162,108.23,108.83,1
8163,109.48,109.57,1
8164,109.19,109.45,1
8165,109.68,110.44,1
8166,110.83,110.47,1
8167,110.16,111.07,1
8168,111.75,110.73,1
8169,111.11,111.54,1
8170,112.15,111.42,1
8171,110.95,111.48,1
8172,111.46,111.17,1
8173,110.66,110.36,1
8174,110.26,109.43,1
8175,109.42,107.74,1
8176,107.42,107.72,1
8177,107.35,107.09,1
8178,107.71,108.98,1
8179,108.98,107.83,1
8180,107.83,106.14,1
8181,106.1,105.16,1
8182,105.16,103.71,1
8183,103.69,103.08,1
8184,103.11,102.84,1
8185,102.83,102.6,1
8186,102.6,102.42,1
8187,102.42,103.85,1
8188,103.86,104.09,1
8189,105.4,109.04,1
8190,109.04,108.54,1
8191,108.53,109.16,1
8192,109.19,113.02,1
8193,113.02,116.11,1
8194,116.11,115.35,1
8195,115.35,117.58,1
8196,117.57,118.55,1
8197,117.38,117.11,1
8198,117.05,117.66,1
8199,117.65,119.51,1
8200,119.52,118.25,1
8201,118.24,120.29,1
8202,120.31,122.68,1
8203,122.68,121.37,1
8204,121.33,122.2,1
8205,122.19,121.97,1
8206,121.97,120.97,1
8207,120.94,122.24,1
8208,122.27,123.1,1
8209,123.09,124.29,1
8210,124.28,123.77,1
8211,123.76,122.55,1
8212,122.54,122.51,1
8213,122.51,124.88,1
8214,124.9,123.99,1
8215,123.99,123.81,1
8216,123.79,123.32,1
8217,123.32,123.62,1
8218,123.62,123.24,1
8219,123.24,121.63,1
8220,121.62,120.42,1
8221,120.4,121.97,1
8222,121.97,121.51,1
8223,121.6,121.98,1
8224,122,125.97,1
8225,125.99,128.8,1
8226,128.78999,131.05,1
8227,131.06,134.47,1
8228,134.48,134.44,1
8229,134.42,136.71001,1
8230,136.71001,134.57001,1
8231,134.55,133.57001,1
8232,133.59,136.73,1
8233,136.73,136.58,1
8234,136.58,139.23,1
8235,139.23,139.06,1
8236,139.06,138.83,1
8237,138.81,133.32001,1
8238,133.28999,134.48,1
8239,134.48,135.28999,1
8240,135.28,133.59,1
8241,133.53999,133.72,1
8242,133.72,135.47,1
8243,135.48,137.49001,1
8244,137.53,142.87,1
8245,142.85001,141.85001,1
8246,141.85001,142.16,1
8247,142.12,140.44,1
8248,140.48,143.02,1
8249,143.03999,141.16,1
8250,141.14999,141.75,1
8251,141.75,139.53,1
8252,139.53999,137.03,1
8253,136.97,135.42,1
8254,135.47,137.92999,1
8255,137.92999,138.34,1
8256,138.35001,137.02,1
8257,137.03,134.22,1
8258,134.21001,132.92999,1
8259,132.92,133.88001,1
8260,133.89,134.88001,1
8261,134.89,134.2,1
8262,134.2,138.53,1
8263,138.56,138.72,1
8264,138.72,138.82001,1
8265,138.87,138.69,1
8266,138.7,141.77,1
8267,141.78999,142.72,1
8268,142.71001,141.82001,1
8269,141.8,140,1
8270,139.99001,139.57001,1
8271,139.57001,139.95,1
8272,139.99001,137.39999,1
8273,137.39999,135.24001,1
8274,135.22,135.3,1
8275,135.35001,137.49001,1
8276,137.49001,136.25,1
8277,136.24001,138.61,1
8278,138.63001,138.83,1
8279,138.84,139.72,1
8280,139.73,142.17,1
8281,142.17999,140.77,1
8282,140.77,141.24001,1
8283,141.24001,140.33,1
8284,140.34,140.64,1
8285,140.64999,138.34,1
8286,138.33,141.36,1
8287,141.35001,141.96001,1
8288,142.01,145.27,1
8289,145.27,145.17999,1
8290,145.19,146.78,1
8291,146.78999,145.78,1
8292,145.76,146.69,1
8293,146.67,145.73,1
8294,145.72,146.64999,1
8295,146.64999,146.72,1
8296,146.71001,146.39999,1
8297,146.39999,145.27,1
8298,145.28999,146.28999,1
8299,146.3,143.85001,1
8300,143.84,139.97,1
8301,139.98,141.75,1
8302,141.77,141.53999,1
8303,141.53999,144.27,1
8304,144.31,144.51,1
8305,144.51,145.3,1
8306,145.28999,142.96001,1
8307,142.95,143.23,1
8308,143.25,144.26,1
8309,144.26,146.14,1
8310,146.14,146.92999,1
8311,146.92999,145.7,1
8312,145.7,145,1
8313,145.03999,147.5,1
8314,147.51,147.64999,1
8315,147.71001,148.92999,1
8316,148.94,148.3,1
8317,148.31,147.42999,1
8318,147.42999,147.44,1
8319,147.44,148,1
8320,148.01,145.48,1
8321,145.47,146.78999,1
8322,146.8,149.60001,1
8323,149.60001,149.74001,1
8324,149.74001,148.06,1
8325,148.07001,150.88001,1
8326,150.91,152.3,1
8327,152.31,153.48,1
8328,153.47,153.67,1
8329,153.67,153.67,0
8330,153.63001,151.26,1
8331,151.25,152.87,1
8332,152.87,151.8,1
8333,151.75,151.24001,1
8334,151.28,150.83,1
8335,150.83,151.37,1
8336,151.36,149.81,1
8337,149.8,149.59,1
8338,149.59,149.89999,1
8339,149.82001,151.19,1
8340,151.21001,150.66,1
8341,150.64999,152.81,1
8342,152.82001,153.37,1
8343,153.37,152.67,1
8344,152.67,151.85001,1
8345,151.85001,151.59,1
8346,151.60001,153.39,1
8347,153.41,152.96001,1
8348,152.92,153.02,1
8349,153.03999,151.89999,1
8350,151.89999,151.03999,1
8351,151.03999,151.76,1
8352,151.77,152.85001,1
8353,152.87,155.14,1
8354,155.14999,155.82001,1
8355,155.82001,156.77,1
8356,156.8,158.12,1
8357,158.11,158.75,1
8358,158.75,159.74001,1
8359,159.74001,158.71001,1
8360,158.71001,160.71001,1
8361,160.73,160.05,1
8362,160.03999,160.42,1
8363,160.42999,158.81,1
8364,158.81,161.81,1
8365,161.85001,161.44,1
8366,161.44,162.95,1
8367,162.97,164.42999,1
8368,164.41,162.11,1
8369,162.10001,162.34,1
8370,162.38001,163.31,1
8371,163.35001,164.28,1
8372,164.3,166.10001,1
8373,166.10001,165.81,1
8374,165.82001,165.95,1
8375,165.95,164.96001,1
8376,164.98,164.25,1
8377,164.26,164.91,1
8378,164.89999,163.39999,1
8379,163.39999,163.71001,1
8380,163.73,163.27,1
8381,163.27,161.99001,1
8382,161.97,162.14,1
8383,162.06,163.42999,1
8384,163.45,165.53999,1
8385,165.53999,166.21001,1
8386,166.22,165.48,1
8387,165.49001,164.46001,1
8388,164.44,162.39,1
8389,162.38001,162.55,1
8390,162.56,163.98,1
8391,163.96001,164.42,1
8392,164.42999,164.83,1
8393,164.84,162.77,1
8394,162.78,161.36,1
8395,161.37,161.83,1
8396,161.86,162.67999,1
8397,162.7,164.84,1
8398,164.87,165.53,1
8399,165.52,167.12,1
8400,167.11,169.14,1
8401,169.11,169.13001,1
8402,169.13001,169.02,1
8403,169.03,170.53,1
8404,170.53,170.99001,1
8405,170.99001,170.57001,1
8406,170.57001,170.41,1
8407,170.39999,168.46001,1
8408,168.45,165.67999,1
8409,165.78,166.64,1
8410,167.64,167.64,0
8411,168.11,168.64,1
8412,166.55,166.60001,1
8413,166.71001,168.48,1
8414,168.48,167.56,1
8415,167.56,167.08,1
8416,167.09,168.11,1
8417,168.05,165.53,1
8418,165,165.46001,1
8419,165.61,166.01,1
8420,166.01,164.28999,1
8421,164.28,163.95,1
8422,163.95,164.82001,1
8423,164.89,169.28999,1
8424,169.28999,169.06,1
8425,168.51,168.89,1
8426,167.67,169.53,1
8427,169.62,170.53,1
8428,170.67999,167.59,1
8429,167.32001,165.03999,1
8430,165.03,162.56,1
8431,162.34,162.03999,1
8432,162.06,162.01,1
8433,162.01,163.44,1
8434,163.28,161.33,1
8435,161.33,161.74001,1
8436,161.73,159.17999,1
8437,159.2,160.13001,1
8438,160.11,161.53999,1
8439,161.55,161.53999,1
8440,161.55,162.16,1
8441,162.22,163.7,1
8442,163.74001,163.41,1
8443,163.58,165.28999,1
8444,165.28999,163.55,1
8445,163.58,163.98,1
8446,164.17999,164.34,1
8447,164.33,162.77,1
8448,162.77,161.25,1
8449,161.27,160.84,1
8450,160.85001,162.14,1
8451,162.14,162.25,1
8452,162.25,162.58,1
8453,162.55,164.39999,1
8454,164.39999,164.23,1
8455,164.25,165,1
8456,165.2,167.89,1
8457,167.89999,167.96001,1
8458,167.96001,167.77,1
8459,167.77,166.92,1
8460,166.95,165.48,1
8461,165.48,164.8,1
8462,164.8,165.35001,1
8463,165.39,164.38001,1
8464,164.42,166.25,1
8465,166.27,167.62,1
8466,167.64,169.24001,1
8467,169.27,168.41,1
8468,168.39999,169.76,1
8469,169.76,169.51,1
8470,169.53,170.07001,1
8471,170.02,168.42999,1
8472,168.42,168,1
8473,168.02,167.23,1
8474,167.23,166.07001,1
8475,165.99001,165.81,1
8476,165.81,166.27,1
8477,166.28999,167.74001,1
8478,167.76,170.28,1
8479,170.32001,170.8,1
8480,170.77,172.64999,1
8481,172.59,170.34,1
8482,170.34,169.62,1
8483,169.63001,169.87,1
8484,169.88001,169.86,1
8485,169.85001,170.42999,1
8486,170.41,167.81,1
8487,167.81,166.73,1
8488,166.77,166.98,1
8489,166.97,165.95,1
8490,165.85001,165.99001,1
8491,166,166.47,1
8492,166.49001,165.38001,1
8493,165.31,164.84,1
8494,164.89,163.37,1
8495,163.37,163.55,1
8496,163.55,163.66,1
8497,165.21001,164.84,1
8498,164.84,163.45,1
8499,162.67999,162.44,1
8500,162.42,161.91,1
8501,161.91,161.76,1
8502,161.74001,163.97,1
8503,163.99001,164.41,1
8504,164.41,166.28999,1
8505,166.28999,166.58,1
8506,166.58,165.36,1
8507,165.36,166.08,1
8508,166.08,166.13001,1
8509,166.08,165.09,1
8510,165.03999,166.05,1
8511,166.05,166.84,1
8512,166.88001,166.96001,1
8513,167.02,167.17999,1
8514,167.2,166.53999,1
8515,166.53999,167.91,1
8516,167.91,166.39999,1
8517,166.37,166.49001,1
8518,166.49001,165.44,1
8519,165.44,165.76,1
8520,165.77,165.47,1
8521,165.47,165.91,1
8522,165.91,165.2,1
8523,165.2,165.08,1
8524,165.13001,165.62,1
8525,165.62,164.92999,1
8526,164.92999,163.33,1
8527,163.33,161.66,1
8528,161.69,162.39,1
8529,162.34,162.32001,1
8530,162.33,162,1
8531,162,163.56,1
8532,163.56,163.53,1
8533,163.27,163.22,1
8534,163.22,164.76,1
8535,164.69,165.34,1
8536,165.33,164.86,1
8537,164.86,164.92999,1
8538,164.92999,164.03999,1
8539,164.09,166.78,1
8540,166.78,168.81,1
8541,168.81,169.28,1
8542,169.17999,168.89999,1
8543,168.89999,167.95,1
8544,167.95,167.8,1
8545,167.78999,167.75,1
8546,167.75,167.02,1
8547,167.02,167.17999,1
8548,167.17999,167.83,1
8549,167.83,167.55,1
8550,167.55,167.03999,1
8551,167.03999,166.21001,1
8552,166.21001,164.87,1
8553,164.87,165.94,1
8554,165.94,164.84,1
8555,164.84,164.24001,1
8556,164.24001,163.94,1
8557,164.39999,162.87,1
8558,162.87,163.41,1
8559,163.41,162.74001,1
8560,162.74001,163.36,1
8561,163.44,160.91,1
8562,160.91,158.08,1
8563,157.91,158.74001,1
8564,158.74001,155.85001,1
8565,155.85001,155.42,1
8566,155.42,156.3,1
8567,156.3,154.95,1
8568,154.95,156.61,1
8569,156.61,156.25,1
8570,155.94,156.13001,1
8571,156.13001,155.74001,1
8572,155.71001,154.64,1
8573,154.52,154.31,1
8574,154.02,154.28999,1
8575,154.31,157.51,1
8576,157.51,159.3,1
8577,159.3,156.82001,1
8578,156.82001,157.06,1
8579,157.06,158.19,1
8580,158.19,159.24001,1
8581,159.24001,157.89,1
8582,157.89,156.25,1
8583,156.25,154.57001,1
8584,154.57001,155.19,1
8585,155.12,154.35001,1
8586,154.35001,156.34,1
8587,156.34,156.78,1
8588,156.78,156.77,1
8589,156.78,157.41,1
8590,157.41,159.27,1
8591,159.27,157.78,1
8592,157.78,158.86,1
8593,158.86,158.66,1
8594,158.66,156.69,1
8595,156.69,156.86,1
8596,156.86,156.67,1
8597,156.67,157.3,1
8598,157.3,159.88001,1
8599,159.88001,159.52,1
8600,159.52,159.17999,1
8601,159.17999,157.98,1
8602,157.99001,157.66,1
8603,157.66,157.53999,1
8604,157.53999,155.03999,1
8605,155.03999,155.48,1
8606,155.48,155.45,1
8607,155.45,155.87,1
8608,155.92999,155,1
8609,155,157.73,1
8610,157.73,157.31,1
8611,157.31,158.32001,1
8612,158.32001,158.97,1
8613,158.97,157.89999,1
8614,157.89999,158.02,1
8615,158.02,156.8,1
8616,156.8,158.07001,1
8617,158.07001,158.64999,1
8618,158.64999,160.3,1
8619,160.3,159.89,1
8620,159.89,160.05,1
8621,160.05,161.67999,1
8622,161.67999,161.89999,1
8623,161.89999,161.2,1
8624,161.2,159.11,1
8625,159.11,159.47,1
8626,159.47,160.52,1
8627,160.52,160.11,1
8628,160.11,160,1
8629,160,158.49001,1
8630,158.49001,157.5,1
8631,157.5,158,1
8632,158,157.99001,1
8633,157.99001,156.57001,1
8634,156.57001,155.78,1
8635,155.78,154.73,1
8636,154.73,153.88001,1
8637,153.88001,153.14999,1
8638,153.14999,151.23,1
8639,151.23,151.62,1
8640,151.62,150.28999,1
8641,150.28999,150.35001,1
8642,150.35001,150.55,1
8643,150.55,153.24001,1
8644,153.24001,154.34,1
8645,154.34,153.64999,1
8646,153.64999,155.01,1
8647,155.01,154.92,1
8648,154.92,155.17,1
8649,155.17,153.06,1
8650,153.06,152.19,1
8651,152.19,152.13001,1
8652,152.12,150.39,1
8653,150.49001,149.03,1
8654,149.03,151.73,1
8655,151.73,152.61,1
8656,151.89,154.84,1
8657,154.84,154.51,1
8658,154.51,154.46001,1
8659,154.46001,153.97,1
8660,153.97,152.71001,1
8661,152.71001,151.64,1
8662,151.64,152.84,1
8663,152.84,153.17999,1
8664,153.16,153.2,1
8665,153.2,153.7,1
8666,153.7,152.76,1
8667,152.76,152.24001,1
8668,152.24001,153.36,1
8669,153.36,152.89,1
8670,152.89,150.56,1
8671,150.56,150.03,1
8672,150.03,150.88001,1
8673,150.88001,151.60001,1
8674,151.60001,152.38001,1
8675,152.38001,151.39999,1
8676,151.39999,150.37,1
8677,150.37,149.55,1
8678,149.55,148.95,1
8679,148.95,147.82001,1
8680,147.82001,148.83,1
8681,148.83,150.08,1
8682,150.08,151.19,1
8683,151.19,150.19,1
8684,150.19,150.66,1
8685,150.66,154.08,1
8686,154.08,157.99001,1
8687,160.28,162.35001,1
8688,162.35001,162.60001,1
8689,162.60001,162.72,1
8690,162.71001,161.75,1
8691,161.75,165.53999,1
8692,165.53999,165.42,1
8693,164.84,165.42999,1
8694,165.42999,164.42,1
8695,164.42,162.8,1
8696,162.8,163.77,1
8697,164.3,164.14,1
8698,164.14,164.94,1
