,anio,mes,dia,Open,High,Low,Close,Volume,open vs close T-1,Close mayor a open =1
212,1977,11,3,14.680625,14.784375,14.576875,14.784375,28000,0,1
213,1977,11,4,14.888125,15.04375,14.888125,14.991875,19400,0.10375,1
214,1977,11,7,14.991875,15.04375,14.94,14.94,11500,0,0
215,1977,11,8,14.94,15.04375,14.888125,15.04375,21300,0,1
216,1977,11,9,15.095625,15.45875,15.095625,15.45875,21800,0.051875,1
217,1977,11,10,15.45875,15.66625,15.45875,15.5625,54300,0,1
218,1977,11,11,15.614375,16.029375,15.614375,15.925625,25600,0.051875,1
219,1977,11,14,15.925625,16.029375,15.77,15.77,34600,0,0
220,1977,11,15,15.77,15.821875,15.510625,15.821875,37500,0,1
221,1977,11,16,15.87375,15.9775,15.87375,15.9775,19200,0.051875,1
222,1977,11,17,15.9775,16.081249,15.77,15.925625,15100,0,0
223,1977,11,18,15.925625,16.029375,15.821875,15.9775,14800,0,1
224,1977,11,21,16.029375,16.133125,16.029375,16.133125,15300,0.051875,1
225,1977,11,22,16.133125,16.444374,16.081249,16.28875,14800,0,1
226,1977,11,23,16.28875,16.3925,16.081249,16.081249,24000,0,0
227,1977,11,25,16.081249,16.236876,16.081249,16.133125,10800,0,1
228,1977,11,28,16.133125,16.133125,15.87375,15.87375,104700,0,0
229,1977,11,29,15.87375,15.87375,15.718125,15.77,15300,0,0
230,1977,11,30,15.77,15.87375,15.77,15.87375,19400,0,1
231,1977,12,1,15.87375,15.87375,15.718125,15.87375,38000,0,0
232,1977,12,2,15.87375,16.029375,15.87375,16.029375,15800,0,1
233,1977,12,5,16.029375,16.184999,16.029375,16.081249,20400,0,1
234,1977,12,6,16.081249,16.081249,15.925625,15.9775,56000,0,0
235,1977,12,7,15.9775,16.029375,15.821875,15.87375,22500,0,0
236,1977,12,8,15.87375,15.9775,15.718125,15.821875,52200,0,0
237,1977,12,9,15.821875,15.925625,15.77,15.87375,24700,0,1
238,1977,12,12,15.77,16.029375,15.77,15.925625,19900,-0.10375,1
239,1977,12,13,15.925625,15.9775,15.87375,15.9775,10000,0,1
240,1977,12,14,15.9775,16.133125,15.925625,16.081249,20800,0,1
241,1977,12,15,16.081249,16.133125,16.029375,16.081249,24900,0,0
242,1977,12,16,16.081249,16.081249,15.925625,16.081249,37500,0,0
243,1977,12,19,16.081249,16.081249,15.87375,15.9775,49300,0,0
244,1977,12,20,15.9775,15.9775,15.821875,15.925625,23000,0,0
245,1977,12,21,15.925625,16.029375,15.821875,15.9775,24200,0,1
246,1977,12,22,15.9775,16.133125,15.9775,16.029375,19400,0,1
247,1977,12,23,16.081249,16.184999,16.081249,16.184999,39400,0.051874,1
248,1977,12,27,16.184999,16.184999,16.081249,16.081249,23500,0,0
249,1977,12,28,16.081249,16.184999,15.925625,15.9775,38000,0,0
250,1977,12,29,15.9775,16.081249,15.87375,16.029375,37500,0,1
251,1977,12,30,16.029375,16.133125,15.9775,16.081249,48600,0,1
252,1978,1,3,16.081249,16.133125,15.9775,16.133125,13400,0,1
253,1978,1,4,16.081249,16.081249,15.925625,15.925625,9600,-0.051876,0
254,1978,1,5,15.9775,16.081249,15.9775,16.029375,18700,0.051875,1
255,1978,1,6,16.029375,16.081249,15.821875,15.821875,24200,0,0
256,1978,1,9,15.77,15.77,15.406875,15.406875,32700,-0.051875,0
257,1978,1,10,15.406875,15.510625,15.303125,15.355,22500,0,0
258,1978,1,11,15.355,15.406875,15.199375,15.406875,25600,0,1
259,1978,1,12,15.406875,15.45875,15.25125,15.355,12400,0,0
260,1978,1,13,15.355,15.5625,15.355,15.45875,12400,0,1
261,1978,1,16,15.45875,15.45875,15.095625,15.095625,18900,0,0
262,1978,1,17,15.095625,15.25125,15.04375,15.1475,14800,0,1
263,1978,1,18,15.1475,15.355,15.095625,15.355,12000,0,1
264,1978,1,19,15.355,15.45875,15.04375,15.04375,29700,0,0
265,1978,1,20,15.095625,15.199375,15.095625,15.199375,1200,0.051875,1
266,1978,1,23,15.199375,15.303125,15.095625,15.303125,9800,0,1
267,1978,1,24,15.303125,15.303125,15.1475,15.199375,15800,0,0
268,1978,1,25,15.199375,15.25125,15.095625,15.095625,17000,0,0
269,1978,1,26,15.095625,15.199375,15.04375,15.04375,8800,0,0
270,1978,1,27,14.991875,14.991875,14.83625,14.888125,23700,-0.051875,0
271,1978,1,30,14.94,15.095625,14.94,15.04375,13200,0.051875,1
272,1978,1,31,15.04375,15.1475,14.991875,15.1475,19900,0,1
273,1978,2,1,15.1475,15.1475,14.991875,14.991875,15800,0,0
274,1978,2,2,15.04375,15.303125,15.04375,15.25125,10800,0.051875,1
275,1978,2,3,15.25125,15.303125,15.199375,15.25125,16000,0,0
276,1978,2,6,15.25125,15.25125,15.04375,15.04375,10300,0,0
277,1978,2,7,15.095625,15.199375,15.095625,15.1475,11000,0.051875,1
278,1978,2,8,15.1475,15.25125,15.095625,15.25125,32700,0,1
279,1978,2,9,15.25125,15.25125,15.1475,15.25125,14800,0,0
280,1978,2,10,15.25125,15.25125,15.1475,15.25125,14600,0,0
281,1978,2,13,15.25125,15.25125,15.199375,15.25125,7200,0,0
282,1978,2,14,15.25125,15.25125,15.095625,15.199375,16800,0,0
283,1978,2,15,15.1475,15.1475,15.04375,15.1475,22000,-0.051875,0
284,1978,2,16,15.095625,15.095625,14.991875,14.991875,21600,-0.051875,0
285,1978,2,17,14.991875,15.095625,14.991875,15.04375,8100,0,1
286,1978,2,21,15.04375,15.095625,14.94,14.94,10500,0,0
287,1978,2,22,14.94,15.04375,14.888125,15.04375,22800,0,1
288,1978,2,23,15.04375,15.095625,14.991875,15.04375,12200,0,0
289,1978,2,24,15.04375,15.1475,15.04375,15.04375,17500,0,0
290,1978,2,27,15.04375,15.1475,14.991875,15.095625,41800,0,1
291,1978,2,28,15.04375,15.04375,14.94,14.94,12900,-0.051875,0
292,1978,3,1,14.94,14.991875,14.62875,14.62875,39400,0,0
293,1978,3,2,14.62875,14.7325,14.525,14.680625,23500,0,1
294,1978,3,3,14.680625,14.7325,14.473125,14.576875,44000,0,0
295,1978,3,6,14.525,14.525,14.42125,14.42125,17200,-0.051875,0
296,1978,3,7,14.42125,14.62875,14.369375,14.62875,39400,0,1
297,1978,3,8,14.62875,14.83625,14.576875,14.83625,16800,0,1
298,1978,3,9,14.83625,14.83625,14.525,14.525,52200,0,0
299,1978,3,10,14.525,14.62875,14.369375,14.62875,88800,0,1
300,1978,3,13,14.62875,14.83625,14.62875,14.7325,87800,0,1
301,1978,3,14,14.7325,14.7325,14.525,14.680625,106600,0,0
302,1978,3,15,14.680625,14.680625,14.576875,14.680625,18700,0,0
303,1978,3,16,14.680625,14.784375,14.62875,14.62875,24400,0,0
304,1978,3,17,14.62875,14.680625,14.62875,14.62875,53400,0,0
305,1978,3,20,14.62875,14.888125,14.62875,14.7325,35800,0,1
306,1978,3,21,14.7325,14.784375,14.680625,14.784375,55500,0,1
307,1978,3,22,14.784375,14.784375,14.62875,14.62875,26800,0,0
308,1978,3,23,14.62875,14.680625,14.62875,14.680625,34900,0,1
309,1978,3,27,14.680625,14.680625,14.525,14.62875,51700,0,0
310,1978,3,28,14.62875,14.680625,14.576875,14.576875,18400,0,0
311,1978,3,29,14.7325,14.991875,14.7325,14.991875,121200,0.155625,1
312,1978,3,30,14.991875,15.1475,14.94,15.04375,60200,0,1
313,1978,3,31,15.04375,15.5625,15.04375,15.5625,35400,0,1
314,1978,4,3,15.5625,15.5625,15.406875,15.45875,31000,0,0
315,1978,4,4,15.5625,15.718125,15.5625,15.66625,24400,0.10375,1
316,1978,4,5,15.66625,16.029375,15.66625,16.029375,24200,0,1
317,1978,4,6,16.029375,16.081249,15.87375,15.925625,24200,0,0
318,1978,4,7,15.925625,16.340626,15.87375,16.133125,18900,0,1
319,1978,4,10,16.184999,16.340626,16.184999,16.236876,24700,0.051874,1
320,1978,4,11,16.236876,16.340626,16.081249,16.081249,51000,0,0
321,1978,4,12,16.081249,16.133125,15.77,15.925625,117400,0,0
322,1978,4,13,15.925625,16.029375,15.821875,15.9775,28500,0,1
323,1978,4,14,16.029375,16.184999,16.029375,16.133125,51400,0.051875,1
324,1978,4,17,16.133125,16.340626,15.821875,16.236876,76500,0,1
325,1978,4,18,16.236876,16.3925,16.133125,16.184999,129300,0,0
326,1978,4,19,16.184999,16.236876,15.925625,16.184999,74800,0,0
327,1978,4,20,16.184999,16.28875,16.133125,16.184999,43300,0,0
328,1978,4,21,16.184999,16.28875,16.133125,16.28875,26600,0,1
329,1978,4,24,16.28875,16.28875,16.184999,16.236876,18900,0,0
330,1978,4,25,16.236876,16.444374,16.236876,16.28875,36300,0,1
331,1978,4,26,16.28875,16.3925,16.184999,16.184999,53800,0,0
332,1978,4,27,16.184999,16.28875,16.133125,16.184999,30600,0,0
333,1978,4,28,16.184999,16.49625,16.133125,16.3925,37000,0,1
334,1978,5,1,16.3925,16.49625,16.340626,16.444374,50500,0,1
335,1978,5,2,16.444374,16.651875,16.3925,16.49625,114100,0,1
336,1978,5,3,16.548124,16.651875,16.548124,16.548124,35100,0.051874,0
337,1978,5,4,16.548124,16.651875,16.49625,16.6,34400,0,1
338,1978,5,5,16.6,16.651875,16.548124,16.548124,26800,0,0
339,1978,5,8,16.548124,16.755625,16.548124,16.651875,38200,0,1
340,1978,5,9,16.651875,16.703751,16.548124,16.548124,20600,0,0
341,1978,5,10,16.6,16.703751,16.6,16.6,24200,0.051876,0
342,1978,5,11,16.6,16.651875,16.548124,16.651875,124000,0,1
343,1978,5,12,16.651875,16.963125,16.6,16.911249,46400,0,1
344,1978,5,15,16.911249,16.963125,16.651875,16.807501,39200,0,0
345,1978,5,16,16.911249,17.170626,16.911249,17.066875,57400,0.103748,1
346,1978,5,17,17.066875,17.066875,16.911249,16.911249,53100,0,0
347,1978,5,18,16.911249,16.963125,16.755625,16.911249,80600,0,0
348,1978,5,19,16.859375,16.859375,16.755625,16.755625,62600,-0.051874,0
349,1978,5,22,16.755625,16.859375,16.651875,16.703751,30800,0,0
350,1978,5,23,16.703751,16.807501,16.6,16.703751,48800,0,0
351,1978,5,24,16.703751,16.703751,16.444374,16.651875,72000,0,0
352,1978,5,25,16.651875,16.703751,16.6,16.703751,86100,0,1
353,1978,5,26,16.703751,16.755625,16.651875,16.703751,50000,0,0
354,1978,5,30,16.703751,16.755625,16.651875,16.703751,16500,0,0
355,1978,5,31,16.703751,16.859375,16.651875,16.859375,28000,0,1
356,1978,6,1,16.755625,16.755625,16.6,16.755625,41400,-0.10375,0
357,1978,6,2,16.755625,16.755625,16.651875,16.651875,49800,0,0
358,1978,6,5,16.703751,16.859375,16.703751,16.859375,17700,0.051876,1
359,1978,6,6,16.911249,17.11875,16.911249,17.014999,61900,0.051874,1
360,1978,6,7,17.014999,17.014999,16.859375,16.963125,73600,0,0
361,1978,6,8,16.963125,17.014999,16.911249,17.014999,17500,0,1
362,1978,6,9,17.014999,17.014999,16.807501,16.963125,40900,0,0
363,1978,6,12,16.963125,17.014999,16.911249,16.911249,15100,0,0
364,1978,6,13,16.911249,16.911249,16.755625,16.911249,20100,0,0
365,1978,6,14,16.911249,17.066875,16.911249,17.014999,89700,0,1
366,1978,6,15,16.963125,16.963125,16.755625,16.963125,15100,-0.051874,0
367,1978,6,16,17.014999,17.170626,17.014999,17.170626,55500,0.051874,1
368,1978,6,19,17.170626,17.481874,17.170626,17.481874,65700,0,1
369,1978,6,20,17.481874,17.533751,17.32625,17.533751,35600,0,1
370,1978,6,21,17.43,17.533751,17.32625,17.533751,35600,-0.103751,1
371,1978,6,22,17.533751,17.741249,17.481874,17.741249,27300,0,1
372,1978,6,23,17.741249,17.741249,17.533751,17.741249,93400,0,0
373,1978,6,26,17.689375,17.689375,17.43,17.43,46900,-0.051874,0
374,1978,6,27,17.43,17.844999,17.43,17.741249,197000,0,1
375,1978,6,28,17.741249,17.793125,17.533751,17.585625,349300,0,0
376,1978,6,29,17.585625,17.637501,17.43,17.43,76800,0,0
377,1978,6,30,17.43,17.533751,17.378124,17.481874,11700,0,1
378,1978,7,3,17.481874,17.533751,17.378124,17.378124,12700,0,0
379,1978,7,5,17.378124,17.378124,17.2225,17.274376,29700,0,0
380,1978,7,6,17.274376,17.378124,17.274376,17.32625,11700,0,1
381,1978,7,7,17.32625,17.533751,17.32625,17.378124,17200,0,1
382,1978,7,10,17.378124,17.481874,17.378124,17.43,25400,0,1
383,1978,7,11,17.43,17.481874,17.378124,17.43,30800,0,0
