,Open,Close,"SI(C2>B2,1,0)"
6211,266.26001,269.34,1
6212,269.34,269.04001,0
6213,269.04001,267.84,0
6214,267.84,273.91,1
6215,273.91,270.10001,0
6216,270.10001,269.60999,0
6217,269.60999,273.75,1
6218,273.75,275.39999,1
6219,275.39999,274.23999,0
6220,274.23999,274.07999,0
6221,274.07999,276.45001,1
6222,276.45001,275.98999,0
6223,275.98999,279.64002,1
6224,279.64002,281.16,1
6225,281.16,280.04001,0
6226,280.04001,278.16,0
6227,278.16,275.07001,0
6228,275.07001,277.54001,1
6229,277.54001,275.62,0
6230,275.62,279.70001,1
6231,279.70001,285.48999,1
6232,285.48999,285.42001,0
6233,285.42001,285.57001,1
6234,285.57001,285.48001,0
6235,285.48001,282.38001,0
6236,282.38001,282.88001,1
6237,282.88001,284,1
6238,284,282.95999,0
6239,282.95999,284.20001,1
6240,284.17001,283,0
6241,283,284.12,1
6242,284.12,288.62,1
6243,288.62,290.51999,1
6244,290.51999,290.66,1
6245,290.66,288.29999,0
6246,288.29999,290.85999,1
6247,290.87,290.31,0
6248,290.32999,291.22,1
6249,291.22,289.89002,0
6250,289.88001,288.23001,0
6251,288.09,292.47,1
6252,292.48999,292.78,1
6253,292.73001,294.07999,1
6254,294.07999,298.17001,1
6255,298.16,301.16,1
6256,301.17001,301.64002,1
6257,301.51999,300.38001,0
6258,300.39002,300.92999,1
6259,300.95999,296.13001,0
6260,296.10001,289.20001,0
6261,289.20999,291.70001,1
6262,291.59,292.38001,1
6263,292.41,293.63001,1
6264,293.64002,300.41,1
6265,300.45999,301.95001,1
6266,301.94,296.69,0
6267,296.72,297.26001,1
6268,297.25,292.85999,0
6269,292.82001,292.48999,0
6270,292.48001,285.62,0
6271,285.60999,279.16,0
6272,279.17001,284.44,1
6273,284.45001,286.91,1
6274,286.91,286.09,0
6275,285.88001,293.07001,1
6276,293.04999,287.19,0
6277,287.19,286.82001,0
6278,286.81,281.51999,0
6279,281.51999,281.82999,1
6280,281.82999,282.51001,1
6281,282.57999,284.57001,1
6282,284.57999,288.35999,1
6283,286.98999,288.03,1
6284,288.01999,289.35999,1
6285,289.35999,295.34,1
6286,295.35001,295.47,1
6287,295.45001,294.70999,0
6288,294.73001,293.37,0
6289,293.37,291.57001,0
6290,291.57001,293.29999,1
6291,293.31,293.98001,1
6292,293.98001,294.23999,1
6293,294.23001,287.42999,0
6294,287.42999,286.64999,0
6295,286.66,279.62,0
6296,279.62,278.20999,0
6297,278.23001,280.17001,1
6298,280.17001,282.16,1
6299,282.16,289.10999,1
6300,289.07001,288.73001,0
6301,288.73001,290.76001,1
6302,290.76999,290.10001,0
6303,290.12,289.82999,0
6304,289.82001,288.45999,0
6305,288.56,293.47,1
6306,293.45999,295.09,1
6307,295.10999,293.45001,0
6308,293.45999,296.72,1
6309,296.72,297.28,1
6310,297.28,297.47,1
6311,297.5,298.73001,1
6312,298.76999,301.62,1
6313,301.62,303.14002,1
6314,303.12,304.76001,1
6315,304.76999,304.81,1
6316,304.78,305.69,1
6317,305.70999,306.97,1
6318,306.98001,309.64999,1
6319,309.66,308.42999,0
6320,308.44,306.85999,0
6321,306.87,308.95999,1
6322,308.94,307.16,0
6323,307.14999,307.89999,1
6324,307.89002,304,0
6325,303.98999,302.94,0
6326,302.95999,305.63001,1
6327,305.64002,304.92001,0
6328,304.91,307.39999,1
6329,307.41,308.29001,1
6330,308.29999,307.51999,0
6331,307.54999,308.37,1
6332,308.41,307.63001,0
6333,307.67001,310.67999,1
6334,310.67001,310.42001,0
6335,311,312.70001,1
6336,312.70999,314.59,1
6337,314.56,311.39002,0
6338,311.35999,308.54999,0
6339,308.56,308.47,0
6340,308.5,307.81,0
6341,307.82001,309.26999,1
6342,309.29999,310.64999,1
6343,310.64999,312.32999,1
6344,312.34,315.64999,1
6345,315.69,318.04999,1
6346,318.04999,318.66,1
6347,318.62,317.57001,0
6348,317.59,316.23001,0
6349,316.25,318.45001,1
6350,318.48999,322.09,1
6351,322.10001,323,1
6352,322.98001,328,1
6353,328.01999,333.32999,1
6354,333.32001,332.39002,0
6355,332.38001,334.64999,1
6356,334.63001,333.98999,0
6357,333.98001,334.10999,1
6358,334.10001,329.25,0
6359,329.26001,329.82999,1
6360,331.48999,334.84,1
6361,334.85001,335.89999,1
6362,335.89002,333.32999,0
6363,333.37,336.76999,1
6364,336.76999,334.57001,0
6365,334.56,331.38001,0
6366,331.37,327.04001,0
6367,327.03,329.79999,1
6368,329.81,323.39999,0
6369,323.39999,321.67999,0
6370,321.47,320.20999,0
6371,320.20999,316.70001,0
6372,316.67999,313.56,0
6373,313.60001,313.92001,1
6374,313.92001,317.13001,1
6375,317.14002,321.98001,1
6376,322.01999,323.07999,1
6377,323.07001,317.73999,0
6378,317.75,314.85999,0
6379,314.94,314.92999,0
6380,314.98001,314.85999,0
6381,314.92001,310.54001,0
6382,310.54001,319.5,1
6383,319.48999,321.19,1
6384,321.09,319.72,0
6385,319.72,320.16,1
6386,320.16,323.20001,1
6387,323.20001,321.69,0
6388,321.69,321.82999,1
6389,321.82999,327.32999,1
6390,327.32999,328.07001,1
6391,328.07001,328.07999,1
6392,328.07999,319.22,0
6393,319.22,318.54001,0
6394,318.54001,314.16,0
6395,314.16,311.07001,0
6396,311.07001,309.39002,0
6397,309.39002,314.51999,1
6398,314.51999,305.23001,0
6399,305.20999,298.07999,0
6400,298.07999,282.70001,0
6401,282.70001,224.84,0
6402,225.06,236.83,1
6403,236.83,258.38001,1
6404,258.23999,248.25,0
6405,248.28999,248.22,0
6406,248.2,227.67,0
6407,227.67,233.19,1
6408,233.19,233.28,1
6409,233.31,244.77,1
6410,244.77,251.78999,1
6411,251.73,255.75,1
6412,255.75,250.82001,0
6413,250.81,248.96001,0
6414,248.92999,254.48,1
6415,254.49001,250.41,0
6416,250.41,243.17,0
6417,243.14,239,0
6418,239.01,241.89999,1
6419,241.92999,248.52,1
6420,248.53999,245.64,0
6421,245.69,246.76,1
6422,246.73,243.03999,0
6423,243.09,245.55,1
6424,245.53999,240.05,0
6425,240.03999,242,1
6426,242,242.99001,1
6427,242.98,246.39,1
6428,246.42,244.10001,0
6429,244.11,240.34,0
6430,240.27,230.3,0
6431,230.32001,232,1
6432,232.01,233.45,1
6433,233.46001,225.21001,0
6434,225.2,223.92,0
6435,223.98,228.76,1
6436,228.77,234.91,1
6437,234.91,238.89,1
6438,238.89,233.57001,0
6439,233.60001,235.32001,1
6440,235.3,242.19,1
6441,242.19,242.81,1
6442,242.81,248.08,1
6443,248.08,242.98,0
6444,243.01,249.16,1
6445,249.14,249.53999,1
6446,249.56,249.95,1
6447,249.96001,253.16,1
6448,253.13001,252.03,0
6449,252.01,245.57001,0
6450,245.58,244.59,0
6451,244.63001,247.86,1
6452,247.84,247.08,0
6453,247.10001,255.94,1
6454,255.95,258.63001,1
6455,258.64002,258.89002,1
6456,258.87,261.07001,1
6457,261.04999,243.39999,0
6458,243.38001,247.49001,1
6459,247.44,245.42,0
6460,245.41,245.81,1
6461,245.83,245.88001,1
6462,246.02,252.05,1
6463,252.05,251.88001,0
6464,251.84,249.32001,0
6465,249.31,242.63001,0
6466,242.64999,243.14,1
6467,243.14,246.5,1
6468,246.53,252.17,1
6469,252.13001,249.57001,0
6470,249.58,249.38001,0
6471,249.39,253.28999,1
6472,253.31,257.07001,1
6473,257.04999,255.03999,0
6474,255.05,255.57001,1
6475,255.56,252.21001,0
6476,252.2,252.21001,1
6477,252.22,250.96001,0
6478,250.95,249.10001,0
6479,249.11,251.72,1
6480,251.74001,256.66,1
6481,256.63001,255.95,0
6482,255.95,257.63001,1
6483,257.60999,259.82999,1
6484,259.94,259.20999,0
6485,258.82001,257.91,0
6486,257.89999,261.60999,1
6487,261.60001,265.64002,1
6488,265.62,265.01999,0
6489,265.01001,264.42999,0
6490,264.39002,261.57999,0
6491,261.56,262.45999,1
6492,262.45999,267.82001,1
6493,267.82001,267.22,0
6494,267.23001,267.98001,1
6495,267.98001,267.88001,0
6496,267.87,267.29999,0
6497,267.28,267.38001,1
6498,267.38001,269.42999,1
6499,269.45999,269.06,0
6500,269.07001,263.84,0
6501,263.85001,264.94,1
6502,264.92999,266.37,1
6503,266.34,266.13001,0
6504,266.10999,268.64999,1
6505,268.66,271.22,1
6506,271.22,271.12,0
6507,271.10001,268.73999,0
6508,268.73001,268.84,1
6509,268.81,268.91,1
6510,268.91,263.35001,0
6511,263.34,258.51001,0
6512,258.5,258.06,0
6513,258.10999,260.07001,1
6514,260.06,258.07001,0
6515,258.03,258.89002,1
6516,258.89002,256.09,0
6517,256.10001,258.51001,1
6518,258.51999,265.48999,1
6519,265.51001,266.16,1
6520,266.14999,269.42999,1
6521,269.42999,270.16,1
6522,269.88001,271.37,1
6523,271.32999,271.57999,1
6524,271.54999,259.75,0
6525,259.73999,259.76999,1
6526,259.75,259.20999,0
6527,259.23999,257.92001,0
6528,257.91,256.13001,0
6529,256.14999,256.42001,1
6530,256.45001,260.14002,1
6531,260.14999,262.51001,1
6532,262.45001,263.92999,1
6533,263.94,263.79999,0
6534,263.79001,262.60999,0
6535,262.59,261.32999,0
6536,261.35999,261.56,1
6537,261.54999,263,1
6538,263.04999,260.32001,0
6539,260.29999,258.79001,0
6540,258.79999,257.48001,0
6541,257.47,256.54001,0
6542,256.53,257.62,1
6543,257.60001,253.31,0
6544,253.32001,253.85001,1
6545,253.88001,256.78,1
6546,256.75,258.70999,1
6547,258.72,255.39,0
6548,255.39999,251.35001,0
6549,251.36,252.57001,1
6550,252.61,253.02,1
6551,253,250.83,0
6552,250.84,253.51,1
6553,253.52,253.76,1
6554,253.75,254.63001,1
6555,254.62,253.42,0
6556,253.44,262.16,1
6557,262.16,266.69,1
6558,266.64999,265.32999,0
6559,265.34,266.45001,1
6560,266.45999,267.04999,1
6561,267.01999,265.17001,0
6562,265.32001,271.51999,1
6563,271.5,270.20001,0
6564,270.22,271.26001,1
6565,271.28,271.42999,1
6566,271.57999,274.29999,1
6567,274.29001,274.45001,1
6568,274.44,269.76999,0
6569,269.79001,270.67999,1
6570,270.67001,268.94,0
6571,268.95001,271.67001,1
6572,271.69,275.66,1
6573,275.62,274.82001,0
6574,274.81,273.78,0
6575,273.78,269.06,0
6576,269.07001,272.31,1
6577,272.32001,270.98001,0
6578,271,273.5,1
6579,273.5,271.78,0
6580,271.78,275.81,1
6581,275.79999,272.01999,0
6582,272,271.78,0
6583,271.76001,270.01999,0
6584,270.03,270.54999,1
6585,270.54001,267.85001,0
6586,267.87,269.32001,1
6587,269.32999,270.26001,1
6588,270.23001,272.04999,1
6589,271.98999,270.51001,0
6590,270.48999,268.47,0
6591,268.51999,270,1
6592,269.98999,266.66,0
6593,266.64999,263.5,0
6594,263.48999,264.67999,1
6595,264.70001,265.19,1
6596,265.17999,262.5,0
6597,262.51999,266.01999,1
6598,266.04001,272.01999,1
6599,272.03,272.20999,1
6600,272.19,272.06,0
6601,272.03,272.98001,1
6602,273,271.92999,0
6603,271.70001,271.14999,0
6604,271.13001,269.98001,0
6605,270,266.48999,0
6606,266.42999,261.89999,0
6607,261.92001,262.75,1
6608,262.70001,262.54999,0
6609,262.48999,258.69,0
6610,258.67999,260.56,1
6611,260.57001,260.76999,1
6612,260.76001,261.03,1
6613,261.04999,260.23999,0
6614,260.23999,256.98001,0
6615,256.98999,257.09,1
6616,257.16,261.13001,1
6617,261.10001,259.17999,0
6618,259.17999,259.67999,1
6619,259.67999,262.32999,1
6620,262.32999,262.51001,1
6621,262.51001,261.51999,0
6622,261.51999,258.35001,0
6623,258.35001,264.48001,1
6624,264.42001,265.59,1
6625,265.62,265.87,1
6626,265.87,265.88001,1
6627,265.88001,266.84,1
6628,266.85001,266.47,0
6629,266.45001,267.42999,1
6630,267.5,269.31,1
6631,269.29999,268.13001,0
6632,268.13001,270.64999,1
6633,270.64002,268.82001,0
6634,268.82999,269.73001,1
6635,269.76001,270.16,1
6636,270.19,269.17999,0
6637,269.16,269.76001,1
6638,269.76999,268.88001,0
6639,268.89002,268.26001,0
6640,268.22,269.07999,1
6641,269.09,272.59,1
6642,272.54999,271.91,0
6643,271.89002,271.38001,0
6644,271.37,270.62,0
6645,270.63001,271.85999,1
6646,271.87,272.39002,1
6647,272.38001,278.07001,1
6648,278.06,278.23999,1
6649,278.14999,277.92999,0
6650,277.91,273.98001,0
6651,273.95001,275.22,1
6652,275.26999,275.5,1
6653,275.48001,276.41,1
6654,276.42999,279.38001,1
6655,279.39999,276.97,0
6656,276.97,282.88001,1
6657,282.88001,283.66,1
6658,283.63001,282.28,0
6659,282.28,282.38001,1
6660,282.37,281.38001,0
6661,281.35001,277.28,0
6662,277.29001,278.53,1
6663,278.54001,278.97,1
6664,278.97,279.06,1
6665,279.07001,279.06,0
6666,279.04001,279.20001,1
6667,279.10999,276.31,0
6668,276.29999,273.92999,0
6669,273.95001,275.14999,1
6670,275.14002,273.32999,0
6671,273.32001,273.69,1
6672,273.64999,267.92001,0
6673,267.92999,267.72,0
6674,267.73001,268.34,1
6675,268.41,263.82001,0
6676,264.60999,264.60001,0
6677,264.60001,266.47,1
6678,266.35001,266.22,0
6679,266.19,267.20999,1
6680,267.22,269,1
6681,268.98999,267.23001,0
6682,267.22,268.64002,1
6683,268.60001,270.91,1
6684,270.91,273.70001,1
6685,273.67999,272.48999,0
6686,272.48999,271.81,0
6687,274.92999,277.59,1
6688,277.59,278.13001,1
6689,278.13001,276.59,0
6690,276.57001,277.03,1
6691,277.03,276.51999,0
6692,276.51999,276.31,0
6693,276.31,275.31,0
6694,275.32001,274.28,0
6695,274.28,276.29001,1
6696,276.29001,278.91,1
6697,278.91,277.47,0
6698,277.47,277.38001,0
6699,277.38001,276.87,0
6700,276.87,277.87,1
6701,277.87,276.82999,0
6702,276.82999,277.07999,1
6703,277.07999,279.39999,1
6704,279.39002,277.72,0
6705,277.72,275.31,0
6706,275.31,279.42999,1
6707,279.42999,280.01001,1
6708,280.01001,280.67001,1
6709,280.67001,280.98001,1
6710,280.98001,280.38001,0
6711,280.38001,282.01001,1
6712,282.01001,283.17001,1
6713,283.17001,283.87,1
6714,283.87,284.14002,1
6715,284.14002,283.54999,0
6716,283.54999,286.53,1
6717,286.53,286.91,1
6718,286.89999,286.63001,0
6719,287.85001,284.5,0
6720,284.5,288.48999,1
6721,288.48999,289.14002,1
6722,289.14002,291.69,1
6723,291.69,293.82001,1
6724,293.82001,294.98999,1
6725,294.98999,297.47,1
6726,297.47,297.09,0
6727,297.09,296.84,0
6728,296.84,296.97,1
6729,296.97,296.04001,0
6730,296.04001,299.63001,1
6731,299.62,298.64999,0
6732,298.64999,296.06,0
6733,296.06,292.01999,0
6734,292.01999,292.54001,1
6735,292.54001,291.81,0
6736,291.81,294.23999,1
6737,294.23999,294.81,1
6738,294.81,296.76001,1
6739,296.76001,295.98001,0
6740,295.98001,290.91,0
6741,290.91,292.04999,1
6742,292.04999,287.13001,0
6743,287.13001,287.82001,1
6744,287.82001,288.85999,1
6745,288.85999,287.10999,0
6746,287.10999,289.95001,1
6747,289.94,291.17999,1
6748,291.20001,294.81,1
6749,294.81,293.87,0
6750,293.87,294.07999,1
6751,294.07999,293.92999,0
6752,293.92999,292.88001,0
6753,292.88001,295.32001,1
6754,295.32001,295.14002,0
6755,295.14002,296.67001,1
6756,296.67001,299.44,1
6757,299.44,292.69,0
6758,292.69,289.92001,0
6759,289.92001,291.32999,1
6760,291.32999,290.48999,0
6761,290.48999,288.98001,0
6762,288.98001,290.57001,1
6763,290.57001,291.59,1
6764,291.59,292.35001,1
6765,292.35001,292.51999,1
6766,292.51999,294.87,1
6767,294.87,296.39002,1
6768,296.39999,295.31,0
6769,295.31,296.23999,1
6770,296.22,295.29001,0
6771,295.29001,297.16,1
6772,297.16,297.10999,0
6773,297.10999,298.48999,1
6774,298.48999,298.98999,1
6775,298.98999,296.39999,0
6776,296.39999,301.35999,1
6777,301.35999,301.72,1
6778,301.72,306.01999,1
6779,306.01999,307.14999,1
6780,307.14999,306.19,0
6781,306.19,309.60999,1
6782,309.60999,308.69,0
6783,308.69,306.75,0
6784,306.78,306.92999,1
6785,306.92999,309.57999,1
6786,309.57999,309.64002,1
6787,309.64002,309.12,0
6788,309.13001,308.12,0
6789,308.12,308.16,1
6790,308.16,307.76999,0
6791,307.76999,307.60999,0
6792,307.60999,306,0
6793,306,305.19,0
6794,305.19,305.79999,1
6795,305.79999,306.95001,1
6796,306.95001,313.84,1
6797,313.84,316.16,1
6798,316.16,315.28,0
6799,315.28,317.48001,1
6800,317.48001,317.97,1
6801,317.97,321.23999,1
6802,321.23999,321.98001,1
6803,321.98001,318.32001,0
6804,318.32001,319.14002,1
6805,319.14002,319.17001,1
6806,319.17001,321.59,1
6807,321.59,319.04999,0
6808,319.04999,320.51999,1
6809,320.51001,321.97,1
6810,321.97,325.51999,1
6811,325.51999,322.03,0
6812,322.03,324.23999,1
6813,324.23999,326.95001,1
6814,326.95001,326.75,0
6815,326.75,326.69,0
6816,326.69,326.23999,0
6817,326.23999,323.91,0
6818,323.91,323.82999,0
6819,323.82999,320.07999,0
6820,319.95999,321.35001,1
6821,321.35001,321.89002,1
6822,321.89002,321.25,0
6823,321.25,320.48001,0
6824,320.48001,322.32001,1
6825,322.32001,328,1
6826,328,326.60001,0
6827,326.60001,328.44,1
6828,328.44,325.81,0
6829,325.81,319.67999,0
6830,319.67001,317.98001,0
6831,317.98001,319.23001,1
6832,319.23001,320.64002,1
6833,320.64002,321.54999,1
6834,321.54999,324.91,1
6835,324.92999,327.07001,1
6836,327.07001,328.78,1
6837,328.78,329.81,1
6838,329.81,329.95001,1
6839,329.95999,331.84,1
6840,331.78,332.44,1
6841,332.42001,331.35001,0
6842,331.37,335.73001,1
6843,335.73999,333.51001,0
6844,333.5,335.89999,1
6845,335.89999,333.67001,0
6846,333.67001,333.88001,1
6847,333.88001,338.04999,1
6848,338.04999,341.98999,1
6849,341.94,342.14999,1
6850,342.13001,346.07999,1
6851,346.07999,343.75,0
6852,343.75,344.34,1
6853,344.34,344.73999,1
6854,344.73999,343.92001,0
6855,343.92001,349.41,1
6856,349.41,349.35001,0
6857,349.29999,346.94,0
6858,346.94,348.25,1
6859,348.28,344.73999,0
6860,344.70999,343.06,0
6861,343.06,344.70999,1
6862,344.70999,345.66,1
6863,345.66,344.45001,0
6864,344.45001,346.03,1
6865,346.03,340.67001,0
6866,340.67001,341.19,1
6867,341.19,344.70001,1
6868,344.70001,351.51999,1
6869,351.51999,350.51999,0
6870,350.51999,352.09,1
6871,352.09,349.84,0
6872,349.84,350.64999,1
6873,350.64999,351.45001,1
6874,351.45001,353.73001,1
6875,353.73001,352.56,0
6876,352.56,349.23999,0
6877,349.23999,348.35001,0
6878,348.35001,348.76001,1
6879,348.76001,347.66,0
6880,347.66,348.70001,1
6881,348.70001,345.45999,0
6882,345.45999,343.16,0
6883,343.16,345.06,1
6884,345.06,346.73001,1
6885,346.73001,346.54999,0
6886,346.54999,346.47,0
6887,346.47,345.70001,0
6888,345.70001,347.04999,1
6889,347.04999,344.23001,0
6890,344.23001,344.32999,1
6891,344.32999,345.10001,1
6892,345.10001,348.60001,1
6893,348.60001,349.14999,1
6894,349.14999,350.87,1
6895,350.87,354.70999,1
6896,354.70999,356.94,1
6897,356.94,356.97,1
6898,356.97,358.78,1
6899,358.76001,359.79999,1
6900,359.79999,359.13001,0
6901,359.13001,356.98999,0
6902,356.98999,355.39002,0
6903,355.39002,333.64999,0
6904,333.64999,342.85001,1
6905,342.84,341.16,0
6906,341.16,341.76001,1
6907,341.76001,347.13001,1
6908,347.04001,347.16,1
6909,347.10999,344.82999,0
6910,344.82999,343.70001,0
6911,343.70001,342.5,0
6912,342.5,337.92999,0
6913,337.92999,335.06,0
6914,335.06,335.07001,1
6915,335.07999,340.35999,1
6916,340.35999,341.20001,1
6917,341.20001,338.48001,0
6918,338.48001,337.62,0
6919,337.60999,332.60999,0
6920,332.60999,334.81,1
6921,334.81,338.14999,1
6922,338.14999,336.57001,0
6923,336.57001,339.10001,1
6924,339.07999,339.54999,1
6925,339.54999,337.98999,0
6926,338,340.54001,1
6927,340.54001,340.57999,1
6928,340.57999,341.60999,1
6929,341.60999,339.35001,0
6930,339.35001,339.59,1
6931,339.59,341.91,1
6932,341.92001,343.97,1
6933,343.98001,345.60999,1
6934,345.60999,345.76999,1
6935,345.76999,343.60001,0
6936,343.60001,345.98999,1
6937,346.01001,350.63001,1
6938,350.63001,351.41,1
6939,351.41,349.57999,0
6940,349.57999,348.54999,0
6941,348.54999,347.59,0
6942,347.60001,348.69,1
6943,348.67999,348.56,0
6944,348.56,351.73001,1
6945,351.70001,352.75,1
6946,352.73999,350.92999,0
6947,350.97,350.14002,0
6948,350.14002,343.69,0
6949,343.69,342.45999,0
6950,342.5,342.84,1
6951,342.84,344.78,1
6952,344.78,347.42001,1
6953,347.42001,346.81,0
6954,346.84,348.81,1
6955,348.79999,350.67001,1
6956,350.67999,353.39999,1
6957,353.39999,359.69,1
6958,359.69,358.76001,0
6959,358.76001,355.67001,0
6960,355.67001,352.20001,0
6961,352.20001,353.79001,1
6962,353.82999,349.62,0
6963,349.62,347.31,0
6964,347.31,348.53,1
6965,348.53,339.92999,0
6966,339.92999,337,0
6967,337,340.75,1
6968,340.76999,337.39999,0
6969,337.39999,338.19,1
6970,338.19,339.14999,1
6971,339.14002,330.38001,0
6972,330.38001,331.60999,1
6973,331.60999,330.26001,0
6974,330.26001,326.07999,0
6975,326.09,325.79999,0
6976,325.79999,325.20001,0
6977,325.20001,322.98001,0
6978,322.98001,329.07999,1
6979,329.07999,328.79001,0
6980,328.79001,330.92001,1
6981,330.92001,331.85001,1
6982,331.85001,329.66,0
6983,329.66,333.75,1
6984,333.75,332.95999,0
6985,333.01999,333.62,1
6986,333.62,330.07999,0
6987,330.07999,331.01999,1
6988,331.01999,332.01001,1
6989,332.01001,334.89002,1
6990,334.89002,332.72,0
6991,332.72,327.98999,0
6992,327.91,327.67001,0
6993,327.67001,325.70001,0
6994,325.70001,324.14999,0
6995,324.16,328.67001,1
6996,328.67999,330.26001,1
6997,330.26001,331.89002,1
6998,331.89002,332.73999,1
6999,332.73999,335.54001,1
7000,335.54001,333.73999,0
7001,333.73999,337.92999,1
7002,337.92999,336.95001,0
7003,336.95001,340.26999,1
7004,340.12,337.92999,0
7005,337.92999,338.67001,1
7006,338.67001,336,0
7007,336,336.87,1
7008,336.87,338.07001,1
7009,338.07001,341.91,1
7010,341.91,343.53,1
7011,343.53,341.57001,0
7012,341.57001,339.73999,0
7013,339.73999,335.69,0
7014,335.69,337.22,1
7015,337.22,337.63001,1
7016,337.63001,341.5,1
7017,341.5,342,1
7018,342,340.79001,0
7019,340.79001,339.94,0
7020,339.94,338.70001,0
7021,338.70001,343.64002,1
7022,343.64002,341.09,0
7023,341.09,340.73001,0
7024,340.73001,340.07999,0
7025,340.07999,341.37,1
7026,341.37,342.07001,1
7027,342.07001,341.92001,0
7028,341.92001,344.34,1
7029,344.34,344.73999,1
7030,344.73999,344.67999,0
7031,344.67999,340.72,0
7032,340.72,338.09,0
7033,338.09,335.12,0
7034,335.12,331.04999,0
7035,331.04999,330.35999,0
7036,330.35999,332.03,1
7037,332.03,332.92001,1
7038,332.92001,329.10999,0
7039,329.10999,330.79999,1
7040,330.79999,332.25,1
7041,332.25,334.48001,1
7042,334.48001,335.57001,1
7043,335.57999,338.39002,1
7044,338.39002,340.53,1
7045,340.53,342.01001,1
7046,342.01001,342.85999,1
7047,342.87,343.82001,1
7048,343.82001,352,1
7049,352,354.75,1
7050,354.75,354.28,0
7051,354.26999,354,0
7052,354,354.47,1
7053,354.47,354.64002,1
7054,354.64002,358,1
7055,358,358.42999,1
7056,358.42999,359.29001,1
7057,359.29001,358.41,0
7058,358.41,354.57999,0
7059,354.57999,360.64999,1
7060,360.64999,360.85999,1
7061,360.85999,361.23001,1
7062,361.26001,363.16,1
7063,363.16,367.39999,1
7064,367.39999,366.64002,0
7065,366.64002,364.95999,0
7066,365.92001,363.14999,0
7067,363.14999,358.70999,0
7068,358.70999,361.63001,1
7069,361.63001,366.25,1
7070,366.25,364.89999,0
7071,364.89999,362.89999,0
7072,362.89002,362.91,1
7073,362.91,356.88001,0
7074,356.88001,358.47,1
7075,358.47,359.10001,1
7076,359.10001,360.47,1
7077,360.51999,355.42999,0
7078,355.42001,352.31,0
7079,352.32001,352.06,0
7080,352.06,355.14002,1
7081,355.16,357.63001,1
7082,357.64002,358.01999,1
7083,358.01999,359.54001,1
7084,359.54001,360.16,1
7085,360.16,355.67999,0
7086,355.69,358.42001,1
7087,358.42001,359.51999,1
7088,359.51999,356.48999,0
7089,356.48999,361.23001,1
7090,361.23001,365.44,1
7091,365.45001,367.31,1
7092,367.31,368.95001,1
7093,368.95001,367.51999,0
7094,367.51999,364.22,0
7095,364.22,365.32001,1
7096,365.32001,361.60999,0
7097,361.60999,355.31,0
7098,355.31,355.79001,1
7099,355.79001,357.09,1
7100,357.09,355.91,0
7101,355.89999,353.44,0
7102,353.44,355.54999,1
7103,355.54999,356.14999,1
7104,356.14999,355.51999,0
7105,355.51999,351.48001,0
7106,351.48001,344.85999,0
7107,344.85999,334.42999,0
7108,334.42999,334.82999,1
7109,334.82999,338.35001,1
7110,338.35001,339.94,1
7111,339.89999,335.51999,0
7112,335.39002,338.84,1
7113,338.84,339.39002,1
7114,339.39002,340.06,1
7115,340.06,332.39002,0
7116,332.35999,327.82999,0
7117,327.82999,328.51001,1
7118,328.51001,321.85999,0
7119,321.85999,316.54999,0
7120,316.54999,307.06,0
7121,307.06,311.51001,1
7122,311.54999,321.44,1
7123,321.44,321.34,0
7124,321.34,324.19,1
7125,324.19,318.70999,0
7126,318.70999,322.56,1
7127,322.56,323.09,1
7128,323.09,324.39002,1
7129,324.39002,320.45999,0
7130,320.45999,323.39999,1
7131,323.42001,321.63001,0
7132,321.63001,321.04001,0
7133,321.04001,322.54001,1
7134,322.51001,318.64999,0
7135,318.64999,316.82999,0
7136,316.82999,317.76999,1
7137,317.76999,318.60001,1
7138,318.60001,316.60001,0
7139,316.60001,311.48001,0
7140,311.53,311.32001,0
7141,311.29999,304.59,0
7142,305.45999,308.26001,1
7143,308.26001,305.06,0
7144,305.06,300.97,0
7145,300.97,306.04999,1
7146,306.10001,314.94,1
7147,314.94,315.20999,1
7148,315.20999,311.39999,0
7149,311.39999,312.69,1
7150,312.69,311.5,0
7151,311.5,313.48001,1
7152,313.45999,305.10001,0
7153,305.09,300.39002,0
7154,300.39002,295.45999,0
7155,295.45001,300.03,1
7156,300.03,303.23001,1
7157,303.23001,298.92001,0
7158,298.92001,298.76001,0
7159,298.75,305.73999,1
7160,305.73999,312.48001,1
7161,312.48001,314.76001,1
7162,314.76001,312.35999,0
7163,312.35999,312.60001,1
7164,312.60001,310.17001,0
7165,310.17001,304.70999,0
7166,304.73999,301.88001,0
7167,301.88001,304.06,1
7168,304.06,304,0
7169,303.98999,307.01999,1
7170,307.01999,311.85001,1
7171,311.85001,314.59,1
7172,314.59,311.62,0
7173,311.62,306.01001,0
7174,306.01001,307.60999,1
7175,307.60999,313.73999,1
7176,313.73999,319.48001,1
7177,319.48001,317.67001,0
7178,317.66,320.39999,1
7179,320.39999,317.01999,0
7180,317.01999,317.12,1
7181,317.14999,319.34,1
7182,319.34,315.31,0
7183,315.31,316.03,1
7184,316.03,315.10001,0
7185,315.07999,316.51001,1
7186,316.51001,318.10001,1
7187,318.10999,317.95001,0
7188,317.95001,316.42001,0
7189,316.42001,322.22,1
7190,322.23001,324.10001,1
7191,324.10999,326.35001,1
7192,326.35999,329.92001,1
7193,329.94,329.07001,0
7194,329.09,327.75,0
7195,327.75,328.89002,1
7196,328.88001,326.44,0
