,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
18103,14.15,"3,533.00","49,991.95",12,30,22,1,0,0,1
18104,14.15,"13,000.00","183,950.00",12,30,52,0,0,1,0
18105,14.15,706,"9,989.90",12,31,4,0,0,1,0
18106,14.1,"3,533.00","49,815.30",12,31,8,0,1,0,-1
18107,14.1,467,"6,584.70",12,31,8,0,0,1,0
18108,14.1,233,"3,285.30",12,31,9,0,0,1,0
18109,14.05,330,"4,636.50",12,31,9,0,1,0,-1
18110,14.1,"5,000.00","70,500.00",12,31,9,1,0,0,1
18111,14.1,"4,000.00","56,400.00",12,31,14,0,0,1,0
18112,14.15,550,"7,782.50",12,31,37,1,0,0,1
18113,14.15,"1,413.00","19,993.95",12,31,44,0,0,1,0
18114,14.15,"1,211.00","17,135.65",12,31,53,0,0,1,0
18115,14.15,"1,000.00","14,150.00",12,32,8,0,0,1,0
18116,14.15,353,"4,994.95",12,32,12,0,0,1,0
18117,14.15,500,"7,075.00",12,32,21,0,0,1,0
18118,14.15,"1,500.00","21,225.00",12,32,21,0,0,1,0
18119,14.15,700,"9,905.00",12,32,35,0,0,1,0
18120,14.15,"10,000.00","141,500.00",12,32,46,0,0,1,0
18121,14.1,"4,300.00","60,630.00",12,32,52,0,1,0,-1
18122,14.1,"10,000.00","141,000.00",12,32,52,0,0,1,0
18123,14.1,116,"1,635.60",12,32,52,0,0,1,0
18124,14.1,957,"13,493.70",12,32,52,0,0,1,0
18125,14.1,"1,000.00","14,100.00",12,32,52,0,0,1,0
18126,14.1,250,"3,525.00",12,32,52,0,0,1,0
18127,14.1,500,"7,050.00",12,32,52,0,0,1,0
18128,14.15,500,"7,075.00",12,32,57,1,0,0,1
18129,14.15,706,"9,989.90",12,33,3,0,0,1,0
18130,14.15,598,"8,461.70",12,33,12,0,0,1,0
18131,14.1,413,"5,823.30",12,33,12,0,1,0,-1
18132,14.1,309,"4,356.90",12,33,12,0,0,1,0
18133,14.15,"9,101.00","128,779.15",12,33,32,1,0,0,1
18134,14.15,"4,839.00","68,471.85",12,33,32,0,0,1,0
18135,14.1,"1,714.00","24,167.40",12,33,50,0,1,0,-1
18136,14.1,"1,000.00","14,100.00",12,33,50,0,0,1,0
18137,14.1,709,"9,996.90",12,33,50,0,0,1,0
18138,14.1,"1,577.00","22,235.70",12,33,50,0,0,1,0
18139,14.15,"14,000.00","198,100.00",12,34,9,1,0,0,1
18140,14.15,"2,061.00","29,163.15",12,34,13,0,0,1,0
18141,14.1,"1,373.00","19,359.30",12,34,24,0,1,0,-1
18142,14.05,"4,670.00","65,613.50",12,34,24,0,1,0,-1
18143,14.05,"2,000.00","28,100.00",12,34,24,0,0,1,0
18144,14.05,"2,000.00","28,100.00",12,34,24,0,0,1,0
18145,14.05,"3,558.00","49,989.90",12,34,24,0,0,1,0
18146,14.05,355,"4,987.75",12,34,24,0,0,1,0
18147,14.05,"1,779.00","24,994.95",12,34,24,0,0,1,0
18148,14.05,"1,000.00","14,050.00",12,34,24,0,0,1,0
18149,14.05,"2,252.00","31,640.60",12,34,24,0,0,1,0
18150,14.05,640,"8,992.00",12,34,24,0,0,1,0
18151,14.05,900,"12,645.00",12,34,24,0,0,1,0
18152,14.05,"2,000.00","28,100.00",12,34,24,0,0,1,0
18153,14.05,590,"8,289.50",12,34,24,0,0,1,0
18154,14.05,"1,650.00","23,182.50",12,34,24,0,0,1,0
18155,14.05,"7,117.00","99,993.85",12,34,24,0,0,1,0
18156,14.05,"5,500.00","77,275.00",12,34,24,0,0,1,0
18157,14.05,200,"2,810.00",12,34,24,0,0,1,0
18158,14.05,250,"3,512.50",12,34,24,0,0,1,0
18159,14.05,480,"6,744.00",12,34,24,0,0,1,0
18160,14.05,704,"9,891.20",12,34,24,0,0,1,0
18161,14.05,"5,943.00","83,499.15",12,34,24,0,0,1,0
18162,14.05,311,"4,369.55",12,34,24,0,0,1,0
18163,14.05,400,"5,620.00",12,34,24,0,0,1,0
18164,14.05,500,"7,025.00",12,34,24,0,0,1,0
18165,14.05,"1,828.00","25,683.40",12,34,24,0,0,1,0
18166,14.15,296,"4,188.40",12,34,51,1,0,0,1
18167,14.1,"2,500.00","35,250.00",12,35,9,0,1,0,-1
18168,14.15,680,"9,622.00",12,35,30,1,0,0,1
18169,14.15,"5,000.00","70,750.00",12,36,18,0,0,1,0
18170,14.15,403,"5,702.45",12,36,18,0,0,1,0
18171,14.2,52,738.4,12,37,0,1,0,0,1
18172,14.2,962,"13,660.40",12,39,29,0,0,1,0
18173,14.2,"10,000.00","142,000.00",12,40,53,0,0,1,0
18174,14.2,"1,742.00","24,736.40",12,40,53,0,0,1,0
18175,14.2,"3,925.00","55,735.00",12,41,19,0,0,1,0
18176,14.2,"1,000.00","14,200.00",12,42,6,0,0,1,0
18177,14.2,"4,000.00","56,800.00",12,42,13,0,0,1,0
18178,14.2,400,"5,680.00",12,42,40,0,0,1,0
18179,14.2,"3,000.00","42,600.00",12,43,0,0,0,1,0
18180,14.2,352,"4,998.40",12,43,4,0,0,1,0
18181,14.2,"3,000.00","42,600.00",12,43,4,0,0,1,0
18182,14.2,"5,000.00","71,000.00",12,43,4,0,0,1,0
18183,14.2,"1,600.00","22,720.00",12,43,4,0,0,1,0
18184,14.25,500,"7,125.00",12,43,13,1,0,0,1
18185,14.25,595,"8,478.75",12,43,13,0,0,1,0
18186,14.25,"5,000.00","71,250.00",12,43,13,0,0,1,0
18187,14.3,"1,013.00","14,485.90",12,43,45,1,0,0,1
18188,14.25,"1,000.00","14,250.00",12,44,33,0,1,0,-1
18189,14.2,48,681.6,12,44,44,0,1,0,-1
18190,14.2,"5,000.00","71,000.00",12,44,44,0,0,1,0
18191,14.2,600,"8,520.00",12,44,44,0,0,1,0
18192,14.2,700,"9,940.00",12,44,44,0,0,1,0
18193,14.2,"3,652.00","51,858.40",12,44,47,0,0,1,0
18194,14.2,"1,348.00","19,141.60",12,45,1,0,0,1,0
18195,14.2,250,"3,550.00",12,45,47,0,0,1,0
18196,14.2,695,"9,869.00",12,46,33,0,0,1,0
18197,14.25,"2,434.00","34,684.50",12,46,57,1,0,0,1
18198,14.25,"2,566.00","36,565.50",12,46,57,0,0,1,0
18199,14.25,"1,473.00","20,990.25",12,47,13,0,0,1,0
18200,14.25,"1,500.00","21,375.00",12,48,57,0,0,1,0
18201,14.2,"1,360.00","19,312.00",12,49,43,0,1,0,-1
18202,14.25,"5,000.00","71,250.00",12,51,0,1,0,0,1
18203,14.25,"5,000.00","71,250.00",12,51,17,0,0,1,0
18204,14.2,10,142,12,51,22,0,1,0,-1
18205,14.3,"2,975.00","42,542.50",12,52,6,1,0,0,1
18206,14.25,"1,500.00","21,375.00",12,52,38,0,1,0,-1
18207,14.3,100,"1,430.00",12,53,8,1,0,0,1
18208,14.3,340,"4,862.00",12,53,31,0,0,1,0
18209,14.25,500,"7,125.00",12,53,51,0,1,0,-1
18210,14.25,"1,000.00","14,250.00",12,53,51,0,0,1,0
18211,14.25,"3,500.00","49,875.00",12,53,51,0,0,1,0
18212,14.3,"1,500.00","21,450.00",12,54,40,1,0,0,1
18213,14.3,230,"3,289.00",12,55,8,0,0,1,0
18214,14.25,"1,034.00","14,734.50",12,55,49,0,1,0,-1
18215,14.25,368,"5,244.00",12,55,49,0,0,1,0
18216,14.25,"1,400.00","19,950.00",12,55,49,0,0,1,0
18217,14.3,"10,000.00","143,000.00",12,56,14,1,0,0,1
18218,14.3,"18,749.00","268,110.70",12,56,14,0,0,1,0
18219,14.3,458,"6,549.40",12,56,14,0,0,1,0
18220,14.3,793,"11,339.90",12,56,14,0,0,1,0
18221,14.3,"3,566.00","50,993.80",12,57,11,0,0,1,0
18222,14.3,"10,000.00","143,000.00",12,59,6,0,0,1,0
18223,14.3,"2,409.00","34,448.70",13,0,6,0,0,1,0
18224,14.3,"9,900.00","141,570.00",13,4,23,0,0,1,0
18225,14.25,680,"9,690.00",13,5,12,0,1,0,-1
18226,14.3,"1,499.00","21,435.70",13,5,44,1,0,0,1
18227,14.3,"8,501.00","121,564.30",13,5,44,0,0,1,0
18228,14.3,650,"9,295.00",13,6,11,0,0,1,0
18229,14.3,"1,600.00","22,880.00",13,6,33,0,0,1,0
18230,14.3,"5,000.00","71,500.00",13,6,49,0,0,1,0
18231,14.3,804,"11,497.20",13,7,3,0,0,1,0
18232,14.3,"1,000.00","14,300.00",13,7,50,0,0,1,0
18233,14.3,251,"3,589.30",13,7,50,0,0,1,0
18234,14.3,447,"6,392.10",13,7,50,0,0,1,0
18235,14.35,13,186.55,13,7,54,1,0,0,1
18236,14.3,760,"10,868.00",13,10,6,0,1,0,-1
18237,14.3,"1,240.00","17,732.00",13,10,41,0,0,1,0
18238,14.35,"5,000.00","71,750.00",13,12,37,1,0,0,1
18239,14.35,"5,000.00","71,750.00",13,12,45,0,0,1,0
18240,14.3,594,"8,494.20",13,13,32,0,1,0,-1
18241,14.3,"1,049.00","15,000.70",13,13,55,0,0,1,0
18242,14.3,"1,050.00","15,015.00",13,16,27,0,0,1,0
18243,14.3,"1,050.00","15,015.00",13,17,33,0,0,1,0
18244,14.25,786,"11,200.50",13,17,57,0,1,0,-1
18245,14.25,811,"11,556.75",13,17,57,0,0,1,0
18246,14.25,"1,403.00","19,992.75",13,17,57,0,0,1,0
18247,14.25,"10,000.00","142,500.00",13,18,0,0,0,1,0
18248,14.25,"1,000.00","14,250.00",13,18,0,0,0,1,0
18249,14.25,"10,000.00","142,500.00",13,18,0,0,0,1,0
18250,14.25,800,"11,400.00",13,18,0,0,0,1,0
18251,14.25,943,"13,437.75",13,18,0,0,0,1,0
18252,14.25,701,"9,989.25",13,18,0,0,0,1,0
18253,14.3,100,"1,430.00",13,19,3,1,0,0,1
18254,14.3,"1,000.00","14,300.00",13,19,53,0,0,1,0
18255,14.3,157,"2,245.10",13,20,2,0,0,1,0
18256,14.3,343,"4,904.90",13,20,2,0,0,1,0
18257,14.3,47,672.1,13,20,33,0,0,1,0
18258,14.3,657,"9,395.10",13,20,33,0,0,1,0
18259,14.3,953,"13,627.90",13,21,27,0,0,1,0
18260,14.3,"1,707.00","24,410.10",13,21,27,0,0,1,0
18261,14.3,"3,293.00","47,089.90",13,21,29,0,0,1,0
18262,14.3,"1,000.00","14,300.00",13,21,41,0,0,1,0
18263,14.2,329,"4,671.80",13,22,9,0,1,0,-1
18264,14.2,"4,225.00","59,995.00",13,22,9,0,0,1,0
18265,14.2,"1,000.00","14,200.00",13,22,9,0,0,1,0
18266,14.2,360,"5,112.00",13,22,9,0,0,1,0
18267,14.3,707,"10,110.10",13,22,9,1,0,0,1
18268,14.2,"3,521.00","49,998.20",13,22,9,0,1,0,-1
18269,14.25,"5,000.00","71,250.00",13,22,9,1,0,0,1
18270,14.2,"1,435.00","20,377.00",13,22,9,0,1,0,-1
18271,14.2,"2,820.00","40,044.00",13,22,9,0,0,1,0
18272,14.2,603,"8,562.60",13,22,9,0,0,1,0
18273,14.35,135,"1,937.25",13,26,7,1,0,0,1
18274,14.35,"1,413.00","20,276.55",13,26,14,0,0,1,0
18275,14.35,"10,000.00","143,500.00",13,26,14,0,0,1,0
18276,14.35,"15,000.00","215,250.00",13,26,14,0,0,1,0
18277,14.35,"9,735.00","139,697.25",13,26,14,0,0,1,0
18278,14.35,"3,852.00","55,276.20",13,26,14,0,0,1,0
18279,14.35,"10,000.00","143,500.00",13,26,14,0,0,1,0
18280,14.3,"40,000.00","572,000.00",13,28,0,0,1,0,-1
18281,14.35,"1,800.00","25,830.00",13,30,39,1,0,0,1
18282,14.3,800,"11,440.00",13,30,47,0,1,0,-1
18283,14.3,400,"5,720.00",13,30,47,0,0,1,0
18284,14.3,350,"5,005.00",13,32,59,0,0,1,0
18285,14.3,150,"2,145.00",13,33,40,0,0,1,0
18286,14.3,"2,350.00","33,605.00",13,33,40,0,0,1,0
18287,14.3,150,"2,145.00",13,33,43,0,0,1,0
18288,14.3,"2,500.00","35,750.00",13,33,45,0,0,1,0
18289,14.3,"4,195.00","59,988.50",13,33,50,0,0,1,0
18290,14.3,305,"4,361.50",13,35,36,0,0,1,0
18291,14.35,115,"1,650.25",13,37,43,1,0,0,1
18292,14.3,"1,996.00","28,542.80",13,40,42,0,1,0,-1
18293,14.3,750,"10,725.00",13,40,53,0,0,1,0
18294,14.35,"2,000.00","28,700.00",13,42,8,1,0,0,1
18295,14.35,661,"9,485.35",13,43,23,0,0,1,0
18296,14.3,254,"3,632.20",13,44,40,0,1,0,-1
18297,14.3,685,"9,795.50",13,44,58,0,0,1,0
18298,14.25,"1,235.00","17,598.75",13,45,44,0,1,0,-1
18299,14.25,535,"7,623.75",13,45,44,0,0,1,0
18300,14.25,430,"6,127.50",13,45,44,0,0,1,0
18301,14.25,"1,000.00","14,250.00",13,45,44,0,0,1,0
18302,14.25,"1,965.00","28,001.25",13,46,14,0,0,1,0
18303,14.25,"1,035.00","14,748.75",13,46,14,0,0,1,0
18304,14.3,"3,000.00","42,900.00",13,46,15,1,0,0,1
18305,14.3,"1,040.00","14,872.00",13,46,18,0,0,1,0
18306,14.3,150,"2,145.00",13,46,39,0,0,1,0
18307,14.3,300,"4,290.00",13,48,4,0,0,1,0
18308,14.3,159,"2,273.70",13,48,48,0,0,1,0
18309,14.3,"1,250.00","17,875.00",13,49,38,0,0,1,0
18310,14.3,300,"4,290.00",13,49,38,0,0,1,0
18311,14.3,450,"6,435.00",13,49,57,0,0,1,0
18312,14.25,"1,571.00","22,386.75",13,50,24,0,1,0,-1
18313,14.25,500,"7,125.00",13,50,24,0,0,1,0
18314,14.25,"1,965.00","28,001.25",13,50,24,0,0,1,0
18315,14.25,964,"13,737.00",13,50,30,0,0,1,0
18316,14.3,900,"12,870.00",13,51,50,1,0,0,1
18317,14.3,"2,000.00","28,600.00",13,52,33,0,0,1,0
18318,14.25,100,"1,425.00",13,52,49,0,1,0,-1
18319,14.25,"2,302.00","32,803.50",13,52,49,0,0,1,0
18320,14.25,"5,198.00","74,071.50",13,52,59,0,0,1,0
18321,14.25,"7,500.00","106,875.00",13,53,4,0,0,1,0
18322,14.25,"7,500.00","106,875.00",13,53,5,0,0,1,0
18323,14.25,"7,500.00","106,875.00",13,53,7,0,0,1,0
18324,14.25,"5,000.00","71,250.00",13,53,16,0,0,1,0
18325,14.3,100,"1,430.00",13,57,51,1,0,0,1
18326,14.3,"1,300.00","18,590.00",13,58,24,0,0,1,0
18327,14.3,"3,135.00","44,830.50",13,58,43,0,0,1,0
18328,14.3,931,"13,313.30",13,59,12,0,0,1,0
18329,14.3,"5,465.00","78,149.50",13,59,12,0,0,1,0
18330,14.3,500,"7,150.00",13,59,12,0,0,1,0
18331,14.3,"1,700.00","24,310.00",13,59,27,0,0,1,0
18332,14.3,497,"7,107.10",14,0,8,0,0,1,0
18333,14.3,"1,388.00","19,848.40",14,0,8,0,0,1,0
18334,14.3,"1,000.00","14,300.00",14,0,33,0,0,1,0
18335,14.25,500,"7,125.00",14,2,25,0,1,0,-1
18336,14.3,"4,000.00","57,200.00",14,3,31,1,0,0,1
18337,14.3,"3,000.00","42,900.00",14,4,16,0,0,1,0
18338,14.3,702,"10,038.60",14,4,26,0,0,1,0
18339,14.3,"5,398.00","77,191.40",14,7,24,0,0,1,0
18340,14.3,"3,602.00","51,508.60",14,7,24,0,0,1,0
18341,14.3,524,"7,493.20",14,8,39,0,0,1,0
18342,14.3,500,"7,150.00",14,9,14,0,0,1,0
18343,14.3,"6,800.00","97,240.00",14,9,36,0,0,1,0
18344,14.3,699,"9,995.70",14,10,0,0,0,1,0
18345,14.3,415,"5,934.50",14,10,5,0,0,1,0
18346,14.3,"3,000.00","42,900.00",14,10,24,0,0,1,0
18347,14.3,"2,340.00","33,462.00",14,11,37,0,0,1,0
18348,14.3,"4,460.00","63,778.00",14,11,37,0,0,1,0
18349,14.3,"6,800.00","97,240.00",14,11,42,0,0,1,0
18350,14.3,643,"9,194.90",14,13,14,0,0,1,0
18351,14.3,"1,000.00","14,300.00",14,15,48,0,0,1,0
18352,14.3,559,"7,993.70",14,19,10,0,0,1,0
18353,14.25,784,"11,172.00",14,22,19,0,1,0,-1
18354,14.25,120,"1,710.00",14,22,19,0,0,1,0
18355,14.25,"20,000.00","285,000.00",14,22,58,0,0,1,0
18356,14.25,415,"5,913.75",14,22,58,0,0,1,0
18357,14.25,"5,000.00","71,250.00",14,22,58,0,0,1,0
18358,14.25,"1,000.00","14,250.00",14,22,58,0,0,1,0
18359,14.25,800,"11,400.00",14,22,58,0,0,1,0
18360,14.25,250,"3,562.50",14,22,58,0,0,1,0
18361,14.25,"6,000.00","85,500.00",14,22,58,0,0,1,0
18362,14.25,700,"9,975.00",14,22,58,0,0,1,0
18363,14.25,880,"12,540.00",14,22,58,0,0,1,0
18364,14.25,"1,000.00","14,250.00",14,22,58,0,0,1,0
18365,14.25,145,"2,066.25",14,23,25,0,0,1,0
18366,14.25,750,"10,687.50",14,23,33,0,0,1,0
18367,14.3,100,"1,430.00",14,23,37,1,0,0,1
18368,14.25,140,"1,995.00",14,24,40,0,1,0,-1
18369,14.25,105,"1,496.25",14,24,40,0,0,1,0
18370,14.25,755,"10,758.75",14,24,40,0,0,1,0
18371,14.25,"1,245.00","17,741.25",14,25,49,0,0,1,0
18372,14.2,110,"1,562.00",14,25,49,0,1,0,-1
18373,14.25,350,"4,987.50",14,25,49,1,0,0,1
18374,14.25,"1,000.00","14,250.00",14,25,49,0,0,1,0
18375,14.2,"2,000.00","28,400.00",14,26,15,0,1,0,-1
18376,14.2,"1,561.00","22,166.20",14,26,15,0,0,1,0
18377,14.2,439,"6,233.80",14,26,15,0,0,1,0
18378,14.2,661,"9,386.20",14,26,37,0,0,1,0
18379,14.2,"1,760.00","24,992.00",14,26,37,0,0,1,0
18380,14.2,300,"4,260.00",14,26,37,0,0,1,0
18381,14.2,"1,408.00","19,993.60",14,26,37,0,0,1,0
18382,14.2,385,"5,467.00",14,26,37,0,0,1,0
18383,14.2,"3,000.00","42,600.00",14,26,39,0,0,1,0
18384,14.2,300,"4,260.00",14,26,39,0,0,1,0
18385,14.2,"20,000.00","284,000.00",14,26,39,0,0,1,0
18386,14.2,339,"4,813.80",14,26,39,0,0,1,0
18387,14.2,"1,000.00","14,200.00",14,26,39,0,0,1,0
18388,14.2,"1,500.00","21,300.00",14,26,39,0,0,1,0
18389,14.2,"1,890.00","26,838.00",14,26,39,0,0,1,0
18390,14.2,220,"3,124.00",14,26,39,0,0,1,0
18391,14.2,"1,000.00","14,200.00",14,26,39,0,0,1,0
18392,14.2,"15,000.00","213,000.00",14,26,39,0,0,1,0
18393,14.2,"8,802.00","124,988.40",14,26,39,0,0,1,0
18394,14.2,"10,000.00","142,000.00",14,26,39,0,0,1,0
18395,14.2,"9,000.00","127,800.00",14,26,39,0,0,1,0
18396,14.2,"49,295.00","699,989.00",14,26,39,0,0,1,0
18397,14.2,50,710,14,26,39,0,0,1,0
18398,14.2,"3,000.00","42,600.00",14,26,39,0,0,1,0
18399,14.2,37,525.4,14,26,39,0,0,1,0
18400,14.2,"2,345.00","33,299.00",14,26,39,0,0,1,0
18401,14.2,"1,760.00","24,992.00",14,26,39,0,0,1,0
18402,14.2,"7,000.00","99,400.00",14,26,39,0,0,1,0
18403,14.2,"4,462.00","63,360.40",14,26,59,0,0,1,0
18404,14.25,702,"10,003.50",14,29,38,1,0,0,1
18405,14.25,"1,000.00","14,250.00",14,29,50,0,0,1,0
18406,14.2,"4,296.00","61,003.20",14,30,26,0,1,0,-1
18407,14.2,704,"9,996.80",14,30,26,0,0,1,0
18408,14.2,556,"7,895.20",14,33,34,0,0,1,0
18409,14.25,"1,500.00","21,375.00",14,34,33,1,0,0,1
18410,14.25,300,"4,275.00",14,35,22,0,0,1,0
18411,14.25,"10,000.00","142,500.00",14,37,13,0,0,1,0
18412,14.25,"5,000.00","71,250.00",14,37,13,0,0,1,0
18413,14.3,"1,502.00","21,478.60",14,37,13,1,0,0,1
18414,14.25,"1,498.00","21,346.50",14,37,13,0,1,0,-1
18415,14.25,"5,000.00","71,250.00",14,37,13,0,0,1,0
18416,14.3,"5,920.00","84,656.00",14,37,23,1,0,0,1
18417,14.3,196,"2,802.80",14,37,23,0,0,1,0
18418,14.25,"2,100.00","29,925.00",14,38,58,0,1,0,-1
18419,14.2,119,"1,689.80",14,39,50,0,1,0,-1
18420,14.2,29,411.8,14,40,9,0,0,1,0
18421,14.2,90,"1,278.00",14,40,9,0,0,1,0
18422,14.25,700,"9,975.00",14,40,28,1,0,0,1
18423,14.2,189,"2,683.80",14,40,45,0,1,0,-1
18424,14.2,121,"1,718.20",14,42,37,0,0,1,0
18425,14.2,24,340.8,14,42,37,0,0,1,0
18426,14.25,"2,200.00","31,350.00",14,42,56,1,0,0,1
18427,14.25,500,"7,125.00",14,45,4,0,0,1,0
18428,14.3,"1,050.00","15,015.00",14,45,37,1,0,0,1
18429,14.3,330,"4,719.00",14,46,20,0,0,1,0
18430,14.25,700,"9,975.00",14,46,34,0,1,0,-1
18431,14.25,300,"4,275.00",14,46,34,0,0,1,0
18432,14.25,"1,000.00","14,250.00",14,46,38,0,0,1,0
18433,14.3,100,"1,430.00",14,46,54,1,0,0,1
18434,14.3,345,"4,933.50",14,50,32,0,0,1,0
18435,14.3,100,"1,430.00",14,52,14,0,0,1,0
18436,14.3,"1,088.00","15,558.40",14,53,58,0,0,1,0
18437,14.3,690,"9,867.00",14,56,3,0,0,1,0
18438,14.3,323,"4,618.90",15,1,35,0,0,1,0
18439,14.3,377,"5,391.10",15,1,35,0,0,1,0
18440,14.3,"5,000.00","71,500.00",15,4,55,0,0,1,0
18441,14.3,350,"5,005.00",15,6,1,0,0,1,0
18442,14.3,"1,100.00","15,730.00",15,6,47,0,0,1,0
18443,14.25,315,"4,488.75",15,6,56,0,1,0,-1
18444,14.2,500,"7,100.00",15,7,17,0,1,0,-1
18445,14.2,"10,000.00","142,000.00",15,7,17,0,0,1,0
18446,14.2,500,"7,100.00",15,7,17,0,0,1,0
18447,14.2,600,"8,520.00",15,7,17,0,0,1,0
18448,14.2,704,"9,996.80",15,7,17,0,0,1,0
18449,14.2,565,"8,023.00",15,7,17,0,0,1,0
18450,14.2,250,"3,550.00",15,7,17,0,0,1,0
18451,14.2,352,"4,998.40",15,7,17,0,0,1,0
18452,14.2,700,"9,940.00",15,7,17,0,0,1,0
18453,14.2,"5,000.00","71,000.00",15,7,17,0,0,1,0
18454,14.2,"1,000.00","14,200.00",15,7,17,0,0,1,0
18455,14.2,"1,476.00","20,959.20",15,7,17,0,0,1,0
18456,14.25,"1,685.00","24,011.25",15,7,17,1,0,0,1
18457,14.2,"4,000.00","56,800.00",15,7,39,0,1,0,-1
18458,14.2,"10,000.00","142,000.00",15,8,42,0,0,1,0
18459,14.2,204,"2,896.80",15,9,38,0,0,1,0
18460,14.2,30,426,15,10,37,0,0,1,0
18461,14.2,500,"7,100.00",15,10,52,0,0,1,0
18462,14.2,"7,000.00","99,400.00",15,11,26,0,0,1,0
18463,14.2,"1,000.00","14,200.00",15,11,59,0,0,1,0
18464,14.2,"3,500.00","49,700.00",15,12,6,0,0,1,0
18465,14.2,"1,200.00","17,040.00",15,12,47,0,0,1,0
18466,14.2,"2,816.00","39,987.20",15,12,53,0,0,1,0
18467,14.2,"6,122.00","86,932.40",15,12,58,0,0,1,0
18468,14.25,200,"2,850.00",15,14,19,1,0,0,1
18469,14.2,"2,235.00","31,737.00",15,14,28,0,1,0,-1
18470,14.25,463,"6,597.75",15,16,15,1,0,0,1
18471,14.2,"2,500.00","35,500.00",15,16,22,0,1,0,-1
18472,14.25,"1,361.00","19,394.25",15,17,28,1,0,0,1
18473,14.25,"3,484.00","49,647.00",15,18,23,0,0,1,0
18474,14.25,"1,265.00","18,026.25",15,19,7,0,0,1,0
18475,14.25,101,"1,439.25",15,19,59,0,0,1,0
18476,14.25,172,"2,451.00",15,19,59,0,0,1,0
18477,14.25,"3,227.00","45,984.75",15,19,59,0,0,1,0
18478,14.2,"5,000.00","71,000.00",15,21,1,0,1,0,-1
18479,14.2,150,"2,130.00",15,21,1,0,0,1,0
18480,14.25,349,"4,973.25",15,21,9,1,0,0,1
18481,14.2,300,"4,260.00",15,21,15,0,1,0,-1
18482,14.2,704,"9,996.80",15,21,15,0,0,1,0
18483,14.2,"1,500.00","21,300.00",15,21,15,0,0,1,0
18484,14.2,"10,000.00","142,000.00",15,21,15,0,0,1,0
18485,14.2,915,"12,993.00",15,21,15,0,0,1,0
18486,14.2,280,"3,976.00",15,21,15,0,0,1,0
18487,14.2,"9,850.00","139,870.00",15,21,15,0,0,1,0
18488,14.25,"1,451.00","20,676.75",15,21,15,1,0,0,1
18489,14.25,50,712.5,15,21,36,0,0,1,0
18490,14.25,"6,850.00","97,612.50",15,21,39,0,0,1,0
18491,14.25,701,"9,989.25",15,22,27,0,0,1,0
18492,14.25,"2,200.00","31,350.00",15,23,28,0,0,1,0
18493,14.25,199,"2,835.75",15,24,34,0,0,1,0
18494,14.25,500,"7,125.00",15,24,38,0,0,1,0
18495,14.3,650,"9,295.00",15,24,56,1,0,0,1
18496,14.25,701,"9,989.25",15,25,58,0,1,0,-1
18497,14.25,799,"11,385.75",15,25,58,0,0,1,0
18498,14.25,"1,000.00","14,250.00",15,26,21,0,0,1,0
18499,14.25,"1,201.00","17,114.25",15,27,35,0,0,1,0
18500,14.25,799,"11,385.75",15,27,35,0,0,1,0
18501,14.25,"2,200.00","31,350.00",15,28,14,0,0,1,0
18502,14.3,"5,000.00","71,500.00",15,28,31,1,0,0,1
18503,14.25,"2,001.00","28,514.25",15,28,36,0,1,0,-1
18504,14.25,490,"6,982.50",15,28,36,0,0,1,0
18505,14.25,"3,500.00","49,875.00",15,28,36,0,0,1,0
18506,14.25,"19,009.00","270,878.25",15,28,36,0,0,1,0
18507,14.25,"5,000.00","71,250.00",15,28,44,0,0,1,0
18508,14.25,"2,866.00","40,840.50",15,28,45,0,0,1,0
18509,14.25,"2,500.00","35,625.00",15,28,54,0,0,1,0
18510,14.2,"15,883.00","225,538.60",15,28,55,0,1,0,-1
18511,14.2,"2,720.00","38,624.00",15,28,55,0,0,1,0
18512,14.2,"10,000.00","142,000.00",15,28,55,0,0,1,0
18513,14.2,"11,397.00","161,837.40",15,28,55,0,0,1,0
18514,14.2,"10,000.00","142,000.00",15,28,55,0,0,1,0
18515,14.25,"1,000.00","14,250.00",15,29,11,1,0,0,1
18516,14.25,634,"9,034.50",15,29,15,0,0,1,0
18517,14.25,"2,105.00","29,996.25",15,29,28,0,0,1,0
18518,14.25,395,"5,628.75",15,29,28,0,0,1,0
18519,14.25,"2,105.00","29,996.25",15,29,35,0,0,1,0
18520,14.25,"2,500.00","35,625.00",15,29,57,0,0,1,0
18521,14.25,"1,500.00","21,375.00",15,30,10,0,0,1,0
18522,14.25,"2,500.00","35,625.00",15,30,52,0,0,1,0
18523,14.25,"1,395.00","19,878.75",15,31,5,0,0,1,0
18524,14.3,"2,105.00","30,101.50",15,31,5,1,0,0,1
18525,14.25,"1,500.00","21,375.00",15,31,21,0,1,0,-1
18526,14.25,"1,938.00","27,616.50",15,32,48,0,0,1,0
18527,14.25,"3,062.00","43,633.50",15,32,48,0,0,1,0
18528,14.25,"6,500.00","92,625.00",15,32,54,0,0,1,0
18529,14.25,"3,000.00","42,750.00",15,33,2,0,0,1,0
18530,14.3,100,"1,430.00",15,33,19,1,0,0,1
18531,14.3,"1,200.00","17,160.00",15,34,7,0,0,1,0
18532,14.3,206,"2,945.80",15,34,33,0,0,1,0
18533,14.25,280,"3,990.00",15,34,39,0,1,0,-1
18534,14.3,"3,966.00","56,713.80",15,35,10,1,0,0,1
