,Precio,VN,PXQ,Hora,Min,Segundo,Mayor Vol,Menor Vol,Igual Vol,Si es 1 es igual si es cero es MAYOR O MENOR
1910, 1.48 ," 1,394 "," 2,063.12 ",11,17,20,1,0,0,0
1911, 1.49 ," 10,000 "," 14,900.00 ",11,18,22,1,0,0,0
1912, 1.49 ," 1,700 "," 2,533.00 ",11,36,32,0,1,0,1
1913, 1.49 ," 1,500 "," 2,235.00 ",11,36,32,0,1,0,1
1914, 1.50 ," 10,000 "," 15,000.00 ",11,37,57,1,0,0,0
1915, 1.50 ," 3,000 "," 4,500.00 ",11,40,12,0,1,0,1
1916, 1.50 ," 2,700 "," 4,050.00 ",11,40,56,0,1,0,1
1917, 1.50 ," 2,000 "," 3,000.00 ",11,40,56,0,1,0,1
1918, 1.50 ," 7,300 "," 10,950.00 ",11,41,15,1,0,0,1
1919, 1.50 ," 20,000 "," 30,000.00 ",11,41,28,1,0,0,1
1920, 1.51 ," 1,500 "," 2,265.00 ",11,41,31,0,1,0,0
1921, 1.51 ," 10,000 "," 15,100.00 ",11,41,31,1,0,0,1
1922, 1.50 , 500 , 750.00 ,11,41,56,0,1,0,0
1923, 1.51 ," 3,500 "," 5,285.00 ",11,41,57,1,0,0,0
1924, 1.51 ," 5,000 "," 7,550.00 ",11,43,5,1,0,0,1
1925, 1.51 ," 11,500 "," 17,365.00 ",11,44,38,1,0,0,1
1926, 1.51 ," 5,000 "," 7,550.00 ",11,44,38,0,1,0,1
1927, 1.51 ," 1,500 "," 2,265.00 ",11,44,38,0,1,0,1
1928, 1.52 ," 5,000 "," 7,600.00 ",11,45,31,1,0,0,0
1929, 1.52 ," 1,500 "," 2,280.00 ",11,46,10,0,1,0,1
1930, 1.52 ," 8,500 "," 12,920.00 ",11,46,23,1,0,0,1
1931, 1.52 ," 3,000 "," 4,560.00 ",11,46,23,0,1,0,1
1932, 1.52 ," 3,500 "," 5,320.00 ",11,46,23,1,0,0,1
1933, 1.52 ," 15,000 "," 22,800.00 ",11,46,29,1,0,0,1
1934, 1.52 ," 2,400 "," 3,648.00 ",11,46,36,0,1,0,1
1935, 1.52 ," 1,100 "," 1,672.00 ",11,46,38,0,1,0,1
1936, 1.52 ," 3,900 "," 5,928.00 ",11,46,38,1,0,0,1
1937, 1.51 ," 5,000 "," 7,550.00 ",11,46,51,1,0,0,0
1938, 1.51 ," 50,000 "," 75,500.00 ",11,46,51,1,0,0,1
1939, 1.53 ," 1,500 "," 2,295.00 ",11,48,49,0,1,0,0
1940, 1.53 ," 2,700 "," 4,131.00 ",11,54,44,1,0,0,1
1941, 1.53 , 500 , 765.00 ,11,54,44,0,1,0,1
1942, 1.52 ," 10,000 "," 15,200.00 ",11,59,37,1,0,0,0
1943, 1.52 ," 10,000 "," 15,200.00 ",12,0,17,0,0,1,1
1944, 1.51 ," 2,000 "," 3,020.00 ",12,2,7,0,1,0,0
1945, 1.51 ," 1,000 "," 1,510.00 ",12,4,42,0,1,0,1
1946, 1.52 ," 10,000 "," 15,200.00 ",12,17,53,1,0,0,0
1947, 1.52 ," 10,000 "," 15,200.00 ",12,17,58,0,0,1,1
1948, 1.52 ," 2,000 "," 3,040.00 ",12,18,4,0,1,0,1
1949, 1.52 ," 8,000 "," 12,160.00 ",12,18,29,1,0,0,1
1950, 1.52 ," 12,000 "," 18,240.00 ",12,20,4,1,0,0,1
1951, 1.52 ," 6,300 "," 9,576.00 ",12,24,56,0,1,0,1
1952, 1.52 ," 10,000 "," 15,200.00 ",12,24,56,1,0,0,1
1953, 1.52 ," 2,000 "," 3,040.00 ",12,24,56,0,1,0,1
1954, 1.52 ," 6,700 "," 10,184.00 ",12,26,59,1,0,0,1
1955, 1.52 ," 20,000 "," 30,400.00 ",12,28,6,1,0,0,1
1956, 1.52 ," 1,775 "," 2,698.00 ",12,29,4,0,1,0,1
1957, 1.52 ," 3,225 "," 4,902.00 ",12,33,28,1,0,0,1
1958, 1.52 ," 1,775 "," 2,698.00 ",12,33,28,0,1,0,1
1959, 1.52 ," 4,945 "," 7,516.40 ",12,33,57,1,0,0,1
1960, 1.53 ," 1,100 "," 1,683.00 ",12,40,58,0,1,0,0
1961, 1.52 ," 2,500 "," 3,800.00 ",12,43,29,1,0,0,0
1962, 1.52 ," 1,560 "," 2,371.20 ",12,43,48,0,1,0,1
1963, 1.52 ," 7,800 "," 11,856.00 ",12,43,48,1,0,0,1
1964, 1.52 ," 1,400 "," 2,128.00 ",12,43,48,0,1,0,1
1965, 1.52 ," 10,780 "," 16,385.60 ",12,43,48,1,0,0,1
1966, 1.52 ," 31,540 "," 47,940.80 ",12,51,12,1,0,0,1
1967, 1.52 ," 3,460 "," 5,259.20 ",12,51,12,0,1,0,1
1968, 1.52 , 356 , 541.12 ,12,53,28,0,1,0,1
1969, 1.53 ," 10,000 "," 15,300.00 ",13,3,20,1,0,0,0
1970, 1.53 ," 5,000 "," 7,650.00 ",13,7,25,0,1,0,1
1971, 1.54 ," 2,000 "," 3,080.00 ",13,14,45,0,1,0,0
1972, 1.55 ," 30,000 "," 46,500.00 ",13,14,47,1,0,0,0
1973, 1.55 ," 15,000 "," 23,250.00 ",13,17,18,0,1,0,1
1974, 1.55 ," 10,000 "," 15,500.00 ",13,17,41,0,1,0,1
1975, 1.56 ," 5,000 "," 7,800.00 ",13,19,49,0,1,0,0
1976, 1.55 , 350 , 542.50 ,13,20,3,0,1,0,0
1977, 1.57 ," 2,500 "," 3,925.00 ",13,20,30,1,0,0,0
1978, 1.57 ," 2,000 "," 3,140.00 ",13,20,30,0,1,0,1
1979, 1.57 ," 15,500 "," 24,335.00 ",13,20,30,1,0,0,1
1980, 1.57 ," 4,500 "," 7,065.00 ",13,20,58,0,1,0,1
1981, 1.58 ," 4,000 "," 6,320.00 ",13,21,10,0,1,0,0
1982, 1.58 ," 10,300 "," 16,274.00 ",13,21,10,1,0,0,1
1983, 1.57 ," 15,794 "," 24,796.58 ",13,21,53,1,0,0,0
1984, 1.57 ," 50,000 "," 78,500.00 ",13,22,22,1,0,0,1
1985, 1.57 ," 4,206 "," 6,603.42 ",13,22,22,0,1,0,1
1986, 1.57 ," 10,000 "," 15,700.00 ",13,22,47,1,0,0,1
1987, 1.58 , 300 , 474.00 ,13,23,24,0,1,0,0
1988, 1.58 ," 9,700 "," 15,326.00 ",13,23,24,1,0,0,1
1989, 1.58 ," 1,700 "," 2,686.00 ",13,23,34,0,1,0,1
1990, 1.58 ," 10,000 "," 15,800.00 ",13,23,49,1,0,0,1
1991, 1.58 ," 10,000 "," 15,800.00 ",13,24,0,0,0,1,1
1992, 1.58 ," 2,500 "," 3,950.00 ",13,24,15,0,1,0,1
1993, 1.58 ," 2,100 "," 3,318.00 ",13,26,38,0,1,0,1
1994, 1.58 ," 8,290 "," 13,098.20 ",13,26,38,1,0,0,1
1995, 1.58 ," 10,000 "," 15,800.00 ",13,26,38,1,0,0,1
1996, 1.58 ," 29,610 "," 46,783.80 ",13,26,38,1,0,0,1
1997, 1.58 ," 20,390 "," 32,216.20 ",13,26,45,0,1,0,1
1998, 1.57 ," 100,000 "," 157,000.00 ",13,28,41,1,0,0,0
1999, 1.57 ," 100,000 "," 157,000.00 ",13,29,33,0,0,1,1
2000, 1.57 ," 4,000 "," 6,280.00 ",13,30,45,0,1,0,1
2001, 1.57 ," 5,000 "," 7,850.00 ",13,32,59,1,0,0,1
2002, 1.56 ," 50,000 "," 78,000.00 ",13,35,23,1,0,0,0
2003, 1.55 ," 5,000 "," 7,750.00 ",13,38,33,0,1,0,0
2004, 1.55 ," 7,000 "," 10,850.00 ",13,40,27,1,0,0,1
2005, 1.55 ," 3,000 "," 4,650.00 ",13,40,35,0,1,0,1
2006, 1.55 ," 5,000 "," 7,750.00 ",13,42,31,1,0,0,1
2007, 1.56 ," 5,000 "," 7,800.00 ",13,44,9,1,0,0,0
2008, 1.55 ," 20,000 "," 31,000.00 ",13,44,18,1,0,0,0
2009, 1.55 ," 5,000 "," 7,750.00 ",13,44,18,0,1,0,1
2010, 1.55 ," 15,000 "," 23,250.00 ",13,48,32,1,0,0,1
2011, 1.55 ," 55,000 "," 85,250.00 ",13,49,40,1,0,0,1
2012, 1.55 ," 1,700 "," 2,635.00 ",13,50,53,0,1,0,1
2013, 1.55 ," 6,500 "," 10,075.00 ",13,51,4,1,0,0,1
2014, 1.55 ," 1,500 "," 2,325.00 ",13,53,22,0,1,0,1
2015, 1.55 , 160 , 248.00 ,13,54,26,0,1,0,1
2016, 1.55 ," 14,840 "," 23,002.00 ",13,54,33,1,0,0,1
2017, 1.55 ," 25,000 "," 38,750.00 ",13,56,21,1,0,0,1
2018, 1.55 ," 10,000 "," 15,500.00 ",13,57,53,0,1,0,1
2019, 1.54 , 700 ," 1,078.00 ",13,58,40,0,1,0,0
2020, 1.55 ," 2,450 "," 3,797.50 ",13,58,50,1,0,0,0
2021, 1.55 ," 3,300 "," 5,115.00 ",14,6,18,1,0,0,1
2022, 1.55 , 700 ," 1,085.00 ",14,6,36,0,1,0,1
2023, 1.55 , 300 , 465.00 ,14,13,55,0,1,0,1
2024, 1.55 ," 13,275 "," 20,576.25 ",14,27,47,1,0,0,1
2025, 1.55 ," 41,725 "," 64,673.75 ",14,28,20,1,0,0,1
2026, 1.55 ," 3,300 "," 5,115.00 ",14,38,10,0,1,0,1
2027, 1.54 ," 3,000 "," 4,620.00 ",14,39,0,0,1,0,0
2028, 1.54 ," 5,000 "," 7,700.00 ",14,39,0,1,0,0,1
2029, 1.54 ," 1,500 "," 2,310.00 ",14,39,0,0,1,0,1
2030, 1.54 ," 50,000 "," 77,000.00 ",14,39,0,1,0,0,1
2031, 1.54 ," 2,500 "," 3,850.00 ",14,39,0,0,1,0,1
2032, 1.54 ," 3,300 "," 5,082.00 ",14,39,0,1,0,0,1
2033, 1.54 ," 2,000 "," 3,080.00 ",14,39,0,0,1,0,1
2034, 1.55 ," 1,000 "," 1,550.00 ",14,41,39,0,1,0,0
2035, 1.53 ," 5,000 "," 7,650.00 ",14,42,14,1,0,0,0
2036, 1.53 ," 2,000 "," 3,060.00 ",14,42,48,0,1,0,1
2037, 1.53 ," 1,390 "," 2,126.70 ",14,44,19,0,1,0,1
2038, 1.53 , 390 , 596.70 ,14,45,23,0,1,0,1
2039, 1.53 ," 4,610 "," 7,053.30 ",14,45,23,1,0,0,1
2040, 1.53 ," 1,110 "," 1,698.30 ",14,45,36,0,1,0,1
2041, 1.53 ," 10,000 "," 15,300.00 ",14,45,36,1,0,0,1
2042, 1.54 , 400 , 616.00 ,14,46,1,0,1,0,0
2043, 1.54 ," 1,200 "," 1,848.00 ",14,50,56,1,0,0,1
2044, 1.53 ," 5,000 "," 7,650.00 ",14,52,7,1,0,0,0
2045, 1.53 ," 5,000 "," 7,650.00 ",14,52,33,0,0,1,1
2046, 1.53 ," 2,000 "," 3,060.00 ",14,52,33,0,1,0,1
2047, 1.52 ," 5,000 "," 7,600.00 ",14,54,6,1,0,0,0
2048, 1.52 ," 25,000 "," 38,000.00 ",14,54,6,1,0,0,1
2049, 1.52 , 300 , 456.00 ,15,28,1,0,1,0,1
2050, 1.52 ," 1,700 "," 2,584.00 ",15,28,1,1,0,0,1
2051, 1.52 ," 60,000 "," 91,200.00 ",15,28,27,1,0,0,1
2052, 1.52 ," 1,480 "," 2,249.60 ",15,28,27,0,1,0,1
2053, 1.52 ," 8,250 "," 12,540.00 ",15,28,27,1,0,0,1
2054, 1.53 ," 20,000 "," 30,600.00 ",15,36,36,1,0,0,0
2055, 1.53 ," 48,500 "," 74,205.00 ",15,36,36,1,0,0,1
2056, 1.53 ," 2,000 "," 3,060.00 ",15,37,44,0,1,0,1
2057, 1.52 , 56 , 85.12 ,15,37,52,0,1,0,0
2058, 1.53 ," 15,000 "," 22,950.00 ",15,43,59,1,0,0,0
2059, 1.53 ," 5,000 "," 7,650.00 ",15,44,23,0,1,0,1
2060, 1.54 ," 12,944 "," 19,933.76 ",16,7,8,1,0,0,0
2061, 1.54 ," 2,056 "," 3,166.24 ",16,7,8,0,1,0,1
2062, 1.54 ," 3,530 "," 5,436.20 ",16,7,16,1,0,0,1
2063, 1.54 ," 5,844 "," 8,999.76 ",16,7,41,1,0,0,1
2064, 1.54 ," 10,000 "," 15,400.00 ",16,8,12,1,0,0,1
2065, 1.54 ," 5,000 "," 7,700.00 ",16,8,27,0,1,0,1
2066, 1.54 ," 10,700 "," 16,478.00 ",16,19,40,1,0,0,1
2067, 1.54 ," 10,000 "," 15,400.00 ",16,22,15,0,1,0,1
2068, 1.54 ," 3,982 "," 6,132.28 ",16,23,12,0,1,0,1
2069, 1.54 ," 15,000 "," 23,100.00 ",16,38,47,1,0,0,1
2070, 1.55 ," 2,000 "," 3,100.00 ",16,46,11,0,1,0,0
2071, 1.55 ," 2,500 "," 3,875.00 ",16,46,11,1,0,0,1
2072, 1.55 ," 1,200 "," 1,860.00 ",16,46,11,0,1,0,1
2073, 1.55 , 800 ," 1,240.00 ",16,46,49,0,1,0,1
2074, 1.55 ," 5,950 "," 9,222.50 ",16,46,50,1,0,0,1
2075, 1.54 ," 10,000 "," 15,400.00 ",16,46,50,1,0,0,0
2076, 1.54 ," 2,450 "," 3,773.00 ",16,47,4,0,1,0,1
2077, 1.54 ," 11,600 "," 17,864.00 ",16,47,8,1,0,0,1
2078, 1.55 , 410 , 635.50 ,16,47,11,0,1,0,0
2079, 1.55 ," 15,000 "," 23,250.00 ",16,49,41,1,0,0,1
2080, 1.54 ," 1,530 "," 2,356.20 ",16,52,3,0,1,0,0
2081, 1.55 ," 2,040 "," 3,162.00 ",16,52,6,1,0,0,0
2082, 1.55 ," 2,960 "," 4,588.00 ",16,52,6,1,0,0,1
2083, 1.55 ," 2,040 "," 3,162.00 ",16,57,37,0,1,0,1
2084, 1.55 ," 4,460 "," 6,913.00 ",16,57,37,1,0,0,1
2085, 1.55 ," 5,000 "," 7,750.00 ",16,59,55,1,0,0,1
2086, 1.55 ," 1,400 "," 2,170.00 ",17,0,6,0,1,0,1
2087, 1.55 ," 2,100 "," 3,255.00 ",17,0,7,1,0,0,1
2088, 1.52 ," 10,000 "," 15,200.00 ",10,36,40,1,0,0,0
2089, 1.52 ," 20,000 "," 30,400.00 ",10,37,33,1,0,0,1
2090, 1.52 ," 7,000 "," 10,640.00 ",10,37,55,0,1,0,1
2091, 1.52 ," 6,000 "," 9,120.00 ",10,40,44,0,1,0,1
2092, 1.51 ," 7,000 "," 10,570.00 ",11,4,24,1,0,0,0
2093, 1.51 ," 30,000 "," 45,300.00 ",11,4,24,1,0,0,1
2094, 1.52 , 500 , 760.00 ,11,5,58,0,1,0,0
2095, 1.50 ," 7,000 "," 10,500.00 ",11,11,46,1,0,0,0
2096, 1.52 , 500 , 760.00 ,11,37,22,0,1,0,0
2097, 1.52 ," 2,130 "," 3,237.60 ",11,44,20,1,0,0,1
2098, 1.51 , 993 ," 1,499.43 ",11,44,30,0,1,0,0
2099, 1.52 ," 1,670 "," 2,538.40 ",11,44,49,1,0,0,0
2100, 1.51 ," 6,500 "," 9,815.00 ",11,44,49,1,0,0,0
2101, 1.51 ," 18,830 "," 28,433.30 ",11,44,49,1,0,0,1
2102, 1.51 ," 30,000 "," 45,300.00 ",11,46,9,1,0,0,1
2103, 1.51 ," 11,170 "," 16,866.70 ",11,46,9,0,1,0,1
2104, 1.52 ," 3,800 "," 5,776.00 ",11,47,57,0,1,0,0
2105, 1.52 ," 7,770 "," 11,810.40 ",11,51,30,1,0,0,1
2106, 1.52 ," 18,430 "," 28,013.60 ",11,53,45,1,0,0,1
2107, 1.52 ," 7,630 "," 11,597.60 ",12,13,13,0,1,0,1
2108, 1.52 ," 3,000 "," 4,560.00 ",12,13,13,0,1,0,1
2109, 1.52 ," 4,370 "," 6,642.40 ",12,31,51,1,0,0,1
2110, 1.52 ," 3,000 "," 4,560.00 ",12,32,37,0,1,0,1
2111, 1.52 , 230 , 349.60 ,12,41,21,0,1,0,1
2112, 1.52 ," 4,600 "," 6,992.00 ",13,0,40,1,0,0,1
2113, 1.51 , 525 , 792.75 ,13,10,42,0,1,0,0
2114, 1.51 , 475 , 717.25 ,13,19,29,0,1,0,1
2115, 1.51 ," 7,800 "," 11,778.00 ",13,40,45,1,0,0,1
2116, 1.50 , 288 , 432.00 ,13,50,25,0,1,0,0
2117, 1.51 ," 7,600 "," 11,476.00 ",13,53,0,1,0,0,0
2118, 1.50 ," 3,000 "," 4,500.00 ",13,54,26,0,1,0,0
2119, 1.50 ," 11,570 "," 17,355.00 ",13,54,26,1,0,0,1
2120, 1.50 , 600 , 900.00 ,13,55,4,0,1,0,1
2121, 1.51 ," 2,400 "," 3,624.00 ",14,13,30,1,0,0,0
2122, 1.51 ," 5,000 "," 7,550.00 ",14,13,30,1,0,0,1
2123, 1.51 ," 5,000 "," 7,550.00 ",14,13,43,0,0,1,1
2124, 1.51 ," 9,875 "," 14,911.25 ",14,19,34,1,0,0,1
2125, 1.51 ," 5,075 "," 7,663.25 ",14,30,35,0,1,0,1
2126, 1.51 , 125 , 188.75 ,14,30,35,0,1,0,1
2127, 1.51 ," 2,707 "," 4,087.57 ",14,32,34,1,0,0,1
2128, 1.51 ," 1,875 "," 2,831.25 ",14,32,34,0,1,0,1
2129, 1.51 ," 5,000 "," 7,550.00 ",14,32,51,1,0,0,1
2130, 1.51 ," 2,293 "," 3,462.43 ",14,36,38,0,1,0,1
2131, 1.51 , 600 , 906.00 ,14,36,49,0,1,0,1
2132, 1.51 ," 7,707 "," 11,637.57 ",14,37,25,1,0,0,1
2133, 1.51 ," 4,893 "," 7,388.43 ",14,37,28,0,1,0,1
2134, 1.51 , 107 , 161.57 ,14,37,59,0,1,0,1
2135, 1.51 ," 1,327 "," 2,003.77 ",14,55,3,1,0,0,1
2136, 1.51 ," 1,434 "," 2,165.34 ",15,3,19,1,0,0,1
2137, 1.51 ," 8,566 "," 12,934.66 ",15,3,19,1,0,0,1
2138, 1.51 ," 1,866 "," 2,817.66 ",15,4,18,0,1,0,1
2139, 1.51 ," 20,000 "," 30,200.00 ",15,9,13,1,0,0,1
2140, 1.50 , 22 , 33.00 ,15,10,58,0,1,0,0
2141, 1.51 ," 2,540 "," 3,835.40 ",15,13,50,1,0,0,0
2142, 1.51 ," 2,000 "," 3,020.00 ",15,27,4,0,1,0,1
2143, 1.52 , 400 , 608.00 ,15,44,15,0,1,0,0
2144, 1.52 ," 2,460 "," 3,739.20 ",15,44,15,1,0,0,1
2145, 1.51 ," 2,000 "," 3,020.00 ",15,44,43,0,1,0,0
2146, 1.52 ," 1,100 "," 1,672.00 ",15,49,3,0,1,0,0
2147, 1.51 , 275 , 415.25 ,15,49,49,0,1,0,0
2148, 1.51 ," 2,000 "," 3,020.00 ",16,7,12,1,0,0,1
2149, 1.51 , 500 , 755.00 ,16,7,12,0,1,0,1
2150, 1.51 ," 10,000 "," 15,100.00 ",16,7,12,1,0,0,1
2151, 1.51 ," 18,000 "," 27,180.00 ",16,15,5,1,0,0,1
2152, 1.51 ," 12,000 "," 18,120.00 ",16,16,49,0,1,0,1
2153, 1.51 ," 7,969 "," 12,033.19 ",16,39,23,0,1,0,1
2154, 1.51 , 31 , 46.81 ,16,46,55,0,1,0,1
2155, 1.51 ," 4,869 "," 7,352.19 ",16,46,55,1,0,0,1
2156, 1.51 ," 15,000 "," 22,650.00 ",16,50,31,1,0,0,1
2157, 1.51 ," 10,000 "," 15,100.00 ",16,51,9,0,1,0,1
2158, 1.51 ," 10,000 "," 15,100.00 ",16,51,39,0,0,1,1
2159, 1.52 ," 4,392 "," 6,675.84 ",16,57,1,0,1,0,0
2160, 1.52 ," 5,608 "," 8,524.16 ",16,57,1,1,0,0,1
2161, 1.52 ," 5,392 "," 8,195.84 ",16,57,31,0,1,0,1
2162, 1.52 ," 2,000 "," 3,040.00 ",16,57,31,0,1,0,1
2163, 1.52 ," 10,000 "," 15,200.00 ",16,59,46,1,0,0,1
2164, 1.52 ," 2,500 "," 3,800.00 ",16,59,46,0,1,0,1
2165, 1.52 ," 58,231 "," 88,511.12 ",17,1,18,1,0,0,1
2166, 1.50 ," 10,000 "," 15,000.00 ",10,38,4,0,1,0,0
2167, 1.50 ," 7,231 "," 10,846.50 ",10,42,33,0,1,0,1
2168, 1.50 ," 2,769 "," 4,153.50 ",10,42,33,0,1,0,1
2169, 1.51 ," 20,000 "," 30,200.00 ",10,42,39,1,0,0,0
2170, 1.50 ," 7,231 "," 10,846.50 ",10,44,2,0,1,0,0
2171, 1.50 ," 10,000 "," 15,000.00 ",10,44,2,1,0,0,1
2172, 1.50 ," 5,000 "," 7,500.00 ",10,47,22,0,1,0,1
2173, 1.51 ," 12,000 "," 18,120.00 ",11,2,36,1,0,0,0
2174, 1.52 ," 20,000 "," 30,400.00 ",11,2,44,1,0,0,0
2175, 1.53 ," 10,000 "," 15,300.00 ",11,9,43,0,1,0,0
2176, 1.53 ," 2,000 "," 3,060.00 ",11,10,13,0,1,0,1
2177, 1.53 ," 5,000 "," 7,650.00 ",11,41,56,1,0,0,1
2178, 1.53 ," 10,000 "," 15,300.00 ",11,59,36,1,0,0,1
2179, 1.53 ," 3,500 "," 5,355.00 ",12,10,13,0,1,0,1
2180, 1.53 ," 1,500 "," 2,295.00 ",12,10,13,0,1,0,1
2181, 1.54 ," 5,000 "," 7,700.00 ",12,15,24,1,0,0,0
2182, 1.54 ," 3,550 "," 5,467.00 ",12,15,24,0,1,0,1
2183, 1.54 ," 1,950 "," 3,003.00 ",12,16,50,0,1,0,1
2184, 1.55 ," 5,000 "," 7,750.00 ",12,19,44,1,0,0,0
2185, 1.56 ," 5,000 "," 7,800.00 ",12,25,56,1,0,0,0
2186, 1.56 ," 15,000 "," 23,400.00 ",12,25,56,1,0,0,1
2187, 1.56 ," 20,000 "," 31,200.00 ",12,30,26,1,0,0,1
2188, 1.56 ," 10,000 "," 15,600.00 ",12,30,26,0,1,0,1
2189, 1.56 ," 20,000 "," 31,200.00 ",12,30,52,1,0,0,1
2190, 1.56 ," 10,000 "," 15,600.00 ",12,31,37,0,1,0,1
2191, 1.57 ," 5,000 "," 7,850.00 ",12,33,55,0,1,0,0
2192, 1.57 ," 5,000 "," 7,850.00 ",12,33,55,0,0,1,1
2193, 1.57 ," 5,000 "," 7,850.00 ",12,35,57,0,0,1,1
2194, 1.57 ," 10,000 "," 15,700.00 ",12,46,51,1,0,0,1
2195, 1.55 , 700 ," 1,085.00 ",12,47,3,0,1,0,0
2196, 1.57 ," 1,000 "," 1,570.00 ",12,50,59,1,0,0,0
2197, 1.57 ," 2,225 "," 3,493.25 ",12,52,52,1,0,0,1
2198, 1.57 ," 10,000 "," 15,700.00 ",12,53,52,1,0,0,1
2199, 1.57 ," 2,500 "," 3,925.00 ",12,54,0,0,1,0,1
2200, 1.58 , 300 , 474.00 ,12,58,22,0,1,0,0
2201, 1.58 , 260 , 410.80 ,12,58,24,0,1,0,1
2202, 1.57 ," 3,305 "," 5,188.85 ",13,9,41,1,0,0,0
2203, 1.57 ," 4,792 "," 7,523.44 ",13,18,11,1,0,0,1
2204, 1.57 ," 3,983 "," 6,253.31 ",13,18,50,0,1,0,1
2205, 1.57 ," 6,017 "," 9,446.69 ",13,19,54,1,0,0,1
2206, 1.57 ," 5,490 "," 8,619.30 ",13,19,54,0,1,0,1
2207, 1.57 ," 10,000 "," 15,700.00 ",13,29,23,1,0,0,1
2208, 1.57 ," 4,250 "," 6,672.50 ",13,30,47,0,1,0,1
2209, 1.57 ," 10,000 "," 15,700.00 ",13,34,49,1,0,0,1
2210, 1.57 ," 5,785 "," 9,082.45 ",13,35,17,0,1,0,1
2211, 1.56 ," 8,250 "," 12,870.00 ",13,47,11,1,0,0,0
2212, 1.56 ," 1,750 "," 2,730.00 ",13,47,54,0,1,0,1
2213, 1.56 ," 5,000 "," 7,800.00 ",13,47,54,1,0,0,1
2214, 1.56 ," 5,000 "," 7,800.00 ",13,47,54,0,0,1,1
2215, 1.56 ," 10,000 "," 15,600.00 ",13,47,54,1,0,0,1
2216, 1.56 ," 1,325 "," 2,067.00 ",13,48,9,0,1,0,1
2217, 1.56 ," 7,140 "," 11,138.40 ",13,48,13,1,0,0,1
2218, 1.57 ," 1,325 "," 2,080.25 ",13,53,55,0,1,0,0
2219, 1.57 ," 1,175 "," 1,844.75 ",13,53,55,0,1,0,1
2220, 1.57 , 590 , 926.30 ,13,58,25,0,1,0,1
2221, 1.57 ," 1,310 "," 2,056.70 ",13,58,25,1,0,0,1
2222, 1.57 , 690 ," 1,083.30 ",14,3,29,0,1,0,1
2223, 1.58 ," 60,000 "," 94,800.00 ",14,3,53,1,0,0,0
2224, 1.58 ," 2,860 "," 4,518.80 ",14,9,26,0,1,0,1
2225, 1.58 ," 12,140 "," 19,181.20 ",14,9,26,1,0,0,1
2226, 1.58 ," 2,860 "," 4,518.80 ",14,10,1,0,1,0,1
2227, 1.58 ," 5,000 "," 7,900.00 ",14,10,16,1,0,0,1
2228, 1.58 ," 10,000 "," 15,800.00 ",14,59,3,1,0,0,1
2229, 1.58 ," 16,524 "," 26,107.92 ",15,2,21,1,0,0,1
2230, 1.58 ," 8,810 "," 13,919.80 ",15,3,12,0,1,0,1
2231, 1.58 ," 1,500 "," 2,370.00 ",15,11,53,0,1,0,1
2232, 1.58 ," 11,500 "," 18,170.00 ",15,16,57,1,0,0,1
2233, 1.58 ," 3,806 "," 6,013.48 ",15,17,20,0,1,0,1
2234, 1.58 ," 6,194 "," 9,786.52 ",15,17,20,1,0,0,1
2235, 1.58 , 500 , 790.00 ,15,18,57,0,1,0,1
2236, 1.58 ," 1,806 "," 2,853.48 ",15,24,27,1,0,0,1
2237, 1.58 ," 1,500 "," 2,370.00 ",15,24,27,0,1,0,1
2238, 1.58 , 314 , 496.12 ,15,24,27,0,1,0,1
2239, 1.58 ," 13,074 "," 20,656.92 ",15,24,46,1,0,0,1
2240, 1.58 ," 5,000 "," 7,900.00 ",15,25,19,0,1,0,1
2241, 1.58 , 500 , 790.00 ,15,26,7,0,1,0,1
2242, 1.58 ," 1,612 "," 2,546.96 ",15,30,56,1,0,0,1
2243, 1.58 , 888 ," 1,403.04 ",15,30,58,0,1,0,1
2244, 1.58 ," 9,112 "," 14,396.96 ",15,31,10,1,0,0,1
2245, 1.58 ," 5,000 "," 7,900.00 ",15,36,31,0,1,0,1
2246, 1.59 , 500 , 795.00 ,15,45,10,0,1,0,0
2247, 1.58 ," 10,000 "," 15,800.00 ",15,58,41,1,0,0,0
2248, 1.58 ," 1,935 "," 3,057.30 ",16,3,47,0,1,0,1
2249, 1.59 ," 1,780 "," 2,830.20 ",16,11,19,0,1,0,0
2250, 1.59 ," 3,220 "," 5,119.80 ",16,11,33,1,0,0,1
2251, 1.59 ," 5,000 "," 7,950.00 ",16,13,5,1,0,0,1
2252, 1.58 ," 5,000 "," 7,900.00 ",16,16,32,0,1,0,0
2253, 1.58 ," 8,065 "," 12,742.70 ",16,16,32,1,0,0,1
2254, 1.58 ," 5,000 "," 7,900.00 ",16,16,32,0,1,0,1
2255, 1.58 ," 1,935 "," 3,057.30 ",16,16,32,0,1,0,1
2256, 1.58 ," 2,000 "," 3,160.00 ",16,16,44,1,0,0,1
2257, 1.58 ," 3,000 "," 4,740.00 ",16,20,43,1,0,0,1
2258, 1.58 ," 3,000 "," 4,740.00 ",16,22,34,0,0,1,1
2259, 1.58 ," 14,865 "," 23,486.70 ",16,27,25,1,0,0,1
2260, 1.58 ," 10,000 "," 15,800.00 ",16,27,25,0,1,0,1
2261, 1.58 ," 5,000 "," 7,900.00 ",16,27,45,0,1,0,1
2262, 1.57 ," 5,000 "," 7,850.00 ",16,35,4,0,1,0,0
