,Precio,VN,PXQ,Hora,Min,Segundo,Mayor Vol,Menor Vol,Igual Vol,Si es 1 es igual si es cero es MAYOR O MENOR
14457,14.05,249,3498.45,14,7,19,0,1,0,1
14458,14.05,500,7025,14,7,19,1,0,0,1
14459,14.05,711,9989.55,14,7,19,1,0,0,1
14460,14.05,711,9989.55,14,7,19,0,0,1,1
14461,14.05,1000,14050,14,7,19,1,0,0,1
14462,14.05,285,4004.25,14,7,19,0,1,0,1
14463,14.05,186,2613.3,14,7,31,0,1,0,1
14464,14.15,2000,28300,14,7,31,1,0,0,0
14465,14.15,2,28.3,14,7,39,0,1,0,1
14466,14.15,987,13966.05,14,7,39,1,0,0,1
14467,14.15,13,183.95,14,7,43,0,1,0,1
14468,14.2,405,5751,14,9,51,1,0,0,0
14469,14.15,37,523.55,14,10,35,0,1,0,0
14470,14.15,213,3013.95,14,10,59,1,0,0,1
14471,14.15,787,11136.05,14,10,59,1,0,0,1
14472,14.2,630,8946,14,12,58,0,1,0,0
14473,14.2,4595,65249,14,12,58,1,0,0,1
14474,14.2,1000,14200,14,12,58,0,1,0,1
14475,14.2,210,2982,14,14,3,0,1,0,1
14476,14.15,150,2122.5,14,14,11,0,1,0,0
14477,14.15,713,10088.95,14,14,11,1,0,0,1
14478,14.15,10000,141500,14,14,51,1,0,0,1
14479,14.15,10000,141500,14,14,59,0,0,1,1
14480,14.1,714,10067.4,14,15,35,0,1,0,0
14481,14.15,10000,141500,14,15,53,1,0,0,0
14482,14.15,10000,141500,14,17,44,0,0,1,1
14483,14.15,1287,18211.05,14,18,35,0,1,0,1
14484,14.15,1000,14150,14,18,46,0,1,0,1
14485,14.15,2650,37497.5,14,18,51,1,0,0,1
14486,14.15,2000,28300,14,19,50,0,1,0,1
14487,14.15,340,4811,14,21,5,0,1,0,1
14488,14.15,770,10895.5,14,22,44,1,0,0,1
14489,14.15,575,8136.25,14,23,32,0,1,0,1
14490,14.15,410,5801.5,14,23,34,0,1,0,1
14491,14.15,8550,120982.5,14,23,58,1,0,0,1
14492,14.15,90,1273.5,14,23,58,0,1,0,1
14493,14.15,392,5546.8,14,23,58,1,0,0,1
14494,14.15,968,13697.2,14,23,58,1,0,0,1
14495,14.1,10000,141000,14,24,31,1,0,0,0
14496,14.15,233,3296.95,14,24,36,0,1,0,0
14497,14.1,2000,28200,14,25,23,1,0,0,0
14498,14.15,1230,17404.5,14,25,39,0,1,0,0
14499,14.15,4375,61906.25,14,25,43,1,0,0,1
14500,14.15,3088,43695.2,14,25,43,0,1,0,1
14501,14.15,5000,70750,14,25,43,1,0,0,1
14502,14.15,8537,120798.55,14,25,43,1,0,0,1
14503,14.15,5000,70750,14,25,54,0,1,0,1
14504,14.15,7499,106110.85,14,25,54,1,0,0,1
14505,14.15,5625,79593.75,14,25,54,0,1,0,1
14506,14.2,100,1420,14,26,42,0,1,0,0
14507,14.2,560,7952,14,29,1,1,0,0,1
14508,14.2,600,8520,14,30,30,1,0,0,1
14509,14.2,4000,56800,14,30,30,1,0,0,1
14510,14.2,8500,120700,14,30,30,1,0,0,1
14511,14.2,3000,42600,14,30,55,0,1,0,1
14512,14.25,565,8051.25,14,32,17,0,1,0,0
14513,14.25,4546,64780.5,14,32,32,1,0,0,1
14514,14.25,438,6241.5,14,32,32,0,1,0,1
14515,14.25,4316,61503,14,32,32,1,0,0,1
14516,14.25,1340,19095,14,33,34,0,1,0,1
14517,14.25,17684,251997,14,33,34,1,0,0,1
14518,14.25,13852,197391,14,33,34,0,1,0,1
14519,14.2,110,1562,14,34,4,0,1,0,0
14520,14.25,50,712.5,14,34,47,0,1,0,0
14521,14.2,228,3237.6,14,35,1,1,0,0,0
14522,14.25,2100,29925,14,35,22,1,0,0,0
14523,14.25,300,4275,14,36,7,0,1,0,1
14524,14.2,714,10138.8,14,36,22,1,0,0,0
14525,14.25,350,4987.5,14,36,40,0,1,0,0
14526,14.2,948,13461.6,14,36,46,1,0,0,0
14527,14.2,1052,14938.4,14,36,46,1,0,0,1
14528,14.2,48,681.6,14,36,51,0,1,0,1
14529,14.25,650,9262.5,14,38,26,1,0,0,0
14530,14.25,2000,28500,14,40,21,1,0,0,1
14531,14.25,352,5016,14,42,33,0,1,0,1
14532,14.25,498,7096.5,14,42,33,1,0,0,1
14533,14.25,8248,117534,14,43,12,1,0,0,1
14534,14.25,2347,33444.75,14,43,12,0,1,0,1
14535,14.25,1358,19351.5,14,43,45,0,1,0,1
14536,14.2,200,2840,14,45,33,0,1,0,0
14537,14.25,2807,39999.75,14,51,40,1,0,0,0
14538,14.25,2108,30039,14,52,29,0,1,0,1
14539,14.25,4548,64809,14,52,29,1,0,0,1
14540,14.2,900,12780,14,52,38,0,1,0,0
14541,14.2,50,710,14,52,38,0,1,0,1
14542,14.25,1337,19052.25,14,53,31,1,0,0,0
14543,14.25,9668,137769,14,54,6,1,0,0,1
14544,14.25,3332,47481,14,54,6,0,1,0,1
14545,14.25,12000,171000,14,54,6,1,0,0,1
14546,14.25,3000,42750,14,54,12,0,1,0,1
14547,14.25,2415,34413.75,14,54,12,0,1,0,1
14548,14.25,2526,35995.5,14,54,12,1,0,0,1
14549,14.25,2700,38475,14,54,12,1,0,0,1
14550,14.25,6034,85984.5,14,54,12,1,0,0,1
14551,14.25,11888,169404,14,54,12,1,0,0,1
14552,14.25,37130,529102.5,14,54,12,1,0,0,1
14553,14.25,900,12825,14,54,12,0,1,0,1
14554,14.3,300,4290,14,54,59,0,1,0,0
14555,14.3,11,157.3,14,55,45,0,1,0,1
14556,14.3,2983,42656.9,14,55,50,1,0,0,1
14557,14.3,5000,71500,14,55,50,1,0,0,1
14558,14.3,19689,281552.7,14,55,50,1,0,0,1
14559,14.3,20000,286000,14,55,50,1,0,0,1
14560,14.3,50000,715000,14,55,50,1,0,0,1
14561,14.35,500,7175,14,56,3,0,1,0,0
14562,14.35,1500,21525,14,56,21,1,0,0,1
14563,14.3,1860,26598,14,57,2,1,0,0,0
14564,14.35,200,2870,14,57,7,0,1,0,0
14565,14.35,28308,406219.8,14,57,26,1,0,0,1
14566,14.4,200,2880,14,58,9,0,1,0,0
14567,14.35,2000,28700,14,58,19,1,0,0,0
14568,14.35,60,861,14,58,19,0,1,0,1
14569,14.35,3254,46694.9,14,58,27,1,0,0,1
14570,14.4,200,2880,14,58,34,0,1,0,0
14571,14.4,235,3384,14,59,18,1,0,0,1
14572,14.4,1061,15278.4,14,59,18,1,0,0,1
14573,14.4,45,648,14,59,23,0,1,0,1
14574,14.4,155,2232,14,59,23,1,0,0,1
14575,14.4,2000,28800,14,59,42,1,0,0,1
14576,14.4,1600,23040,15,0,16,0,1,0,1
14577,14.4,920,13248,15,0,16,0,1,0,1
14578,14.4,6630,95472,15,0,16,1,0,0,1
14579,14.4,320,4608,15,0,16,0,1,0,1
14580,14.4,530,7632,15,0,16,1,0,0,1
14581,14.4,3000,43200,15,0,21,1,0,0,1
14582,14.4,8320,119808,15,0,25,1,0,0,1
14583,14.4,1680,24192,15,0,25,0,1,0,1
14584,14.35,2000,28700,15,1,59,1,0,0,0
14585,14.35,564,8093.4,15,1,59,0,1,0,1
14586,14.35,690,9901.5,15,1,59,1,0,0,1
14587,14.35,1746,25055.1,15,1,59,1,0,0,1
14588,14.4,69,993.6,15,2,19,0,1,0,0
14589,14.35,2000,28700,15,2,44,1,0,0,0
14590,14.35,581,8337.35,15,2,44,0,1,0,1
14591,14.3,7610,108823,15,2,52,1,0,0,0
14592,14.3,500,7150,15,2,52,0,1,0,1
14593,14.3,1000,14300,15,2,52,1,0,0,1
14594,14.3,1750,25025,15,2,52,1,0,0,1
14595,14.3,3000,42900,15,2,52,1,0,0,1
14596,14.3,1140,16302,15,2,52,0,1,0,1
14597,14.3,790,11297,15,2,57,0,1,0,1
14598,14.35,1000,14350,15,3,16,1,0,0,0
14599,14.35,10000,143500,15,3,50,1,0,0,1
14600,14.35,520,7462,15,4,45,0,1,0,1
14601,14.35,200,2870,15,5,9,0,1,0,1
14602,14.35,1000,14350,15,5,57,1,0,0,1
14603,14.35,200,2870,15,6,18,0,1,0,1
14604,14.35,100,1435,15,6,22,0,1,0,1
14605,14.35,150,2152.5,15,6,28,1,0,0,1
14606,14.35,4249,60973.15,15,9,40,1,0,0,1
14607,14.35,5751,82526.85,15,9,40,1,0,0,1
14608,14.35,4181,59997.35,15,13,4,0,1,0,1
14609,14.35,68,975.8,15,13,7,0,1,0,1
14610,14.35,450,6457.5,15,13,7,1,0,0,1
14611,14.35,1000,14350,15,13,7,1,0,0,1
14612,14.35,4482,64316.7,15,13,55,1,0,0,1
14613,14.35,518,7433.3,15,13,55,0,1,0,1
14614,14.4,111,1598.4,15,14,38,0,1,0,0
14615,14.35,400,5740,15,15,4,1,0,0,0
14616,14.35,1082,15526.7,15,15,32,1,0,0,1
14617,14.35,1918,27523.3,15,15,32,1,0,0,1
14618,14.4,484,6969.6,15,17,44,0,1,0,0
14619,14.4,10000,144000,15,17,49,1,0,0,1
14620,14.4,340,4896,15,17,51,0,1,0,1
14621,14.4,2083,29995.2,15,22,30,1,0,0,1
14622,14.4,5000,72000,15,22,46,1,0,0,1
14623,14.4,7083,101995.2,15,22,46,1,0,0,1
14624,14.4,12917,186004.8,15,22,46,1,0,0,1
14625,14.4,350,5040,15,23,6,0,1,0,1
14626,14.4,4938,71107.2,15,23,6,1,0,0,1
14627,14.4,212,3052.8,15,23,6,0,1,0,1
14628,14.35,2000,28700,15,24,9,1,0,0,0
14629,14.4,8750,126000,15,24,20,1,0,0,0
14630,14.4,3000,43200,15,24,58,0,1,0,1
14631,14.4,1375,19800,15,29,14,0,1,0,1
14632,14.4,1875,27000,15,29,22,1,0,0,1
14633,14.4,2777,39988.8,15,29,37,1,0,0,1
14634,14.4,1500,21600,15,30,26,0,1,0,1
14635,14.4,4722,67996.8,15,31,46,1,0,0,1
14636,14.4,223,3211.2,15,32,1,0,1,0,1
14637,14.4,300,4320,15,32,1,1,0,0,1
14638,14.4,9477,136468.8,15,32,1,1,0,0,1
14639,14.4,3750,54000,15,33,5,0,1,0,1
14640,14.4,3000,43200,15,34,12,0,1,0,1
14641,14.4,3402,48988.8,15,34,43,1,0,0,1
14642,14.4,1000,14400,15,36,28,0,1,0,1
14643,14.4,2000,28800,15,36,50,1,0,0,1
14644,14.4,4277,61588.8,15,36,56,1,0,0,1
14645,14.4,1625,23400,15,36,56,0,1,0,1
14646,14.4,277,3988.8,15,37,6,0,1,0,1
14647,14.4,723,10411.2,15,37,6,1,0,0,1
14648,14.35,588,8437.8,15,37,17,0,1,0,0
14649,14.35,1393,19989.55,15,37,17,1,0,0,1
14650,14.35,1393,19989.55,15,37,17,0,0,1,1
14651,14.35,696,9987.6,15,37,17,0,1,0,1
14652,14.35,696,9987.6,15,37,17,0,0,1,1
14653,14.35,5000,71750,15,37,17,1,0,0,1
14654,14.35,730,10475.5,15,37,17,0,1,0,1
14655,14.35,1000,14350,15,37,17,1,0,0,1
14656,14.35,390,5596.5,15,37,17,0,1,0,1
14657,14.35,3050,43767.5,15,37,17,1,0,0,1
14658,14.35,2000,28700,15,37,17,0,1,0,1
14659,14.35,2064,29618.4,15,37,17,1,0,0,1
14660,14.4,6098,87811.2,15,37,20,1,0,0,0
14661,14.4,2255,32472,15,37,20,0,1,0,1
14662,14.4,1820,26208,15,37,20,0,1,0,1
14663,14.35,600,8610,15,38,20,0,1,0,0
14664,14.35,10,143.5,15,38,41,0,1,0,1
14665,14.35,1000,14350,15,38,41,1,0,0,1
14666,14.4,750,10800,15,39,12,0,1,0,0
14667,14.4,824,11865.6,15,41,26,1,0,0,1
14668,14.4,1051,15134.4,15,41,26,1,0,0,1
14669,14.4,1300,18720,15,41,42,1,0,0,1
14670,14.4,10000,144000,15,42,12,1,0,0,1
14671,14.4,1805,25992,15,42,57,0,1,0,1
14672,14.4,844,12153.6,15,43,2,0,1,0,1
14673,14.4,156,2246.4,15,43,2,0,1,0,1
14674,14.4,3500,50400,15,44,49,1,0,0,1
14675,14.4,1344,19353.6,15,45,19,0,1,0,1
14676,14.4,5000,72000,15,45,19,1,0,0,1
14677,14.4,5000,72000,15,45,19,0,0,1,1
14678,14.4,22745,327528,15,45,19,1,0,0,1
14679,14.45,450,6502.5,15,45,30,0,1,0,0
14680,14.45,500,7225,15,45,39,1,0,0,1
14681,14.4,4150,59760,15,46,35,1,0,0,0
14682,14.4,5000,72000,15,47,15,1,0,0,1
14683,14.4,1965,28296,15,52,52,0,1,0,1
14684,14.4,1000,14400,15,53,3,0,1,0,1
14685,14.4,1000,14400,15,53,28,0,0,1,1
14686,14.4,2000,28800,15,53,39,1,0,0,1
14687,14.4,1388,19987.2,15,53,57,0,1,0,1
14688,14.4,210,3024,15,54,45,0,1,0,1
14689,14.4,1713,24667.2,15,55,21,1,0,0,1
14690,14.4,3287,47332.8,15,55,21,1,0,0,1
14691,14.4,1800,25920,15,56,18,0,1,0,1
14692,14.4,500,7200,15,57,7,0,1,0,1
14693,14.4,500,7200,15,58,56,0,0,1,1
14694,14.4,12,172.8,15,59,1,0,1,0,1
14695,14.35,90,1291.5,15,59,59,1,0,0,0
14696,14.35,2000,28700,15,59,59,1,0,0,1
14697,14.35,1078,15469.3,15,59,59,0,1,0,1
14698,14.35,1742,24997.7,15,59,59,1,0,0,1
14699,14.35,1500,21525,15,59,59,0,1,0,1
14700,14.35,1000,14350,15,59,59,0,1,0,1
14701,14.35,1000,14350,15,59,59,0,0,1,1
14702,14.4,475,6840,16,0,27,0,1,0,0
14703,14.4,3525,50760,16,0,27,1,0,0,1
14704,14.4,900,12960,16,1,15,0,1,0,1
14705,14.4,1388,19987.2,16,3,2,1,0,0,1
14706,14.4,1995,28728,16,5,18,1,0,0,1
14707,14.35,1922,27580.7,16,5,25,0,1,0,0
14708,14.35,500,7175,16,5,25,0,1,0,1
14709,14.35,2787,39993.45,16,5,25,1,0,0,1
14710,14.35,2000,28700,16,5,25,0,1,0,1
14711,14.35,2131,30579.85,16,5,25,1,0,0,1
14712,14.35,650,9327.5,16,6,33,0,1,0,1
14713,14.35,650,9327.5,16,6,33,0,0,1,1
14714,14.35,500,7175,16,6,33,0,1,0,1
14715,14.35,46,660.1,16,6,42,0,1,0,1
14716,14.4,1387,19972.8,16,7,43,1,0,0,0
14717,14.4,3000,43200,16,8,3,1,0,0,1
14718,14.4,5000,72000,16,9,34,1,0,0,1
14719,14.4,2093,30139.2,16,9,34,0,1,0,1
14720,14.4,7805,112392,16,9,34,1,0,0,1
14721,14.4,5935,85464,16,9,45,0,1,0,1
14722,14.4,1000,14400,16,11,16,0,1,0,1
14723,14.4,4000,57600,16,12,47,1,0,0,1
14724,14.35,69,990.15,16,14,17,0,1,0,0
14725,14.35,487,6988.45,16,14,17,1,0,0,1
14726,14.35,1080,15498,16,14,17,1,0,0,1
14727,14.35,1500,21525,16,14,17,1,0,0,1
14728,14.35,2500,35875,16,14,38,1,0,0,1
14729,14.4,1493,21499.2,16,16,47,0,1,0,0
14730,14.3,915,13084.5,16,17,21,0,1,0,0
14731,14.4,10000,144000,16,18,31,1,0,0,0
14732,14.4,3507,50500.8,16,18,31,0,1,0,1
14733,14.4,20883,300715.2,16,19,47,1,0,0,1
14734,14.35,135,1937.25,16,25,7,0,1,0,0
14735,14.4,100,1440,16,25,25,0,1,0,0
14736,14.35,457,6557.95,16,25,28,1,0,0,0
14737,14.35,1000,14350,16,25,28,1,0,0,1
14738,14.35,2000,28700,16,25,28,1,0,0,1
14739,14.3,415,5934.5,16,26,35,0,1,0,0
14740,14.3,85,1215.5,16,26,35,0,1,0,1
14741,14.35,150,2152.5,16,27,45,1,0,0,0
14742,14.35,1280,18368,16,28,17,1,0,0,1
14743,14.35,2409,34569.15,16,28,17,1,0,0,1
14744,14.35,2500,35875,16,28,17,1,0,0,1
14745,14.35,1336,19171.6,16,28,17,0,1,0,1
14746,14.3,350,5005,16,28,31,0,1,0,0
14747,14.3,350,5005,16,28,31,0,0,1,1
14748,14.3,39,557.7,16,28,31,0,1,0,1
14749,14.3,1000,14300,16,28,31,1,0,0,1
14750,14.3,524,7493.2,16,28,31,0,1,0,1
14751,14.3,3500,50050,16,29,32,1,0,0,1
14752,14.3,629,8994.7,16,30,28,0,1,0,1
14753,14.3,316,4518.8,16,30,35,0,1,0,1
14754,14.3,292,4175.6,16,30,39,0,1,0,1
14755,14.35,2500,35875,16,32,56,1,0,0,0
14756,14.35,900,12915,16,32,56,0,1,0,1
14757,14.35,200,2870,16,33,47,0,1,0,1
14758,14.35,557,7992.95,16,34,58,1,0,0,1
14759,14.3,35,500.5,16,35,22,0,1,0,0
14760,14.3,2000,28600,16,35,22,1,0,0,1
14761,14.3,950,13585,16,35,22,0,1,0,1
14762,14.3,708,10124.4,16,35,22,0,1,0,1
14763,14.3,307,4390.1,16,35,22,0,1,0,1
14764,14.4,9145,131688,16,36,1,1,0,0,0
14765,14.4,20000,288000,16,36,1,1,0,0,1
14766,14.4,3311,47678.4,16,36,1,0,1,0,1
14767,14.4,5000,72000,16,36,1,1,0,0,1
14768,14.35,16185,232254.75,16,36,1,1,0,0,0
14769,14.35,2500,35875,16,36,1,0,1,0,1
14770,14.35,5000,71750,16,36,1,1,0,0,1
14771,14.35,143,2052.05,16,36,1,0,1,0,1
14772,14.45,10716,154846.2,16,36,1,1,0,0,0
14773,14.3,314,4490.2,16,36,52,0,1,0,0
14774,14.3,200,2860,16,36,52,0,1,0,1
14775,14.25,5000,71250,16,36,52,1,0,0,0
14776,14.25,416,5928,16,36,52,0,1,0,1
14777,14.4,675,9720,16,38,32,1,0,0,0
14778,14.35,623,8940.05,16,40,30,0,1,0,0
14779,14.35,223,3200.05,16,41,40,0,1,0,1
14780,14.35,1777,25499.95,16,41,40,1,0,0,1
14781,14.35,550,7892.5,16,43,15,0,1,0,1
14782,14.35,27,387.45,16,44,31,0,1,0,1
14783,14.35,862,12369.7,16,44,44,1,0,0,1
14784,14.4,694,9993.6,16,44,45,0,1,0,0
14785,14.35,138,1980.3,16,45,8,0,1,0,0
14786,14.3,9862,141026.6,16,45,8,1,0,0,0
14787,14.35,1000,14350,16,46,40,0,1,0,0
14788,14.35,598,8581.3,16,46,40,0,1,0,1
14789,14.4,5000,72000,16,47,40,1,0,0,0
14790,14.4,600,8640,16,48,30,0,1,0,1
14791,14.4,13631,196286.4,16,48,30,1,0,0,1
14792,14.4,5769,83073.6,16,49,31,0,1,0,1
14793,14.4,2083,29995.2,16,50,4,0,1,0,1
14794,14.4,548,7891.2,16,50,14,0,1,0,1
14795,14.35,835,11982.25,16,51,16,1,0,0,0
14796,14.35,307,4405.45,16,51,16,0,1,0,1
14797,14.35,139,1994.65,16,51,57,0,1,0,1
14798,14.35,1765,25327.75,16,51,57,1,0,0,1
14799,14.35,1000,14350,16,52,21,0,1,0,1
14800,14.3,700,10010,16,53,18,0,1,0,0
14801,14.3,2680,38324,16,53,18,1,0,0,1
14802,14.35,350,5022.5,16,54,27,0,1,0,0
14803,14.35,2000,28700,16,54,32,1,0,0,1
14804,14.4,1503,21643.2,16,56,3,0,1,0,0
14805,14.35,573,8222.55,16,56,3,0,1,0,0
14806,14.4,622,8956.8,17,0,12,1,0,0,0
14807,14.4,2850,41040,17,0,12,1,0,0,1
14808,14.4,993,14299.2,17,0,12,0,1,0,1
14809,14.4,2000,28800,17,0,12,1,0,0,1
14810,14.4,1515,21816,17,0,12,0,1,0,1
14811,14.4,5509,79329.6,17,0,12,1,0,0,1
14812,14.1,141,1988.1,11,0,0,0,1,0,0
14813,14.1,250,3525,11,0,0,1,0,0,1
14814,14.1,845,11914.5,11,0,0,1,0,0,1
14815,14.1,1000,14100,11,0,0,1,0,0,1
14816,14.1,150,2115,11,0,0,0,1,0,1
14817,14.1,2090,29469,11,0,0,1,0,0,1
14818,14.1,60,846,11,0,0,0,1,0,1
14819,14.1,267,3764.7,11,0,0,1,0,0,1
14820,14.1,2220,31302,11,0,0,1,0,0,1
14821,14.1,500,7050,11,0,0,0,1,0,1
14822,14.1,67,944.7,11,0,0,0,1,0,1
14823,14.1,211,2975.1,11,0,0,1,0,0,1
14824,14.1,1379,19443.9,11,0,0,1,0,0,1
14825,14.1,1208,17032.8,11,0,0,0,1,0,1
14826,14.1,1262,17794.2,11,0,17,1,0,0,1
14827,14.1,2000,28200,11,1,41,1,0,0,1
14828,14.2,1374,19510.8,11,1,49,0,1,0,0
14829,14.05,933,13108.65,11,2,36,0,1,0,0
14830,14.05,1067,14991.35,11,2,36,1,0,0,1
14831,14.1,200,2820,11,3,7,0,1,0,0
14832,14.1,668,9418.8,11,4,3,1,0,0,1
14833,14.05,1000,14050,11,4,48,1,0,0,0
14834,14.1,4432,62491.2,11,4,57,1,0,0,0
14835,14.05,600,8430,11,5,7,0,1,0,0
14836,14.1,10000,141000,11,5,13,1,0,0,0
14837,14.1,9700,136770,11,5,13,0,1,0,1
14838,14.1,300,4230,11,5,13,0,1,0,1
14839,14.15,277,3919.55,11,5,27,0,1,0,0
14840,14.15,563,7966.45,11,5,32,1,0,0,1
14841,14.1,5000,70500,11,5,33,1,0,0,0
14842,14.15,563,7966.45,11,5,47,0,1,0,0
14843,14.05,4147,58265.35,11,5,57,1,0,0,0
14844,14.15,27,382.05,11,6,17,0,1,0,0
14845,14.05,2253,31654.65,11,6,18,1,0,0,0
14846,14,714,9996,11,7,25,0,1,0,0
14847,14,1000,14000,11,7,25,1,0,0,1
14848,14,4286,60004,11,7,25,1,0,0,1
14849,14.05,711,9989.55,11,7,49,0,1,0,0
14850,14.05,17,238.85,11,7,58,0,1,0,1
14851,14.05,1511,21229.55,11,8,13,1,0,0,1
14852,14,5714,79996,11,9,11,1,0,0,0
14853,14,100,1400,11,9,11,0,1,0,1
14854,14,1421,19894,11,9,11,1,0,0,1
14855,14,1000,14000,11,9,11,0,1,0,1
14856,14,4485,62790,11,9,39,1,0,0,1
14857,14,10,140,11,9,41,0,1,0,1
14858,14,215,3010,11,10,1,1,0,0,1
14859,14,496,6944,11,10,1,1,0,0,1
14860,14,4000,56000,11,10,20,1,0,0,1
14861,14,380,5320,11,10,55,0,1,0,1
14862,14,1066,14924,11,11,40,1,0,0,1
14863,14,934,13076,11,11,40,0,1,0,1
14864,14,208,2912,11,12,48,0,1,0,1
14865,14,208,2912,11,13,0,0,0,1,1
14866,14,360,5040,11,13,5,1,0,0,1
14867,14,2050,28700,11,13,11,1,0,0,1
14868,14,7000,98000,11,13,55,1,0,0,1
14869,14,400,5600,11,13,56,0,1,0,1
14870,14,675,9450,11,14,9,1,0,0,1
14871,14,2687,37618,11,14,42,1,0,0,1
14872,14,813,11382,11,14,42,0,1,0,1
14873,14,702,9828,11,14,50,0,1,0,1
14874,14,400,5600,11,14,50,0,1,0,1
14875,14,683,9562,11,15,14,1,0,0,1
14876,14,132,1848,11,15,14,0,1,0,1
14877,14.1,869,12252.9,11,15,16,1,0,0,0
14878,14.05,1908,26807.4,11,15,16,1,0,0,0
14879,14,1868,26152,11,15,24,0,1,0,0
14880,14,1000,14000,11,15,44,0,1,0,1
14881,14,300,4200,11,16,3,0,1,0,1
14882,14,832,11648,11,16,21,1,0,0,1
14883,14.1,500,7050,11,16,46,0,1,0,0
14884,14,1998,27972,11,17,2,1,0,0,0
14885,14,3002,42028,11,17,2,1,0,0,1
14886,14,569,7966,11,17,52,0,1,0,1
14887,14,1428,19992,11,17,52,1,0,0,1
14888,14,339,4746,11,18,32,0,1,0,1
14889,14,5164,72296,11,18,35,1,0,0,1
14890,14,8401,117614,11,18,35,1,0,0,1
14891,14,339,4746,11,18,51,0,1,0,1
14892,14,215,3010,11,19,1,0,1,0,1
14893,14,343,4802,11,19,1,1,0,0,1
14894,14,2000,28000,11,19,5,1,0,0,1
14895,14,103,1442,11,19,11,0,1,0,1
14896,14.05,395,5549.75,11,19,31,1,0,0,0
14897,14,256,3584,11,20,29,0,1,0,0
14898,14.05,1423,19993.15,11,20,36,1,0,0,0
14899,14,200,2800,11,20,40,0,1,0,0
14900,14,1956,27384,11,20,47,1,0,0,1
14901,14,44,616,11,20,47,0,1,0,1
14902,14.05,182,2557.1,11,21,24,1,0,0,0
14903,14.05,3318,46617.9,11,21,24,1,0,0,1
14904,14.05,210,2950.5,11,21,33,0,1,0,1
14905,14.05,571,8022.55,11,21,49,1,0,0,1
14906,14.05,2000,28100,11,22,0,1,0,0,1
14907,14.05,300,4215,11,22,3,0,1,0,1
14908,14.05,1,14.05,11,22,13,0,1,0,1
14909,14.05,1200,16860,11,22,18,1,0,0,1
14910,14.05,2400,33720,11,22,18,1,0,0,1
14911,14.1,2257,31823.7,11,22,51,0,1,0,0
14912,14.1,2743,38676.3,11,22,51,1,0,0,1
14913,14.1,720,10152,11,23,56,0,1,0,1
14914,14.05,1660,23323,11,26,10,1,0,0,0
14915,14.1,500,7050,11,26,56,0,1,0,0
14916,14.1,1063,14988.3,11,27,9,1,0,0,1
14917,14.1,350,4935,11,27,22,0,1,0,1
14918,14.1,1710,24111,11,27,28,1,0,0,1
14919,14.1,3000,42300,11,28,35,1,0,0,1
14920,14.1,2914,41087.4,11,28,35,0,1,0,1
14921,14.05,735,10326.75,11,28,36,0,1,0,0
14922,14.1,1249,17610.9,11,29,5,1,0,0,0
14923,14.1,851,11999.1,11,29,5,0,1,0,1
14924,14.1,751,10589.1,11,29,15,0,1,0,1
14925,14.1,1249,17610.9,11,29,15,1,0,0,1
14926,14.1,12721,179366.1,11,29,24,1,0,0,1
14927,14.1,1000,14100,11,29,24,0,1,0,1
14928,14.05,205,2880.25,11,29,50,0,1,0,0
14929,14.05,795,11169.75,11,29,50,1,0,0,1
14930,14.1,3000,42300,11,30,1,1,0,0,0
14931,14.15,570,8065.5,11,30,30,0,1,0,0
14932,14.15,1196,16923.4,11,30,30,1,0,0,1
14933,14.1,2000,28200,11,30,54,1,0,0,0
14934,14.1,3000,42300,11,30,54,1,0,0,1
14935,14.1,1000,14100,11,32,3,0,1,0,1
14936,14.15,1000,14150,11,32,30,1,0,0,0
14937,14.1,250,3525,11,32,31,0,1,0,0
14938,14.15,706,9989.9,11,32,46,1,0,0,0
14939,14.15,98,1386.7,11,33,26,0,1,0,1
14940,14.15,702,9933.3,11,33,26,1,0,0,1
14941,14.15,298,4216.7,11,33,29,0,1,0,1
14942,14.15,102,1443.3,11,33,29,0,1,0,1
14943,14.15,2000,28300,11,33,44,1,0,0,1
14944,14.15,4086,57816.9,11,34,23,1,0,0,1
14945,14.15,530,7499.5,11,34,48,0,1,0,1
14946,14.1,250,3525,11,35,8,0,1,0,0
14947,14.15,5000,70750,11,35,56,1,0,0,0
14948,14.15,1412,19979.8,11,36,25,0,1,0,1
14949,14.15,1000,14150,11,36,28,0,1,0,1
14950,14.15,608,8603.2,11,38,3,0,1,0,1
14951,14.15,870,12310.5,11,38,3,1,0,0,1
14952,14.15,1000,14150,11,39,25,1,0,0,1
14953,14.15,2000,28300,11,40,26,1,0,0,1
14954,14.2,10000,142000,11,42,21,1,0,0,0
14955,14.2,282,4004.4,11,42,21,0,1,0,1
14956,14.15,826,11687.9,11,44,27,1,0,0,0
14957,14.15,4393,62160.95,11,44,27,1,0,0,1
14958,14.2,700,9940,11,44,29,0,1,0,0
14959,14.25,3262,46483.5,11,44,36,1,0,0,0
14960,14.25,10000,142500,11,44,36,1,0,0,1
14961,14.25,1000,14250,11,44,36,0,1,0,1
14962,14.2,300,4260,11,45,41,0,1,0,0
14963,14.2,80,1136,11,47,30,0,1,0,1
14964,14.25,690,9832.5,11,48,34,1,0,0,0
14965,14.25,2105,29996.25,11,49,39,1,0,0,1
14966,14.2,13290,188718,11,49,47,1,0,0,0
14967,14.2,1690,23998,11,49,47,0,1,0,1
14968,14.2,20,284,11,49,47,0,1,0,1
