, PRECIO , VN , PxQ ,Mayor a 100K
49604,90.2,275,24805,0
49605,90.6,100,9060,0
49606,90.6,840,76104,1
49607,90.5,5,452.5,0
49608,90.5,331,29955.5,0
49609,90.5,160,14480,0
49610,90.65,150,13597.5,0
49611,90.65,55,4985.75,0
49612,90.2,86,7757.2,0
49613,90,344,30960,0
49614,90,111,9990,0
49615,90.05,35,3151.75,0
49616,90,1009,90810,1
49617,90,449,40410,0
49618,90.2,100,9020,0
49619,90.2,1930,174086,1
49620,90.6,400,36240,0
49621,90.05,190,17109.5,0
49622,90,65,5850,0
49623,90.2,70,6314,0
49624,90.5,63,5701.5,0
49625,90.5,50,4525,0
49626,90.5,200,18100,0
49627,90.6,5000,453000,1
49628,90.5,18,1629,0
49629,90.5,68,6154,0
49630,90.5,132,11946,0
49631,90.5,82,7421,0
49632,90.6,100,9060,0
49633,90.6,100,9060,0
49634,90.65,435,39432.75,0
49635,90.6,155,14043,0
49636,90.6,110,9966,0
49637,90.6,817,74020.2,1
49638,90.6,500,45300,0
49639,90.65,25,2266.25,0
49640,90.6,132,11959.2,0
49641,90.6,120,10872,0
49642,90.6,300,27180,0
49643,90.6,448,40588.8,0
49644,90.6,392,35515.2,0
49645,90.65,2608,236415.2,1
49646,90.6,22,1993.2,0
49647,90.6,20,1812,0
49648,90.6,54,4892.4,0
49649,90.1,64,5766.4,0
49650,90.1,221,19912.1,0
49651,90.6,100,9060,0
49652,90,1477,132930,1
49653,90,209,18810,0
49654,90.1,14,1261.4,0
49655,90,25,2250,0
49656,90.4,75,6780,0
49657,90,66,5940,0
49658,89.95,22,1978.9,0
49659,89.95,80,7196,0
49660,89.9,50,4495,0
49661,89.95,66,5936.7,0
49662,89.95,98,8815.1,0
49663,90,332,29880,0
49664,89.8,111,9967.8,0
49665,89.9,30,2697,0
49666,89.85,100,8985,0
49667,89.8,59,5298.2,0
49668,89.75,3,269.25,0
49669,89.75,97,8705.75,0
49670,89.75,100,8975,0
49671,89.75,23,2064.25,0
49672,89.75,668,59953,1
49673,89.75,144,12924,0
49674,89.75,22,1974.5,0
49675,89.75,233,20911.75,0
49676,89.75,267,23963.25,0
49677,89.7,100,8970,0
49678,89.7,100,8970,0
49679,89.75,13,1166.75,0
49680,89.65,50,4482.5,0
49681,89.7,400,35880,0
49682,89.5,124,11098,0
49683,89.55,55,4925.25,0
49684,89.65,5,448.25,0
49685,89.6,116,10393.6,0
49686,89.6,105,9408,0
49687,89.5,376,33652,0
49688,89,60,5340,0
49689,89,20,1780,0
49690,89.5,19,1700.5,0
49691,89.5,31,2774.5,0
49692,89,150,13350,0
49693,89,24,2136,0
49694,89,248,22072,0
49695,89,50,4450,0
49696,89,46,4094,0
49697,89,14,1246,0
49698,89,59,5251,0
49699,89,50,4450,0
49700,89,57,5073,0
49701,89,113,10057,0
49702,89.1,168,14968.8,0
49703,89,387,34443,0
49704,89,300,26700,0
49705,89,82,7298,0
49706,89,57,5073,0
49707,89,67,5963,0
49708,89,910,80990,1
49709,88.55,50,4427.5,0
49710,88.55,117,10360.35,0
49711,89,2000,178000,1
49712,88.55,27,2390.85,0
49713,88.55,73,6464.15,0
49714,88.6,100,8860,0
49715,88.55,100,8855,0
49716,88.6,100,8860,0
49717,88.6,250,22150,0
49718,88.55,223,19746.65,0
49719,88.5,2278,201603,1
49720,88.6,459,40667.4,0
49721,88.5,1677,148414.5,1
49722,88.5,500,44250,0
49723,88.5,250,22125,0
49724,88.4,100,8840,0
49725,88.2,395,34839,0
49726,88.4,123,10873.2,0
49727,88.4,69,6099.6,0
49728,88.9,235,20891.5,0
49729,88.9,2114,187934.6,1
49730,88.95,500,44475,0
49731,88.9,2651,235673.9,1
49732,88,45,3960,0
49733,88,15,1320,0
49734,88.95,426,37892.7,0
49735,88.5,74,6549,0
49736,88.95,54,4803.3,0
49737,89,446,39694,0
49738,89,40,3560,0
49739,88.9,150,13335,0
49740,88.8,60,5328,0
49741,88.2,47,4145.4,0
49742,88,110,9680,0
49743,88,98,8624,0
49744,88,142,12496,0
49745,88.2,477,42071.4,0
49746,88.5,200,17700,0
49747,89,111,9879,0
49748,88.95,112,9962.4,0
49749,88.75,120,10650,0
49750,88.75,115,10206.25,0
49751,88.75,55,4881.25,0
49752,88.75,15,1331.25,0
49753,89,340,30260,0
49754,90,250,22500,0
49755,90,50,4500,0
49756,90,61,5490,0
49757,90.2,217,19573.4,0
49758,90.2,200,18040,0
49759,90,300,27000,0
49760,90,366,32940,0
49761,90.2,83,7486.6,0
49762,90,300,27000,0
49763,90.2,125,11275,0
49764,90.2,200,18040,0
49765,90.2,200,18040,0
49766,90.2,200,18040,0
49767,90.2,300,27060,0
49768,90.2,845,76219,1
49769,90,219,19710,0
49770,89.8,50,4490,0
49771,89.8,500,44900,0
49772,89.8,50,4490,0
49773,89.65,100,8965,0
49774,88.75,37,3283.75,0
49775,88,46,4048,0
49776,88,10,880,0
49777,87.5,169,14787.5,0
49778,86.2,100,8620,0
49779,86.2,152,13102.4,0
49780,86.2,20,1724,0
49781,86.3,55,4746.5,0
49782,87.4,100,8740,0
49783,87.4,19,1660.6,0
49784,86.3,113,9751.9,0
49785,86.3,150,12945,0
49786,86.3,85,7335.5,0
49787,86.5,311,26901.5,0
49788,86.3,60,5178,0
49789,86.2,200,17240,0
49790,86.3,310,26753,0
49791,86.45,266,22995.7,0
49792,86.3,34,2934.2,0
49793,86.45,226,19537.7,0
49794,86.5,119,10293.5,0
49795,86.2,100,8620,0
49796,86.5,145,12542.5,0
49797,86.5,112,9688,0
49798,86.5,100,8650,0
49799,87.3,100,8730,0
49800,87.4,381,33299.4,0
49801,87.4,19,1660.6,0
49802,86.7,60,5202,0
49803,86.7,250,21675,0
49804,86.6,35,3031,0
49805,86.2,54,4654.8,0
49806,86.3,95,8198.5,0
49807,86.3,120,10356,0
49808,86.7,572,49592.4,0
49809,87,500,43500,0
49810,86.7,200,17340,0
49811,86.7,6,520.2,0
49812,86.7,607,52626.9,1
49813,86.4,150,12960,0
49814,86.4,98,8467.2,0
49815,86.6,112,9699.2,0
49816,86.6,300,25980,0
49817,86.6,220,19052,0
49818,86.6,180,15588,0
49819,86.4,50,4320,0
49820,86.4,2,172.8,0
49821,86.25,243,20958.75,0
49822,86.2,92,7930.4,0
49823,86.3,1000,86300,1
49824,86.25,115,9918.75,0
49825,86.25,668,57615,1
49826,86.3,300,25890,0
49827,86.25,62,5347.5,0
49828,86.25,270,23287.5,0
49829,86.2,20,1724,0
49830,86.2,167,14395.4,0
49831,86.2,313,26980.6,0
49832,86.2,96,8275.2,0
49833,86.2,250,21550,0
49834,86,300,25800,0
49835,86,17,1462,0
49836,86.2,1919,165417.8,1
49837,86,81,6966,0
49838,86,200,17200,0
49839,86,200,17200,0
49840,86,943,81098,1
49841,86,1000,86000,1
49842,86,75,6450,0
49843,86.1,124,10676.4,0
49844,86.4,334,28857.6,0
49845,86.25,42,3622.5,0
49846,86.4,195,16848,0
49847,86.2,50,4310,0
49848,86.2,500,43100,0
49849,86.2,200,17240,0
49850,86.15,200,17230,0
49851,86,5,430,0
49852,86.1,40,3444,0
49853,86.1,100,8610,0
49854,86.15,100,8615,0
49855,86,20,1720,0
49856,86,100,8600,0
49857,86,150,12900,0
49858,86.2,46,3965.2,0
49859,86.2,84,7240.8,0
49860,86.2,7,603.4,0
49861,86.2,407,35083.4,0
49862,86.2,173,14912.6,0
49863,86.2,250,21550,0
49864,86.2,200,17240,0
49865,86.2,125,10775,0
49866,86.2,500,43100,0
49867,86.2,500,43100,0
49868,86.2,2000,172400,1
49869,86.2,1000,86200,1
49870,86.2,150,12930,0
49871,86.1,150,12915,0
49872,86.2,300,25860,0
49873,86.2,500,43100,0
49874,86.2,250,21550,0
49875,86.2,800,68960,1
49876,86.2,300,25860,0
49877,86.2,450,38790,0
49878,86.2,188,16205.6,0
49879,86.2,312,26894.4,0
49880,86.2,12,1034.4,0
49881,86.2,188,16205.6,0
49882,86.2,2000,172400,1
49883,86.2,400,34480,0
49884,86.2,500,43100,0
49885,86.2,1000,86200,1
49886,86.2,230,19826,0
49887,86.2,2500,215500,1
49888,86.4,419,36201.6,0
49889,86.4,81,6998.4,0
49890,86.4,500,43200,0
49891,86.4,400,34560,0
49892,86.3,47,4056.1,0
49893,86.4,290,25056,0
49894,86.4,20000,1728000,1
49895,86.4,3200,276480,1
49896,86.4,23,1987.2,0
49897,86.4,120,10368,0
49898,86.4,544,47001.6,0
49899,86.3,3,258.9,0
49900,86.3,97,8371.1,0
49901,86.6,89,7707.4,0
49902,86.6,111,9612.6,0
49903,86.6,389,33687.4,0
49904,86.5,500,43250,0
49905,86.6,111,9612.6,0
49906,86.7,200,17340,0
49907,86.65,200,17330,0
49908,86.5,78,6747,0
49909,86.65,2000,173300,1
49910,86.65,522,45231.3,0
49911,86.4,80,6912,0
49912,86.65,118,10224.7,0
49913,86.4,760,65664,1
49914,86.4,250,21600,0
49915,86.4,500,43200,0
49916,86.4,12,1036.8,0
49917,86.3,7,604.1,0
49918,86.2,50,4310,0
49919,86.4,150,12960,0
49920,86.2,330,28446,0
49921,86.2,330,28446,0
49922,86.2,100,8620,0
49923,86.2,90,7758,0
49924,86.2,100,8620,0
49925,86.2,20,1724,0
49926,86.2,81,6982.2,0
49927,86.2,400,34480,0
49928,86.2,99,8533.8,0
49929,86.2,201,17326.2,0
49930,86.2,600,51720,1
49931,87.1,137,11932.7,0
49932,87,50,4350,0
49933,87.1,88,7664.8,0
49934,87.1,26,2264.6,0
49935,87,650,56550,1
49936,87,350,30450,0
49937,87.05,225,19586.25,0
49938,87.05,475,41348.75,0
49939,87.1,325,28307.5,0
49940,87.1,48,4180.8,0
49941,87.1,2,174.2,0
49942,87,10,870,0
49943,87.1,160,13936,0
49944,87.1,124,10800.4,0
49945,87.1,442,38498.2,0
49946,87,58,5046,0
49947,87.25,46,4013.5,0
49948,87,259,22533,0
49949,87,172,14964,0
49950,87,70,6090,0
49951,86.9,50,4345,0
49952,87,550,47850,0
49953,86.35,126,10880.1,0
49954,87,299,26013,0
49955,87,35,3045,0
49956,87,356,30972,0
49957,87,10,870,0
49958,86.95,160,13912,0
49959,86.95,250,21737.5,0
49960,86.35,174,15024.9,0
49961,86.2,399,34393.8,0
49962,86,99,8514,0
49963,86,500,43000,0
49964,86.4,2000,172800,1
49965,86.5,118,10207,0
49966,86.4,250,21600,0
49967,86,1,86,0
49968,86,400,34400,0
49969,86,200,17200,0
49970,85.6,120,10272,0
49971,85.6,327,27991.2,0
49972,85.6,257,21999.2,0
49973,85.6,150,12840,0
49974,85.5,200,17100,0
49975,85.05,300,25515,0
49976,85.1,327,27827.7,0
49977,85.1,100,8510,0
49978,85.1,84,7148.4,0
49979,85.1,194,16509.4,0
49980,85.2,41,3493.2,0
49981,85.1,54,4595.4,0
49982,85.1,146,12424.6,0
49983,85.05,200,17010,0
49984,85.05,150,12757.5,0
49985,85.1,700,59570,1
49986,85.1,469,39911.9,0
49987,85.1,500,42550,0
49988,85.1,31,2638.1,0
49989,85.1,359,30550.9,0
49990,85.2,58,4941.6,0
49991,85.4,300,25620,0
49992,85.4,62,5294.8,0
49993,85.5,150,12825,0
49994,85.4,59,5038.6,0
49995,85.5,420,35910,0
49996,85.1,141,11999.1,0
49997,85.5,211,18040.5,0
49998,85.1,319,27146.9,0
49999,85.7,310,26567,0
50000,85.6,400,34240,0
50001,85.6,200,17120,0
50002,85.6,73,6248.8,0
50003,85.3,100,8530,0
50004,85.2,678,57765.6,1
50005,85.25,72,6138,0
50006,85.6,50,4280,0
50007,85.2,60,5112,0
50008,85.2,12,1022.4,0
50009,85.2,450,38340,0
50010,85.05,500,42525,0
50011,85.1,531,45188.1,0
50012,85,80,6800,0
50013,85,100,8500,0
50014,85,87,7395,0
50015,85,500,42500,0
50016,85,120,10200,0
50017,85,380,32300,0
50018,85.05,73,6208.65,0
50019,85,27,2295,0
50020,85,120,10200,0
50021,85.5,120,10260,0
50022,85.05,108,9185.4,0
50023,85,73,6205,0
50024,85,250,21250,0
50025,85.35,500,42675,0
50026,85.35,500,42675,0
50027,85.25,463,39470.75,0
50028,85.3,37,3156.1,0
50029,85.25,37,3154.25,0
50030,85.25,140,11935,0
50031,85.25,500,42625,0
50032,85.25,1,85.25,0
50033,85.25,99,8439.75,0
50034,85,1000,85000,1
50035,85,99,8415,0
50036,85.1,200,17020,0
50037,85.25,400,34100,0
50038,85.25,500,42625,0
50039,85.25,500,42625,0
50040,85.25,500,42625,0
50041,85.25,500,42625,0
50042,85.25,461,39300.25,0
50043,85.25,190,16197.5,0
50044,85.25,100,8525,0
50045,85,1000,85000,1
50046,85.25,1000,85250,1
50047,85.1,381,32423.1,0
50048,85.25,23,1960.75,0
50049,85.25,347,29581.75,0
50050,85.25,570,48592.5,0
50051,85.25,19,1619.75,0
50052,85.25,40,3410,0
50053,85.25,834,71098.5,1
50054,85.25,626,53366.5,1
50055,85.25,500,42625,0
50056,85.25,1500,127875,1
50057,85.25,1500,127875,1
50058,85.25,500,42625,0
50059,85.25,150,12787.5,0
50060,85.25,13,1108.25,0
50061,85.25,73,6223.25,0
50062,85.25,59,5029.75,0
50063,85.25,428,36487,0
50064,85.25,100,8525,0
50065,85.1,265,22551.5,0
50066,85,235,19975,0
50067,85.1,250,21275,0
50068,85,250,21250,0
50069,85,100,8500,0
50070,85.2,3,255.6,0
50071,85.2,751,63985.2,1
50072,85.25,41,3495.25,0
50073,85.25,459,39129.75,0
50074,85.25,1415,120628.75,1
50075,85.25,126,10741.5,0
50076,85.25,500,42625,0
50077,85.25,1000,85250,1
50078,86,1643,141298,1
50079,86,100,8600,0
50080,86,50,4300,0
50081,86,500,43000,0
50082,85.25,2500,213125,1
50083,85.25,500,42625,0
50084,85.25,8,682,0
50085,85.25,65,5541.25,0
50086,85.5,57,4873.5,0
50087,85.5,20,1710,0
50088,85.5,100,8550,0
50089,85.5,40,3420,0
50090,85.5,23,1966.5,0
50091,85.5,9,769.5,0
50092,85.7,91,7798.7,0
50093,85.5,183,15646.5,0
50094,85.25,50,4262.5,0
50095,85.25,88,7502,0
50096,85,12,1020,0
50097,85.25,25,2131.25,0
50098,85.15,352,29972.8,0
50099,85.1,50,4255,0
50100,85,388,32980,0
50101,85,100,8500,0
50102,85,200,17000,0
50103,84.3,59,4973.7,0
50104,84.3,50,4215,0
50105,84.3,200,16860,0
50106,84.5,200,16900,0
50107,84.3,35,2950.5,0
50108,84.5,293,24758.5,0
50109,84.2,413,34774.6,0
50110,84.3,71,5985.3,0
50111,84.3,200,16860,0
50112,84.2,121,10188.2,0
50113,84.1,317,26659.7,0
50114,84.5,95,8027.5,0
50115,84.5,255,21547.5,0
50116,84.5,4,338,0
50117,84.2,100,8420,0
50118,84.5,150,12675,0
50119,84.4,100,8440,0
50120,84.5,202,17069,0
50121,84.5,98,8281,0
50122,84.4,100,8440,0
50123,84.1,167,14044.7,0
50124,84.4,94,7933.6,0
50125,84.35,214,18050.9,0
50126,84.1,16,1345.6,0
50127,84,300,25200,0
50128,84,238,19992,0
50129,83.5,500,41750,0
50130,83.5,283,23630.5,0
50131,83.05,500,41525,0
50132,83,16,1328,0
50133,83,250,20750,0
50134,83,51,4233,0
50135,82.5,51,4207.5,0
50136,83,109,9047,0
50137,83,1,83,0
50138,83,34,2822,0
50139,83,200,16600,0
50140,83,600,49800,0
50141,83,1000,83000,1
50142,83,326,27058,0
50143,83,155,12865,0
50144,83,50,4150,0
50145,83,84,6972,0
50146,83,366,30378,0
50147,83.45,8,667.6,0
50148,83.1,25,2077.5,0
50149,83.15,75,6236.25,0
50150,83.1,200,16620,0
50151,83.4,117,9757.8,0
50152,83,29,2407,0
50153,83,534,44322,0
50154,83.1,16,1329.6,0
50155,83.1,35,2908.5,0
50156,83.05,23,1910.15,0
50157,83.1,190,15789,0
50158,83.05,650,53982.5,1
50159,83,250,20750,0
50160,83.05,109,9052.45,0
50161,83,400,33200,0
50162,82.9,204,16911.6,0
50163,82.95,96,7963.2,0
50164,82.9,96,7958.4,0
50165,82.9,96,7958.4,0
50166,83,500,41500,0
50167,82.7,200,16540,0
50168,83,79,6557,0
50169,83,400,33200,0
50170,83.1,50,4155,0
50171,83,21,1743,0
50172,83,237,19671,0
50173,83,242,20086,0
50174,83,49,4067,0
50175,83.1,210,17451,0
50176,83.2,6,499.2,0
50177,83.3,300,24990,0
50178,83.2,84,6988.8,0
50179,83.2,31,2579.2,0
50180,83.3,30,2499,0
50181,83.4,339,28272.6,0
50182,83.4,500,41700,0
50183,83.4,430,35862,0
50184,83.4,44,3669.6,0
50185,83.4,26,2168.4,0
50186,83.25,448,37296,0
50187,83,120,9960,0
50188,83,2,166,0
50189,83.1,80,6648,0
50190,83.25,2000,166500,1
50191,83.1,213,17700.3,0
50192,83.1,18,1495.8,0
50193,83.25,402,33466.5,0
50194,83.4,74,6171.6,0
50195,83.5,510,42585,0
50196,83.4,190,15846,0
50197,83.85,200,16770,0
50198,83.9,198,16612.2,0
50199,83.6,48,4012.8,0
50200,84,149,12516,0
50201,84,500,42000,0
50202,84,100,8400,0
50203,83.9,251,21058.9,0
50204,84,96,8064,0
50205,84.2,100,8420,0
50206,84.2,70,5894,0
50207,84.2,1,84.2,0
50208,84.2,131,11030.2,0
50209,84.2,99,8335.8,0
50210,84.2,137,11535.4,0
50211,84.5,39,3295.5,0
50212,84.9,400,33960,0
50213,84.3,91,7671.3,0
50214,84.35,200,16870,0
50215,84.25,200,16850,0
50216,84.2,9,757.8,0
50217,84.7,140,11858,0
50218,84.7,110,9317,0
50219,84.7,9,762.3,0
50220,84.7,30,2541,0
50221,84.7,150,12705,0
50222,84.7,200,16940,0
50223,84.7,170,14399,0
50224,84.75,100,8475,0
50225,84.75,117,9915.75,0
50226,84.75,18,1525.5,0
50227,84.7,100,8470,0
50228,85,28,2380,0
50229,85,72,6120,0
50230,85,588,49980,0
50231,85,177,15045,0
50232,85,50,4250,0
50233,82.5,54,4455,0
50234,84.6,250,21150,0
50235,84.7,45,3811.5,0
50236,84.7,283,23970.1,0
50237,84.7,36,3049.2,0
50238,85,774,65790,1
50239,84.5,46,3887,0
50240,84.5,59,4985.5,0
50241,84.5,120,10140,0
50242,84.5,605,51122.5,1
50243,84.5,291,24589.5,0
50244,84.5,291,24589.5,0
50245,84.5,9,760.5,0
50246,84.5,133,11238.5,0
50247,84.2,60,5052,0
50248,84.5,51,4309.5,0
50249,84.5,8,676,0
50250,84.25,200,16850,0
50251,84.25,792,66726,1
50252,84.25,49,4128.25,0
50253,84.3,100,8430,0
50254,85,241,20485,0
50255,85,200,17000,0
50256,85,59,5015,0
50257,85,23,1955,0
50258,85,165,14025,0
50259,84.95,82,6965.9,0
50260,84.95,47,3992.65,0
50261,84.95,418,35509.1,0
50262,84.95,105,8919.75,0
50263,84.5,41,3464.5,0
50264,84.9,79,6707.1,0
50265,84.9,6,509.4,0
50266,84.9,74,6282.6,0
50267,84.9,161,13668.9,0
50268,84.95,50,4247.5,0
50269,84.9,65,5518.5,0
50270,84.95,179,15206.05,0
50271,84.95,181,15375.95,0
50272,84.95,119,10109.05,0
50273,84.6,220,18612,0
50274,84.6,30,2538,0
50275,84.6,340,28764,0
50276,84.6,40,3384,0
50277,84.65,10,846.5,0
50278,84.5,60,5070,0
50279,84.5,240,20280,0
50280,84.95,19,1614.05,0
50281,84.95,98,8325.1,0
50282,84.95,50,4247.5,0
50283,84.95,52,4417.4,0
50284,85,84,7140,0
50285,85,33,2805,0
50286,85,60,5100,0
50287,85,23,1955,0
50288,84.5,300,25350,0
50289,84.55,106,8962.3,0
50290,84.5,1006,85007,1
50291,84.5,355,29997.5,0
50292,84.5,295,24927.5,0
50293,84.5,219,18505.5,0
50294,84.5,281,23744.5,0
50295,84.25,159,13395.75,0
50296,84.2,1041,87652.2,1
50297,84.2,35,2947,0
50298,84.2,211,17766.2,0
50299,84.5,152,12844,0
50300,84.5,208,17576,0
50301,84.5,147,12421.5,0
50302,84.25,25,2106.25,0
50303,84.25,225,18956.25,0
50304,84.2,1,84.2,0
50305,84.25,20,1685,0
50306,84.2,61,5136.2,0
50307,84.2,39,3283.8,0
50308,84.2,137,11535.4,0
50309,84.2,24,2020.8,0
50310,84.25,255,21483.75,0
50311,84.25,245,20641.25,0
50312,84,2000,168000,1
50313,84,69,5796,0
50314,84,40,3360,0
50315,84,150,12600,0
50316,84.3,482,40632.6,0
50317,84.25,18,1516.5,0
50318,84.3,18,1517.4,0
50319,84.5,50,4225,0
50320,84.5,98,8281,0
50321,84.35,213,17966.55,0
50322,84.3,500,42150,0
50323,84.2,800,67360,1
50324,84.2,70,5894,0
50325,84.2,750,63150,1
50326,84.2,101,8504.2,0
50327,84.2,377,31743.4,0
50328,84.2,522,43952.4,0
50329,84.1,500,42050,0
50330,84.1,115,9671.5,0
50331,84.1,58,4877.8,0
50332,84,10,840,0
50333,84.1,55,4625.5,0
50334,84,35,2940,0
50335,84.1,85,7148.5,0
50336,84.1,135,11353.5,0
50337,84.1,170,14297,0
50338,84.1,113,9503.3,0
50339,84.1,250,21025,0
50340,84.1,185,15558.5,0
50341,84.1,2450,206045,1
50342,84.3,117,9863.1,0
50343,84.3,19,1601.7,0
50344,84.4,88,7427.2,0
50345,84.4,42,3544.8,0
50346,84.4,145,12238,0
50347,84.5,35,2957.5,0
50348,84.5,60,5070,0
50349,84.5,55,4647.5,0
50350,84.5,30,2535,0
50351,84.6,500,42300,0
50352,84.6,172,14551.2,0
50353,84.55,100,8455,0
50354,84.5,28,2366,0
50355,84.9,94,7980.6,0
50356,84.9,26,2207.4,0
50357,84.9,13,1103.7,0
50358,84.9,20,1698,0
50359,84.9,37,3141.3,0
50360,84.95,443,37632.85,0
50361,84.95,54,4587.3,0
50362,84.95,32,2718.4,0
50363,84.95,3,254.85,0
50364,84.9,59,5009.1,0
50365,84.95,67,5691.65,0
50366,84.95,168,14271.6,0
50367,84.95,300,25485,0
50368,84.95,112,9514.4,0
50369,84.95,300,25485,0
50370,84.95,33,2803.35,0
50371,85,250,21250,0
50372,85,650,55250,1
50373,85.25,200,17050,0
50374,85.25,92,7843,0
50375,85.25,500,42625,0
50376,85.25,500,42625,0
50377,85.25,500,42625,0
50378,85.25,500,42625,0
50379,85.4,200,17080,0
50380,85.3,200,17060,0
50381,85.25,239,20374.75,0
50382,85.5,200,17100,0
50383,85.6,20,1712,0
50384,85.5,48,4104,0
50385,85.5,92,7866,0
50386,85.2,50,4260,0
50387,85,24,2040,0
50388,85.3,10,853,0
50389,85,1000,85000,1
50390,85,600,51000,1
50391,85,50,4250,0
50392,85,30,2550,0
50393,85,1029,87465,1
50394,85,351,29835,0
50395,85,26,2210,0
50396,85,25,2125,0
50397,85,40,3400,0
50398,85,1000,85000,1
50399,85,150,12750,0
50400,85,75,6375,0
50401,85,945,80325,1
50402,85,1055,89675,1
50403,85.1,500,42550,0
50404,85,38,3230,0
50405,85,138,11730,0
50406,84.9,250,21225,0
50407,84.9,85,7216.5,0
50408,84.9,15,1273.5,0
50409,84.85,3385,287217.25,1
50410,84.95,500,42475,0
50411,84.95,2500,212375,1
50412,84.85,15,1272.75,0
50413,84.65,85,7195.25,0
50414,84.65,30,2539.5,0
50415,84.75,2000,169500,1
50416,84.75,5000,423750,1
50417,84.65,1000,84650,1
50418,84.65,1000,84650,1
50419,84.65,1000,84650,1
50420,84.7,500,42350,0
50421,84.65,98,8295.7,0
50422,84.55,133,11245.15,0
50423,84.65,97,8211.05,0
50424,84.55,332,28070.6,0
50425,84.3,600,50580,1
50426,84.3,250,21075,0
50427,84.3,350,29505,0
50428,84.2,500,42100,0
50429,84,83,6972,0
50430,83.5,2,167,0
50431,83.7,500,41850,0
50432,84,60,5040,0
50433,84,200,16800,0
50434,84,200,16800,0
50435,84,400,33600,0
50436,85,100,8500,0
50437,84,500,42000,0
50438,83.7,50,4185,0
50439,84,240,20160,0
50440,84.05,233,19583.65,0
50441,84.05,67,5631.35,0
50442,84,45,3780,0
50443,84.5,59,4985.5,0
50444,84.5,191,16139.5,0
50445,84.5,300,25350,0
50446,84.95,300,25485,0
50447,85,200,17000,0
50448,84.95,58,4927.1,0
50449,85,42,3570,0
50450,85,70,5950,0
50451,84.6,95,8037,0
50452,84.6,15,1269,0
50453,84.6,100,8460,0
50454,84.6,500,42300,0
50455,84.6,114,9644.4,0
50456,84,72,6048,0
50457,84,100,8400,0
50458,84,200,16800,0
50459,84,128,10752,0
50460,84,136,11424,0
50461,85,20,1700,0
50462,84,36,3024,0
50463,84,64,5376,0
50464,84.9,200,16980,0
50465,84.9,300,25470,0
50466,85,132,11220,0
50467,85,68,5780,0
50468,85,260,22100,0
50469,85,25,2125,0
50470,85,150,12750,0
50471,85,168,14280,0
50472,85,140,11900,0
50473,85,257,21845,0
50474,85,290,24650,0
50475,85,38,3230,0
50476,85.3,500,42650,0
50477,86,2200,189200,1
50478,86,600,51600,1
50479,86,400,34400,0
50480,86,33,2838,0
50481,86,300,25800,0
50482,86,78,6708,0
50483,86.2,500,43100,0
50484,86,502,43172,0
50485,86.4,500,43200,0
50486,86.5,211,18251.5,0
50487,86.5,600,51900,1
50488,86.5,26,2249,0
50489,86.5,274,23701,0
50490,86.6,138,11950.8,0
50491,86.6,362,31349.2,0
50492,86.6,138,11950.8,0
50493,86.5,750,64875,1
50494,86.6,2862,247849.2,1
50495,86.5,224,19376,0
50496,86.5,76,6574,0
50497,86.8,100,8680,0
50498,86.8,400,34720,0
50499,86.75,500,43375,0
50500,86.75,229,19865.75,0
50501,86.6,171,14808.6,0
50502,86.8,1900,164920,1
50503,86.95,200,17390,0
50504,87,64,5568,0
50505,87,165,14355,0
50506,87,1000,87000,1
50507,87,250,21750,0
50508,87,85,7395,0
50509,87.5,250,21875,0
50510,87.5,679,59412.5,1
50511,87.5,300,26250,0
50512,87,150,13050,0
50513,87,75,6525,0
50514,87,296,25752,0
50515,87.35,50,4367.5,0
50516,87.4,3,262.2,0
50517,87.4,47,4107.8,0
50518,87.5,1453,127137.5,1
50519,87.5,28,2450,0
50520,87.5,47,4112.5,0
50521,87.5,72,6300,0
50522,87.5,250,21875,0
50523,87.5,50,4375,0
50524,87.7,400,35080,0
50525,87.8,500,43900,0
50526,87.7,100,8770,0
50527,87.9,103,9053.7,0
50528,87.9,1300,114270,1
50529,87.9,800,70320,1
50530,88,282,24816,0
50531,88,1000,88000,1
50532,88.55,104,9209.2,0
50533,88.25,600,52950,1
50534,88.55,128,11334.4,0
50535,89,250,22250,0
50536,88.55,68,6021.4,0
50537,89,132,11748,0
50538,88.75,468,41535,0
50539,88.8,1000,88800,1
50540,88.9,400,35560,0
50541,89.4,50,4470,0
50542,88.9,100,8890,0
50543,88.9,100,8890,0
50544,89,500,44500,0
50545,89,1500,133500,1
50546,89,500,44500,0
50547,89,280,24920,0
50548,88.75,250,22187.5,0
50549,89,33,2937,0
50550,88.95,138,12275.1,0
50551,88.95,437,38871.15,0
50552,88.95,125,11118.75,0
50553,88.9,63,5600.7,0
50554,88.9,255,22669.5,0
50555,88.9,1300,115570,1
50556,88.9,1500,133350,1
50557,88.9,1000,88900,1
50558,88.9,123,10934.7,0
50559,88.95,300,26685,0
50560,88.95,700,62265,1
50561,89,50,4450,0
50562,89,1137,101193,1
50563,89,1300,115700,1
50564,89,63,5607,0
50565,89,74,6586,0
50566,89,18,1602,0
50567,89,8,712,0
50568,89,4,356,0
50569,89,1500,133500,1
50570,89,70,6230,0
50571,89,1300,115700,1
50572,89,108,9612,0
50573,89,117,10413,0
50574,89,1353,120417,1
50575,89,200,17800,0
50576,89,122,10858,0
50577,89,38,3382,0
50578,89,454,40406,0
50579,89,96,8544,0
50580,89,169,15041,0
50581,89.05,560,49868,0
50582,89,490,43610,0
