, PRECIO , VN , PxQ 
41920,88.90,67.00,5956.30
41921,88.80,31.00,2752.80
41922,88.55,84.00,7438.20
41923,88.50,100.00,8850.00
41924,88.50,130.00,11505.00
41925,88.50,335.00,29647.50
41926,88.80,69.00,6127.20
41927,88.60,282.00,24985.20
41928,88.50,100.00,8850.00
41929,88.50,10.00,885.00
41930,88.50,100.00,8850.00
41931,88.50,80.00,7080.00
41932,88.50,150.00,13275.00
41933,88.50,110.00,9735.00
41934,88.50,200.00,17700.00
41935,88.30,300.00,26490.00
41936,88.30,50.00,4415.00
41937,88.30,875.00,77262.50
41938,88.30,257.00,22693.10
41939,88.10,200.00,17620.00
41940,88.10,112.00,9867.20
41941,88.10,69.00,6078.90
41942,88.30,214.00,18896.20
41943,88.05,113.00,9949.65
41944,88.30,84.00,7417.20
41945,88.30,169.00,14922.70
41946,88.00,665.00,58520.00
41947,88.00,300.00,26400.00
41948,88.00,35.00,3080.00
41949,87.95,500.00,43975.00
41950,87.95,317.00,27880.15
41951,87.50,28.00,2450.00
41952,87.40,120.00,10488.00
41953,87.50,1142.00,99925.00
41954,86.50,200.00,17300.00
41955,86.50,240.00,20760.00
41956,86.35,2.00,172.70
41957,86.35,229.00,19774.15
41958,86.00,209.00,17974.00
41959,86.00,58.00,4988.00
41960,86.35,2.00,172.70
41961,86.35,100.00,8635.00
41962,86.35,148.00,12779.80
41963,86.75,171.00,14834.25
41964,86.75,252.00,21861.00
41965,87.00,126.00,10962.00
41966,87.00,589.00,51243.00
41967,87.00,874.00,76038.00
41968,87.00,146.00,12702.00
41969,87.00,170.00,14790.00
41970,87.00,5.00,435.00
41971,87.00,28.00,2436.00
41972,86.95,23.00,1999.85
41973,86.75,4.00,347.00
41974,86.75,440.00,38170.00
41975,86.75,56.00,4858.00
41976,86.90,457.00,39713.30
41977,86.95,19.00,1652.05
41978,86.90,43.00,3736.70
41979,86.95,515.00,44779.25
41980,86.80,172.00,14929.60
41981,86.75,100.00,8675.00
41982,86.75,105.00,9108.75
41983,86.60,80.00,6928.00
41984,86.90,300.00,26070.00
41985,86.90,87.00,7560.30
41986,86.90,8.00,695.20
41987,86.90,138.00,11992.20
41988,86.90,168.00,14599.20
41989,86.90,57.00,4953.30
41990,86.90,35.00,3041.50
41991,86.90,70.00,6083.00
41992,86.90,300.00,26070.00
41993,86.90,232.00,20160.80
41994,86.90,220.00,19118.00
41995,86.90,50.00,4345.00
41996,86.90,210.00,18249.00
41997,86.90,1000.00,86900.00
41998,86.90,20.00,1738.00
41999,86.95,100.00,8695.00
42000,86.95,115.00,9999.25
42001,86.95,62.00,5390.90
42002,86.90,38.00,3302.20
42003,86.80,500.00,43400.00
42004,86.70,82.00,7109.40
42005,86.70,33.00,2861.10
42006,86.65,250.00,21662.50
42007,86.65,150.00,12997.50
42008,86.70,54.00,4681.80
42009,86.60,900.00,77940.00
42010,86.65,1100.00,95315.00
42011,86.65,100.00,8665.00
42012,86.65,100.00,8665.00
42013,86.65,11.00,953.15
42014,86.80,500.00,43400.00
42015,86.65,10.00,866.50
42016,86.90,38.00,3302.20
42017,86.90,962.00,83597.80
42018,86.90,71.00,6169.90
42019,86.90,29.00,2520.10
42020,86.90,1146.00,99587.40
42021,86.90,854.00,74212.60
42022,86.80,646.00,56072.80
42023,86.80,1194.00,103639.20
42024,86.80,280.00,24304.00
42025,86.80,26.00,2256.80
42026,86.80,200.00,17360.00
42027,86.90,500.00,43450.00
42028,86.90,100.00,8690.00
42029,86.90,136.00,11818.40
42030,86.90,28.00,2433.20
42031,86.90,36.00,3128.40
42032,87.00,100.00,8700.00
42033,87.00,40.00,3480.00
42034,87.00,45.00,3915.00
42035,87.00,305.00,26535.00
42036,86.80,4.00,347.20
42037,86.85,438.00,38040.30
42038,86.85,200.00,17370.00
42039,86.90,120.00,10428.00
42040,86.85,14.00,1215.90
42041,86.85,1700.00,147645.00
42042,86.60,254.00,21996.40
42043,86.60,1000.00,86600.00
42044,86.55,500.00,43275.00
42045,86.50,350.00,30275.00
42046,86.50,396.00,34254.00
42047,86.50,104.00,8996.00
42048,86.50,2.00,173.00
42049,86.40,250.00,21600.00
42050,86.40,250.00,21600.00
42051,86.35,60.00,5181.00
42052,86.35,336.00,29013.60
42053,86.35,116.00,10016.60
42054,86.35,97.00,8375.95
42055,86.35,300.00,25905.00
42056,86.35,182.00,15715.70
42057,86.35,100.00,8635.00
42058,86.35,229.00,19774.15
42059,86.35,171.00,14765.85
42060,86.35,100.00,8635.00
42061,86.40,111.00,9590.40
42062,86.35,229.00,19774.15
42063,86.15,700.00,60305.00
42064,86.15,200.00,17230.00
42065,86.30,290.00,25027.00
42066,86.15,800.00,68920.00
42067,86.10,2000.00,172200.00
42068,86.00,148.00,12728.00
42069,86.05,100.00,8605.00
42070,86.00,263.00,22618.00
42071,86.00,137.00,11782.00
42072,86.00,11.00,946.00
42073,86.00,95.00,8170.00
42074,86.00,1000.00,86000.00
42075,85.95,54.00,4641.30
42076,85.95,46.00,3953.70
42077,85.95,60.00,5157.00
42078,86.00,100.00,8600.00
42079,86.00,500.00,43000.00
42080,86.00,1410.00,121260.00
42081,86.00,100.00,8600.00
42082,86.00,50.00,4300.00
42083,85.95,40.00,3438.00
42084,86.00,350.00,30100.00
42085,86.00,500.00,43000.00
42086,85.20,769.00,65518.80
42087,85.20,581.00,49501.20
42088,85.20,232.00,19766.40
42089,85.20,349.00,29734.80
42090,85.20,58.00,4941.60
42091,85.20,17.00,1448.40
42092,86.00,40.00,3440.00
42093,86.00,2.00,172.00
42094,86.00,58.00,4988.00
42095,86.00,95.00,8170.00
42096,86.45,425.00,36741.25
42097,86.45,60.00,5187.00
42098,86.45,50.00,4322.50
42099,86.45,57.00,4927.65
42100,86.45,177.00,15301.65
42101,86.45,238.00,20575.10
42102,86.50,300.00,25950.00
42103,86.50,38.00,3287.00
42104,87.00,80.00,6960.00
42105,87.00,478.00,41586.00
42106,86.45,180.00,15561.00
42107,87.00,75.00,6525.00
42108,87.00,50.00,4350.00
42109,87.00,5.00,435.00
42110,87.00,12.00,1044.00
42111,87.00,2.00,174.00
42112,87.05,69.00,6006.45
42113,87.05,33.00,2872.65
42114,87.00,35.00,3045.00
42115,86.50,200.00,17300.00
42116,87.00,115.00,10005.00
42117,87.00,48.00,4176.00
42118,87.00,68.00,5916.00
42119,87.00,62.00,5394.00
42120,87.00,168.00,14616.00
42121,86.95,114.00,9912.30
42122,86.95,50.00,4347.50
42123,86.50,100.00,8650.00
42124,86.90,60.00,5214.00
42125,86.50,26.00,2249.00
42126,86.50,100.00,8650.00
42127,86.50,231.00,19981.50
42128,86.50,143.00,12369.50
42129,86.50,115.00,9947.50
42130,86.50,160.00,13840.00
42131,86.50,350.00,30275.00
42132,86.50,65.00,5622.50
42133,86.50,585.00,50602.50
42134,86.50,580.00,50170.00
42135,86.50,10.00,865.00
42136,86.50,20.00,1730.00
42137,86.45,1000.00,86450.00
42138,86.45,51.00,4408.95
42139,86.40,30.00,2592.00
42140,86.40,2000.00,172800.00
42141,86.40,46.00,3974.40
42142,86.10,465.00,40036.50
42143,86.15,50.00,4307.50
42144,86.00,575.00,49450.00
42145,86.05,300.00,25815.00
42146,86.00,232.00,19952.00
42147,86.00,1000.00,86000.00
42148,86.00,300.00,25800.00
42149,86.00,78.00,6708.00
42150,86.00,165.00,14190.00
42151,86.00,22.00,1892.00
42152,86.00,105.00,9030.00
42153,86.00,195.00,16770.00
42154,86.30,90.00,7767.00
42155,86.05,148.00,12735.40
42156,86.20,100.00,8620.00
42157,86.05,52.00,4474.60
42158,86.05,148.00,12735.40
42159,86.05,581.00,49995.05
42160,86.05,21.00,1807.05
42161,86.30,228.00,19676.40
42162,86.30,399.00,34433.70
42163,86.30,7.00,604.10
42164,86.30,94.00,8112.20
42165,86.30,601.00,51866.30
42166,86.30,29.00,2502.70
42167,86.30,377.00,32535.10
42168,86.30,623.00,53764.90
42169,86.30,377.00,32535.10
42170,86.30,250.00,21575.00
42171,86.30,373.00,32189.90
42172,86.40,20.00,1728.00
42173,86.00,181.00,15566.00
42174,86.10,104.00,8954.40
42175,86.05,265.00,22803.25
42176,86.05,181.00,15575.05
42177,86.10,78.00,6715.80
42178,86.30,100.00,8630.00
42179,86.30,23.00,1984.90
42180,86.30,27.00,2330.10
42181,86.30,12.00,1035.60
42182,86.30,23.00,1984.90
42183,86.30,442.00,38144.60
42184,86.40,58.00,5011.20
42185,86.35,231.00,19946.85
42186,86.35,769.00,66403.15
42187,86.35,81.00,6994.35
42188,86.35,115.00,9930.25
42189,86.30,92.00,7939.60
42190,86.30,8.00,690.40
42191,86.35,226.00,19515.10
42192,86.30,48.00,4142.40
42193,86.35,304.00,26250.40
42194,86.35,200.00,17270.00
42195,86.35,289.00,24955.15
42196,86.35,15.00,1295.25
42197,86.35,270.00,23314.50
42198,86.35,500.00,43175.00
42199,86.40,196.00,16934.40
42200,86.40,570.00,49248.00
42201,86.40,10000.00,864000.00
42202,86.35,130.00,11225.50
42203,86.40,583.00,50371.20
42204,86.40,1878.00,162259.20
42205,86.40,50.00,4320.00
42206,86.90,100.00,8690.00
42207,86.90,1597.00,138779.30
42208,86.95,922.00,80167.90
42209,86.95,1002.00,87123.90
42210,86.95,68.00,5912.60
42211,87.00,82.00,7134.00
42212,87.00,10.00,870.00
42213,87.00,100.00,8700.00
42214,87.00,1300.00,113100.00
42215,87.00,290.00,25230.00
42216,87.05,57.00,4961.85
42217,88.00,20.00,1760.00
42218,88.00,80.00,7040.00
42219,88.00,240.00,21120.00
42220,88.00,500.00,44000.00
42221,88.00,50.00,4400.00
42222,88.00,390.00,34320.00
42223,88.00,500.00,44000.00
42224,88.00,110.00,9680.00
42225,88.00,56.00,4928.00
42226,87.80,1000.00,87800.00
42227,88.00,54.00,4752.00
42228,88.50,113.00,10000.50
42229,88.50,110.00,9735.00
42230,88.50,17.00,1504.50
42231,88.50,256.00,22656.00
42232,88.50,45.00,3982.50
42233,88.50,100.00,8850.00
42234,88.25,249.00,21974.25
42235,88.10,49.00,4316.90
42236,88.25,301.00,26563.25
42237,88.25,20.00,1765.00
42238,88.45,168.00,14859.60
42239,88.50,571.00,50533.50
42240,88.50,99.00,8761.50
42241,88.50,41.00,3628.50
42242,88.50,56.00,4956.00
42243,88.50,101.00,8938.50
42244,88.45,648.00,57315.60
42245,88.50,56.00,4956.00
42246,88.50,35.00,3097.50
42247,88.30,23.00,2030.90
42248,88.30,450.00,39735.00
42249,88.30,56.00,4944.80
42250,88.30,110.00,9713.00
42251,88.25,127.00,11207.75
42252,88.30,181.00,15982.30
42253,88.30,912.00,80529.60
42254,88.30,78.00,6887.40
42255,88.30,90.00,7947.00
42256,88.30,176.00,15540.80
42257,88.30,355.00,31346.50
42258,88.30,145.00,12803.50
42259,88.30,145.00,12803.50
42260,88.30,62.00,5474.60
42261,88.30,145.00,12803.50
42262,88.25,15.00,1323.75
42263,88.25,27.00,2382.75
42264,88.15,100.00,8815.00
42265,88.15,176.00,15514.40
42266,88.25,36.00,3177.00
42267,88.25,50.00,4412.50
42268,88.25,45.00,3971.25
42269,88.25,5.00,441.25
42270,88.25,20.00,1765.00
42271,88.10,227.00,19998.70
42272,88.10,243.00,21408.30
42273,88.10,30.00,2643.00
42274,88.10,18.00,1585.80
42275,88.10,139.00,12245.90
42276,88.00,111.00,9768.00
42277,88.00,48.00,4224.00
42278,88.00,2.00,176.00
42279,88.20,130.00,11466.00
42280,88.00,8.00,704.00
42281,87.80,200.00,17560.00
42282,88.00,73.00,6424.00
42283,88.00,57.00,5016.00
42284,88.00,28.00,2464.00
42285,87.80,165.00,14487.00
42286,87.80,227.00,19930.60
42287,87.80,227.00,19930.60
42288,87.80,385.00,33803.00
42289,87.95,79.00,6948.05
42290,87.80,560.00,49168.00
42291,87.60,79.00,6920.40
42292,87.60,90.00,7884.00
42293,87.50,300.00,26250.00
42294,87.30,168.00,14666.40
42295,87.25,44.00,3839.00
42296,87.20,115.00,10028.00
42297,87.20,239.00,20840.80
42298,87.20,11.00,959.20
42299,87.05,250.00,21762.50
42300,86.70,117.00,10143.90
42301,86.60,40.00,3464.00
42302,86.50,1000.00,86500.00
42303,86.50,500.00,43250.00
42304,86.50,90.00,7785.00
42305,86.00,153.00,13158.00
42306,86.00,847.00,72842.00
42307,86.00,1000.00,86000.00
42308,85.60,40.00,3424.00
42309,85.60,960.00,82176.00
42310,85.55,166.00,14201.30
42311,86.00,457.00,39302.00
42312,85.50,17.00,1453.50
42313,85.50,50.00,4275.00
42314,85.55,30.00,2566.50
42315,85.55,15.00,1283.25
42316,86.00,20.00,1720.00
42317,86.00,105.00,9030.00
42318,86.00,700.00,60200.00
42319,86.00,195.00,16770.00
42320,86.00,26.00,2236.00
42321,86.00,14.00,1204.00
42322,86.50,93.00,8044.50
42323,86.50,1000.00,86500.00
42324,86.00,94.00,8084.00
42325,86.00,60.00,5160.00
42326,86.00,228.00,19608.00
42327,86.00,590.00,50740.00
42328,86.00,182.00,15652.00
42329,86.50,513.00,44374.50
42330,86.50,96.00,8304.00
42331,86.50,391.00,33821.50
42332,86.50,1000.00,86500.00
42333,86.45,1500.00,129675.00
42334,86.45,500.00,43225.00
42335,86.50,482.00,41693.00
42336,86.50,1018.00,88057.00
42337,86.50,60.00,5190.00
42338,86.50,500.00,43250.00
42339,86.50,180.00,15570.00
42340,86.50,820.00,70930.00
42341,86.40,100.00,8640.00
42342,86.30,100.00,8630.00
42343,86.20,64.00,5516.80
42344,86.20,230.00,19826.00
42345,86.15,50.00,4307.50
42346,86.15,90.00,7753.50
42347,86.15,636.00,54791.40
42348,86.20,250.00,21550.00
42349,86.40,24.00,2073.60
42350,87.50,80.00,7000.00
42351,87.50,5.00,437.50
42352,87.50,50.00,4375.00
42353,87.00,178.00,15486.00
42354,86.40,34.00,2937.60
42355,86.40,100.00,8640.00
42356,85.00,176.00,14960.00
42357,85.00,324.00,27540.00
42358,85.00,297.00,25245.00
42359,85.00,687.00,58395.00
42360,87.00,88.00,7656.00
42361,86.35,15.00,1295.25
42362,86.35,297.00,25645.95
42363,85.50,812.00,69426.00
42364,85.50,188.00,16074.00
42365,85.50,12.00,1026.00
42366,85.50,138.00,11799.00
42367,86.00,35.00,3010.00
42368,86.00,465.00,39990.00
42369,87.00,100.00,8700.00
42370,87.00,2.00,174.00
42371,86.50,35.00,3027.50
42372,86.50,86.00,7439.00
42373,86.50,28.00,2422.00
42374,86.50,57.00,4930.50
42375,86.50,294.00,25431.00
42376,86.60,347.00,30050.20
42377,86.90,106.00,9211.40
42378,86.75,300.00,26025.00
42379,86.90,250.00,21725.00
42380,86.55,150.00,12982.50
42381,86.55,344.00,29773.20
42382,86.55,130.00,11251.50
42383,86.55,120.00,10386.00
42384,86.55,384.00,33235.20
42385,86.55,116.00,10039.80
42386,86.50,26.00,2249.00
42387,86.50,300.00,25950.00
42388,86.50,100.00,8650.00
42389,86.40,150.00,12960.00
42390,86.20,650.00,56030.00
42391,86.40,95.00,8208.00
42392,87.00,60.00,5220.00
42393,86.90,144.00,12513.60
42394,87.00,56.00,4872.00
42395,86.95,57.00,4956.15
42396,86.30,100.00,8630.00
42397,86.00,90.00,7740.00
42398,86.20,100.00,8620.00
42399,86.00,86.00,7396.00
42400,85.50,100.00,8550.00
42401,85.50,134.00,11457.00
42402,85.50,462.00,39501.00
42403,86.00,126.00,10836.00
42404,86.00,124.00,10664.00
42405,86.00,185.00,15910.00
42406,86.00,23.00,1978.00
42407,86.00,200.00,17200.00
42408,86.00,166.00,14276.00
42409,86.50,161.00,13926.50
42410,86.00,100.00,8600.00
42411,86.00,100.00,8600.00
42412,86.00,100.00,8600.00
42413,86.00,500.00,43000.00
42414,86.50,54.00,4671.00
42415,86.00,93.00,7998.00
42416,86.50,307.00,26555.50
42417,86.50,1000.00,86500.00
42418,86.50,1650.00,142725.00
42419,86.50,850.00,73525.00
42420,86.50,500.00,43250.00
42421,86.70,140.00,12138.00
42422,86.60,230.00,19918.00
42423,86.70,860.00,74562.00
42424,86.80,140.00,12152.00
42425,86.85,160.00,13896.00
42426,86.85,30.00,2605.50
42427,86.85,272.00,23623.20
42428,86.85,500.00,43425.00
42429,86.85,228.00,19801.80
42430,86.85,1000.00,86850.00
42431,86.85,1000.00,86850.00
42432,86.90,112.00,9732.80
42433,86.85,1000.00,86850.00
42434,86.85,1000.00,86850.00
42435,86.85,80.00,6948.00
42436,86.85,61.00,5297.85
42437,86.85,389.00,33784.65
42438,86.85,305.00,26489.25
42439,86.85,90.00,7816.50
42440,86.90,388.00,33717.20
42441,86.90,1972.00,171366.80
42442,86.90,20.00,1738.00
42443,86.85,12.00,1042.20
42444,86.90,23.00,1998.70
42445,86.85,100.00,8685.00
42446,86.85,138.00,11985.30
42447,86.85,362.00,31439.70
42448,86.85,338.00,29355.30
42449,86.80,70.00,6076.00
42450,86.70,115.00,9970.50
42451,86.70,115.00,9970.50
42452,86.70,50.00,4335.00
42453,86.40,29.00,2505.60
42454,86.40,71.00,6134.40
42455,86.40,289.00,24969.60
42456,85.50,50.00,4275.00
42457,86.00,42.00,3612.00
42458,86.00,183.00,15738.00
42459,86.00,100.00,8600.00
42460,86.00,496.00,42656.00
42461,86.00,83.00,7138.00
42462,86.00,147.00,12642.00
42463,86.00,49.00,4214.00
42464,86.00,242.00,20812.00
42465,86.00,1200.00,103200.00
42466,86.00,100.00,8600.00
42467,86.00,16.00,1376.00
42468,86.00,1184.00,101824.00
42469,85.80,100.00,8580.00
42470,85.80,809.00,69412.20
42471,85.50,809.00,69169.50
42472,86.50,242.00,20933.00
42473,86.50,104.00,8996.00
42474,86.50,80.00,6920.00
42475,86.50,25.00,2162.50
42476,86.50,230.00,19895.00
42477,86.20,400.00,34480.00
42478,86.45,123.00,10633.35
42479,86.45,500.00,43225.00
42480,86.50,100.00,8650.00
42481,86.50,100.00,8650.00
42482,86.50,440.00,38060.00
42483,86.50,437.00,37800.50
42484,86.50,930.00,80445.00
42485,86.30,1000.00,86300.00
42486,86.40,1000.00,86400.00
42487,86.40,1000.00,86400.00
42488,86.45,300.00,25935.00
42489,86.40,500.00,43200.00
42490,86.30,412.00,35555.60
42491,86.45,34.00,2939.30
42492,86.45,231.00,19969.95
42493,86.45,22.00,1901.90
42494,86.35,35.00,3022.25
42495,86.35,500.00,43175.00
42496,86.30,65.00,5609.50
42497,86.30,23.00,1984.90
42498,86.20,217.00,18705.40
42499,86.25,500.00,43125.00
42500,86.20,200.00,17240.00
42501,86.40,72.00,6220.80
42502,86.35,300.00,25905.00
42503,86.35,69.00,5958.15
42504,86.35,630.00,54400.50
42505,86.20,116.00,9999.20
42506,86.20,12.00,1034.40
42507,86.30,10.00,863.00
42508,86.30,150.00,12945.00
42509,86.15,165.00,14214.75
42510,86.20,8.00,689.60
42511,86.15,139.00,11974.85
42512,86.30,410.00,35383.00
42513,86.30,90.00,7767.00
42514,86.15,150.00,12922.50
42515,86.30,215.00,18554.50
42516,86.15,46.00,3962.90
42517,86.15,519.00,44711.85
42518,86.15,481.00,41438.15
42519,86.15,500.00,43075.00
42520,86.15,19.00,1636.85
42521,86.20,100.00,8620.00
42522,86.15,119.00,10251.85
42523,86.15,140.00,12061.00
42524,86.15,439.00,37819.85
42525,86.15,141.00,12147.15
42526,86.15,41.00,3532.15
42527,86.15,59.00,5082.85
42528,86.15,15.00,1292.25
42529,86.00,330.00,28380.00
42530,86.00,73.00,6278.00
42531,86.00,111.00,9546.00
42532,85.90,121.00,10393.90
42533,85.90,30.00,2577.00
42534,85.50,1256.00,107388.00
42535,85.60,60.00,5136.00
42536,85.50,86.00,7353.00
42537,85.50,50.00,4275.00
42538,85.50,108.00,9234.00
42539,85.20,326.00,27775.20
42540,85.25,300.00,25575.00
42541,85.20,1225.00,104370.00
42542,85.20,35.00,2982.00
42543,85.20,174.00,14824.80
42544,85.20,266.00,22663.20
42545,85.50,166.00,14193.00
42546,85.50,68.00,5814.00
42547,85.50,332.00,28386.00
42548,85.50,98.00,8379.00
42549,85.45,150.00,12817.50
42550,85.80,40.00,3432.00
42551,85.70,116.00,9941.20
42552,85.50,203.00,17356.50
42553,85.50,30.00,2565.00
42554,85.50,120.00,10260.00
42555,85.50,464.00,39672.00
42556,85.50,114.00,9747.00
42557,85.00,50.00,4250.00
42558,85.40,200.00,17080.00
42559,85.00,347.00,29495.00
42560,85.00,120.00,10200.00
42561,85.00,820.00,69700.00
42562,85.00,103.00,8755.00
42563,85.00,27.00,2295.00
42564,85.90,80.00,6872.00
42565,85.90,94.00,8074.60
42566,85.10,100.00,8510.00
42567,85.50,58.00,4959.00
42568,85.50,395.00,33772.50
42569,85.50,3.00,256.50
42570,85.50,47.00,4018.50
42571,85.00,81.00,6885.00
42572,85.00,32.00,2720.00
42573,85.00,300.00,25500.00
42574,85.00,55.00,4675.00
42575,85.00,60.00,5100.00
42576,85.00,53.00,4505.00
42577,85.00,47.00,3995.00
42578,84.60,70.00,5922.00
42579,85.00,11.00,935.00
42580,84.50,39.00,3295.50
42581,85.00,100.00,8500.00
42582,84.55,10.00,845.50
42583,84.90,100.00,8490.00
42584,84.90,685.00,58156.50
42585,84.90,150.00,12735.00
42586,84.90,8.00,679.20
42587,84.50,27.00,2281.50
42588,84.55,250.00,21137.50
42589,84.90,223.00,18932.70
42590,85.00,200.00,17000.00
42591,85.40,210.00,17934.00
42592,85.40,50.00,4270.00
42593,84.75,1000.00,84750.00
42594,85.20,600.00,51120.00
42595,84.60,1000.00,84600.00
42596,84.50,673.00,56868.50
42597,84.50,2000.00,169000.00
42598,84.50,118.00,9971.00
42599,84.40,427.00,36038.80
42600,84.40,1175.00,99170.00
42601,84.40,58.00,4895.20
42602,84.40,52.00,4388.80
42603,84.40,300.00,25320.00
42604,84.40,600.00,50640.00
42605,84.40,212.00,17892.80
42606,84.40,388.00,32747.20
42607,84.40,34.00,2869.60
42608,84.75,210.00,17797.50
42609,84.60,200.00,16920.00
42610,84.50,200.00,16900.00
42611,84.50,66.00,5577.00
42612,84.40,266.00,22450.40
42613,84.40,24.00,2025.60
42614,84.40,212.00,17892.80
42615,84.10,500.00,42050.00
42616,84.00,119.00,9996.00
42617,84.00,595.00,49980.00
42618,84.00,100.00,8400.00
42619,84.00,595.00,49980.00
42620,84.00,500.00,42000.00
42621,84.10,100.00,8410.00
42622,84.10,25.00,2102.50
42623,84.00,100.00,8400.00
42624,84.00,200.00,16800.00
42625,84.00,400.00,33600.00
42626,84.00,200.00,16800.00
42627,84.00,800.00,67200.00
42628,84.00,200.00,16800.00
42629,84.00,800.00,67200.00
42630,84.00,60.00,5040.00
42631,84.00,290.00,24360.00
42632,84.00,300.00,25200.00
42633,84.10,700.00,58870.00
42634,84.00,110.00,9240.00
42635,84.30,500.00,42150.00
42636,85.00,294.00,24990.00
42637,85.00,92.00,7820.00
42638,85.00,128.00,10880.00
42639,85.00,408.00,34680.00
42640,85.00,107.00,9095.00
42641,84.60,500.00,42300.00
42642,85.00,58.00,4930.00
42643,84.60,417.00,35278.20
42644,84.60,83.00,7021.80
