,Precio,VN,PXQ,Dia,Mes,Año,Hora,Min,Segundo,Variac c resp a precio operado anterior
9285,14.00,641,8974,13,9,2017,11,33,49,-0.0035587188612
9286,14.00,"15,873",222222,13,9,2017,11,34,3,0.0000000000000
9287,14.00,359,5026,13,9,2017,11,34,3,0.0000000000000
9288,14.05,"1,000",14050,13,9,2017,11,35,10,0.0035714285714
9289,14.05,"2,246",31556.3,13,9,2017,11,35,34,0.0000000000000
9290,14.05,"1,754",24643.7,13,9,2017,11,35,34,0.0000000000000
9291,14.05,"2,754",38693.7,13,9,2017,11,35,41,0.0000000000000
9292,14.05,"4,000",56200,13,9,2017,11,36,16,0.0000000000000
9293,14.00,"3,600",50400,13,9,2017,11,36,46,-0.0035587188612
9294,14.00,700,9800,13,9,2017,11,36,46,0.0000000000000
9295,14.00,"20,000",280000,13,9,2017,11,36,46,0.0000000000000
9296,14.00,"2,142",29988,13,9,2017,11,36,46,0.0000000000000
9297,14.00,100,1400,13,9,2017,11,36,46,0.0000000000000
9298,14.00,239,3346,13,9,2017,11,36,46,0.0000000000000
9299,14.00,"4,127",57778,13,9,2017,11,36,46,0.0000000000000
9300,14.20,"1,500",21300,13,9,2017,11,41,43,0.0142857142857
9301,14.20,"1,000",14200,13,9,2017,11,41,50,0.0000000000000
9302,14.25,699,9960.75,13,9,2017,11,41,52,0.0035211267606
9303,14.25,"4,400",62700,13,9,2017,11,42,9,0.0000000000000
9304,14.25,"2,446",34855.5,13,9,2017,11,42,9,0.0000000000000
9305,14.25,"4,000",57000,13,9,2017,11,42,27,0.0000000000000
9306,14.30,"9,945",142213.5,13,9,2017,11,42,34,0.0035087719298
9307,14.30,"5,000",71500,13,9,2017,11,42,39,0.0000000000000
9308,14.30,"10,000",143000,13,9,2017,11,42,46,0.0000000000000
9309,14.25,"5,000",71250,13,9,2017,11,43,15,-0.0034965034965
9310,14.35,"1,400",20090,13,9,2017,11,44,44,0.0070175438596
9311,14.30,"4,195",59988.5,13,9,2017,11,46,23,-0.0034843205575
9312,14.30,341,4876.3,13,9,2017,11,46,23,0.0000000000000
9313,14.25,"1,000",14250,13,9,2017,11,51,32,-0.0034965034965
9314,14.25,832,11856,13,9,2017,11,53,14,0.0000000000000
9315,14.25,68,969,13,9,2017,11,55,33,0.0000000000000
9316,14.30,"2,932",41927.6,13,9,2017,11,55,59,0.0035087719298
9317,14.30,277,3961.1,13,9,2017,11,57,30,0.0000000000000
9318,14.25,"2,000",28500,13,9,2017,11,58,5,-0.0034965034965
9319,14.25,392,5586,13,9,2017,11,58,5,0.0000000000000
9320,14.20,"11,500",163300,13,9,2017,11,58,8,-0.0035087719298
9321,14.20,"12,500",177500,13,9,2017,11,58,8,0.0000000000000
9322,14.20,"2,000",28400,13,9,2017,11,58,8,0.0000000000000
9323,14.15,557,7881.55,13,9,2017,11,59,5,-0.0035211267606
9324,14.10,160,2256,13,9,2017,12,0,2,-0.0035335689046
9325,14.15,"1,745",24691.75,13,9,2017,12,0,52,0.0035460992908
9326,14.15,"2,000",28300,13,9,2017,12,1,0,0.0000000000000
9327,14.15,"1,400",19810,13,9,2017,12,6,14,0.0000000000000
9328,14.15,"2,600",36790,13,9,2017,12,9,6,0.0000000000000
9329,14.15,400,5660,13,9,2017,12,11,35,0.0000000000000
9330,14.15,200,2830,13,9,2017,12,11,38,0.0000000000000
9331,14.10,540,7614,13,9,2017,12,12,49,-0.0035335689046
9332,14.10,"3,000",42300,13,9,2017,12,18,44,0.0000000000000
9333,14.10,"1,000",14100,13,9,2017,12,19,55,0.0000000000000
9334,14.15,107,1514.05,13,9,2017,12,20,44,0.0035460992908
9335,14.10,460,6486,13,9,2017,12,20,44,-0.0035335689046
9336,14.15,"4,759",67339.85,13,9,2017,12,20,53,0.0035460992908
9337,14.15,991,14022.65,13,9,2017,12,20,53,0.0000000000000
9338,14.15,"5,000",70750,13,9,2017,12,23,9,0.0000000000000
9339,14.15,"5,241",74160.15,13,9,2017,12,23,9,0.0000000000000
9340,14.15,"9,640",136406,13,9,2017,12,23,9,0.0000000000000
9341,14.25,"1,000",14250,13,9,2017,12,23,9,0.0070671378092
9342,14.20,333,4728.6,13,9,2017,12,23,9,-0.0035087719298
9343,14.15,"9,423",133335.45,13,9,2017,12,23,9,-0.0035211267606
9344,14.25,"50,000",712500,13,9,2017,12,23,17,0.0070671378092
9345,14.25,"50,000",712500,13,9,2017,12,23,26,0.0000000000000
9346,14.25,600,8550,13,9,2017,12,24,8,0.0000000000000
9347,14.25,"100,000",1425000,13,9,2017,12,24,13,0.0000000000000
9348,14.25,"50,000",712500,13,9,2017,12,24,17,0.0000000000000
9349,14.25,"3,000",42750,13,9,2017,12,24,19,0.0000000000000
9350,14.25,"36,263",516747.75,13,9,2017,12,24,21,0.0000000000000
9351,14.15,5,70.75,13,9,2017,12,27,35,-0.0070175438596
9352,14.25,684,9747,13,9,2017,12,28,7,0.0070671378092
9353,14.15,350,4952.5,13,9,2017,12,29,41,-0.0070175438596
9354,14.15,348,4924.2,13,9,2017,12,29,41,0.0000000000000
9355,14.15,2,28.3,13,9,2017,12,29,45,0.0000000000000
9356,14.10,5,70.5,13,9,2017,12,32,45,-0.0035335689046
9357,14.25,"1,038",14791.5,13,9,2017,12,36,52,0.0106382978723
9358,14.25,162,2308.5,13,9,2017,12,36,52,0.0000000000000
9359,14.25,"4,000",57000,13,9,2017,12,37,11,0.0000000000000
9360,14.25,"4,800",68400,13,9,2017,12,43,40,0.0000000000000
9361,14.25,"10,354",147544.5,13,9,2017,12,44,27,0.0000000000000
9362,14.25,"8,300",118275,13,9,2017,12,44,27,0.0000000000000
9363,14.30,"1,590",22737,13,9,2017,12,45,5,0.0035087719298
9364,14.30,200,2860,13,9,2017,12,46,12,0.0000000000000
9365,14.30,250,3575,13,9,2017,12,46,55,0.0000000000000
9366,14.25,"1,000",14250,13,9,2017,12,48,6,-0.0034965034965
9367,14.25,300,4275,13,9,2017,12,49,24,0.0000000000000
9368,14.25,190,2707.5,13,9,2017,12,49,30,0.0000000000000
9369,14.30,3,42.9,13,9,2017,12,52,12,0.0035087719298
9370,14.30,"19,600",280280,13,9,2017,12,53,51,0.0000000000000
9371,14.30,"1,500",21450,13,9,2017,12,53,51,0.0000000000000
9372,14.30,"4,000",57200,13,9,2017,12,53,51,0.0000000000000
9373,14.30,"4,748",67896.4,13,9,2017,12,53,51,0.0000000000000
9374,14.30,728,10410.4,13,9,2017,12,53,51,0.0000000000000
9375,14.30,"1,400",20020,13,9,2017,12,53,51,0.0000000000000
9376,14.35,"2,500",35875,13,9,2017,12,55,48,0.0034965034965
9377,14.35,"5,000",71750,13,9,2017,12,55,48,0.0000000000000
9378,14.30,454,6492.2,13,9,2017,12,57,12,-0.0034843205575
9379,14.30,100,1430,13,9,2017,12,57,20,0.0000000000000
9380,14.25,12,171,13,9,2017,12,57,21,-0.0034965034965
9381,14.30,"2,068",29572.4,13,9,2017,13,0,41,0.0035087719298
9382,14.30,"1,498",21421.4,13,9,2017,13,1,23,0.0000000000000
9383,14.25,10,142.5,13,9,2017,13,1,35,-0.0034965034965
9384,14.30,485,6935.5,13,9,2017,13,1,49,0.0035087719298
9385,14.30,"1,000",14300,13,9,2017,13,4,59,0.0000000000000
9386,14.25,26,370.5,13,9,2017,13,5,7,-0.0034965034965
9387,14.30,"2,500",35750,13,9,2017,13,5,52,0.0035087719298
9388,14.30,"1,525",21807.5,13,9,2017,13,6,7,0.0000000000000
9389,14.30,294,4204.2,13,9,2017,13,6,7,0.0000000000000
9390,14.30,"2,181",31188.3,13,9,2017,13,6,7,0.0000000000000
9391,14.25,34,484.5,13,9,2017,13,6,30,-0.0034965034965
9392,14.30,26,371.8,13,9,2017,13,7,19,0.0035087719298
9393,14.25,30,427.5,13,9,2017,13,8,6,-0.0034965034965
9394,14.25,"1,900",27075,13,9,2017,13,8,23,0.0000000000000
9395,14.25,600,8550,13,9,2017,13,8,23,0.0000000000000
9396,14.25,270,3847.5,13,9,2017,13,8,29,0.0000000000000
9397,14.30,30,429,13,9,2017,13,10,18,0.0035087719298
9398,14.30,"5,000",71500,13,9,2017,13,11,32,0.0000000000000
9399,14.25,3,42.75,13,9,2017,13,11,49,-0.0034965034965
9400,14.30,"4,896",70012.8,13,9,2017,13,15,4,0.0035087719298
9401,14.30,530,7579,13,9,2017,13,15,4,0.0000000000000
9402,14.30,"4,574",65408.2,13,9,2017,13,15,4,0.0000000000000
9403,14.25,59,840.75,13,9,2017,13,17,27,-0.0034965034965
9404,14.30,"6,602",94408.6,13,9,2017,13,17,35,0.0035087719298
9405,14.30,"9,630",137709,13,9,2017,13,17,35,0.0000000000000
9406,14.30,210,3003,13,9,2017,13,19,36,0.0000000000000
9407,14.25,126,1795.5,13,9,2017,13,22,15,-0.0034965034965
9408,14.30,"7,000",100100,13,9,2017,13,26,36,0.0035087719298
9409,14.30,221,3160.3,13,9,2017,13,26,40,0.0000000000000
9410,14.35,37,530.95,13,9,2017,13,26,48,0.0034965034965
9411,14.30,200,2860,13,9,2017,13,27,6,-0.0034843205575
9412,14.25,8,114,13,9,2017,13,27,48,-0.0034965034965
9413,14.35,"1,200",17220,13,9,2017,13,30,23,0.0070175438596
9414,14.35,"1,000",14350,13,9,2017,13,30,52,0.0000000000000
9415,14.35,263,3774.05,13,9,2017,13,32,1,0.0000000000000
9416,14.35,696,9987.6,13,9,2017,13,32,25,0.0000000000000
9417,14.25,7,99.75,13,9,2017,13,32,32,-0.0069686411150
9418,14.30,"2,700",38610,13,9,2017,13,33,24,0.0035087719298
9419,14.25,33,470.25,13,9,2017,13,34,49,-0.0034965034965
9420,14.30,700,10010,13,9,2017,13,35,52,0.0035087719298
9421,14.30,"2,000",28600,13,9,2017,13,42,48,0.0000000000000
9422,14.30,900,12870,13,9,2017,13,44,26,0.0000000000000
9423,14.30,"1,100",15730,13,9,2017,13,44,32,0.0000000000000
9424,14.25,26,370.5,13,9,2017,13,44,41,-0.0034965034965
9425,14.35,26,373.1,13,9,2017,13,46,13,0.0070175438596
9426,14.35,100,1435,13,9,2017,13,46,59,0.0000000000000
9427,14.30,26,371.8,13,9,2017,13,50,24,-0.0034843205575
9428,14.35,18,258.3,13,9,2017,13,53,31,0.0034965034965
9429,14.35,684,9815.4,13,9,2017,13,55,38,0.0000000000000
9430,14.35,641,9198.35,13,9,2017,13,55,47,0.0000000000000
9431,14.35,"6,000",86100,13,9,2017,13,56,30,0.0000000000000
9432,14.35,"3,939",56524.65,13,9,2017,13,56,56,0.0000000000000
9433,14.35,433,6213.55,13,9,2017,13,56,56,0.0000000000000
9434,14.35,"1,300",18655,13,9,2017,13,57,31,0.0000000000000
9435,14.35,"3,500",50225,13,9,2017,13,57,31,0.0000000000000
9436,14.35,"1,371",19673.85,13,9,2017,13,58,43,0.0000000000000
9437,14.30,44,629.2,13,9,2017,14,0,24,-0.0034843205575
9438,14.30,"1,000",14300,13,9,2017,14,6,3,0.0000000000000
9439,14.35,"5,000",71750,13,9,2017,14,6,39,0.0034965034965
9440,14.35,67,961.45,13,9,2017,14,7,2,0.0000000000000
9441,14.35,933,13388.55,13,9,2017,14,7,2,0.0000000000000
9442,14.30,"1,395",19948.5,13,9,2017,14,8,13,-0.0034843205575
9443,14.35,"1,000",14350,13,9,2017,14,8,13,0.0034965034965
9444,14.30,"4,160",59488,13,9,2017,14,8,13,-0.0034843205575
9445,14.30,"3,000",42900,13,9,2017,14,8,13,0.0000000000000
9446,14.30,"1,540",22022,13,9,2017,14,8,13,0.0000000000000
9447,14.30,"9,905",141641.5,13,9,2017,14,8,13,0.0000000000000
9448,14.30,"4,865",69569.5,13,9,2017,14,12,35,0.0000000000000
9449,14.25,15,213.75,13,9,2017,14,14,56,-0.0034965034965
9450,14.35,15,215.25,13,9,2017,14,21,7,0.0070175438596
9451,14.35,"11,089",159127.15,13,9,2017,14,21,31,0.0000000000000
9452,14.35,"3,911",56122.85,13,9,2017,14,21,31,0.0000000000000
9453,14.35,100,1435,13,9,2017,14,21,44,0.0000000000000
9454,14.35,"2,500",35875,13,9,2017,14,24,4,0.0000000000000
9455,14.25,"1,266",18040.5,13,9,2017,14,26,36,-0.0069686411150
9456,14.25,"22,151",315651.75,13,9,2017,14,26,36,0.0000000000000
9457,14.25,730,10402.5,13,9,2017,14,26,36,0.0000000000000
9458,14.25,701,9989.25,13,9,2017,14,26,36,0.0000000000000
9459,14.25,526,7495.5,13,9,2017,14,26,36,0.0000000000000
9460,14.25,"3,500",49875,13,9,2017,14,26,36,0.0000000000000
9461,14.25,"1,126",16045.5,13,9,2017,14,26,36,0.0000000000000
9462,14.30,693,9909.9,13,9,2017,14,26,49,0.0035087719298
9463,14.30,"1,750",25025,13,9,2017,14,29,31,0.0000000000000
9464,14.35,126,1808.1,13,9,2017,14,32,4,0.0034965034965
9465,14.35,"1,835",26332.25,13,9,2017,14,33,27,0.0000000000000
9466,14.35,100,1435,13,9,2017,14,33,27,0.0000000000000
9467,14.35,2,28.7,13,9,2017,14,33,27,0.0000000000000
9468,14.35,"3,363",48259.05,13,9,2017,14,33,27,0.0000000000000
9469,14.35,"2,700",38745,13,9,2017,14,33,37,0.0000000000000
9470,14.35,"1,517",21768.95,13,9,2017,14,33,38,0.0000000000000
9471,14.35,2,28.7,13,9,2017,14,33,38,0.0000000000000
9472,14.35,"7,569",108615.15,13,9,2017,14,33,38,0.0000000000000
9473,14.35,"3,996",57342.6,13,9,2017,14,33,38,0.0000000000000
9474,14.35,"10,000",143500,13,9,2017,14,33,38,0.0000000000000
9475,14.40,26,374.4,13,9,2017,14,34,29,0.0034843205575
9476,14.40,244,3513.6,13,9,2017,14,35,9,0.0000000000000
9477,14.40,800,11520,13,9,2017,14,35,9,0.0000000000000
9478,14.40,295,4248,13,9,2017,14,35,9,0.0000000000000
9479,14.40,800,11520,13,9,2017,14,35,9,0.0000000000000
9480,14.40,"2,500",36000,13,9,2017,14,35,9,0.0000000000000
9481,14.40,"1,000",14400,13,9,2017,14,36,23,0.0000000000000
9482,14.40,"1,500",21600,13,9,2017,14,36,36,0.0000000000000
9483,14.40,"1,500",21600,13,9,2017,14,37,45,0.0000000000000
9484,14.35,"11,759",168741.65,13,9,2017,14,41,15,-0.0034722222222
9485,14.40,"4,000",57600,13,9,2017,14,43,4,0.0034843205575
9486,14.40,"1,000",14400,13,9,2017,14,43,4,0.0000000000000
9487,14.40,348,5011.2,13,9,2017,14,44,58,0.0000000000000
9488,14.40,652,9388.8,13,9,2017,14,51,38,0.0000000000000
9489,14.40,"1,848",26611.2,13,9,2017,14,51,38,0.0000000000000
9490,14.40,652,9388.8,13,9,2017,14,51,48,0.0000000000000
9491,14.40,"3,700",53280,13,9,2017,14,54,3,0.0000000000000
9492,14.40,100,1440,13,9,2017,14,55,26,0.0000000000000
9493,14.40,"1,200",17280,13,9,2017,14,58,23,0.0000000000000
9494,14.40,800,11520,13,9,2017,14,58,23,0.0000000000000
9495,14.35,250,3587.5,13,9,2017,14,58,34,-0.0034722222222
9496,14.40,"1,700",24480,13,9,2017,14,59,10,0.0034843205575
9497,14.40,125,1800,13,9,2017,14,59,10,0.0000000000000
9498,14.40,158,2275.2,13,9,2017,14,59,10,0.0000000000000
9499,14.40,"4,842",69724.8,13,9,2017,14,59,15,0.0000000000000
9500,14.40,"2,500",36000,13,9,2017,14,59,15,0.0000000000000
9501,14.40,256,3686.4,13,9,2017,14,59,15,0.0000000000000
9502,14.40,402,5788.8,13,9,2017,14,59,15,0.0000000000000
9503,14.40,"4,722",67996.8,13,9,2017,14,59,54,0.0000000000000
9504,14.40,"1,000",14400,13,9,2017,15,1,54,0.0000000000000
9505,14.40,"2,500",36000,13,9,2017,15,1,54,0.0000000000000
9506,14.40,278,4003.2,13,9,2017,15,1,54,0.0000000000000
9507,14.40,846,12182.4,13,9,2017,15,1,54,0.0000000000000
9508,14.40,376,5414.4,13,9,2017,15,1,54,0.0000000000000
9509,14.40,763,10987.2,13,9,2017,15,7,51,0.0000000000000
9510,14.40,"1,000",14400,13,9,2017,15,9,18,0.0000000000000
9511,14.40,"2,500",36000,13,9,2017,15,9,18,0.0000000000000
9512,14.40,"1,207",17380.8,13,9,2017,15,9,18,0.0000000000000
9513,14.40,"3,237",46612.8,13,9,2017,15,9,18,0.0000000000000
9514,14.35,446,6400.1,13,9,2017,15,10,35,-0.0034722222222
9515,14.35,"1,533",21998.55,13,9,2017,15,10,35,0.0000000000000
9516,14.35,639,9169.65,13,9,2017,15,10,35,0.0000000000000
9517,14.35,261,3745.35,13,9,2017,15,10,40,0.0000000000000
9518,14.35,900,12915,13,9,2017,15,11,33,0.0000000000000
9519,14.40,"3,000",43200,13,9,2017,15,18,41,0.0034843205575
9520,14.40,"1,417",20404.8,13,9,2017,15,19,17,0.0000000000000
9521,14.40,"2,500",36000,13,9,2017,15,19,17,0.0000000000000
9522,14.40,"4,083",58795.2,13,9,2017,15,19,17,0.0000000000000
9523,14.40,300,4320,13,9,2017,15,19,51,0.0000000000000
9524,14.45,230,3323.5,13,9,2017,15,23,42,0.0034722222222
9525,14.40,270,3888,13,9,2017,15,23,42,-0.0034602076125
9526,14.40,50,720,13,9,2017,15,26,6,0.0000000000000
9527,14.40,"2,000",28800,13,9,2017,15,28,53,0.0000000000000
9528,14.40,520,7488,13,9,2017,15,29,17,0.0000000000000
9529,14.40,"2,950",42480,13,9,2017,15,29,17,0.0000000000000
9530,14.40,480,6912,13,9,2017,15,31,43,0.0000000000000
9531,14.40,220,3168,13,9,2017,15,31,43,0.0000000000000
9532,14.40,700,10080,13,9,2017,15,31,59,0.0000000000000
9533,14.40,280,4032,13,9,2017,15,31,59,0.0000000000000
9534,14.40,300,4320,13,9,2017,15,35,22,0.0000000000000
9535,14.40,600,8640,13,9,2017,15,35,22,0.0000000000000
9536,14.40,"1,100",15840,13,9,2017,15,35,22,0.0000000000000
9537,14.40,"1,000",14400,13,9,2017,15,37,9,0.0000000000000
9538,14.40,"1,000",14400,13,9,2017,15,37,9,0.0000000000000
9539,14.40,"1,000",14400,13,9,2017,15,40,51,0.0000000000000
9540,14.40,"1,000",14400,13,9,2017,15,45,46,0.0000000000000
9541,14.45,126,1820.7,13,9,2017,15,45,50,0.0034722222222
9542,14.40,110,1584,13,9,2017,15,48,5,-0.0034602076125
9543,14.40,"2,490",35856,13,9,2017,15,48,5,0.0000000000000
9544,14.40,10,144,13,9,2017,15,48,27,0.0000000000000
9545,14.40,"10,474",150825.6,13,9,2017,15,48,27,0.0000000000000
9546,14.45,400,5780,13,9,2017,15,51,34,0.0034722222222
9547,14.45,"10,000",144500,13,9,2017,15,55,27,0.0000000000000
9548,14.45,"2,000",28900,13,9,2017,15,55,27,0.0000000000000
9549,14.45,"10,000",144500,13,9,2017,15,55,36,0.0000000000000
9550,14.40,"9,516",137030.4,13,9,2017,15,57,17,-0.0034602076125
9551,14.40,484,6969.6,13,9,2017,15,57,17,0.0000000000000
9552,14.45,"1,381",19955.45,13,9,2017,16,1,35,0.0034722222222
9553,14.45,"16,093",232543.85,13,9,2017,16,3,0,0.0000000000000
9554,14.45,982,14189.9,13,9,2017,16,3,0,0.0000000000000
9555,14.45,420,6069,13,9,2017,16,4,35,0.0000000000000
9556,14.45,718,10375.1,13,9,2017,16,4,35,0.0000000000000
9557,14.50,29,420.5,13,9,2017,16,6,7,0.0034602076125
9558,14.50,619,8975.5,13,9,2017,16,7,41,0.0000000000000
9559,14.50,"1,381",20024.5,13,9,2017,16,7,41,0.0000000000000
9560,14.50,"5,000",72500,13,9,2017,16,8,58,0.0000000000000
9561,14.50,"1,619",23475.5,13,9,2017,16,8,58,0.0000000000000
9562,14.50,"3,381",49024.5,13,9,2017,16,8,58,0.0000000000000
9563,14.50,150,2175,13,9,2017,16,9,3,0.0000000000000
9564,14.50,381,5524.5,13,9,2017,16,9,3,0.0000000000000
9565,14.50,180,2610,13,9,2017,16,9,3,0.0000000000000
9566,14.40,16,230.4,13,9,2017,16,9,19,-0.0068965517241
9567,14.40,440,6336,13,9,2017,16,9,43,0.0000000000000
9568,14.50,"1,296",18792,13,9,2017,16,12,7,0.0069444444444
9569,14.50,"5,000",72500,13,9,2017,16,13,36,0.0000000000000
9570,14.50,820,11890,13,9,2017,16,17,34,0.0000000000000
9571,14.45,800,11560,13,9,2017,16,19,27,-0.0034482758621
9572,14.50,"3,000",43500,13,9,2017,16,19,41,0.0034602076125
9573,14.50,"3,103",44993.5,13,9,2017,16,20,39,0.0000000000000
9574,14.50,"3,450",50025,13,9,2017,16,21,47,0.0000000000000
9575,14.50,550,7975,13,9,2017,16,21,54,0.0000000000000
9576,14.50,"2,781",40324.5,13,9,2017,16,21,59,0.0000000000000
9577,14.55,500,7275,13,9,2017,16,22,5,0.0034482758621
9578,14.55,"5,470",79588.5,13,9,2017,16,22,5,0.0000000000000
9579,14.55,589,8569.95,13,9,2017,16,22,5,0.0000000000000
9580,14.60,126,1839.6,13,9,2017,16,22,15,0.0034364261168
9581,14.60,874,12760.4,13,9,2017,16,24,0,0.0000000000000
9582,14.60,426,6219.6,13,9,2017,16,24,0,0.0000000000000
9583,14.60,"5,000",73000,13,9,2017,16,24,13,0.0000000000000
9584,14.60,100,1460,13,9,2017,16,24,13,0.0000000000000
9585,14.60,270,3942,13,9,2017,16,24,13,0.0000000000000
9586,14.60,"2,574",37580.4,13,9,2017,16,24,13,0.0000000000000
9587,14.70,226,3322.2,13,9,2017,16,24,28,0.0068493150685
9588,14.70,100,1470,13,9,2017,16,25,22,0.0000000000000
9589,14.70,666,9790.2,13,9,2017,16,26,33,0.0000000000000
9590,14.70,674,9907.8,13,9,2017,16,26,33,0.0000000000000
9591,14.70,466,6850.2,13,9,2017,16,26,46,0.0000000000000
9592,14.70,334,4909.8,13,9,2017,16,26,46,0.0000000000000
9593,14.70,"3,400",49980,13,9,2017,16,26,53,0.0000000000000
9594,14.70,"1,366",20080.2,13,9,2017,16,27,0,0.0000000000000
9595,14.70,"1,134",16669.8,13,9,2017,16,27,0,0.0000000000000
9596,14.70,"1,100",16170,13,9,2017,16,27,15,0.0000000000000
9597,14.70,"4,966",73000.2,13,9,2017,16,27,38,0.0000000000000
9598,14.70,34,499.8,13,9,2017,16,27,38,0.0000000000000
9599,14.70,34,499.8,13,9,2017,16,27,47,0.0000000000000
9600,14.65,150,2197.5,13,9,2017,16,27,48,-0.0034013605442
9601,14.65,"5,000",73250,13,9,2017,16,27,59,0.0000000000000
9602,14.65,850,12452.5,13,9,2017,16,27,59,0.0000000000000
9603,14.65,800,11720,13,9,2017,16,27,59,0.0000000000000
9604,14.65,"3,500",51275,13,9,2017,16,28,16,0.0000000000000
9605,14.65,"2,350",34427.5,13,9,2017,16,28,39,0.0000000000000
9606,14.65,950,13917.5,13,9,2017,16,30,17,0.0000000000000
9607,14.70,"3,436",50509.2,13,9,2017,16,31,39,0.0034129692833
9608,14.70,"3,500",51450,13,9,2017,16,31,39,0.0000000000000
9609,14.70,550,8085,13,9,2017,16,31,39,0.0000000000000
9610,14.70,730,10731,13,9,2017,16,31,39,0.0000000000000
9611,14.70,"5,150",75705,13,9,2017,16,31,39,0.0000000000000
9612,14.70,719,10569.3,13,9,2017,16,31,39,0.0000000000000
9613,14.70,500,7350,13,9,2017,16,31,39,0.0000000000000
9614,14.70,942,13847.4,13,9,2017,16,31,39,0.0000000000000
9615,14.70,35,514.5,13,9,2017,16,31,39,0.0000000000000
9616,14.75,"3,500",51625,13,9,2017,16,32,35,0.0034013605442
9617,14.70,"2,000",29400,13,9,2017,16,32,37,-0.0033898305085
9618,14.75,372,5487,13,9,2017,16,33,21,0.0034013605442
9619,14.70,"9,438",138738.6,13,9,2017,16,33,30,-0.0033898305085
9620,14.65,900,13185,13,9,2017,16,33,45,-0.0034013605442
9621,14.65,"1,100",16115,13,9,2017,16,33,45,0.0000000000000
9622,14.65,"1,300",19045,13,9,2017,16,34,10,0.0000000000000
9623,14.65,"1,200",17580,13,9,2017,16,34,50,0.0000000000000
9624,14.70,"1,020",14994,13,9,2017,16,35,45,0.0034129692833
9625,14.70,"1,020",14994,13,9,2017,16,35,57,0.0000000000000
9626,14.60,435,6351,13,9,2017,16,36,9,-0.0068027210884
9627,14.65,800,11720,13,9,2017,16,36,9,0.0034246575342
9628,14.65,600,8790,13,9,2017,16,36,9,0.0000000000000
9629,14.70,"3,500",51450,13,9,2017,16,36,42,0.0034129692833
9630,14.70,700,10290,13,9,2017,16,37,23,0.0000000000000
9631,14.65,544,7969.6,13,9,2017,16,37,46,-0.0034013605442
9632,14.65,346,5068.9,13,9,2017,16,37,49,0.0000000000000
9633,14.70,"2,050",30135,13,9,2017,16,38,20,0.0034129692833
9634,14.70,"1,000",14700,13,9,2017,16,38,40,0.0000000000000
9635,14.65,"3,412",49985.8,13,9,2017,16,40,13,-0.0034013605442
9636,14.65,950,13917.5,13,9,2017,16,40,13,0.0000000000000
9637,14.65,250,3662.5,13,9,2017,16,40,13,0.0000000000000
9638,14.65,500,7325,13,9,2017,16,43,32,0.0000000000000
9639,14.60,"2,000",29200,13,9,2017,16,44,6,-0.0034129692833
9640,14.60,570,8322,13,9,2017,16,45,0,0.0000000000000
9641,14.60,"7,000",102200,13,9,2017,16,48,51,0.0000000000000
9642,14.60,"1,000",14600,13,9,2017,16,48,51,0.0000000000000
9643,14.60,"1,995",29127,13,9,2017,16,48,51,0.0000000000000
9644,14.65,800,11720,13,9,2017,16,49,7,0.0034246575342
9645,14.60,836,12205.6,13,9,2017,16,50,6,-0.0034129692833
9646,14.65,"4,200",61530,13,9,2017,16,50,39,0.0034246575342
9647,14.65,800,11720,13,9,2017,16,50,39,0.0000000000000
9648,14.65,341,4995.65,13,9,2017,16,51,15,0.0000000000000
9649,14.65,941,13785.65,13,9,2017,16,51,39,0.0000000000000
9650,14.65,59,864.35,13,9,2017,16,51,39,0.0000000000000
9651,14.65,300,4395,13,9,2017,16,52,27,0.0000000000000
9652,14.55,"1,750",25462.5,13,9,2017,16,54,1,-0.0068259385666
9653,14.55,250,3637.5,13,9,2017,16,54,1,0.0000000000000
9654,14.60,65,949,13,9,2017,16,54,28,0.0034364261168
9655,14.60,"1,000",14600,13,9,2017,16,56,6,0.0000000000000
9656,14.60,"1,000",14600,13,9,2017,16,56,9,0.0000000000000
9657,14.55,250,3637.5,13,9,2017,16,56,30,-0.0034246575342
9658,14.55,650,9457.5,13,9,2017,17,0,16,0.0000000000000
9659,14.65,333,4878.45,14,9,2017,11,0,3,0.0068728522337
9660,14.65,"1,678",24582.7,14,9,2017,11,0,3,0.0000000000000
9661,14.65,73,1069.45,14,9,2017,11,0,3,0.0000000000000
9662,14.70,383,5630.1,14,9,2017,11,0,9,0.0034129692833
9663,14.65,"2,989",43788.85,14,9,2017,11,1,1,-0.0034013605442
9664,14.60,"1,091",15928.6,14,9,2017,11,1,30,-0.0034129692833
9665,14.60,609,8891.4,14,9,2017,11,1,30,0.0000000000000
9666,14.60,300,4380,14,9,2017,11,1,30,0.0000000000000
9667,14.60,359,5241.4,14,9,2017,11,1,31,0.0000000000000
9668,14.60,"1,000",14600,14,9,2017,11,1,31,0.0000000000000
9669,14.60,"1,169",17067.4,14,9,2017,11,1,31,0.0000000000000
9670,14.55,"2,217",32257.35,14,9,2017,11,5,22,-0.0034246575342
9671,14.55,214,3113.7,14,9,2017,11,5,22,0.0000000000000
9672,14.55,200,2910,14,9,2017,11,5,22,0.0000000000000
9673,14.50,"3,228",46806,14,9,2017,11,6,11,-0.0034364261168
9674,14.55,772,11232.6,14,9,2017,11,6,11,0.0034482758621
9675,14.50,"1,000",14500,14,9,2017,11,6,30,-0.0034364261168
9676,14.50,220,3190,14,9,2017,11,6,30,0.0000000000000
