,Precio,VN,PXQ,Hora,Min,Segundo,Mayor,Menor,Igual,Variac c resp a precio operado anterior
" 11,945.00 ", 14.90 ," 3,500 "," 52,150.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,946.00 ", 14.90 ," 8,058 "," 120,064.20 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,947.00 ", 14.90 , 221 ," 3,292.90 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,948.00 ", 14.90 , 500 ," 7,450.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,949.00 ", 14.90 ," 4,000 "," 59,600.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,950.00 ", 14.90 ," 1,500 "," 22,350.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,951.00 ", 14.90 ," 1,073 "," 15,987.70 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,952.00 ", 14.95 , 535 ," 7,998.25 ", 15 , 43 , 48 , 1.00 , -   , -   , 1.00 
" 11,953.00 ", 14.95 , 300 ," 4,485.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,954.00 ", 14.95 ," 1,400 "," 20,930.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,955.00 ", 14.95 ," 1,400 "," 20,930.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,956.00 ", 14.95 ," 2,500 "," 37,375.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,957.00 ", 14.95 ," 1,400 "," 20,930.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,958.00 ", 14.95 , 270 ," 4,036.50 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,959.00 ", 14.95 , 100 ," 1,495.00 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,960.00 ", 14.95 ," 4,984 "," 74,510.80 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,961.00 ", 14.95 , 770 ," 11,511.50 ", 15 , 43 , 48 , -   , -   , 1.00 , -   
" 11,962.00 ", 14.90 , 700 ," 10,430.00 ", 15 , 44 , 2 , -   , 1.00 , -   , (1.00)
" 11,963.00 ", 14.90 ," 1,500 "," 22,350.00 ", 15 , 44 , 50 , -   , -   , 1.00 , -   
" 11,964.00 ", 14.90 , 197 ," 2,935.30 ", 15 , 44 , 55 , -   , -   , 1.00 , -   
" 11,965.00 ", 14.90 ," 1,179 "," 17,567.10 ", 15 , 45 , 14 , -   , -   , 1.00 , -   
" 11,966.00 ", 15.00 , 400 ," 6,000.00 ", 15 , 45 , 40 , 1.00 , -   , -   , 1.00 
" 11,967.00 ", 14.95 , 600 ," 8,970.00 ", 15 , 46 , 32 , -   , 1.00 , -   , (1.00)
" 11,968.00 ", 14.95 ," 1,000 "," 14,950.00 ", 15 , 47 , 35 , -   , -   , 1.00 , -   
" 11,969.00 ", 14.95 ," 5,200 "," 77,740.00 ", 15 , 48 , 19 , -   , -   , 1.00 , -   
" 11,970.00 ", 14.95 , 645 ," 9,642.75 ", 15 , 48 , 37 , -   , -   , 1.00 , -   
" 11,971.00 ", 14.95 ," 10,000 "," 149,500.00 ", 15 , 49 , 24 , -   , -   , 1.00 , -   
" 11,972.00 ", 14.95 ," 3,311 "," 49,499.45 ", 15 , 50 , 29 , -   , -   , 1.00 , -   
" 11,973.00 ", 14.95 , 668 ," 9,986.60 ", 15 , 50 , 35 , -   , -   , 1.00 , -   
" 11,974.00 ", 14.95 ," 1,000 "," 14,950.00 ", 15 , 53 , 22 , -   , -   , 1.00 , -   
" 11,975.00 ", 15.00 , 666 ," 9,990.00 ", 15 , 55 , 19 , 1.00 , -   , -   , 1.00 
" 11,976.00 ", 15.00 ," 5,000 "," 75,000.00 ", 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,977.00 ", 15.00 , 500 ," 7,500.00 ", 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,978.00 ", 15.00 , 50 , 750.00 , 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,979.00 ", 15.00 ," 3,000 "," 45,000.00 ", 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,980.00 ", 15.00 ," 1,550 "," 23,250.00 ", 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,981.00 ", 15.00 ," 3,751 "," 56,265.00 ", 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,982.00 ", 15.00 ," 12,134 "," 182,010.00 ", 15 , 55 , 53 , -   , -   , 1.00 , -   
" 11,983.00 ", 15.00 ," 3,015 "," 45,225.00 ", 15 , 56 , 1 , -   , -   , 1.00 , -   
" 11,984.00 ", 15.00 , 250 ," 3,750.00 ", 15 , 57 , 19 , -   , -   , 1.00 , -   
" 11,985.00 ", 15.00 , 587 ," 8,805.00 ", 16 , -   , 21 , -   , -   , 1.00 , -   
" 11,986.00 ", 14.95 ," 3,578 "," 53,491.10 ", 16 , 4 , 28 , -   , 1.00 , -   , (1.00)
" 11,987.00 ", 14.95 ," 1,022 "," 15,278.90 ", 16 , 4 , 28 , -   , -   , 1.00 , -   
" 11,988.00 ", 15.00 , 234 ," 3,510.00 ", 16 , 11 , 11 , 1.00 , -   , -   , 1.00 
" 11,989.00 ", 15.00 , 200 ," 3,000.00 ", 16 , 12 , 14 , -   , -   , 1.00 , -   
" 11,990.00 ", 15.00 , 100 ," 1,500.00 ", 16 , 13 , 48 , -   , -   , 1.00 , -   
" 11,991.00 ", 15.00 ," 3,340 "," 50,100.00 ", 16 , 13 , 55 , -   , -   , 1.00 , -   
" 11,992.00 ", 14.95 ," 1,000 "," 14,950.00 ", 16 , 14 , 53 , -   , 1.00 , -   , (1.00)
" 11,993.00 ", 14.95 , 200 ," 2,990.00 ", 16 , 14 , 53 , -   , -   , 1.00 , -   
" 11,994.00 ", 14.95 , 178 ," 2,661.10 ", 16 , 14 , 53 , -   , -   , 1.00 , -   
" 11,995.00 ", 14.95 , 500 ," 7,475.00 ", 16 , 15 , 19 , -   , -   , 1.00 , -   
" 11,996.00 ", 14.95 , 122 ," 1,823.90 ", 16 , 15 , 37 , -   , -   , 1.00 , -   
" 11,997.00 ", 15.00 ," 2,000 "," 30,000.00 ", 16 , 16 , 52 , 1.00 , -   , -   , 1.00 
" 11,998.00 ", 14.90 ," 1,576 "," 23,482.40 ", 16 , 17 , 4 , -   , 1.00 , -   , (1.00)
" 11,999.00 ", 14.90 , 221 ," 3,292.90 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,000.00 ", 14.90 ," 2,302 "," 34,299.80 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,001.00 ", 14.90 , 383 ," 5,706.70 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,002.00 ", 14.90 , 800 ," 11,920.00 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,003.00 ", 14.90 , 335 ," 4,991.50 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,004.00 ", 14.90 , 275 ," 4,097.50 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,005.00 ", 14.90 ," 2,500 "," 37,250.00 ", 16 , 17 , 4 , -   , -   , 1.00 , -   
" 12,006.00 ", 14.90 ," 18,392 "," 274,040.80 ", 16 , 17 , 51 , -   , -   , 1.00 , -   
" 12,007.00 ", 14.90 ," 7,000 "," 104,300.00 ", 16 , 20 , 14 , -   , -   , 1.00 , -   
" 12,008.00 ", 14.90 ," 2,000 "," 29,800.00 ", 16 , 20 , 24 , -   , -   , 1.00 , -   
" 12,009.00 ", 14.90 , 671 ," 9,997.90 ", 16 , 20 , 46 , -   , -   , 1.00 , -   
" 12,010.00 ", 14.90 ," 5,329 "," 79,402.10 ", 16 , 20 , 47 , -   , -   , 1.00 , -   
" 12,011.00 ", 14.90 , 671 ," 9,997.90 ", 16 , 20 , 47 , -   , -   , 1.00 , -   
" 12,012.00 ", 14.90 ," 4,000 "," 59,600.00 ", 16 , 20 , 49 , -   , -   , 1.00 , -   
" 12,013.00 ", 14.90 ," 4,000 "," 59,600.00 ", 16 , 21 , 4 , -   , -   , 1.00 , -   
" 12,014.00 ", 14.90 , 500 ," 7,450.00 ", 16 , 21 , 26 , -   , -   , 1.00 , -   
" 12,015.00 ", 14.90 ," 1,200 "," 17,880.00 ", 16 , 21 , 48 , -   , -   , 1.00 , -   
" 12,016.00 ", 14.90 ," 3,200 "," 47,680.00 ", 16 , 21 , 59 , -   , -   , 1.00 , -   
" 12,017.00 ", 14.90 , 927 ," 13,812.30 ", 16 , 22 , 3 , -   , -   , 1.00 , -   
" 12,018.00 ", 14.85 , 50 , 742.50 , 16 , 22 , 9 , -   , 1.00 , -   , (1.00)
" 12,019.00 ", 14.85 ," 1,300 "," 19,305.00 ", 16 , 22 , 9 , -   , -   , 1.00 , -   
" 12,020.00 ", 14.85 ," 2,204 "," 32,729.40 ", 16 , 22 , 32 , -   , -   , 1.00 , -   
" 12,021.00 ", 14.90 , 135 ," 2,011.50 ", 16 , 24 , 16 , 1.00 , -   , -   , 1.00 
" 12,022.00 ", 14.85 , 446 ," 6,623.10 ", 16 , 24 , 16 , -   , 1.00 , -   , (1.00)
" 12,023.00 ", 14.90 ," 2,000 "," 29,800.00 ", 16 , 24 , 48 , 1.00 , -   , -   , 1.00 
" 12,024.00 ", 14.95 ," 1,200 "," 17,940.00 ", 16 , 27 , 36 , 1.00 , -   , -   , 1.00 
" 12,025.00 ", 14.95 , 800 ," 11,960.00 ", 16 , 27 , 39 , -   , -   , 1.00 , -   
" 12,026.00 ", 14.95 ," 1,470 "," 21,976.50 ", 16 , 27 , 46 , -   , -   , 1.00 , -   
" 12,027.00 ", 14.90 ," 1,677 "," 24,987.30 ", 16 , 28 , 21 , -   , 1.00 , -   , (1.00)
" 12,028.00 ", 14.90 , 335 ," 4,991.50 ", 16 , 28 , 21 , -   , -   , 1.00 , -   
" 12,029.00 ", 14.90 , 600 ," 8,940.00 ", 16 , 28 , 21 , -   , -   , 1.00 , -   
" 12,030.00 ", 14.90 ," 3,000 "," 44,700.00 ", 16 , 28 , 21 , -   , -   , 1.00 , -   
" 12,031.00 ", 14.90 , 770 ," 11,473.00 ", 16 , 28 , 21 , -   , -   , 1.00 , -   
" 12,032.00 ", 14.90 ," 15,000 "," 223,500.00 ", 16 , 28 , 21 , -   , -   , 1.00 , -   
" 12,033.00 ", 14.90 ," 1,000 "," 14,900.00 ", 16 , 28 , 34 , -   , -   , 1.00 , -   
" 12,034.00 ", 14.90 ," 6,800 "," 101,320.00 ", 16 , 28 , 39 , -   , -   , 1.00 , -   
" 12,035.00 ", 14.90 , 671 ," 9,997.90 ", 16 , 28 , 44 , -   , -   , 1.00 , -   
" 12,036.00 ", 14.90 , 200 ," 2,980.00 ", 16 , 28 , 54 , -   , -   , 1.00 , -   
" 12,037.00 ", 14.90 ," 19,947 "," 297,210.30 ", 16 , 29 , 8 , -   , -   , 1.00 , -   
" 12,038.00 ", 14.95 , 26 , 388.70 , 16 , 30 , 29 , 1.00 , -   , -   , 1.00 
" 12,039.00 ", 14.90 ," 10,000 "," 149,000.00 ", 16 , 30 , 38 , -   , 1.00 , -   , (1.00)
" 12,040.00 ", 14.90 ," 1,000 "," 14,900.00 ", 16 , 30 , 53 , -   , -   , 1.00 , -   
" 12,041.00 ", 14.90 , 420 ," 6,258.00 ", 16 , 30 , 53 , -   , -   , 1.00 , -   
" 12,042.00 ", 14.90 ," 1,000 "," 14,900.00 ", 16 , 31 , 52 , -   , -   , 1.00 , -   
" 12,043.00 ", 14.90 ," 9,000 "," 134,100.00 ", 16 , 32 , 22 , -   , -   , 1.00 , -   
" 12,044.00 ", 14.95 ," 9,000 "," 134,550.00 ", 16 , 32 , 22 , 1.00 , -   , -   , 1.00 
" 12,045.00 ", 14.90 , 100 ," 1,490.00 ", 16 , 32 , 43 , -   , 1.00 , -   , (1.00)
" 12,046.00 ", 14.90 , 900 ," 13,410.00 ", 16 , 34 , 25 , -   , -   , 1.00 , -   
" 12,047.00 ", 14.90 , 715 ," 10,653.50 ", 16 , 34 , 25 , -   , -   , 1.00 , -   
" 12,048.00 ", 14.95 ," 3,000 "," 44,850.00 ", 16 , 34 , 59 , 1.00 , -   , -   , 1.00 
" 12,049.00 ", 14.95 , 24 , 358.80 , 16 , 35 , 19 , -   , -   , 1.00 , -   
" 12,050.00 ", 14.90 ," 1,000 "," 14,900.00 ", 16 , 35 , 25 , -   , 1.00 , -   , (1.00)
" 12,051.00 ", 14.90 , 285 ," 4,246.50 ", 16 , 35 , 25 , -   , -   , 1.00 , -   
" 12,052.00 ", 14.90 ," 1,000 "," 14,900.00 ", 16 , 35 , 30 , -   , -   , 1.00 , -   
" 12,053.00 ", 14.90 ," 3,500 "," 52,150.00 ", 16 , 36 , -   , -   , -   , 1.00 , -   
" 12,054.00 ", 14.90 , 1 , 14.90 , 16 , 36 , 34 , -   , -   , 1.00 , -   
" 12,055.00 ", 14.90 ," 3,800 "," 56,620.00 ", 16 , 36 , 37 , -   , -   , 1.00 , -   
" 12,056.00 ", 14.85 , 500 ," 7,425.00 ", 16 , 37 , 5 , -   , 1.00 , -   , (1.00)
" 12,057.00 ", 14.90 , 700 ," 10,430.00 ", 16 , 37 , 24 , 1.00 , -   , -   , 1.00 
" 12,058.00 ", 14.85 ," 6,333 "," 94,045.05 ", 16 , 37 , 40 , -   , 1.00 , -   , (1.00)
" 12,059.00 ", 14.85 ," 1,500 "," 22,275.00 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,060.00 ", 14.85 ," 2,000 "," 29,700.00 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,061.00 ", 14.85 , 626 ," 9,296.10 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,062.00 ", 14.85 ," 10,467 "," 155,434.95 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,063.00 ", 14.85 ," 10,000 "," 148,500.00 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,064.00 ", 14.85 ," 4,377 "," 64,998.45 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,065.00 ", 14.85 ," 5,000 "," 74,250.00 ", 16 , 37 , 51 , -   , -   , 1.00 , -   
" 12,066.00 ", 14.90 ," 4,950 "," 73,755.00 ", 16 , 38 , 6 , 1.00 , -   , -   , 1.00 
" 12,067.00 ", 14.90 ," 1,946 "," 28,995.40 ", 16 , 38 , 15 , -   , -   , 1.00 , -   
" 12,068.00 ", 14.90 , 624 ," 9,297.60 ", 16 , 38 , 25 , -   , -   , 1.00 , -   
" 12,069.00 ", 14.80 , 201 ," 2,974.80 ", 16 , 39 , 38 , -   , 1.00 , -   , (1.00)
" 12,070.00 ", 14.80 , 200 ," 2,960.00 ", 16 , 39 , 38 , -   , -   , 1.00 , -   
" 12,071.00 ", 14.80 ," 5,274 "," 78,055.20 ", 16 , 39 , 38 , -   , -   , 1.00 , -   
" 12,072.00 ", 14.85 , 500 ," 7,425.00 ", 16 , 39 , 38 , 1.00 , -   , -   , 1.00 
" 12,073.00 ", 14.80 , 325 ," 4,810.00 ", 16 , 39 , 38 , -   , 1.00 , -   , (1.00)
" 12,074.00 ", 14.80 , 500 ," 7,400.00 ", 16 , 39 , 38 , -   , -   , 1.00 , -   
" 12,075.00 ", 14.90 , 201 ," 2,994.90 ", 16 , 39 , 49 , 1.00 , -   , -   , 1.00 
" 12,076.00 ", 14.80 ," 4,726 "," 69,944.80 ", 16 , 39 , 53 , -   , 1.00 , -   , (1.00)
" 12,077.00 ", 14.80 ," 6,756 "," 99,988.80 ", 16 , 39 , 53 , -   , -   , 1.00 , -   
" 12,078.00 ", 14.80 ," 3,000 "," 44,400.00 ", 16 , 39 , 53 , -   , -   , 1.00 , -   
" 12,079.00 ", 14.80 , 309 ," 4,573.20 ", 16 , 39 , 53 , -   , -   , 1.00 , -   
" 12,080.00 ", 14.80 , 209 ," 3,093.20 ", 16 , 39 , 53 , -   , -   , 1.00 , -   
" 12,081.00 ", 14.80 ," 5,000 "," 74,000.00 ", 16 , 39 , 53 , -   , -   , 1.00 , -   
" 12,082.00 ", 14.90 , 654 ," 9,744.60 ", 16 , 39 , 58 , 1.00 , -   , -   , 1.00 
" 12,083.00 ", 14.90 ," 1,400 "," 20,860.00 ", 16 , 40 , 19 , -   , -   , 1.00 , -   
" 12,084.00 ", 14.80 , 100 ," 1,480.00 ", 16 , 42 , 13 , -   , 1.00 , -   , (1.00)
" 12,085.00 ", 14.90 , 605 ," 9,014.50 ", 16 , 42 , 22 , 1.00 , -   , -   , 1.00 
" 12,086.00 ", 14.85 , 795 ," 11,805.75 ", 16 , 42 , 22 , -   , 1.00 , -   , (1.00)
" 12,087.00 ", 14.85 ," 6,711 "," 99,658.35 ", 16 , 43 , 19 , -   , -   , 1.00 , -   
" 12,088.00 ", 14.85 , 500 ," 7,425.00 ", 16 , 43 , 30 , -   , -   , 1.00 , -   
" 12,089.00 ", 14.80 ," 2,888 "," 42,742.40 ", 16 , 44 , 32 , -   , 1.00 , -   , (1.00)
" 12,090.00 ", 14.80 ," 1,371 "," 20,290.80 ", 16 , 46 , 39 , -   , -   , 1.00 , -   
" 12,091.00 ", 14.80 ," 1,703 "," 25,204.40 ", 16 , 46 , 39 , -   , -   , 1.00 , -   
" 12,092.00 ", 14.80 ," 4,994 "," 73,911.20 ", 16 , 46 , 51 , -   , -   , 1.00 , -   
" 12,093.00 ", 14.80 ," 1,725 "," 25,530.00 ", 16 , 46 , 51 , -   , -   , 1.00 , -   
" 12,094.00 ", 14.80 , 37 , 547.60 , 16 , 47 , 26 , -   , -   , 1.00 , -   
" 12,095.00 ", 14.80 , 600 ," 8,880.00 ", 16 , 47 , 32 , -   , -   , 1.00 , -   
" 12,096.00 ", 14.80 ," 1,700 "," 25,160.00 ", 16 , 47 , 40 , -   , -   , 1.00 , -   
" 12,097.00 ", 14.80 ," 1,500 "," 22,200.00 ", 16 , 48 , 2 , -   , -   , 1.00 , -   
" 12,098.00 ", 14.75 , 472 ," 6,962.00 ", 16 , 48 , 28 , -   , 1.00 , -   , (1.00)
" 12,099.00 ", 14.75 , 67 , 988.25 , 16 , 48 , 28 , -   , -   , 1.00 , -   
" 12,100.00 ", 14.75 ," 1,361 "," 20,074.75 ", 16 , 48 , 28 , -   , -   , 1.00 , -   
" 12,101.00 ", 14.80 ," 3,000 "," 44,400.00 ", 16 , 48 , 53 , 1.00 , -   , -   , 1.00 
" 12,102.00 ", 14.75 , 205 ," 3,023.75 ", 16 , 48 , 57 , -   , 1.00 , -   , (1.00)
" 12,103.00 ", 14.75 ," 5,000 "," 73,750.00 ", 16 , 48 , 57 , -   , -   , 1.00 , -   
" 12,104.00 ", 14.75 ," 3,450 "," 50,887.50 ", 16 , 48 , 57 , -   , -   , 1.00 , -   
" 12,105.00 ", 14.75 ," 2,033 "," 29,986.75 ", 16 , 48 , 57 , -   , -   , 1.00 , -   
" 12,106.00 ", 14.75 , 338 ," 4,985.50 ", 16 , 48 , 57 , -   , -   , 1.00 , -   
" 12,107.00 ", 14.75 , 150 ," 2,212.50 ", 16 , 49 , 15 , -   , -   , 1.00 , -   
" 12,108.00 ", 14.75 ," 19,000 "," 280,250.00 ", 16 , 49 , 33 , -   , -   , 1.00 , -   
" 12,109.00 ", 14.75 , 563 ," 8,304.25 ", 16 , 49 , 37 , -   , -   , 1.00 , -   
" 12,110.00 ", 14.80 , 163 ," 2,412.40 ", 16 , 49 , 43 , 1.00 , -   , -   , 1.00 
" 12,111.00 ", 14.80 , 337 ," 4,987.60 ", 16 , 50 , 24 , -   , -   , 1.00 , -   
" 12,112.00 ", 14.80 , 163 ," 2,412.40 ", 16 , 50 , 25 , -   , -   , 1.00 , -   
" 12,113.00 ", 14.90 , 11 , 163.90 , 16 , 51 , 3 , 1.00 , -   , -   , 1.00 
" 12,114.00 ", 14.85 , 666 ," 9,890.10 ", 16 , 51 , 6 , -   , 1.00 , -   , (1.00)
" 12,115.00 ", 14.90 ," 2,000 "," 29,800.00 ", 16 , 51 , 32 , 1.00 , -   , -   , 1.00 
" 12,116.00 ", 14.90 , 50 , 745.00 , 16 , 51 , 39 , -   , -   , 1.00 , -   
" 12,117.00 ", 14.85 ," 1,671 "," 24,814.35 ", 16 , 52 , 14 , -   , 1.00 , -   , (1.00)
" 12,118.00 ", 14.85 ," 2,000 "," 29,700.00 ", 16 , 52 , 14 , -   , -   , 1.00 , -   
" 12,119.00 ", 14.85 , 329 ," 4,885.65 ", 16 , 52 , 31 , -   , -   , 1.00 , -   
" 12,120.00 ", 14.90 ," 2,273 "," 33,867.70 ", 16 , 52 , 45 , 1.00 , -   , -   , 1.00 
" 12,121.00 ", 14.90 ," 1,000 "," 14,900.00 ", 16 , 52 , 57 , -   , -   , 1.00 , -   
" 12,122.00 ", 14.90 , 563 ," 8,388.70 ", 16 , 53 , 33 , -   , -   , 1.00 , -   
" 12,123.00 ", 14.90 , 200 ," 2,980.00 ", 16 , 54 , 20 , -   , -   , 1.00 , -   
" 12,124.00 ", 14.95 , 362 ," 5,411.90 ", 16 , 55 , 21 , 1.00 , -   , -   , 1.00 
" 12,125.00 ", 14.95 , 398 ," 5,950.10 ", 16 , 55 , 38 , -   , -   , 1.00 , -   
" 12,126.00 ", 14.95 , 500 ," 7,475.00 ", 16 , 55 , 51 , -   , -   , 1.00 , -   
" 12,127.00 ", 14.95 , 20 , 299.00 , 16 , 56 , 46 , -   , -   , 1.00 , -   
" 12,128.00 ", 14.95 ," 3,320 "," 49,634.00 ", 17 , -   , 4 , -   , -   , 1.00 , -   
" 12,129.00 ", 14.95 , 401 ," 5,994.95 ", 17 , -   , 4 , -   , -   , 1.00 , -   
" 12,130.00 ", 14.95 , 493 ," 7,370.35 ", 17 , -   , 4 , -   , -   , 1.00 , -   
" 12,131.00 ", 14.95 ," 1,056 "," 15,787.20 ", 17 , -   , 4 , -   , -   , 1.00 , -   
" 12,132.00 ", 14.95 ," 1,461 "," 21,841.95 ", 17 , -   , 4 , -   , -   , 1.00 , -   
" 12,133.00 ", 15.00 ," 2,900 "," 43,500.00 ", 11 , -   , 9 , 1.00 , -   , -   , 1.00 
" 12,134.00 ", 15.00 , 570 ," 8,550.00 ", 11 , -   , 9 , -   , -   , 1.00 , -   
" 12,135.00 ", 15.00 ," 1,000 "," 15,000.00 ", 11 , -   , 9 , -   , -   , 1.00 , -   
" 12,136.00 ", 15.00 , 430 ," 6,450.00 ", 11 , -   , 9 , -   , -   , 1.00 , -   
" 12,137.00 ", 15.00 ," 1,530 "," 22,950.00 ", 11 , 4 , 32 , -   , -   , 1.00 , -   
" 12,138.00 ", 15.05 , 170 ," 2,558.50 ", 11 , 5 , 7 , 1.00 , -   , -   , 1.00 
" 12,139.00 ", 15.00 , 300 ," 4,500.00 ", 11 , 8 , 10 , -   , 1.00 , -   , (1.00)
" 12,140.00 ", 15.05 , 100 ," 1,505.00 ", 11 , 8 , 19 , 1.00 , -   , -   , 1.00 
" 12,141.00 ", 15.05 ," 1,900 "," 28,595.00 ", 11 , 8 , 33 , -   , -   , 1.00 , -   
" 12,142.00 ", 15.05 ," 2,830 "," 42,591.50 ", 11 , 11 , 9 , -   , -   , 1.00 , -   
" 12,143.00 ", 15.05 , 691 ," 10,399.55 ", 11 , 11 , 25 , -   , -   , 1.00 , -   
" 12,144.00 ", 15.10 , 500 ," 7,550.00 ", 11 , 11 , 32 , 1.00 , -   , -   , 1.00 
" 12,145.00 ", 15.10 , 500 ," 7,550.00 ", 11 , 11 , 32 , -   , -   , 1.00 , -   
" 12,146.00 ", 15.10 ," 1,830 "," 27,633.00 ", 11 , 11 , 32 , -   , -   , 1.00 , -   
" 12,147.00 ", 15.10 ," 3,170 "," 47,867.00 ", 11 , 11 , 49 , -   , -   , 1.00 , -   
" 12,148.00 ", 15.00 ," 1,500 "," 22,500.00 ", 11 , 14 , 32 , -   , 1.00 , -   , (1.00)
" 12,149.00 ", 15.00 , 600 ," 9,000.00 ", 11 , 16 , 54 , -   , -   , 1.00 , -   
" 12,150.00 ", 15.00 , 400 ," 6,000.00 ", 11 , 16 , 54 , -   , -   , 1.00 , -   
" 12,151.00 ", 15.05 , 353 ," 5,312.65 ", 11 , 19 , 32 , 1.00 , -   , -   , 1.00 
" 12,152.00 ", 15.05 ," 1,647 "," 24,787.35 ", 11 , 19 , 32 , -   , -   , 1.00 , -   
" 12,153.00 ", 15.10 ," 8,157 "," 123,170.70 ", 11 , 20 , 8 , 1.00 , -   , -   , 1.00 
" 12,154.00 ", 15.10 , 500 ," 7,550.00 ", 11 , 20 , 8 , -   , -   , 1.00 , -   
" 12,155.00 ", 15.05 ," 1,177 "," 17,713.85 ", 11 , 20 , 8 , -   , 1.00 , -   , (1.00)
" 12,156.00 ", 15.10 , 594 ," 8,969.40 ", 11 , 20 , 19 , 1.00 , -   , -   , 1.00 
" 12,157.00 ", 15.10 , 100 ," 1,510.00 ", 11 , 24 , 11 , -   , -   , 1.00 , -   
" 12,158.00 ", 15.10 ," 1,000 "," 15,100.00 ", 11 , 24 , 52 , -   , -   , 1.00 , -   
" 12,159.00 ", 15.00 ," 1,370 "," 20,550.00 ", 11 , 26 , 2 , -   , 1.00 , -   , (1.00)
" 12,160.00 ", 15.00 , 400 ," 6,000.00 ", 11 , 26 , 2 , -   , -   , 1.00 , -   
" 12,161.00 ", 15.00 , 230 ," 3,450.00 ", 11 , 26 , 2 , -   , -   , 1.00 , -   
" 12,162.00 ", 15.05 , 580 ," 8,729.00 ", 11 , 26 , 6 , 1.00 , -   , -   , 1.00 
" 12,163.00 ", 15.00 ," 2,130 "," 31,950.00 ", 11 , 27 , 4 , -   , 1.00 , -   , (1.00)
" 12,164.00 ", 14.95 , 500 ," 7,475.00 ", 11 , 28 , 1 , -   , 1.00 , -   , (1.00)
" 12,165.00 ", 15.00 , 250 ," 3,750.00 ", 11 , 29 , 55 , 1.00 , -   , -   , 1.00 
" 12,166.00 ", 14.95 , 250 ," 3,737.50 ", 11 , 31 , 4 , -   , 1.00 , -   , (1.00)
" 12,167.00 ", 14.95 , 300 ," 4,485.00 ", 11 , 31 , 4 , -   , -   , 1.00 , -   
" 12,168.00 ", 14.95 , 400 ," 5,980.00 ", 11 , 31 , 4 , -   , -   , 1.00 , -   
" 12,169.00 ", 14.95 , 201 ," 3,004.95 ", 11 , 33 , 58 , -   , -   , 1.00 , -   
" 12,170.00 ", 14.95 ," 1,599 "," 23,905.05 ", 11 , 35 , 24 , -   , -   , 1.00 , -   
" 12,171.00 ", 14.95 , 394 ," 5,890.30 ", 11 , 35 , 24 , -   , -   , 1.00 , -   
" 12,172.00 ", 14.95 ," 1,496 "," 22,365.20 ", 11 , 38 , 54 , -   , -   , 1.00 , -   
" 12,173.00 ", 14.95 , 4 , 59.80 , 11 , 38 , 54 , -   , -   , 1.00 , -   
" 12,174.00 ", 14.90 , 604 ," 8,999.60 ", 11 , 41 , 29 , -   , 1.00 , -   , (1.00)
" 12,175.00 ", 14.90 , 800 ," 11,920.00 ", 11 , 41 , 29 , -   , -   , 1.00 , -   
" 12,176.00 ", 14.90 ," 2,684 "," 39,991.60 ", 11 , 41 , 29 , -   , -   , 1.00 , -   
" 12,177.00 ", 14.90 ," 5,873 "," 87,507.70 ", 11 , 41 , 29 , -   , -   , 1.00 , -   
" 12,178.00 ", 14.90 ," 2,000 "," 29,800.00 ", 11 , 41 , 29 , -   , -   , 1.00 , -   
" 12,179.00 ", 14.90 , 500 ," 7,450.00 ", 11 , 41 , 29 , -   , -   , 1.00 , -   
" 12,180.00 ", 14.95 , 500 ," 7,475.00 ", 11 , 43 , 33 , 1.00 , -   , -   , 1.00 
